ProductivityID,DateKey,AreaID,ResponsibleID,LocationID,Shift,PlannedOutput,ActualOutput,LaborHours,ProductiveHours,NonProductiveHours,_SourceFile,_ExportedAt,_LegacyRowNumber
PD001082,20240530,A002,R004,L002,Tarde,434,478,6.32,5.72,0.6,training_fact_productividad_export.csv,2026-06-23T00:00:00,1082
PD001083,20241202,A002,R026,L004,Noche,374,294,11.79,7.9,3.89,training_fact_productividad_export.csv,2026-06-23T00:00:00,1083
PD001084,20240608,A002,R021,L004,Día,627,603,7.14,6.4,0.74,training_fact_productividad_export.csv,2026-06-23T00:00:00,1084
PD001085,20240203,A002,R030,L004,Tarde,88,67,11.04,9.64,1.4,training_fact_productividad_export.csv,2026-06-23T00:00:00,1085
PD001086,20240602,A005,R025,L007,Día,541,525,8.51,5.72,2.79,training_fact_productividad_export.csv,2026-06-23T00:00:00,1086
PD001087,20240601,A006,R024,L007,Día,101,87,11.68,8.71,2.97,training_fact_productividad_export.csv,2026-06-23T00:00:00,1087
PD001088,20240807,A003,R010,L002,Tarde,808,626,10.33,9.13,1.2,training_fact_productividad_export.csv,2026-06-23T00:00:00,1088
PD001089,20240511,A005,R030,L001,Noche,477,524,8.43,6.26,2.17,training_fact_productividad_export.csv,2026-06-23T00:00:00,1089
PD001090,20240924,A005,R027,L006,Tarde,431,464,11.94,8.72,3.22,training_fact_productividad_export.csv,2026-06-23T00:00:00,1090
PD001091,20240716,A001,R026,L005,Noche,682,507,8.01,5.78,2.23,training_fact_productividad_export.csv,2026-06-23T00:00:00,1091
PD001092,20240516,A001,R004,L002,Día,376,313,6.24,4.22,2.02,training_fact_productividad_export.csv,2026-06-23T00:00:00,1092
PD001093,20241001,A001,R009,L001,Tarde,471,350,6.23,4.53,1.7,training_fact_productividad_export.csv,2026-06-23T00:00:00,1093
PD001094,20241010,A002,R010,L004,Noche,332,305,8.27,7.44,0.83,training_fact_productividad_export.csv,2026-06-23T00:00:00,1094
PD001095,20240305,A002,R023,L004,Día,858,893,11.32,9.75,1.57,training_fact_productividad_export.csv,2026-06-23T00:00:00,1095
PD001096,20241102,A003,R016,L006,Día,831,818,6.54,5.07,1.47,training_fact_productividad_export.csv,2026-06-23T00:00:00,1096
PD001097,20241208,A001,R008,L003,Tarde,663,519,9.44,8.06,1.38,training_fact_productividad_export.csv,2026-06-23T00:00:00,1097
PD001098,20240429,A004,R002,L004,Tarde,649,795,8.94,6.46,2.48,training_fact_productividad_export.csv,2026-06-23T00:00:00,1098
PD001099,20241105,A001,R024,L002,Noche,67,47,9.95,5.68,4.26,training_fact_productividad_export.csv,2026-06-23T00:00:00,1099
PD001100,20240307,A003,R012,L004,Noche,852,787,11.12,9.53,1.6,training_fact_productividad_export.csv,2026-06-23T00:00:00,1100
PD001101,20240901,A004,R013,L007,Noche,858,614,10.01,8.5,1.51,training_fact_productividad_export.csv,2026-06-23T00:00:00,1101
PD001102,20240616,A004,R021,L001,Día,89,108,6.67,5.53,1.14,training_fact_productividad_export.csv,2026-06-23T00:00:00,1102
PD001103,20240327,A005,R010,L006,Tarde,676,538,8.2,6.03,2.17,training_fact_productividad_export.csv,2026-06-23T00:00:00,1103
PD001104,20240509,A002,R030,L002,Día,580,637,9.41,7.88,1.53,training_fact_productividad_export.csv,2026-06-23T00:00:00,1104
PD001105,20240321,A006,R016,L005,Día,530,434,9.1,8.25,0.85,training_fact_productividad_export.csv,2026-06-23T00:00:00,1105
PD001106,20240413,A003,R010,L005,Día,235,219,10.9,9.28,1.63,training_fact_productividad_export.csv,2026-06-23T00:00:00,1106
PD001107,20240130,A006,R004,L004,Noche,273,278,8.22,7.37,0.85,training_fact_productividad_export.csv,2026-06-23T00:00:00,1107
PD001108,20241021,A001,R015,L007,Tarde,872,898,7.68,6.83,0.85,training_fact_productividad_export.csv,2026-06-23T00:00:00,1108
PD001109,20240318,A003,R018,L005,Día,650,544,11.81,10.48,1.33,training_fact_productividad_export.csv,2026-06-23T00:00:00,1109
PD001110,20241210,A005,R011,L005,Noche,679,761,8.75,7.39,1.36,training_fact_productividad_export.csv,2026-06-23T00:00:00,1110
PD001111,20241207,A001,R006,L004,Tarde,619,486,9.95,6.36,3.58,training_fact_productividad_export.csv,2026-06-23T00:00:00,1111
PD001112,20240615,A003,R029,L006,Noche,506,497,7.05,5.15,1.9,training_fact_productividad_export.csv,2026-06-23T00:00:00,1112
PD001113,20240412,A005,R012,L001,Tarde,363,294,9.21,6.99,2.21,training_fact_productividad_export.csv,2026-06-23T00:00:00,1113
PD001114,20240126,A001,R023,L002,Noche,620,489,10.54,7.53,3.01,training_fact_productividad_export.csv,2026-06-23T00:00:00,1114
PD001115,20240625,A006,R026,L006,Día,515,521,10.5,9.5,1.0,training_fact_productividad_export.csv,2026-06-23T00:00:00,1115
PD001116,20240605,A003,R021,L002,Noche,52,54,11.5,8.5,3.0,training_fact_productividad_export.csv,2026-06-23T00:00:00,1116
PD001117,20240206,A001,R025,L003,Día,674,561,11.48,8.55,2.93,training_fact_productividad_export.csv,2026-06-23T00:00:00,1117
PD001118,20240430,A005,R025,L003,Día,577,538,10.85,9.12,1.73,training_fact_productividad_export.csv,2026-06-23T00:00:00,1118
PD001119,20241005,A005,R029,L005,Noche,198,176,7.12,5.33,1.8,training_fact_productividad_export.csv,2026-06-23T00:00:00,1119
PD001120,20240729,A002,R025,L007,Tarde,575,615,7.71,6.8,0.9,training_fact_productividad_export.csv,2026-06-23T00:00:00,1120
PD001121,20241121,A002,R016,L006,Día,240,269,10.69,7.71,2.99,training_fact_productividad_export.csv,2026-06-23T00:00:00,1121
PD001122,20240328,A003,R029,L002,Día,585,467,6.56,4.94,1.62,training_fact_productividad_export.csv,2026-06-23T00:00:00,1122
PD001123,20241219,A006,R025,L001,Día,214,198,6.81,5.78,1.03,training_fact_productividad_export.csv,2026-06-23T00:00:00,1123
PD001124,20240913,A001,R026,L006,Noche,274,216,8.66,6.79,1.88,training_fact_productividad_export.csv,2026-06-23T00:00:00,1124
PD001125,20240419,A005,R012,L007,Noche,445,436,9.95,7.96,1.99,training_fact_productividad_export.csv,2026-06-23T00:00:00,1125
PD001126,20241218,A001,R009,L003,Tarde,362,245,9.67,5.95,3.72,training_fact_productividad_export.csv,2026-06-23T00:00:00,1126
PD001127,20240404,A006,R014,L003,Noche,718,692,6.95,5.91,1.04,training_fact_productividad_export.csv,2026-06-23T00:00:00,1127
PD001128,20240318,A002,R002,L002,Noche,141,149,10.13,8.16,1.97,training_fact_productividad_export.csv,2026-06-23T00:00:00,1128
PD001129,20241016,A004,R019,L005,Día,295,217,9.3,7.38,1.92,training_fact_productividad_export.csv,2026-06-23T00:00:00,1129
PD001130,20240606,A004,R003,L007,Día,476,414,11.22,8.23,2.99,training_fact_productividad_export.csv,2026-06-23T00:00:00,1130
PD001131,20241101,A001,R003,L005,Noche,476,371,7.8,6.3,1.5,training_fact_productividad_export.csv,2026-06-23T00:00:00,1131
PD001132,20240930,A004,R001,L007,Día,571,480,7.03,4.67,2.36,training_fact_productividad_export.csv,2026-06-23T00:00:00,1132
PD001133,20240314,A002,R026,L007,Noche,594,591,8.2,7.41,0.79,training_fact_productividad_export.csv,2026-06-23T00:00:00,1133
PD001134,20240410,A005,R014,L004,Noche,443,359,10.41,9.07,1.34,training_fact_productividad_export.csv,2026-06-23T00:00:00,1134
PD001135,20241114,A003,R010,L002,Tarde,302,298,7.9,6.45,1.45,training_fact_productividad_export.csv,2026-06-23T00:00:00,1135
PD001136,20240918,A002,R016,L002,Día,755,706,10.57,8.42,2.15,training_fact_productividad_export.csv,2026-06-23T00:00:00,1136
PD001137,20241223,A004,R022,L004,Noche,661,558,7.76,6.54,1.21,training_fact_productividad_export.csv,2026-06-23T00:00:00,1137
PD001138,20240714,A004,R009,L001,Tarde,607,474,9.05,7.02,2.04,training_fact_productividad_export.csv,2026-06-23T00:00:00,1138
PD001139,20240930,A002,R006,L003,Día,205,202,7.64,5.73,1.91,training_fact_productividad_export.csv,2026-06-23T00:00:00,1139
PD001140,20240801,A006,R024,L003,Noche,642,753,7.16,6.11,1.05,training_fact_productividad_export.csv,2026-06-23T00:00:00,1140
PD001141,20241217,A005,R029,L007,Tarde,547,564,7.46,6.54,0.92,training_fact_productividad_export.csv,2026-06-23T00:00:00,1141
PD001142,20240505,A001,R022,L004,Tarde,617,530,11.59,6.84,4.74,training_fact_productividad_export.csv,2026-06-23T00:00:00,1142
PD001143,20241206,A001,R019,L006,Tarde,170,128,11.81,10.13,1.67,training_fact_productividad_export.csv,2026-06-23T00:00:00,1143
PD001144,20240228,A006,R003,L003,Día,102,96,9.57,6.7,2.87,training_fact_productividad_export.csv,2026-06-23T00:00:00,1144
PD001145,20240711,A006,R012,L001,Noche,813,668,7.0,4.78,2.22,training_fact_productividad_export.csv,2026-06-23T00:00:00,1145
PD001146,20240728,A004,R017,L005,Noche,201,170,6.65,6.07,0.58,training_fact_productividad_export.csv,2026-06-23T00:00:00,1146
PD001147,20240530,A006,R028,L004,Noche,497,500,8.0,5.58,2.41,training_fact_productividad_export.csv,2026-06-23T00:00:00,1147
PD001148,20240627,A005,R002,L001,Tarde,841,678,11.42,9.19,2.23,training_fact_productividad_export.csv,2026-06-23T00:00:00,1148
PD001149,20240907,A004,R011,L002,Día,884,812,6.97,4.87,2.1,training_fact_productividad_export.csv,2026-06-23T00:00:00,1149
PD001150,20240512,A003,R015,L001,Tarde,413,347,8.51,6.96,1.55,training_fact_productividad_export.csv,2026-06-23T00:00:00,1150
PD001151,20240301,A001,R024,L006,Tarde,854,682,8.84,6.85,1.99,training_fact_productividad_export.csv,2026-06-23T00:00:00,1151
PD001152,20241124,A002,R030,L005,Día,406,336,11.29,9.32,1.97,training_fact_productividad_export.csv,2026-06-23T00:00:00,1152
PD001153,20240424,A004,R003,L007,Tarde,818,576,11.37,8.74,2.63,training_fact_productividad_export.csv,2026-06-23T00:00:00,1153
PD001154,20241016,A004,R022,L002,Noche,390,387,7.28,5.15,2.13,training_fact_productividad_export.csv,2026-06-23T00:00:00,1154
PD001155,20240731,A004,R018,L005,Tarde,738,693,6.92,5.9,1.03,training_fact_productividad_export.csv,2026-06-23T00:00:00,1155
PD001156,20240206,A001,R021,L003,Noche,247,196,6.93,4.84,2.1,training_fact_productividad_export.csv,2026-06-23T00:00:00,1156
PD001157,20240326,A006,R027,L005,Noche,557,625,8.99,7.58,1.41,training_fact_productividad_export.csv,2026-06-23T00:00:00,1157
PD001158,20241002,A005,R017,L002,Día,734,730,9.26,7.43,1.83,training_fact_productividad_export.csv,2026-06-23T00:00:00,1158
PD001159,20240311,A002,R029,L003,Día,600,623,7.88,5.88,2.01,training_fact_productividad_export.csv,2026-06-23T00:00:00,1159
PD001160,20240920,A006,R018,L006,Noche,644,668,10.97,9.06,1.91,training_fact_productividad_export.csv,2026-06-23T00:00:00,1160
PD001161,20240326,A002,R014,L005,Día,586,674,9.05,6.68,2.37,training_fact_productividad_export.csv,2026-06-23T00:00:00,1161
PD001162,20241006,A005,R004,L007,Noche,572,481,10.56,7.94,2.62,training_fact_productividad_export.csv,2026-06-23T00:00:00,1162
PD001163,20240731,A003,R028,L004,Tarde,424,384,6.05,5.41,0.64,training_fact_productividad_export.csv,2026-06-23T00:00:00,1163
PD001164,20241025,A005,R006,L005,Noche,77,67,8.17,7.05,1.12,training_fact_productividad_export.csv,2026-06-23T00:00:00,1164
PD001165,20240819,A006,R008,L004,Noche,293,277,10.59,8.3,2.28,training_fact_productividad_export.csv,2026-06-23T00:00:00,1165
PD001166,20240130,A003,R002,L005,Tarde,595,510,8.04,7.15,0.89,training_fact_productividad_export.csv,2026-06-23T00:00:00,1166
PD001167,20241012,A002,R021,L005,Tarde,612,502,6.07,4.24,1.83,training_fact_productividad_export.csv,2026-06-23T00:00:00,1167
PD001168,20241231,A003,R026,L005,Noche,733,640,7.45,5.35,2.1,training_fact_productividad_export.csv,2026-06-23T00:00:00,1168
PD001169,20240528,A005,R010,L006,Noche,631,524,9.6,7.04,2.56,training_fact_productividad_export.csv,2026-06-23T00:00:00,1169
PD001170,20241128,A004,R019,L002,Día,230,196,9.12,8.1,1.03,training_fact_productividad_export.csv,2026-06-23T00:00:00,1170
PD001171,20240524,A003,R017,L005,Tarde,890,651,6.25,5.64,0.61,training_fact_productividad_export.csv,2026-06-23T00:00:00,1171
PD001172,20240323,A002,R018,L005,Día,453,537,10.67,7.35,3.32,training_fact_productividad_export.csv,2026-06-23T00:00:00,1172
PD001173,20241109,A005,R021,L001,Noche,852,718,6.43,5.4,1.03,training_fact_productividad_export.csv,2026-06-23T00:00:00,1173
PD001174,20240423,A002,R003,L002,Noche,756,805,6.08,5.15,0.92,training_fact_productividad_export.csv,2026-06-23T00:00:00,1174
PD001175,20240319,A005,R027,L003,Tarde,486,517,11.23,9.35,1.88,training_fact_productividad_export.csv,2026-06-23T00:00:00,1175
PD001176,20240424,A003,R011,L007,Noche,65,62,11.64,8.91,2.73,training_fact_productividad_export.csv,2026-06-23T00:00:00,1176
PD001177,20240724,A001,R019,L003,Tarde,487,362,11.52,7.17,4.35,training_fact_productividad_export.csv,2026-06-23T00:00:00,1177
PD001178,20240831,A005,R024,L003,Día,541,578,7.12,6.06,1.06,training_fact_productividad_export.csv,2026-06-23T00:00:00,1178
PD001179,20241112,A004,R006,L002,Tarde,760,800,11.21,9.02,2.19,training_fact_productividad_export.csv,2026-06-23T00:00:00,1179
PD001180,20240909,A004,R003,L007,Noche,200,209,6.43,5.31,1.12,training_fact_productividad_export.csv,2026-06-23T00:00:00,1180
PD001181,20241007,A001,R022,L004,Noche,550,480,6.32,5.08,1.25,training_fact_productividad_export.csv,2026-06-23T00:00:00,1181
PD001182,20240127,A006,R014,L003,Noche,878,878,11.49,9.06,2.42,training_fact_productividad_export.csv,2026-06-23T00:00:00,1182
PD001183,20240214,A003,R002,L007,Tarde,487,495,10.16,9.21,0.95,training_fact_productividad_export.csv,2026-06-23T00:00:00,1183
PD001184,20240323,A003,R001,L003,Tarde,451,475,8.31,7.1,1.21,training_fact_productividad_export.csv,2026-06-23T00:00:00,1184
PD001185,20240907,A004,R012,L004,Noche,83,72,9.99,9.02,0.97,training_fact_productividad_export.csv,2026-06-23T00:00:00,1185
PD001186,20240916,A006,R028,L003,Tarde,319,297,10.49,9.43,1.06,training_fact_productividad_export.csv,2026-06-23T00:00:00,1186
PD001187,20240915,A005,R019,L007,Día,193,150,11.16,10.23,0.93,training_fact_productividad_export.csv,2026-06-23T00:00:00,1187
PD001188,20240515,A006,R030,L004,Día,726,811,8.69,6.17,2.51,training_fact_productividad_export.csv,2026-06-23T00:00:00,1188
PD001189,20240110,A003,R014,L002,Tarde,456,453,10.7,7.71,2.99,training_fact_productividad_export.csv,2026-06-23T00:00:00,1189
PD001190,20240607,A003,R012,L004,Día,753,593,10.24,8.56,1.68,training_fact_productividad_export.csv,2026-06-23T00:00:00,1190
PD001191,20241206,A004,R004,L005,Noche,237,157,7.26,5.64,1.62,training_fact_productividad_export.csv,2026-06-23T00:00:00,1191
PD001192,20240714,A001,R001,L003,Tarde,838,597,11.69,9.4,2.3,training_fact_productividad_export.csv,2026-06-23T00:00:00,1192
PD001193,20240903,A004,R005,L007,Tarde,784,720,7.85,7.14,0.71,training_fact_productividad_export.csv,2026-06-23T00:00:00,1193
PD001194,20240104,A001,R005,L006,Día,502,383,9.96,7.29,2.67,training_fact_productividad_export.csv,2026-06-23T00:00:00,1194
PD001195,20241025,A006,R025,L007,Tarde,856,836,8.92,7.86,1.05,training_fact_productividad_export.csv,2026-06-23T00:00:00,1195
PD001196,20240606,A006,R005,L002,Noche,221,234,8.97,7.08,1.89,training_fact_productividad_export.csv,2026-06-23T00:00:00,1196
PD001197,20240202,A006,R030,L003,Noche,534,581,11.72,9.79,1.93,training_fact_productividad_export.csv,2026-06-23T00:00:00,1197
PD001198,20241031,A005,R008,L002,Tarde,854,950,7.36,5.4,1.96,training_fact_productividad_export.csv,2026-06-23T00:00:00,1198
PD001199,20241118,A006,R010,L006,Día,505,478,9.51,7.31,2.2,training_fact_productividad_export.csv,2026-06-23T00:00:00,1199
PD001200,20240907,A001,R011,L007,Noche,608,615,11.2,7.94,3.26,training_fact_productividad_export.csv,2026-06-23T00:00:00,1200
PD001201,20240610,A006,R028,L006,Noche,669,594,7.54,6.39,1.15,training_fact_productividad_export.csv,2026-06-23T00:00:00,1201
PD001202,20240718,A003,R024,L002,Día,91,89,9.35,8.05,1.3,training_fact_productividad_export.csv,2026-06-23T00:00:00,1202
PD001203,20240102,A003,R013,L006,Tarde,428,427,10.38,7.25,3.13,training_fact_productividad_export.csv,2026-06-23T00:00:00,1203
PD001204,20240321,A003,R009,L001,Día,100,103,10.18,8.43,1.74,training_fact_productividad_export.csv,2026-06-23T00:00:00,1204
PD001205,20240522,A004,R007,L003,Día,885,716,9.52,8.43,1.09,training_fact_productividad_export.csv,2026-06-23T00:00:00,1205
PD001206,20241116,A005,R021,L006,Noche,839,873,7.92,6.4,1.52,training_fact_productividad_export.csv,2026-06-23T00:00:00,1206
PD001207,20240921,A002,R026,L003,Noche,748,759,10.12,7.68,2.43,training_fact_productividad_export.csv,2026-06-23T00:00:00,1207
PD001208,20240402,A004,R023,L001,Día,314,242,10.86,9.84,1.02,training_fact_productividad_export.csv,2026-06-23T00:00:00,1208
PD001209,20240823,A002,R024,L007,Tarde,791,759,9.95,8.38,1.58,training_fact_productividad_export.csv,2026-06-23T00:00:00,1209
PD001210,20241108,A005,R023,L003,Tarde,364,334,10.28,7.21,3.07,training_fact_productividad_export.csv,2026-06-23T00:00:00,1210
PD001211,20240829,A004,R013,L004,Noche,765,895,10.94,7.39,3.55,training_fact_productividad_export.csv,2026-06-23T00:00:00,1211
PD001212,20240109,A005,R010,L005,Día,388,384,6.25,4.7,1.55,training_fact_productividad_export.csv,2026-06-23T00:00:00,1212
PD001213,20241128,A005,R003,L002,Día,640,574,6.35,4.22,2.14,training_fact_productividad_export.csv,2026-06-23T00:00:00,1213
PD001214,20240602,A002,R029,L005,Noche,205,181,6.82,6.06,0.77,training_fact_productividad_export.csv,2026-06-23T00:00:00,1214
PD001215,20240315,A001,R003,L001,Día,603,536,9.26,5.83,3.42,training_fact_productividad_export.csv,2026-06-23T00:00:00,1215
PD001216,20240325,A001,R023,L003,Tarde,867,646,10.67,6.25,4.42,training_fact_productividad_export.csv,2026-06-23T00:00:00,1216
PD001217,20240311,A004,R019,L001,Día,466,446,8.74,6.56,2.18,training_fact_productividad_export.csv,2026-06-23T00:00:00,1217
PD001218,20240507,A002,R015,L005,Tarde,616,629,8.95,6.34,2.61,training_fact_productividad_export.csv,2026-06-23T00:00:00,1218
PD001219,20241206,A003,R007,L006,Día,334,318,6.48,4.82,1.66,training_fact_productividad_export.csv,2026-06-23T00:00:00,1219
PD001220,20240324,A005,R023,L005,Día,834,917,8.07,6.13,1.95,training_fact_productividad_export.csv,2026-06-23T00:00:00,1220
PD001221,20240629,A001,R010,L002,Noche,770,519,7.71,4.87,2.84,training_fact_productividad_export.csv,2026-06-23T00:00:00,1221
PD001222,20240208,A006,R008,L007,Día,128,105,10.93,8.84,2.09,training_fact_productividad_export.csv,2026-06-23T00:00:00,1222
PD001223,20240421,A006,R002,L006,Tarde,236,213,10.73,8.76,1.97,training_fact_productividad_export.csv,2026-06-23T00:00:00,1223
PD001224,20240509,A001,R015,L006,Tarde,90,73,6.79,5.8,1.0,training_fact_productividad_export.csv,2026-06-23T00:00:00,1224
PD001225,20240723,A006,R026,L004,Día,189,183,11.64,7.78,3.86,training_fact_productividad_export.csv,2026-06-23T00:00:00,1225
PD001226,20241113,A005,R025,L005,Día,770,747,9.32,8.38,0.94,training_fact_productividad_export.csv,2026-06-23T00:00:00,1226
PD001227,20240911,A002,R027,L007,Tarde,535,521,9.75,6.46,3.29,training_fact_productividad_export.csv,2026-06-23T00:00:00,1227
PD001228,20241201,A005,R004,L004,Noche,192,167,7.94,7.16,0.78,training_fact_productividad_export.csv,2026-06-23T00:00:00,1228
PD001229,20240824,A003,R003,L001,Día,298,229,8.21,5.57,2.63,training_fact_productividad_export.csv,2026-06-23T00:00:00,1229
PD001230,20240515,A002,R001,L002,Noche,385,274,8.53,6.99,1.54,training_fact_productividad_export.csv,2026-06-23T00:00:00,1230
PD001231,20241216,A003,R023,L006,Noche,774,795,7.05,4.76,2.29,training_fact_productividad_export.csv,2026-06-23T00:00:00,1231
PD001232,20240828,A002,R013,L001,Día,784,517,10.08,7.73,2.34,training_fact_productividad_export.csv,2026-06-23T00:00:00,1232
PD001233,20240803,A005,R030,L001,Noche,200,195,8.47,7.01,1.45,training_fact_productividad_export.csv,2026-06-23T00:00:00,1233
PD001234,20240620,A004,R018,L007,Día,153,153,8.83,7.92,0.9,training_fact_productividad_export.csv,2026-06-23T00:00:00,1234
PD001235,20241226,A002,R004,L007,Día,577,584,9.56,6.98,2.58,training_fact_productividad_export.csv,2026-06-23T00:00:00,1235
