SLAID,WorkOrderID,ClientID,ServiceID,AreaID,PriorityID,CreatedDateKey,CommittedDateKey,ResolvedDateKey,TargetHours,ActualHours,SLAMetFlag,BreachHours,_SourceFile,_ExportedAt,_LegacyRowNumber
SLA001206,WO002344,C002,SV5,A003,P2,20241002,20241003,20241004,24,44.26,False,20.26,training_fact_sla_export.csv,2026-06-23T00:00:00,1206
SLA001207,WO000477,C011,SV6,A003,P3,20240823,20240826,20240826,72,59.2,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1207
SLA001208,WO003861,C012,SV6,A002,P4,20240823,20240828,20240828,120,99.8,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1208
SLA001209,WO004755,C014,SV3,A001,P2,20240219,20240220,20240220,24,19.0,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1209
SLA001210,WO002008,C020,SV8,A001,P4,20241013,20241018,20241018,120,118.58,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1210
SLA001211,WO004161,C008,SV3,A002,P2,20241107,20241108,20241108,24,14.1,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1211
SLA001212,WO003683,C008,SV3,A003,P3,20241104,20241107,20241107,72,59.3,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1212
SLA001213,WO004433,C011,SV8,A005,P3,20240508,20240511,20240511,72,63.25,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1213
SLA001214,WO004724,C018,SV2,A003,P2,20240522,20240523,20240523,24,12.55,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1214
SLA001215,WO001537,C012,SV6,A002,P3,20240829,20240901,20240831,72,41.9,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1215
SLA001216,WO003025,C001,SV6,A005,P1,20240718,20240718,20240719,8,1.83,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1216
SLA001217,WO002187,C009,SV4,A002,P1,20240107,20240107,20240108,8,5.6,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1217
SLA001218,WO000983,C011,SV4,A003,P3,20240217,20240220,20240220,72,71.77,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1218
SLA001219,WO004512,C018,SV4,A005,P1,20240407,20240407,20240408,8,13.38,False,5.38,training_fact_sla_export.csv,2026-06-23T00:00:00,1219
SLA001220,WO001938,C014,SV4,A006,P2,20240331,20240401,20240401,24,10.63,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1220
SLA001221,WO003677,C014,SV8,A006,P4,20240423,20240428,20240426,120,52.69,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1221
SLA001222,WO001286,C007,SV8,A001,P1,20241010,20241010,20241011,8,16.05,False,8.05,training_fact_sla_export.csv,2026-06-23T00:00:00,1222
SLA001223,WO002252,C015,SV7,A005,P4,20240929,20241004,20240930,120,23.48,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1223
SLA001224,WO004616,C002,SV1,A003,P4,20240427,20240502,20240430,120,65.49,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1224
SLA001225,WO001229,C004,SV4,A005,P2,20241008,20241009,20241009,24,5.05,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1225
SLA001226,WO004854,C005,SV5,A003,P3,20240517,20240520,20240519,72,34.23,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1226
SLA001227,WO003130,C010,SV2,A003,P2,20241117,20241118,20241118,24,20.11,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1227
SLA001228,WO000706,C002,SV5,A002,P4,20240506,20240511,20240511,120,104.59,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1228
SLA001229,WO000974,C011,SV7,A004,P3,20240314,20240317,20240317,72,66.26,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1229
SLA001230,WO004207,C018,SV2,A001,P4,20241110,20241115,20241117,120,164.57,False,44.57,training_fact_sla_export.csv,2026-06-23T00:00:00,1230
SLA001231,WO000539,C008,SV6,A001,P2,20240714,20240715,20240716,24,33.23,False,9.23,training_fact_sla_export.csv,2026-06-23T00:00:00,1231
SLA001232,WO003588,C001,SV3,A006,P4,20240116,20240121,20240119,120,70.75,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1232
SLA001233,WO004151,C006,SV5,A005,P4,20240330,20240404,20240403,120,81.92,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1233
SLA001234,WO001056,C002,SV6,A005,P3,20240412,20240415,20240414,72,42.63,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1234
SLA001235,WO000586,C013,SV3,A003,P3,20241118,20241121,20241120,72,47.52,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1235
SLA001236,WO001993,C016,SV4,A001,P4,20240601,20240606,20240605,120,90.87,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1236
SLA001237,WO003928,C006,SV7,A002,P3,20240730,20240802,20240802,72,58.99,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1237
SLA001238,WO001896,C006,SV4,A003,P2,20240401,20240402,20240402,24,15.72,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1238
SLA001239,WO004285,C007,SV4,A004,P1,20241125,20241125,20241126,8,5.1,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1239
SLA001240,WO002326,C008,SV2,A004,P3,20240422,20240425,20240425,72,61.84,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1240
SLA001241,WO000052,C014,SV2,A001,P4,20240801,20240806,20240804,120,56.2,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1241
SLA001242,WO002638,C007,SV2,A005,P3,20240304,20240307,20240306,72,35.47,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1242
SLA001243,WO000851,C008,SV4,A003,P2,20240220,20240221,20240221,24,8.06,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1243
SLA001244,WO003545,C018,SV1,A001,P3,20240410,20240413,20240413,72,57.27,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1244
SLA001245,WO004096,C016,SV7,A006,P4,20241004,20241009,20241008,120,85.48,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1245
SLA001246,WO000640,C019,SV3,A006,P3,20240926,20240929,20240929,72,51.5,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1246
SLA001247,WO001971,C008,SV2,A003,P2,20241006,20241007,20241007,24,9.23,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1247
SLA001248,WO003385,C019,SV4,A001,P1,20241208,20241208,20241209,8,3.63,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1248
SLA001249,WO003237,C006,SV1,A003,P4,20240402,20240407,20240405,120,57.02,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1249
SLA001250,WO004358,C007,SV2,A006,P3,20241203,20241206,20241207,72,74.45,False,2.45,training_fact_sla_export.csv,2026-06-23T00:00:00,1250
SLA001251,WO002186,C020,SV1,A005,P2,20240306,20240307,20240308,24,35.02,False,11.02,training_fact_sla_export.csv,2026-06-23T00:00:00,1251
SLA001252,WO004001,C005,SV2,A003,P3,20241211,20241214,20241213,72,37.01,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1252
SLA001253,WO004225,C017,SV8,A003,P4,20241127,20241202,20241204,120,153.42,False,33.42,training_fact_sla_export.csv,2026-06-23T00:00:00,1253
SLA001254,WO001428,C017,SV3,A003,P4,20240224,20240229,20240228,120,72.71,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1254
SLA001255,WO004812,C019,SV3,A005,P2,20240523,20240524,20240524,24,22.48,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1255
SLA001256,WO002288,C017,SV5,A002,P2,20240526,20240527,20240527,24,23.2,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1256
SLA001257,WO002658,C017,SV6,A001,P3,20240714,20240717,20240718,72,81.39,False,9.39,training_fact_sla_export.csv,2026-06-23T00:00:00,1257
SLA001258,WO001301,C008,SV6,A003,P2,20241003,20241004,20241004,24,22.61,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1258
SLA001259,WO000251,C012,SV7,A004,P3,20241007,20241010,20241011,72,82.05,False,10.05,training_fact_sla_export.csv,2026-06-23T00:00:00,1259
SLA001260,WO003432,C012,SV5,A004,P3,20241109,20241112,20241113,72,91.26,False,19.26,training_fact_sla_export.csv,2026-06-23T00:00:00,1260
SLA001261,WO001279,C006,SV5,A005,P2,20240821,20240822,20240823,24,40.96,False,16.96,training_fact_sla_export.csv,2026-06-23T00:00:00,1261
SLA001262,WO000318,C008,SV2,A006,P3,20241010,20241013,20241011,72,21.83,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1262
SLA001263,WO003424,C018,SV1,A004,P4,20240710,20240715,20240713,120,66.9,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1263
SLA001264,WO000334,C001,SV7,A006,P4,20241009,20241014,20241011,120,45.61,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1264
SLA001265,WO000927,C002,SV2,A002,P3,20241222,20241225,20241225,72,69.9,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1265
SLA001266,WO000404,C009,SV4,A001,P3,20240829,20240901,20240901,72,52.86,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1266
SLA001267,WO000237,C016,SV3,A004,P2,20241113,20241114,20241114,24,13.39,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1267
SLA001268,WO004546,C018,SV1,A002,P2,20240214,20240215,20240215,24,10.5,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1268
SLA001269,WO002381,C014,SV5,A005,P2,20240324,20240325,20240325,24,19.96,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1269
SLA001270,WO000117,C018,SV5,A003,P4,20240707,20240712,20240714,120,163.94,False,43.94,training_fact_sla_export.csv,2026-06-23T00:00:00,1270
SLA001271,WO002113,C003,SV5,A005,P1,20241225,20241225,20241226,8,3.64,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1271
SLA001272,WO003988,C003,SV5,A001,P3,20241211,20241214,20241214,72,53.67,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1272
SLA001273,WO001636,C011,SV7,A003,P1,20240520,20240520,20240521,8,5.58,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1273
SLA001274,WO001199,C007,SV8,A004,P3,20240727,20240730,20240803,72,154.02,False,82.02,training_fact_sla_export.csv,2026-06-23T00:00:00,1274
SLA001275,WO001576,C018,SV1,A006,P2,20240202,20240203,20240203,24,8.85,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1275
SLA001276,WO003606,C002,SV6,A003,P2,20240808,20240809,20240809,24,6.95,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1276
SLA001277,WO004982,C008,SV8,A003,P3,20240221,20240224,20240225,72,89.78,False,17.78,training_fact_sla_export.csv,2026-06-23T00:00:00,1277
SLA001278,WO001677,C006,SV1,A006,P2,20241101,20241102,20241102,24,16.35,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1278
SLA001279,WO002491,C012,SV3,A006,P3,20240417,20240420,20240420,72,66.77,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1279
SLA001280,WO003708,C006,SV2,A005,P3,20240911,20240914,20240913,72,33.69,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1280
SLA001281,WO003782,C019,SV1,A006,P2,20241130,20241201,20241201,24,15.03,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1281
SLA001282,WO002348,C002,SV1,A006,P2,20240810,20240811,20240811,24,19.73,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1282
SLA001283,WO003444,C002,SV2,A005,P2,20241019,20241020,20241020,24,9.1,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1283
SLA001284,WO000095,C018,SV1,A004,P2,20240824,20240825,20240826,24,31.13,False,7.13,training_fact_sla_export.csv,2026-06-23T00:00:00,1284
SLA001285,WO004870,C011,SV4,A004,P1,20240722,20240722,20240723,8,3.4,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1285
SLA001286,WO000971,C017,SV3,A003,P3,20240930,20241003,20241003,72,53.07,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1286
SLA001287,WO000453,C010,SV1,A001,P4,20241107,20241112,20241111,120,82.97,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1287
SLA001288,WO002290,C019,SV3,A003,P4,20241014,20241019,20241019,120,98.86,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1288
SLA001289,WO002140,C010,SV5,A003,P1,20240605,20240605,20240606,8,10.4,False,2.4,training_fact_sla_export.csv,2026-06-23T00:00:00,1289
SLA001290,WO000178,C015,SV7,A005,P2,20240827,20240828,20240828,24,13.28,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1290
SLA001291,WO003054,C020,SV4,A006,P2,20241219,20241220,20241221,24,27.05,False,3.05,training_fact_sla_export.csv,2026-06-23T00:00:00,1291
SLA001292,WO004670,C016,SV3,A004,P3,20240921,20240924,20240923,72,30.51,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1292
SLA001293,WO004596,C006,SV4,A003,P1,20241119,20241119,20241120,8,4.35,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1293
SLA001294,WO000610,C016,SV2,A002,P3,20241116,20241119,20241122,72,137.98,False,65.98,training_fact_sla_export.csv,2026-06-23T00:00:00,1294
SLA001295,WO004740,C008,SV1,A005,P4,20241018,20241023,20241021,120,70.84,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1295
SLA001296,WO002138,C014,SV2,A001,P2,20240828,20240829,20240830,24,42.74,False,18.74,training_fact_sla_export.csv,2026-06-23T00:00:00,1296
SLA001297,WO004142,C014,SV7,A005,P1,20240807,20240807,20240808,8,8.63,False,0.63,training_fact_sla_export.csv,2026-06-23T00:00:00,1297
SLA001298,WO004653,C004,SV2,A005,P4,20240803,20240808,20240807,120,95.45,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1298
SLA001299,WO003307,C006,SV5,A002,P3,20240612,20240615,20240617,72,110.91,False,38.91,training_fact_sla_export.csv,2026-06-23T00:00:00,1299
SLA001300,WO002529,C004,SV8,A005,P3,20240130,20240202,20240201,72,35.6,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1300
SLA001301,WO001779,C002,SV2,A002,P1,20240115,20240115,20240116,8,8.9,False,0.9,training_fact_sla_export.csv,2026-06-23T00:00:00,1301
SLA001302,WO002125,C011,SV4,A004,P1,20241204,20241204,20241205,8,10.21,False,2.21,training_fact_sla_export.csv,2026-06-23T00:00:00,1302
SLA001303,WO000624,C005,SV8,A001,P1,20240222,20240222,20240223,8,5.52,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1303
SLA001304,WO003405,C014,SV1,A005,P3,20240422,20240425,20240426,72,75.21,False,3.21,training_fact_sla_export.csv,2026-06-23T00:00:00,1304
SLA001305,WO000245,C005,SV6,A002,P2,20240429,20240430,20240430,24,13.79,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1305
SLA001306,WO002590,C001,SV7,A003,P3,20240218,20240221,20240221,72,51.73,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1306
SLA001307,WO000159,C003,SV6,A003,P2,20240904,20240905,20240905,24,8.43,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1307
SLA001308,WO002396,C011,SV7,A001,P3,20240513,20240516,20240515,72,45.27,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1308
SLA001309,WO001002,C003,SV2,A001,P3,20240830,20240902,20240903,72,73.0,False,1.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1309
SLA001310,WO000764,C018,SV8,A004,P4,20240114,20240119,20240120,120,138.13,False,18.13,training_fact_sla_export.csv,2026-06-23T00:00:00,1310
SLA001311,WO003607,C015,SV5,A002,P2,20240926,20240927,20240927,24,17.28,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1311
SLA001312,WO000312,C003,SV5,A001,P1,20240330,20240330,20240331,8,3.17,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1312
SLA001313,WO002582,C018,SV3,A004,P2,20240415,20240416,20240416,24,11.65,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1313
SLA001314,WO002629,C007,SV5,A006,P4,20240415,20240420,20240418,120,54.52,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1314
SLA001315,WO001621,C018,SV6,A003,P3,20240929,20241002,20241002,72,66.79,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1315
SLA001316,WO001457,C020,SV5,A005,P1,20241101,20241101,20241102,8,4.92,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1316
SLA001317,WO001572,C006,SV4,A002,P3,20240411,20240414,20240415,72,95.93,False,23.93,training_fact_sla_export.csv,2026-06-23T00:00:00,1317
SLA001318,WO000270,C007,SV8,A002,P3,20241109,20241112,20241112,72,57.0,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1318
SLA001319,WO003083,C003,SV6,A005,P3,20240408,20240411,20240411,72,62.55,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1319
SLA001320,WO004759,C001,SV7,A006,P3,20241006,20241009,20241008,72,25.36,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1320
SLA001321,WO003280,C011,SV4,A003,P2,20240227,20240228,20240229,24,24.94,False,0.94,training_fact_sla_export.csv,2026-06-23T00:00:00,1321
SLA001322,WO003561,C014,SV8,A001,P3,20240407,20240410,20240410,72,68.88,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1322
SLA001323,WO000626,C012,SV2,A006,P1,20240210,20240210,20240211,8,9.81,False,1.81,training_fact_sla_export.csv,2026-06-23T00:00:00,1323
SLA001324,WO000553,C020,SV4,A005,P2,20240719,20240720,20240720,24,17.19,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1324
SLA001325,WO003505,C003,SV4,A001,P3,20240621,20240624,20240624,72,64.26,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1325
SLA001326,WO002531,C005,SV7,A006,P3,20240822,20240825,20240826,72,80.91,False,8.91,training_fact_sla_export.csv,2026-06-23T00:00:00,1326
SLA001327,WO003528,C018,SV7,A001,P4,20240102,20240107,20240107,120,99.49,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1327
SLA001328,WO004618,C005,SV3,A001,P3,20240705,20240708,20240711,72,126.99,False,54.99,training_fact_sla_export.csv,2026-06-23T00:00:00,1328
SLA001329,WO003304,C008,SV6,A005,P4,20240122,20240127,20240128,120,129.6,False,9.6,training_fact_sla_export.csv,2026-06-23T00:00:00,1329
SLA001330,WO002011,C009,SV2,A003,P1,20240109,20240109,20240110,8,4.98,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1330
SLA001331,WO004366,C005,SV4,A005,P3,20240114,20240117,20240117,72,61.15,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1331
SLA001332,WO004138,C011,SV7,A002,P1,20240209,20240209,20240210,8,8.64,False,0.64,training_fact_sla_export.csv,2026-06-23T00:00:00,1332
SLA001333,WO003180,C016,SV5,A003,P3,20240117,20240120,20240119,72,31.6,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1333
SLA001334,WO004147,C017,SV8,A003,P3,20241114,20241117,20241116,72,38.64,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1334
SLA001335,WO000631,C010,SV5,A001,P4,20241015,20241020,20241018,120,54.21,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1335
SLA001336,WO002832,C020,SV1,A002,P2,20240202,20240203,20240203,24,19.74,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1336
SLA001337,WO001223,C007,SV1,A002,P4,20240530,20240604,20240601,120,35.72,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1337
SLA001338,WO000594,C017,SV5,A001,P3,20240908,20240911,20240911,72,51.37,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1338
SLA001339,WO000011,C018,SV3,A001,P2,20240918,20240919,20240920,24,25.89,False,1.89,training_fact_sla_export.csv,2026-06-23T00:00:00,1339
SLA001340,WO001961,C006,SV4,A005,P4,20241106,20241111,20241110,120,77.86,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1340
SLA001341,WO001688,C002,SV6,A005,P3,20241206,20241209,20241208,72,29.17,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1341
SLA001342,WO000163,C016,SV3,A001,P3,20241127,20241130,20241205,72,184.97,False,112.97,training_fact_sla_export.csv,2026-06-23T00:00:00,1342
SLA001343,WO004469,C002,SV4,A002,P2,20240527,20240528,20240528,24,18.83,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1343
SLA001344,WO003272,C013,SV5,A003,P2,20241026,20241027,20241027,24,12.86,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1344
SLA001345,WO004640,C010,SV7,A005,P3,20241028,20241031,20241102,72,116.47,False,44.47,training_fact_sla_export.csv,2026-06-23T00:00:00,1345
SLA001346,WO004405,C010,SV6,A001,P1,20240919,20240919,20240920,8,4.97,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1346
SLA001347,WO004943,C015,SV1,A006,P3,20241130,20241203,20241202,72,30.34,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1347
SLA001348,WO004792,C013,SV4,A003,P3,20240330,20240402,20240402,72,49.98,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1348
SLA001349,WO000444,C013,SV6,A004,P3,20241008,20241011,20241017,72,201.25,False,129.25,training_fact_sla_export.csv,2026-06-23T00:00:00,1349
SLA001350,WO000796,C009,SV1,A001,P3,20240703,20240706,20240705,72,38.18,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1350
SLA001351,WO004299,C014,SV2,A001,P2,20240316,20240317,20240317,24,8.52,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1351
SLA001352,WO001638,C013,SV1,A005,P3,20240102,20240105,20240105,72,66.33,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1352
SLA001353,WO002049,C012,SV4,A004,P3,20240527,20240530,20240603,72,155.19,False,83.19,training_fact_sla_export.csv,2026-06-23T00:00:00,1353
SLA001354,WO004600,C015,SV7,A004,P2,20241106,20241107,20241107,24,16.72,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1354
SLA001355,WO002942,C003,SV1,A001,P4,20240720,20240725,20240727,120,153.35,False,33.35,training_fact_sla_export.csv,2026-06-23T00:00:00,1355
SLA001356,WO000991,C001,SV4,A006,P2,20240720,20240721,20240722,24,30.64,False,6.64,training_fact_sla_export.csv,2026-06-23T00:00:00,1356
SLA001357,WO000525,C001,SV8,A001,P1,20240411,20240411,20240412,8,9.42,False,1.42,training_fact_sla_export.csv,2026-06-23T00:00:00,1357
SLA001358,WO004020,C013,SV4,A002,P4,20240914,20240919,20240917,120,57.6,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,1358
