WorkOrderID,CreatedDateKey,ClosedDateKey,AreaID,EquipmentID,ServiceID,ResponsibleID,WorkTypeID,PriorityID,StatusID,EstimatedHours,ActualHours,IsCritical,ReworkFlag,SourceSystem,_SourceFile,_ExportedAt,_LegacyRowNumber
WO000584,20241114,20241115,A003,EQ0035,SV5,R028,WT1,P2,S4,12.21,5.54,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,584
WO000585,20240529,20240604,A002,EQ0014,SV7,R011,WT1,P3,S4,47.7,46.1,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,585
WO000586,20241118,20241124,A003,EQ0004,SV3,R001,WT1,P3,S4,39.01,47.52,False,True,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,586
WO000587,20240210,,A005,EQ0031,SV2,R008,WT1,P2,S3,12.73,15.51,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,587
WO000588,20240209,20240213,A003,EQ0012,SV6,R009,WT2,P2,S4,8.62,26.85,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,588
WO000589,20241229,20241231,A001,EQ0040,SV6,R001,WT3,P2,S4,20.92,26.01,True,True,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,589
WO000590,20240729,20240803,A006,EQ0017,SV4,R029,WT1,P3,S4,27.6,39.74,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,590
WO000591,20240613,20240627,A003,EQ0035,SV4,R014,WT2,P4,S4,59.88,107.94,False,True,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,591
WO000592,20240226,20240308,A003,EQ0002,SV1,R005,WT1,P3,S4,61.69,85.55,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,592
WO000593,20240415,,A001,EQ0027,SV5,R019,WT1,P3,S2,54.32,57.9,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,593
WO000594,20240908,20240915,A001,EQ0018,SV5,R012,WT3,P3,S4,48.09,51.37,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,594
WO000595,20241027,20241028,A006,EQ0019,SV5,R006,WT6,P1,S4,5.71,5.44,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,595
WO000596,20241201,,A004,EQ0011,SV3,R014,WT3,P3,S2,29.04,52.22,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,596
WO000597,20240529,20240608,A004,EQ0039,SV2,R018,WT3,P3,S4,57.22,79.48,False,True,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,597
WO000598,20240615,20240624,A004,EQ0016,SV5,R020,WT6,P3,S4,35.1,68.09,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,598
WO000599,20240229,,A003,EQ0035,SV5,R007,WT4,P1,S2,7.01,5.07,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,599
WO000600,20240131,,A001,EQ0018,SV2,R019,WT1,P4,S1,57.27,67.32,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,600
WO000601,20240609,20240702,A003,EQ0002,SV1,R024,WT1,P4,S4,83.27,176.62,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,601
WO000602,20240731,20240801,A003,EQ0036,SV4,R019,WT3,P1,S4,5.2,5.23,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,602
WO000603,20240208,,A004,EQ0008,SV1,R029,WT3,P2,S3,10.29,33.29,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,603
WO000604,20240529,,A004,EQ0011,SV2,R029,WT5,P2,S2,13.19,21.08,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,604
WO000605,20240822,,A003,EQ0035,SV6,R015,WT1,P3,S2,56.14,60.59,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,605
WO000606,20241023,,A003,EQ0036,SV3,R012,WT6,P3,S2,33.62,39.02,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,606
WO000607,20241209,20241212,A003,EQ0037,SV4,R014,WT2,P2,S4,21.11,20.47,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,607
WO000608,20240504,,A001,EQ0018,SV6,R015,WT6,P3,S2,36.9,17.75,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,608
WO000609,20240523,,A005,EQ0031,SV2,R006,WT2,P2,S2,16.67,26.67,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,609
WO000610,20241116,,A002,EQ0014,SV2,R029,WT1,P3,S1,49.71,137.98,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,610
WO000611,20240910,20240913,A006,EQ0030,SV3,R018,WT2,P2,S4,14.61,19.76,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,611
WO000612,20240410,20240419,A002,EQ0021,SV4,R004,WT1,P3,S4,51.15,70.96,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,612
WO000613,20240907,20240917,A004,EQ0003,SV5,R028,WT2,P3,S4,54.65,75.51,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,613
WO000614,20240227,20240302,A006,EQ0017,SV1,R029,WT6,P2,S4,16.57,29.78,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,614
WO000615,20240613,20240620,A006,EQ0019,SV4,R017,WT2,P3,S5,47.38,51.5,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,615
WO000616,20240422,20240510,A004,EQ0011,SV6,R029,WT1,P4,S4,82.04,136.94,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,616
WO000617,20241229,20241231,A001,EQ0015,SV7,R030,WT2,P3,S4,41.12,23.55,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,617
WO000618,20240113,20240119,A002,EQ0021,SV5,R029,WT3,P4,S4,46.68,41.3,False,True,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,618
WO000619,20241109,,A003,EQ0002,SV6,R029,WT1,P3,S2,31.52,40.65,False,True,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,619
WO000620,20240412,20240422,A005,EQ0007,SV7,R003,WT1,P3,S4,49.23,79.63,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,620
WO000621,20240114,20240119,A005,EQ0031,SV6,R001,WT5,P2,S4,20.64,33.78,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,621
WO000622,20240829,20240831,A001,EQ0015,SV5,R018,WT1,P3,S4,26.22,14.93,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,622
WO000623,20240905,,A005,EQ0025,SV5,R023,WT6,P2,S2,15.58,9.26,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,623
WO000624,20240222,20240223,A001,EQ0023,SV8,R026,WT1,P1,S4,3.91,5.52,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,624
WO000625,20240115,20240117,A001,EQ0023,SV7,R020,WT3,P2,S4,15.81,12.77,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,625
WO000626,20240210,,A006,EQ0017,SV2,R010,WT3,P1,S2,6.1,9.81,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,626
WO000627,20240529,,A005,EQ0020,SV4,R028,WT1,P4,S1,90.54,50.46,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,627
WO000628,20240218,,A005,EQ0033,SV6,R018,WT3,P4,S2,89.84,95.27,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,628
WO000629,20240914,20240925,A004,EQ0039,SV5,R021,WT2,P3,S4,56.05,82.42,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,629
WO000630,20240129,20240130,A004,EQ0011,SV4,R008,WT2,P1,S4,3.12,5.69,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,630
WO000631,20241015,20241022,A001,EQ0027,SV5,R023,WT5,P4,S4,75.63,54.21,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,631
WO000632,20241116,20241119,A004,EQ0039,SV4,R004,WT6,P3,S4,35.57,23.23,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,632
WO000633,20240919,20240923,A006,EQ0001,SV6,R027,WT1,P2,S4,20.56,24.42,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,633
WO000634,20241211,20241221,A005,EQ0032,SV6,R026,WT3,P3,S4,56.2,77.48,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,634
WO000635,20241209,,A005,EQ0020,SV8,R021,WT1,P3,S2,29.46,49.71,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,635
WO000636,20240118,,A004,EQ0039,SV8,R030,WT1,P1,S2,3.87,4.97,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,636
WO000637,20240505,20240514,A005,EQ0024,SV6,R028,WT1,P3,S4,43.23,66.17,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,637
WO000638,20241005,,A002,EQ0034,SV7,R003,WT3,P3,S2,63.33,85.83,False,True,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,638
WO000639,20240504,,A005,EQ0007,SV7,R007,WT3,P2,S2,9.85,18.97,True,True,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,639
WO000640,20240926,20241003,A006,EQ0006,SV3,R004,WT2,P3,S4,47.69,51.5,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,640
WO000641,20241010,20241013,A001,EQ0038,SV8,R010,WT6,P3,S4,38.71,20.69,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,641
WO000642,20241230,,A004,EQ0022,SV5,R018,WT4,P3,S1,50.8,73.66,False,True,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,642
WO000643,20240430,20240513,A001,EQ0023,SV7,R005,WT1,P4,S4,84.81,97.28,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,643
WO000644,20240507,20240517,A005,EQ0007,SV2,R003,WT1,P4,S4,57.88,79.52,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,644
WO000645,20240109,20240114,A005,EQ0010,SV3,R020,WT3,P3,S4,56.32,32.7,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,645
WO000646,20240414,20240418,A005,EQ0033,SV5,R019,WT2,P3,S4,28.81,27.93,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,646
WO000647,20240412,,A003,EQ0013,SV5,R011,WT1,P3,S1,57.6,91.66,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,647
WO000648,20240614,,A005,EQ0024,SV4,R022,WT1,P3,S2,33.59,35.54,False,True,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,648
WO000649,20240603,,A003,EQ0013,SV2,R018,WT2,P1,S2,5.39,5.24,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,649
WO000650,20241109,20241126,A004,EQ0011,SV2,R013,WT2,P3,S4,38.95,129.43,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,650
WO000651,20241010,20241015,A005,EQ0007,SV6,R003,WT3,P3,S4,49.35,34.8,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,651
WO000652,20240923,20241002,A001,EQ0038,SV1,R023,WT4,P3,S4,35.79,66.39,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,652
WO000653,20240102,20240119,A001,EQ0038,SV1,R019,WT6,P4,S4,79.55,135.01,False,True,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,653
WO000654,20240621,,A002,EQ0005,SV8,R004,WT5,P3,S3,25.52,25.66,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,654
WO000655,20240924,,A001,EQ0015,SV8,R006,WT2,P2,S2,13.34,14.54,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,655
WO000656,20240330,,A001,EQ0023,SV1,R010,WT2,P1,S2,6.44,7.0,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,656
WO000657,20240604,20240605,A004,EQ0016,SV2,R006,WT1,P1,S4,4.84,7.79,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,657
WO000658,20240923,20240925,A003,EQ0029,SV3,R025,WT6,P2,S4,14.99,12.91,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,658
WO000659,20241017,20241025,A004,EQ0011,SV5,R029,WT2,P3,S4,49.81,62.09,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,659
WO000660,20241108,,A004,EQ0003,SV2,R003,WT1,P2,S2,14.13,18.16,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,660
WO000661,20240606,20240609,A002,EQ0014,SV8,R008,WT3,P2,S4,19.85,19.15,True,True,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,661
WO000662,20240526,,A005,EQ0024,SV4,R009,WT2,P2,S2,13.72,13.31,True,True,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,662
WO000663,20240520,20240525,A004,EQ0008,SV5,R030,WT6,P3,S4,62.53,36.4,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,663
WO000664,20240901,,A005,EQ0033,SV2,R019,WT1,P3,S1,59.93,69.0,False,True,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,664
WO000665,20240602,20240604,A006,EQ0001,SV3,R029,WT2,P2,S4,13.96,12.36,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,665
WO000666,20240526,,A004,EQ0003,SV6,R008,WT6,P2,S2,13.23,9.01,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,666
WO000667,20240302,,A002,EQ0021,SV6,R003,WT2,P1,S2,5.78,5.51,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,667
WO000668,20240624,20240625,A002,EQ0021,SV2,R015,WT2,P1,S4,6.12,5.77,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,668
WO000669,20240327,20240330,A003,EQ0012,SV4,R025,WT3,P2,S4,10.85,20.49,True,True,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,669
WO000670,20240711,20240712,A004,EQ0011,SV2,R026,WT3,P1,S4,3.86,4.59,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,670
WO000671,20241121,,A004,EQ0003,SV4,R015,WT1,P2,S3,10.33,20.4,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,671
WO000672,20241010,20241102,A001,EQ0027,SV2,R009,WT2,P4,S4,92.21,182.14,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,672
WO000673,20240623,,A004,EQ0016,SV8,R002,WT2,P3,S3,53.49,61.3,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,673
WO000674,20241223,20241231,A002,EQ0005,SV3,R014,WT1,P4,S4,54.48,59.02,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,674
WO000675,20241224,20241230,A004,EQ0016,SV4,R017,WT2,P2,S4,15.49,47.76,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,675
WO000676,20240611,20240614,A001,EQ0038,SV6,R001,WT2,P2,S4,18.49,22.49,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,676
WO000677,20241006,,A004,EQ0011,SV1,R029,WT4,P4,S3,104.5,182.42,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,677
WO000678,20240505,20240507,A003,EQ0036,SV2,R022,WT3,P2,S4,10.76,10.02,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,678
WO000679,20241117,,A004,EQ0011,SV8,R010,WT2,P3,S2,37.25,74.17,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,679
WO000680,20240516,20240528,A004,EQ0008,SV6,R011,WT1,P4,S4,64.99,95.36,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,680
WO000681,20240404,20240409,A004,EQ0011,SV2,R011,WT2,P3,S4,49.95,34.52,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,681
WO000682,20240219,20240221,A003,EQ0013,SV4,R026,WT1,P2,S4,10.2,9.71,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,682
WO000683,20241104,20241107,A002,EQ0005,SV7,R022,WT6,P3,S4,32.86,22.09,False,True,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,683
WO000684,20240418,,A005,EQ0024,SV2,R003,WT1,P1,S2,6.23,7.22,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,684
WO000685,20241024,,A002,EQ0014,SV3,R010,WT5,P1,S2,5.19,3.9,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,685
WO000686,20240201,20240202,A003,EQ0029,SV2,R024,WT3,P1,S4,3.51,4.74,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,686
WO000687,20240702,20240712,A005,EQ0020,SV6,R011,WT5,P4,S4,67.64,76.17,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,687
WO000688,20240605,20240608,A001,EQ0018,SV5,R025,WT6,P3,S4,30.53,19.97,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,688
WO000689,20240609,20240611,A006,EQ0019,SV5,R016,WT4,P2,S4,13.19,11.85,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,689
WO000690,20240302,20240305,A005,EQ0007,SV4,R024,WT3,P2,S4,13.68,19.62,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,690
WO000691,20240128,20240204,A003,EQ0029,SV3,R016,WT2,P3,S4,29.64,53.05,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,691
WO000692,20240506,20240511,A002,EQ0005,SV5,R023,WT3,P4,S4,45.95,34.76,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,692
WO000693,20240621,,A003,EQ0029,SV7,R013,WT1,P2,S2,20.04,13.97,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,693
WO000694,20241017,,A001,EQ0040,SV7,R008,WT2,P2,S3,20.12,50.45,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,694
WO000695,20240618,20240624,A005,EQ0031,SV7,R027,WT5,P4,S4,42.17,46.41,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,695
WO000696,20240331,,A006,EQ0019,SV1,R013,WT3,P4,S2,84.32,96.84,False,True,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,696
WO000697,20240406,,A003,EQ0013,SV4,R001,WT2,P4,S3,48.18,39.03,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,697
WO000698,20240811,,A003,EQ0035,SV4,R012,WT6,P2,S3,19.09,23.1,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,698
WO000699,20240608,20240616,A004,EQ0011,SV8,R013,WT1,P2,S4,20.01,61.36,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,699
WO000700,20241125,20241203,A005,EQ0020,SV4,R008,WT6,P3,S4,49.62,61.02,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,700
WO000701,20240609,20240613,A005,EQ0031,SV2,R027,WT4,P2,S4,16.49,28.51,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,701
WO000702,20240726,,A003,EQ0037,SV3,R015,WT1,P4,S2,66.52,74.41,False,True,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,702
WO000703,20240124,20240125,A003,EQ0037,SV2,R012,WT1,P1,S4,3.9,2.8,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,703
WO000704,20240311,20240316,A003,EQ0004,SV4,R021,WT6,P3,S4,44.97,37.3,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,704
WO000705,20241107,20241112,A003,EQ0036,SV3,R020,WT1,P4,S5,50.83,35.13,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,705
WO000706,20240506,20240520,A002,EQ0005,SV5,R015,WT6,P4,S4,86.37,104.59,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,706
WO000707,20240603,20240614,A005,EQ0024,SV2,R030,WT2,P3,S4,43.82,80.97,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,707
WO000708,20240804,20240812,A001,EQ0038,SV5,R030,WT2,P4,S4,53.72,63.53,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,708
WO000709,20240122,20240123,A001,EQ0027,SV5,R015,WT3,P1,S4,5.39,5.23,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,709
WO000710,20240704,,A001,EQ0038,SV6,R022,WT2,P2,S2,18.9,14.99,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,710
WO000711,20240506,20240507,A002,EQ0014,SV8,R002,WT2,P1,S4,5.39,6.92,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,711
WO000712,20240224,20240302,A003,EQ0013,SV1,R014,WT3,P4,S4,76.96,50.56,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,712
WO000713,20240602,20240611,A002,EQ0014,SV1,R014,WT2,P4,S4,97.95,67.23,False,True,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,713
WO000714,20240612,20240613,A001,EQ0015,SV4,R013,WT1,P1,S5,2.85,4.59,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,714
WO000715,20240309,,A006,EQ0028,SV5,R026,WT5,P1,S3,5.51,5.42,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,715
WO000716,20240717,20240719,A006,EQ0019,SV7,R018,WT2,P2,S4,13.81,13.47,True,True,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,716
WO000717,20240930,,A006,EQ0030,SV2,R015,WT3,P2,S2,10.96,11.28,True,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,717
WO000718,20240407,,A006,EQ0017,SV4,R013,WT3,P4,S2,106.65,159.88,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,718
WO000719,20241219,20241222,A003,EQ0013,SV5,R019,WT3,P2,S4,13.73,16.27,True,True,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,719
WO000720,20240812,20240818,A004,EQ0008,SV6,R007,WT1,P3,S4,38.48,42.02,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,720
WO000721,20241009,20241013,A001,EQ0023,SV5,R008,WT6,P3,S4,31.89,26.19,False,False,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,721
WO000722,20240126,,A003,EQ0036,SV5,R016,WT2,P2,S3,21.57,21.96,True,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,722
WO000723,20241007,,A003,EQ0035,SV2,R010,WT6,P2,S1,19.7,24.72,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,723
WO000724,20240503,20240512,A004,EQ0011,SV4,R021,WT4,P4,S4,46.62,68.52,False,True,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,724
WO000725,20240916,20240923,A005,EQ0020,SV5,R028,WT3,P3,S4,47.6,49.93,False,True,CMMS,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,725
WO000726,20241021,20241026,A003,EQ0029,SV1,R011,WT2,P3,S4,31.04,34.97,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,726
WO000727,20240401,20240404,A005,EQ0025,SV8,R018,WT1,P2,S4,17.85,19.43,True,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,727
WO000728,20240404,20240414,A004,EQ0003,SV6,R009,WT2,P4,S4,73.95,79.5,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,728
WO000729,20240122,20240202,A005,EQ0024,SV6,R024,WT3,P4,S4,49.29,86.71,False,True,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,729
WO000730,20240809,20240815,A003,EQ0002,SV5,R007,WT2,P3,S4,47.26,42.65,False,False,ServiceDesk,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,730
WO000731,20241010,20241019,A002,EQ0005,SV8,R016,WT1,P3,S4,61.26,71.48,False,False,ERP,training_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,731
