MaintenanceID,DateKey,EquipmentID,AreaID,WorkTypeID,PriorityID,FailureMode,SystemCategory,DowntimeHours,RepairHours,MaintenanceCost,PlannedFlag,_SourceFile,_ExportedAt,_LegacyRowNumber,EquipmentName_Source
MT000395,20241226,EQ0005,A017,WT2,P2,Pérdida de comunicación PLC,Control,13.42,8.8,11461.11,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,395,PLC Sintético 0005
MT000396,20240812,EQ0017,A004,WT1,P2,Falla de pala,Mecánico,7.24,2.78,4172.68,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,396,Pala eléctrica Sintético 0017
MT000397,20240316,EQ0054,A005,WT2,P3,Bloqueo de chancador,Chancado,29.48,18.3,69172.2,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,397,Chancador primario Sintético 0054
MT000398,20240327,EQ0026,A004,WT2,P4,Fuga hidráulica,Hidráulico,10.9,7.96,20803.6,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,398,Pala eléctrica Sintético 0026
MT000399,20240307,EQ0055,A010,WT1,P1,Falla de motor,Instrumentación,0.96,0.44,1060.68,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,399,Espesador Sintético 0055
MT000400,20240105,EQ0054,A005,WT2,P2,Alta vibración,Chancado,16.5,14.98,34947.1,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,400,Chancador primario Sintético 0054
MT000401,20240119,EQ0009,A004,WT2,P2,Desgaste de neumáticos,Hidráulico,7.32,3.53,7774.53,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,401,Camión CAEX Sintético 0009
MT000402,20241005,EQ0014,A010,WT1,P2,Falla de sello mecánico,Mecánico,1.65,0.77,1839.36,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,402,Espesador Sintético 0014
MT000403,20240315,EQ0033,A010,WT1,P2,Falla de pala,Instrumentación,2.83,1.08,1544.46,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,403,Sistema de relaves Sintético 0033
MT000404,20240430,EQ0054,A005,WT1,P3,Bloqueo de chancador,Chancado,7.04,3.68,9167.17,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,404,Chancador primario Sintético 0054
MT000405,20240604,EQ0016,A017,WT2,P4,Pérdida de comunicación PLC,Control,6.43,5.51,6083.72,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,405,Switch industrial Sintético 0016
MT000406,20240826,EQ0030,A006,WT1,P1,Obstrucción de chute,Correas,0.49,0.39,1168.32,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,406,Correa transportadora Sintético 0030
MT000407,20241018,EQ0025,A004,WT2,P4,Falla de pala,Energía,5.7,2.65,4673.58,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,407,Bulldozer Sintético 0025
MT000408,20240908,EQ0005,A017,WT1,P3,Deriva de sensor,Control,7.23,6.6,5667.52,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,408,PLC Sintético 0005
MT000409,20241106,EQ0033,A010,WT2,P2,Falla de motor,Mecánico,3.42,2.55,1857.28,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,409,Sistema de relaves Sintético 0033
MT000410,20240701,EQ0041,A005,WT1,P3,Bloqueo de chancador,Chancado,4.04,2.7,5785.78,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,410,Chancador primario Sintético 0041
MT000411,20240625,EQ0039,A008,WT1,P2,Alta vibración,Molienda,0.35,0.16,213.22,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,411,Molino SAG Sintético 0039
MT000412,20240101,EQ0041,A005,WT1,P2,Bloqueo de chancador,Chancado,4.75,4.21,9208.79,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,412,Chancador primario Sintético 0041
MT000413,20240813,EQ0049,A005,WT1,P1,Bloqueo de chancador,Chancado,3.0,2.16,3790.39,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,413,Chancador secundario Sintético 0049
MT000414,20241019,EQ0058,A005,WT2,P3,Alta vibración,Instrumentación,29.58,13.56,70627.7,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,414,Alimentador Sintético 0058
MT000415,20240823,EQ0058,A005,WT1,P1,Sobrecalentamiento,Eléctrico,5.0,3.28,2935.8,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,415,Alimentador Sintético 0058
MT000416,20240516,EQ0020,A013,WT2,P3,Falla de bomba de pulpa,Eléctrico,1.03,0.41,1353.01,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,416,Medidor de energía Sintético 0020
MT000417,20240828,EQ0009,A004,WT1,P3,Desgaste de neumáticos,Mecánico,0.73,0.31,2476.19,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,417,Camión CAEX Sintético 0009
MT000418,20240402,EQ0006,A005,WT2,P3,Bloqueo de chancador,Chancado,19.91,9.68,25662.83,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,418,Chancador secundario Sintético 0006
MT000419,20240120,EQ0047,A004,WT2,P3,Falla de instrumentación,Energía,13.57,8.45,15295.99,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,419,Bulldozer Sintético 0047
MT000420,20240928,EQ0027,A017,WT1,P3,Pérdida de comunicación PLC,Control,3.54,2.99,2530.99,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,420,Sistema de control distribuido Sintético 0027
MT000421,20240706,EQ0030,A006,WT1,P4,Obstrucción de chute,Correas,0.19,0.14,302.28,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,421,Correa transportadora Sintético 0030
MT000422,20241015,EQ0017,A004,WT2,P3,Falla de pala,Hidráulico,9.23,7.11,9796.45,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,422,Pala eléctrica Sintético 0017
MT000423,20240820,EQ0016,A017,WT1,P2,Falla de instrumentación,Control,3.27,1.38,5119.37,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,423,Switch industrial Sintético 0016
MT000424,20241024,EQ0033,A010,WT2,P3,Deriva de sensor,Energía,4.45,2.19,9988.36,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,424,Sistema de relaves Sintético 0033
MT000425,20241002,EQ0016,A017,WT2,P2,Falla de instrumentación,Control,22.5,14.24,35356.82,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,425,Switch industrial Sintético 0016
MT000426,20241008,EQ0035,A004,WT2,P4,Alta vibración,Hidráulico,14.15,12.95,8095.92,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,426,Perforadora Sintético 0035
MT000427,20241116,EQ0046,A004,WT1,P2,Falla de pala,Hidráulico,0.19,0.14,267.09,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,427,Perforadora Sintético 0046
MT000428,20240308,EQ0021,A005,WT2,P2,Obstrucción de chute,Mecánico,8.46,4.23,15462.06,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,428,Alimentador Sintético 0021
MT000429,20240705,EQ0035,A004,WT2,P1,Alta vibración,Control,4.42,1.69,7151.46,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,429,Perforadora Sintético 0035
MT000430,20241011,EQ0058,A005,WT2,P2,Baja presión,Eléctrico,11.24,4.69,8033.04,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,430,Alimentador Sintético 0058
MT000431,20240618,EQ0047,A004,WT1,P3,Desgaste de neumáticos,Mecánico,0.29,0.14,367.93,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,431,Bulldozer Sintético 0047
MT000432,20240330,EQ0011,A008,WT1,P1,Trip de variador,Molienda,2.56,1.89,3807.64,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,432,Molino de bolas Sintético 0011
MT000433,20241225,EQ0020,A013,WT2,P4,Falla de motor,Eléctrico,4.35,2.01,5227.49,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,433,Medidor de energía Sintético 0020
MT000434,20240422,EQ0014,A010,WT1,P3,Bloqueo de chancador,Mecánico,4.99,2.01,11231.21,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,434,Espesador Sintético 0014
MT000435,20240628,EQ0032,A008,WT1,P3,Alta vibración,Molienda,4.45,3.15,10541.99,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,435,Molino SAG Sintético 0032
MT000436,20240404,EQ0024,A017,WT2,P1,Falla de instrumentación,Control,13.36,6.43,25836.78,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,436,Servidor Historiador Sintético 0024
MT000437,20240204,EQ0017,A004,WT1,P2,Fuga hidráulica,Mecánico,2.6,1.32,5836.22,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,437,Pala eléctrica Sintético 0017
MT000438,20240321,EQ0033,A010,WT2,P2,Falla de sello mecánico,Energía,14.04,13.06,31989.17,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,438,Sistema de relaves Sintético 0033
MT000439,20240528,EQ0034,A010,WT2,P3,Falla de pala,Eléctrico,5.79,4.89,6543.42,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,439,Filtro Sintético 0034
MT000440,20240730,EQ0033,A010,WT2,P2,Obstrucción de chute,Mecánico,2.83,2.43,3161.06,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,440,Sistema de relaves Sintético 0033
MT000441,20241209,EQ0025,A004,WT1,P2,Falla de pala,Eléctrico,0.65,0.26,345.65,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,441,Bulldozer Sintético 0025
MT000442,20240813,EQ0043,A012,WT1,P3,Falla de bomba de pulpa,Bombas,1.21,1.13,1053.05,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,442,Bomba de pulpa Sintético 0043
MT000443,20240515,EQ0015,A004,WT1,P3,Alta vibración,Seguridad,4.12,2.7,3096.46,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,443,Cargador frontal Sintético 0015
MT000444,20240930,EQ0006,A005,WT1,P2,Falla eléctrica,Chancado,2.57,1.11,1999.77,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,444,Chancador secundario Sintético 0006
MT000445,20241003,EQ0004,A017,WT1,P4,Falla de transmisión,Mecánico,1.95,1.09,1483.05,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,445,Sensor de vibración Sintético 0004
MT000446,20240313,EQ0057,A017,WT1,P1,Deriva de sensor,Control,1.04,0.45,1146.54,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,446,Sistema de control distribuido Sintético 0057
MT000447,20241020,EQ0017,A004,WT2,P3,Fuga hidráulica,Control,0.92,0.52,1576.28,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,447,Pala eléctrica Sintético 0017
MT000448,20240622,EQ0004,A017,WT1,P4,Falla de motor,Energía,6.03,2.73,12876.52,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,448,Sensor de vibración Sintético 0004
MT000449,20241025,EQ0008,A017,WT2,P3,Falla de instrumentación,Control,13.56,7.09,10918.49,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,449,Servidor SCADA Sintético 0008
MT000450,20240806,EQ0039,A008,WT2,P3,Trip de variador,Molienda,0.67,0.28,1148.04,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,450,Molino SAG Sintético 0039
MT000451,20240120,EQ0019,A004,WT2,P1,Falla de transmisión,Mecánico,15.35,8.07,22332.66,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,451,Camión aljibe Sintético 0019
MT000452,20240514,EQ0032,A008,WT1,P1,Trip de variador,Molienda,4.11,2.36,7037.62,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,452,Molino SAG Sintético 0032
MT000453,20240125,EQ0046,A004,WT1,P3,Falla de pala,Control,2.66,2.4,1234.27,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,453,Perforadora Sintético 0046
MT000454,20240322,EQ0015,A004,WT2,P2,Falla de pala,Instrumentación,9.06,4.42,18961.73,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,454,Cargador frontal Sintético 0015
MT000455,20240130,EQ0012,A013,WT1,P2,Falla de bomba de pulpa,Instrumentación,5.3,4.51,6420.35,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,455,Medidor de energía Sintético 0012
MT000456,20240129,EQ0023,A010,WT1,P2,Falla eléctrica,Instrumentación,3.93,3.32,7766.81,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,456,Filtro Sintético 0023
MT000457,20240523,EQ0026,A004,WT1,P2,Falla de pala,Hidráulico,1.53,1.07,1708.0,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,457,Pala eléctrica Sintético 0026
MT000458,20240411,EQ0030,A006,WT1,P3,Desalineamiento de correa,Correas,0.64,0.4,1486.11,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,458,Correa transportadora Sintético 0030
MT000459,20240820,EQ0053,A004,WT2,P2,Trip de variador,Seguridad,7.53,4.58,13276.9,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,459,Motoniveladora Sintético 0053
MT000460,20240709,EQ0004,A017,WT2,P1,Trip de variador,Mecánico,10.23,9.19,23114.82,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,460,Sensor de vibración Sintético 0004
MT000461,20241124,EQ0050,A004,WT2,P4,Sobrecalentamiento,Instrumentación,4.56,4.21,5738.7,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,461,Motoniveladora Sintético 0050
MT000462,20240302,EQ0022,A004,WT1,P2,Desalineamiento de correa,Eléctrico,2.48,1.93,2548.21,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,462,Sistema dispatch Sintético 0022
MT000463,20240407,EQ0053,A004,WT1,P2,Desgaste de revestimientos,Instrumentación,2.68,2.33,3571.95,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,463,Motoniveladora Sintético 0053
MT000464,20241116,EQ0025,A004,WT2,P3,Obstrucción de chute,Energía,3.24,2.68,2366.82,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,464,Bulldozer Sintético 0025
MT000465,20241205,EQ0008,A017,WT1,P4,Pérdida de comunicación PLC,Control,2.34,1.84,2063.11,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,465,Servidor SCADA Sintético 0008
MT000466,20240915,EQ0030,A006,WT1,P2,Corte de correa,Correas,6.62,3.42,7850.73,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,466,Correa transportadora Sintético 0030
MT000467,20241225,EQ0048,A004,WT1,P4,Fuga hidráulica,Control,3.56,2.19,3950.83,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,467,Pala eléctrica Sintético 0048
MT000468,20240207,EQ0029,A004,WT2,P3,Fuga hidráulica,Control,2.95,1.54,1570.57,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,468,Pala hidráulica Sintético 0029
MT000469,20241219,EQ0003,A004,WT1,P2,Desgaste de neumáticos,Seguridad,5.05,4.09,4388.35,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,469,Cargador frontal Sintético 0003
MT000470,20240315,EQ0059,A009,WT1,P3,Falla eléctrica,Instrumentación,6.62,3.65,10949.11,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,470,Celda de flotación Sintético 0059
MT000471,20241203,EQ0045,A017,WT1,P3,Pérdida de comunicación PLC,Control,0.74,0.58,1637.66,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,471,RTU Sintético 0045
MT000472,20240119,EQ0053,A004,WT1,P4,Pérdida de comunicación PLC,Mecánico,1.44,0.82,1209.44,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,472,Motoniveladora Sintético 0053
MT000473,20241129,EQ0056,A005,WT2,P4,Falla de bomba de pulpa,Seguridad,3.66,1.52,3157.49,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,473,Harnero Sintético 0056
MT000474,20241109,EQ0043,A012,WT1,P3,Baja presión,Bombas,2.52,2.24,4799.58,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,474,Bomba de pulpa Sintético 0043
MT000475,20240531,EQ0030,A006,WT2,P3,Desalineamiento de correa,Correas,14.91,9.19,25263.94,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,475,Correa transportadora Sintético 0030
MT000476,20240325,EQ0059,A009,WT2,P2,Falla de transmisión,Eléctrico,4.64,2.37,10114.24,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,476,Celda de flotación Sintético 0059
MT000477,20240204,EQ0001,A017,WT1,P3,Deriva de sensor,Control,4.74,3.25,3480.55,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,477,PLC Sintético 0001
MT000478,20241220,EQ0020,A013,WT2,P3,Corte de correa,Energía,6.88,3.14,15205.29,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,478,Medidor de energía Sintético 0020
MT000479,20241206,EQ0023,A010,WT2,P4,Deriva de sensor,Energía,5.55,2.14,5508.43,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,479,Filtro Sintético 0023
MT000480,20241223,EQ0019,A004,WT1,P2,Obstrucción de chute,Seguridad,2.05,0.81,2025.68,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,480,Camión aljibe Sintético 0019
MT000481,20241027,EQ0010,A017,WT2,P3,Deriva de sensor,Control,10.18,9.62,12930.96,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,481,Switch industrial Sintético 0010
MT000482,20240330,EQ0028,A005,WT1,P4,Desgaste de neumáticos,Instrumentación,1.89,1.57,4387.2,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,482,Harnero Sintético 0028
MT000483,20241010,EQ0014,A010,WT1,P3,Deriva de sensor,Instrumentación,1.56,1.34,1014.79,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,483,Espesador Sintético 0014
MT000484,20241204,EQ0041,A005,WT2,P2,Falla eléctrica,Chancado,10.34,6.83,17180.28,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,484,Chancador primario Sintético 0041
MT000485,20241011,EQ0049,A005,WT2,P1,Alta vibración,Chancado,8.49,5.79,17884.08,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,485,Chancador secundario Sintético 0049
MT000486,20240509,EQ0043,A012,WT2,P4,Baja presión,Bombas,2.62,1.27,6020.84,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,486,Bomba de pulpa Sintético 0043
MT000487,20240723,,A017,WT2,P3,Deriva de sensor,Control,5.34,3.55,10421.28,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,487,Servidor SCADA Sintético 0037
MT000488,20240501,EQ0040,A008,WT1,P3,Desgaste de revestimientos,Molienda,1.47,1.04,841.91,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,488,Molino de bolas Sintético 0040
MT000489,20240902,EQ0021,A005,WT2,P1,Falla de instrumentación,Instrumentación,12.52,10.63,25697.6,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,489,Alimentador Sintético 0021
MT000490,20241128,EQ0012,A013,WT1,P3,Deriva de sensor,Energía,1.73,1.5,3402.61,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,490,Medidor de energía Sintético 0012
MT000491,20240119,EQ0019,A004,WT1,P4,Baja presión,Seguridad,1.31,1.11,2999.25,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,491,Camión aljibe Sintético 0019
MT000492,20240805,EQ0014,A010,WT1,P3,Falla de sello mecánico,Mecánico,1.75,1.62,1405.13,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,492,Espesador Sintético 0014
MT000493,20240426,EQ0034,A010,WT2,P2,Falla de sello mecánico,Energía,1.16,1.04,1663.4,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,493,Filtro Sintético 0034
MT000494,20240907,EQ0019,A004,WT2,P2,Pérdida de comunicación PLC,Energía,2.5,1.34,3050.5,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,494,Camión aljibe Sintético 0019
MT000495,20240612,EQ0029,A004,WT1,P1,Falla de pala,Control,4.86,2.39,8755.9,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,495,Pala hidráulica Sintético 0029
MT000496,20240531,EQ0027,A017,WT1,P1,Falla de instrumentación,Control,0.94,0.56,717.54,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,496,Sistema de control distribuido Sintético 0027
MT000497,20240331,EQ0039,A008,WT2,P2,Trip de variador,Molienda,5.88,2.51,3133.61,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,497,Molino SAG Sintético 0039
MT000498,20240710,EQ0022,A004,WT2,P3,Bloqueo de chancador,Eléctrico,6.41,5.47,6838.52,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,498,Sistema dispatch Sintético 0022
MT000499,20240703,EQ0040,A008,WT1,P4,Trip de variador,Molienda,5.31,3.43,9869.67,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,499,Molino de bolas Sintético 0040
MT000500,20241010,EQ0041,A005,WT1,P4,Falla eléctrica,Chancado,2.86,1.28,4848.05,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,500,Chancador primario Sintético 0041
MT000501,20240414,EQ0032,A008,WT1,P1,Alta vibración,Molienda,3.37,2.15,3472.32,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,501,Molino SAG Sintético 0032
