ProductivityID,DateKey,AreaID,ResponsibleID,LocationID,Shift,PlannedOutput,ActualOutput,LaborHours,ProductiveHours,NonProductiveHours
PD001330,20250628,A002,R026,L002,Noche,118,78,11.58,8.22,3.35
PD001331,20250120,A001,R010,L005,Tarde,644,535,9.98,7.96,2.03
PD001332,20250522,A003,R017,L005,Tarde,57,52,6.11,5.38,0.73
PD001333,20250619,A006,R013,L002,Día,665,785,11.05,9.38,1.67
PD001334,20250328,A001,R012,L001,Tarde,676,656,7.74,5.63,2.11
PD001335,20250127,A004,R014,L005,Tarde,273,359,6.37,5.77,0.59
PD001336,20250515,A001,R011,L001,Tarde,167,177,8.0,6.23,1.76
PD001337,20250518,A005,R030,L003,Día,147,153,9.76,7.93,1.83
PD001338,20250617,A004,R012,L004,Noche,429,358,11.65,8.87,2.78
PD001339,20250525,A002,R025,L004,Día,369,346,11.04,9.05,1.98
PD001340,20250422,A004,R011,L007,Tarde,652,509,7.27,6.6,0.68
PD001341,20250411,A003,R018,L001,Noche,664,564,11.67,7.71,3.96
PD001342,20250124,A006,R013,L005,Noche,666,601,6.04,4.17,1.87
PD001343,20250502,A005,R017,L006,Día,568,406,7.65,6.39,1.26
PD001344,20250604,A004,R011,L004,Tarde,228,197,9.07,7.95,1.12
PD001345,20250223,A005,R016,L004,Día,50,44,8.34,7.19,1.15
PD001346,20250222,A003,R006,L002,Tarde,607,572,8.44,7.36,1.08
PD001347,20250315,A004,R018,L003,Día,458,410,11.54,10.12,1.41
PD001348,20250210,A001,R010,L002,Noche,682,743,10.02,7.21,2.81
PD001349,20250208,A004,R018,L006,Día,740,699,11.12,9.38,1.74
PD001350,20250505,A001,R006,L001,Noche,746,692,11.89,10.44,1.45
PD001351,20250523,A004,R020,L004,Día,275,285,10.93,8.24,2.69
PD001352,20250120,A002,R026,L005,Día,352,256,6.32,4.34,1.98
PD001353,20250611,A004,R002,L003,Día,800,828,11.86,9.92,1.94
PD001354,20250327,A003,R016,L002,Noche,597,664,11.52,7.86,3.66
PD001355,20250530,A003,R028,L006,Tarde,231,285,9.76,8.23,1.52
PD001356,20250218,A003,R002,L004,Día,424,420,10.29,7.24,3.05
PD001357,20250618,A004,R002,L005,Tarde,86,77,9.05,8.3,0.75
PD001358,20250102,A001,R001,L004,Tarde,712,675,9.18,6.61,2.57
PD001359,20250429,A002,R025,L004,Día,633,568,10.79,9.58,1.21
PD001360,20250410,A005,R006,L004,Noche,632,468,10.15,8.72,1.43
PD001361,20250406,A006,R016,L001,Tarde,542,617,6.43,5.85,0.57
PD001362,20250418,A003,R003,L006,Noche,270,193,7.8,6.14,1.67
PD001363,20250611,A003,R022,L007,Día,420,478,6.46,4.42,2.04
PD001364,20250317,A006,R003,L001,Tarde,824,746,7.68,5.46,2.22
PD001365,20250531,A005,R024,L006,Día,568,554,9.36,8.02,1.34
PD001366,20250129,A005,R012,L005,Noche,863,830,6.77,6.18,0.59
PD001367,20250109,A005,R019,L005,Día,721,550,7.62,6.02,1.6
PD001368,20250126,A002,R020,L006,Tarde,362,264,7.94,6.23,1.71
PD001369,20250125,A004,R012,L002,Día,59,58,7.36,6.21,1.15
PD001370,20250301,A005,R005,L002,Noche,813,600,9.99,8.09,1.9
PD001371,20250302,A001,R006,L003,Día,542,515,11.62,10.3,1.32
PD001372,20250312,A005,R006,L003,Tarde,348,223,10.39,7.23,3.16
PD001373,20250220,A005,R004,L006,Día,657,735,8.28,7.48,0.8
PD001374,20250105,A006,R006,L004,Tarde,172,143,11.92,8.77,3.15
PD001375,20250206,A006,R011,L001,Noche,179,204,6.74,5.21,1.53
PD001376,20250119,A006,R007,L005,Tarde,247,215,10.19,7.48,2.71
PD001377,20250315,A004,R010,L003,Noche,67,75,6.26,5.61,0.65
PD001378,20250206,A004,R005,L001,Tarde,440,397,6.68,5.76,0.92
PD001379,20250206,A005,R016,L004,Noche,887,746,9.29,8.38,0.91
PD001380,20250630,A004,R030,L001,Tarde,177,154,10.78,7.59,3.19
PD001381,20250608,A001,R013,L005,Tarde,389,367,8.48,5.61,2.87
PD001382,20250225,A006,R021,L001,Tarde,520,528,9.98,6.92,3.07
PD001383,20250530,A002,R030,L007,Tarde,712,498,11.39,8.98,2.41
PD001384,20250418,A003,R024,L003,Tarde,832,955,7.5,5.54,1.96
PD001385,20250411,A006,R017,L001,Noche,533,517,9.82,8.6,1.22
PD001386,20250210,A005,R008,L001,Noche,560,560,11.36,8.6,2.77
PD001387,20250114,A006,R010,L001,Tarde,573,583,11.21,10.2,1.01
PD001388,20250614,A006,R030,L004,Día,573,500,8.72,6.49,2.23
PD001389,20250516,A005,R011,L001,Día,419,405,11.48,8.05,3.43
PD001390,20250417,A004,R005,L003,Noche,432,335,7.48,5.8,1.69
PD001391,20250125,A004,R017,L005,Tarde,701,687,7.41,6.08,1.33
PD001392,20250619,A006,R020,L005,Día,522,489,8.34,6.95,1.39
PD001393,20250109,A005,R004,L003,Noche,423,417,9.58,7.93,1.65
PD001394,20250121,A004,R027,L006,Tarde,856,777,8.0,6.39,1.61
PD001395,20250630,A006,R014,L001,Día,318,334,10.86,7.52,3.34
PD001396,20250520,A006,R020,L004,Día,70,64,10.42,8.92,1.5
PD001397,20250107,A002,R014,L001,Noche,485,329,11.1,8.3,2.8
PD001398,20250315,A003,R010,L003,Tarde,782,708,10.63,9.09,1.54
PD001399,20250330,A004,R013,L005,Noche,118,117,9.86,7.94,1.92
PD001400,20250129,A001,R008,L002,Noche,54,53,7.0,6.31,0.69
PD001401,20250215,A004,R029,L007,Tarde,283,208,8.58,5.9,2.68
PD001402,20250511,A002,R002,L002,Tarde,577,528,9.37,5.84,3.53
PD001403,20250227,A002,R014,L006,Noche,293,207,7.26,5.27,1.99
PD001404,20250202,A002,R010,L003,Día,763,500,6.48,4.04,2.44
PD001405,20250219,A001,R023,L003,Noche,815,627,8.81,7.29,1.52
PD001406,20250403,A002,R028,L002,Día,513,522,6.52,5.65,0.87
PD001407,20250627,A005,R002,L007,Noche,760,737,11.07,7.9,3.17
PD001408,20250628,A004,R002,L004,Día,713,743,11.3,8.2,3.1
PD001409,20250212,A003,R012,L007,Noche,656,550,6.73,5.94,0.79
PD001410,20250202,A001,R002,L007,Día,774,756,10.85,9.59,1.26
PD001411,20250329,A003,R015,L003,Noche,98,78,6.83,6.07,0.76
PD001412,20250427,A004,R015,L006,Tarde,548,585,11.38,8.09,3.29
PD001413,20250430,A004,R008,L005,Día,480,418,8.16,6.86,1.3
PD001414,20250503,A005,R028,L006,Día,270,256,7.11,5.74,1.37
PD001415,20250106,A001,R015,L002,Día,726,866,11.06,8.72,2.34
PD001416,20250319,A003,R003,L002,Noche,324,230,7.22,5.39,1.83
PD001417,20250330,A005,R029,L004,Tarde,112,119,8.86,6.07,2.79
PD001418,20250616,A005,R029,L007,Tarde,697,593,6.29,5.77,0.52
PD001419,20250322,A002,R029,L007,Noche,175,156,9.55,6.46,3.08
PD001420,20250315,A002,R014,L007,Noche,769,451,11.89,8.85,3.04
PD001421,20250323,A004,R027,L006,Día,464,570,10.89,9.12,1.77
PD001422,20250324,A004,R007,L007,Tarde,836,1038,7.49,5.48,2.01
PD001423,20250213,A001,R025,L001,Tarde,51,46,8.53,6.19,2.35
PD001424,20250414,A001,R030,L001,Noche,251,237,7.61,5.24,2.37
PD001425,20250628,A001,R017,L003,Tarde,854,823,10.9,9.34,1.56
PD001426,20250303,A002,R022,L001,Noche,560,335,11.76,10.43,1.33
PD001427,20250622,A002,R009,L003,Noche,294,202,6.1,5.28,0.82
PD001428,20250428,A002,R012,L002,Tarde,281,224,7.63,6.11,1.52
PD001429,20250504,A006,R008,L006,Tarde,554,725,9.08,7.19,1.9
PD001430,20250207,A006,R028,L004,Tarde,443,430,11.85,8.17,3.68
PD001431,20250421,A004,R016,L004,Noche,680,603,9.78,8.57,1.21
PD001432,20250309,A006,R006,L007,Día,485,456,7.98,5.44,2.53
PD001433,20250117,A003,R011,L005,Noche,527,532,6.14,5.42,0.71
PD001434,20250114,A005,R004,L006,Tarde,642,713,8.36,6.33,2.03
PD001435,20250214,A006,R004,L005,Día,541,506,10.5,7.7,2.8
PD001436,20250305,A005,R016,L005,Tarde,59,62,9.12,7.0,2.12
PD001437,20250322,A001,R027,L006,Día,658,739,6.02,4.16,1.85
PD001438,20250625,A002,R012,L005,Tarde,588,484,9.03,5.97,3.06
PD001439,20250526,A001,R025,L007,Noche,265,226,11.92,9.74,2.17
PD001440,20250615,A005,R003,L001,Día,878,781,7.49,5.04,2.45
PD001441,20250305,A005,R022,L001,Noche,470,410,8.05,7.08,0.97
PD001442,20250307,A003,R002,L002,Día,886,636,10.12,6.89,3.23
PD001443,20250103,A003,R007,L003,Noche,302,299,10.42,8.3,2.12
PD001444,20250228,A006,R001,L002,Día,306,313,6.21,4.97,1.25
PD001445,20250529,A006,R022,L003,Tarde,646,591,10.67,8.77,1.9
PD001446,20250216,A001,R011,L003,Día,883,886,6.92,6.17,0.76
PD001447,20250425,A004,R023,L005,Noche,332,286,7.45,6.79,0.66
PD001448,20250111,A004,R005,L006,Noche,295,288,6.61,5.3,1.31
PD001449,20250109,A002,R020,L001,Noche,209,118,8.72,7.34,1.38
PD001450,20250109,A005,R029,L001,Día,823,788,8.89,6.3,2.59
PD001451,20250127,A006,R021,L005,Tarde,433,423,9.14,6.63,2.51
PD001452,20250301,A001,R014,L004,Tarde,371,334,9.29,7.16,2.12
PD001453,20250605,A003,R022,L001,Tarde,529,444,10.9,8.86,2.04
PD001454,20250315,A001,R014,L006,Tarde,57,46,11.47,9.82,1.65
PD001455,20250224,A003,R012,L002,Día,656,476,8.48,6.19,2.29
PD001456,20250516,A006,R030,L003,Noche,511,308,11.2,9.13,2.08
PD001457,20250115,A005,R020,L001,Tarde,290,281,7.69,6.82,0.87
PD001458,20250308,A001,R012,L002,Tarde,690,625,6.28,5.26,1.02
PD001459,20250202,A006,R022,L006,Día,143,131,11.87,8.58,3.28
PD001460,20250525,A002,R030,L001,Noche,870,615,8.58,5.77,2.81
PD001461,20250519,A002,R017,L003,Noche,574,553,6.61,4.3,2.32
PD001462,20250421,A005,R025,L004,Noche,352,320,10.45,7.23,3.22
PD001463,20250402,A005,R002,L007,Día,855,827,7.04,5.45,1.59
PD001464,20250111,A001,R019,L005,Noche,881,797,6.83,5.43,1.4
PD001465,20250518,A006,R027,L005,Día,265,269,6.53,4.79,1.74
PD001466,20250407,A004,R030,L007,Tarde,179,162,11.85,8.8,3.05
PD001467,20250218,A005,R016,L006,Noche,608,559,10.67,9.35,1.32
PD001468,20250621,A001,R006,L007,Noche,275,228,9.07,8.3,0.78
PD001469,20250301,A004,R008,L001,Noche,316,255,10.55,7.37,3.18
PD001470,20250519,A005,R011,L006,Noche,284,224,11.66,8.82,2.84
PD001471,20250125,A004,R001,L004,Día,91,85,11.39,9.97,1.42
PD001472,20250512,A001,R009,L007,Tarde,328,375,8.42,6.51,1.91
PD001473,20250317,A004,R003,L006,Tarde,533,450,8.74,6.08,2.67
PD001474,20250416,A002,R023,L007,Tarde,112,91,10.2,5.74,4.46
PD001475,20250418,A005,R026,L002,Noche,260,355,9.99,7.89,2.11
PD001476,20250101,A001,R030,L002,Noche,728,779,8.38,5.6,2.77
PD001477,20250204,A006,R018,L003,Día,559,639,9.29,6.26,3.04
PD001478,20250428,A003,R010,L005,Noche,56,41,7.63,5.05,2.58
PD001479,20250611,A004,R007,L004,Noche,62,65,8.91,7.69,1.22
PD001480,20250302,A004,R027,L002,Día,467,445,6.02,4.56,1.46
PD001481,20250402,A005,R028,L002,Noche,463,435,10.38,8.97,1.42
PD001482,20250421,A001,R021,L002,Día,382,295,11.74,9.18,2.55
PD001483,20250226,A001,R019,L007,Día,336,272,6.56,4.68,1.88
PD001484,20250108,A004,R016,L003,Noche,697,630,11.06,8.76,2.3
PD001485,20250301,A002,R017,L005,Tarde,287,208,9.27,6.42,2.85
PD001486,20250528,A003,R015,L001,Día,803,767,10.88,9.97,0.91
PD001487,20250621,A001,R016,L003,Noche,170,132,9.33,6.61,2.72
PD001488,20250201,A002,R003,L004,Día,841,625,10.33,6.93,3.4
PD001489,20250303,A006,R007,L003,Tarde,837,745,9.7,7.99,1.71
PD001490,20250424,A004,R016,L005,Día,308,323,10.6,7.62,2.98
PD001491,20250428,A002,R019,L002,Día,563,418,6.38,4.35,2.03
PD001492,20250203,A005,R001,L005,Noche,850,660,11.57,10.44,1.12
PD001493,20250601,A006,R024,L001,Tarde,471,383,10.0,7.88,2.11
PD001494,20250417,A001,R005,L003,Noche,422,458,10.62,7.97,2.65
PD001495,20250303,A006,R009,L004,Tarde,101,89,11.91,8.97,2.94
PD001496,20250402,A004,R019,L007,Tarde,572,492,6.79,5.24,1.55
PD001497,20250627,A003,R018,L005,Día,740,746,11.75,10.32,1.43
PD001498,20250509,A001,R007,L007,Noche,396,387,10.29,8.19,2.09
PD001499,20250123,A003,R008,L006,Noche,95,81,7.91,6.29,1.61
PD001500,20250425,A003,R026,L004,Día,309,310,9.73,8.43,1.3
PD001501,20250521,A002,R019,L004,Día,526,346,6.07,3.47,2.6
PD001502,20250306,A001,R026,L007,Tarde,640,551,6.39,4.33,2.05
PD001503,20250107,A005,R008,L003,Día,387,386,7.37,6.49,0.88
PD001504,20250306,A001,R001,L007,Tarde,221,202,11.93,8.64,3.3
PD001505,20250420,A006,R022,L007,Noche,467,433,11.92,10.67,1.25
PD001506,20250406,A006,R012,L004,Noche,424,469,10.13,7.84,2.29
PD001507,20250501,A006,R014,L004,Día,181,163,7.87,5.48,2.39
PD001508,20250609,A004,R025,L006,Noche,587,459,7.78,5.91,1.87
PD001509,20250308,A003,R015,L006,Noche,845,733,10.74,9.73,1.01
PD001510,20250316,A005,R007,L007,Día,70,57,7.25,5.4,1.85
PD001511,20250412,A006,R029,L003,Tarde,404,375,9.65,7.17,2.48
PD001512,20250623,A004,R002,L005,Noche,731,638,6.22,5.01,1.22
PD001513,20250604,A004,R015,L006,Tarde,758,620,6.83,5.1,1.73
PD001514,20250104,A005,R029,L004,Tarde,572,514,11.77,9.96,1.82
PD001515,20250514,A004,R019,L005,Día,418,366,7.38,5.19,2.19
PD001516,20250303,A002,R015,L005,Tarde,259,181,7.57,4.74,2.83
PD001517,20250404,A003,R017,L002,Día,72,66,8.16,5.39,2.77
PD001518,20250117,A001,R017,L002,Noche,543,529,9.9,8.53,1.37
PD001519,20250302,A006,R014,L006,Tarde,276,288,11.47,10.46,1.01
PD001520,20250529,A005,R024,L005,Tarde,275,202,8.36,7.59,0.76
PD001521,20250619,A002,R027,L006,Noche,468,224,9.36,7.74,1.63
PD001522,20250518,A002,R008,L006,Tarde,543,372,10.62,8.03,2.6
PD001523,20250520,A002,R011,L003,Día,613,575,8.53,5.86,2.67
PD001524,20250319,A002,R004,L003,Día,577,537,10.8,8.4,2.41
PD001525,20250513,A005,R001,L001,Día,402,400,7.17,4.96,2.2
PD001526,20250112,A001,R016,L007,Noche,524,567,6.39,5.14,1.25
PD001527,20250105,A006,R014,L005,Noche,417,416,11.64,9.94,1.69
PD001528,20250403,A003,R030,L004,Día,875,802,7.37,5.65,1.72
PD001529,20250313,A005,R016,L001,Noche,687,706,10.5,8.2,2.31
PD001530,20250402,A004,R024,L004,Tarde,408,393,7.3,5.87,1.43
PD001531,20250525,A004,R015,L005,Día,89,107,7.94,6.96,0.98
PD001532,20250208,A006,R019,L004,Tarde,156,125,8.14,5.54,2.6
PD001533,20250221,A002,R004,L004,Día,854,733,11.2,9.72,1.48
PD001534,20250509,A005,R028,L002,Noche,448,476,11.17,7.73,3.44
PD001535,20250204,A006,R002,L004,Día,596,510,9.89,8.42,1.47
PD001536,20250207,A005,R013,L004,Día,804,794,7.64,6.38,1.26
PD001537,20250629,A003,R019,L001,Noche,740,675,6.34,5.29,1.05
PD001538,20250428,A004,R002,L001,Noche,245,181,9.31,7.99,1.32
PD001539,20250626,A004,R017,L004,Día,311,324,8.34,7.48,0.86
PD001540,20250503,A001,R004,L005,Día,732,622,8.88,6.97,1.91
PD001541,20250422,A001,R016,L001,Noche,210,175,9.56,7.64,1.92
PD001542,20250308,A002,R005,L002,Noche,699,450,11.01,9.59,1.43
PD001543,20250407,A006,R021,L003,Día,651,577,7.09,5.44,1.66
PD001544,20250503,A006,R017,L003,Tarde,257,249,8.46,7.72,0.73
PD001545,20250505,A001,R002,L005,Día,167,168,8.0,5.97,2.03
PD001546,20250630,A002,R009,L006,Noche,472,332,10.22,8.36,1.86
PD001547,20250326,A002,R021,L006,Noche,333,300,9.23,7.56,1.67
PD001548,20250511,A004,R009,L003,Tarde,213,226,8.78,6.68,2.11
PD001549,20250320,A001,R011,L005,Día,265,288,9.3,8.13,1.17
PD001550,20250622,A005,R004,L006,Tarde,673,639,7.58,6.44,1.13
PD001551,20250116,A006,R012,L001,Noche,274,358,8.94,6.89,2.05
PD001552,20250618,A006,R023,L001,Noche,803,600,11.06,9.1,1.96
PD001553,20250407,A006,R024,L007,Tarde,303,307,10.4,7.74,2.66
PD001554,20250226,A005,R028,L006,Día,231,230,9.47,7.28,2.19
PD001555,20250205,A005,R021,L005,Noche,678,615,11.11,7.48,3.63
PD001556,20250528,A003,R004,L005,Noche,250,227,10.58,9.68,0.9
PD001557,20250409,A001,R008,L007,Tarde,80,85,10.6,7.27,3.33
PD001558,20250614,A005,R010,L003,Tarde,760,671,9.62,6.97,2.65
PD001559,20250630,A002,R021,L006,Tarde,330,252,8.15,7.26,0.89
PD001560,20250130,A004,R013,L007,Tarde,221,199,6.16,4.14,2.02
PD001561,20250207,A003,R013,L007,Tarde,776,677,8.29,5.74,2.55
PD001562,20250114,A005,R009,L004,Noche,593,554,10.1,7.94,2.16
PD001563,20250314,A002,R010,L004,Día,851,792,8.57,7.33,1.24
PD001564,20250610,A002,R014,L003,Día,274,223,8.86,6.51,2.35
PD001565,20250106,A003,R007,L002,Día,51,43,10.21,7.67,2.55
PD001566,20250403,A001,R001,L004,Noche,301,315,10.61,8.7,1.91
PD001567,20250216,A002,R029,L002,Día,609,440,9.04,5.24,3.8
PD001568,20250104,A001,R015,L004,Día,93,91,8.53,6.27,2.26
PD001569,20250215,A002,R001,L004,Noche,487,418,10.34,5.93,4.41
PD001570,20250217,A006,R024,L002,Noche,74,75,6.51,4.49,2.02
PD001571,20250124,A002,R019,L001,Día,508,411,6.28,3.72,2.56
PD001572,20250202,A005,R004,L004,Noche,365,384,8.57,5.81,2.76
PD001573,20250601,A003,R002,L003,Noche,406,460,11.61,8.87,2.74
PD001574,20250329,A006,R012,L002,Tarde,585,404,11.19,7.99,3.2
PD001575,20250205,A006,R020,L002,Tarde,882,861,7.85,6.88,0.96
PD001576,20250223,A004,R025,L002,Día,350,344,6.53,5.81,0.71
PD001577,20250103,A004,R021,L003,Día,436,519,8.78,6.35,2.43
PD001578,20250522,A001,R013,L002,Noche,359,392,11.15,8.04,3.11
PD001579,20250405,A001,R010,L006,Noche,348,402,11.76,10.35,1.42
PD001580,20250111,A002,R010,L007,Día,324,220,9.14,5.05,4.1
PD001581,20250613,A001,R004,L002,Tarde,496,558,9.71,8.46,1.25
PD001582,20250223,A004,R015,L007,Día,244,226,8.67,5.82,2.85
PD001583,20250120,A006,R020,L005,Tarde,722,747,11.69,10.05,1.64
PD001584,20250401,A005,R029,L005,Noche,212,203,11.1,8.63,2.47
PD001585,20250227,A004,R028,L006,Noche,442,441,8.64,6.82,1.82
PD001586,20250227,A006,R006,L005,Día,68,61,6.92,6.21,0.71
PD001587,20250519,A004,R015,L002,Día,543,380,9.03,7.92,1.11
PD001588,20250129,A006,R022,L005,Tarde,193,215,8.46,7.48,0.98
PD001589,20250201,A001,R016,L001,Día,734,739,6.57,4.93,1.64
PD001590,20250125,A001,R030,L001,Día,438,347,7.96,5.91,2.05
PD001591,20250312,A003,R010,L005,Noche,801,615,8.04,5.89,2.15
PD001592,20250601,A002,R017,L007,Noche,641,557,6.49,4.69,1.8
PD001593,20250216,A004,R015,L007,Día,215,168,7.6,6.2,1.4
PD001594,20250311,A006,R021,L005,Tarde,615,700,6.71,6.12,0.6
PD001595,20250520,A002,R018,L006,Noche,328,243,6.61,5.82,0.79
PD001596,20250520,A003,R027,L007,Tarde,196,182,9.25,7.44,1.81
PD001597,20250107,A006,R007,L007,Tarde,324,307,9.73,7.21,2.52
PD001598,20250223,A006,R010,L003,Tarde,147,135,10.64,8.5,2.13
PD001599,20250123,A002,R008,L007,Día,220,167,11.53,8.98,2.54
PD001600,20250122,A005,R012,L006,Día,173,139,8.04,5.79,2.25
PD001601,20250523,A002,R018,L007,Noche,255,284,8.28,5.35,2.93
PD001602,20250628,A005,R006,L001,Tarde,721,605,8.33,7.43,0.9
PD001603,20250623,A006,R001,L007,Noche,602,639,10.65,9.73,0.92
PD001604,20250521,A001,R022,L007,Día,326,259,7.49,5.97,1.53
PD001605,20250529,A005,R025,L004,Tarde,242,231,11.48,9.91,1.57
PD001606,20250531,A001,R005,L003,Tarde,752,680,10.44,7.32,3.13
PD001607,20250113,A006,R023,L001,Tarde,774,912,6.31,4.47,1.84
PD001608,20250310,A005,R017,L007,Tarde,244,251,9.07,7.82,1.25
PD001609,20250103,A003,R017,L005,Noche,177,184,11.27,10.21,1.06
PD001610,20250526,A002,R022,L004,Noche,366,275,7.17,5.48,1.68
PD001611,20250326,A005,R028,L003,Día,682,684,8.32,6.71,1.61
PD001612,20250204,A005,R018,L005,Día,264,300,9.45,7.23,2.21
PD001613,20250224,A006,R003,L003,Noche,677,738,8.92,5.96,2.96
PD001614,20250210,A003,R022,L003,Noche,339,297,6.32,5.81,0.52
PD001615,20250119,A001,R030,L007,Tarde,175,142,9.85,7.98,1.86
PD001616,20250304,A001,R016,L007,Noche,374,250,7.64,5.49,2.15
PD001617,20250225,A005,R003,L003,Tarde,761,840,10.87,9.17,1.7
PD001618,20250601,A004,R013,L005,Día,848,790,6.44,4.84,1.6
PD001619,20250514,A004,R010,L006,Día,302,288,11.19,8.68,2.5
PD001620,20250215,A002,R014,L002,Día,718,467,6.69,5.65,1.05
PD001621,20250605,A006,R008,L005,Tarde,567,543,9.15,6.29,2.86
PD001622,20250209,A002,R002,L007,Noche,783,642,7.25,5.48,1.77
PD001623,20250315,A001,R007,L001,Tarde,442,429,6.5,4.53,1.97
PD001624,20250420,A001,R017,L005,Noche,523,426,10.19,7.71,2.48
PD001625,20250508,A002,R005,L005,Día,501,313,10.57,7.27,3.29
PD001626,20250307,A006,R011,L001,Día,870,745,9.29,8.18,1.11
PD001627,20250324,A004,R010,L006,Tarde,652,695,8.86,6.07,2.79
PD001628,20250512,A004,R010,L004,Noche,285,264,6.79,5.29,1.5
PD001629,20250209,A003,R002,L003,Día,416,405,7.28,5.41,1.87
PD001630,20250522,A005,R020,L004,Tarde,617,645,8.11,6.37,1.75
PD001631,20250321,A003,R014,L005,Día,876,928,9.06,6.94,2.12
PD001632,20250510,A004,R006,L004,Noche,73,58,8.62,6.84,1.78
PD001633,20250412,A002,R014,L001,Día,140,120,9.76,5.6,4.16
PD001634,20250630,A006,R023,L005,Noche,131,93,7.64,5.81,1.83
PD001635,20250601,A004,R016,L003,Noche,164,160,10.08,6.8,3.28
PD001636,20250102,A002,R024,L005,Noche,103,96,7.5,5.33,2.16
PD001637,20250608,A005,R025,L001,Noche,834,680,9.99,7.07,2.93
PD001638,20250531,A003,R011,L007,Noche,336,343,9.69,7.19,2.49
PD001639,20250524,A005,R006,L007,Día,502,505,7.99,7.14,0.86
PD001640,20250526,A003,R005,L001,Noche,887,749,6.51,4.93,1.58
PD001641,20250330,A004,R019,L001,Noche,739,703,8.68,6.34,2.35
PD001642,20250426,A006,R021,L004,Noche,580,480,8.44,5.69,2.75
PD001643,20250225,A005,R002,L005,Noche,696,633,6.7,5.6,1.1
PD001644,20250612,A004,R011,L003,Noche,551,430,8.55,5.8,2.75
PD001645,20250108,A001,R009,L006,Día,663,684,11.68,10.31,1.37
PD001646,20250314,A002,R011,L004,Tarde,74,63,8.73,5.55,3.18
PD001647,20250628,A003,R003,L002,Noche,351,321,9.82,6.76,3.06
PD001648,20250409,A005,R025,L004,Noche,385,326,8.25,6.45,1.8
PD001649,20250614,A004,R020,L004,Tarde,684,704,6.31,5.75,0.56
PD001650,20250210,A003,R015,L004,Tarde,714,577,8.58,7.19,1.39
PD001651,20250624,A003,R024,L004,Noche,221,180,6.97,5.19,1.78
PD001652,20250210,A003,R007,L007,Tarde,146,137,10.54,8.82,1.71
PD001653,20250213,A004,R019,L006,Noche,60,54,8.94,7.43,1.51
PD001654,20250201,A005,R007,L004,Tarde,430,390,7.13,5.81,1.33
PD001655,20250425,A005,R013,L002,Noche,733,688,10.5,7.87,2.64
PD001656,20250303,A005,R008,L004,Día,715,695,7.1,6.11,0.98
PD001657,20250206,A006,R009,L003,Noche,425,323,7.55,6.37,1.19
PD001658,20250203,A002,R003,L004,Noche,509,421,9.71,7.99,1.72
PD001659,20250511,A003,R002,L006,Día,241,227,6.66,4.63,2.03
PD001660,20250527,A005,R004,L006,Noche,890,697,7.63,5.88,1.75
PD001661,20250220,A001,R011,L005,Noche,258,250,10.0,7.62,2.38
PD001662,20250118,A003,R028,L006,Noche,519,511,9.33,6.79,2.53
PD001663,20250619,A005,R029,L006,Tarde,526,486,6.34,5.68,0.66
PD001664,20250527,A003,R030,L006,Noche,813,863,10.08,8.14,1.94
PD001665,20250506,A005,R017,L004,Día,281,219,8.8,6.17,2.63
PD001666,20250510,A002,R029,L004,Día,640,364,8.15,5.5,2.65
PD001667,20250509,A005,R015,L004,Día,866,838,8.32,6.21,2.11
PD001668,20250419,A003,R018,L002,Día,592,536,8.97,7.93,1.03
PD001669,20250329,A005,R029,L001,Día,197,161,8.82,7.07,1.75
PD001670,20250612,A002,R015,L007,Tarde,518,452,8.62,6.13,2.49
PD001671,20250605,A003,R028,L002,Día,272,255,9.87,8.0,1.88
PD001672,20250328,A005,R011,L001,Noche,157,146,11.72,10.0,1.72
PD001673,20250213,A001,R026,L005,Noche,775,669,10.27,8.94,1.33
PD001674,20250510,A002,R015,L004,Día,632,490,8.68,5.83,2.86
PD001675,20250421,A005,R007,L007,Tarde,259,240,8.82,7.87,0.96
PD001676,20250503,A006,R013,L006,Noche,293,290,8.4,5.68,2.72
PD001677,20250404,A002,R030,L007,Noche,188,164,6.64,4.13,2.51
PD001678,20250626,A002,R019,L002,Día,103,63,8.07,4.6,3.48
PD001679,20250529,A002,R009,L003,Día,185,104,6.96,4.05,2.91
PD001680,20250504,A004,R019,L001,Tarde,802,804,11.89,10.74,1.15
PD001681,20250428,A006,R026,L005,Tarde,209,194,7.32,5.37,1.95
PD001682,20250321,A003,R004,L005,Noche,579,430,10.03,7.28,2.75
PD001683,20250327,A001,R030,L006,Tarde,146,150,10.05,8.76,1.29
PD001684,20250104,A001,R003,L004,Tarde,426,361,11.86,9.04,2.83
PD001685,20250427,A004,R030,L006,Día,688,556,8.05,6.96,1.09
PD001686,20250420,A002,R028,L001,Noche,873,724,11.22,8.51,2.71
PD001687,20250513,A005,R014,L007,Tarde,390,326,8.12,7.06,1.06
PD001688,20250601,A003,R016,L007,Tarde,803,761,11.03,7.84,3.19
PD001689,20250417,A002,R026,L001,Noche,219,164,9.88,8.17,1.71
PD001690,20250327,A001,R007,L007,Día,516,403,6.41,4.7,1.7
PD001691,20250512,A004,R001,L005,Noche,637,641,9.73,7.75,1.98
PD001692,20250524,A004,R019,L003,Noche,54,59,8.21,7.55,0.66
PD001693,20250411,A001,R029,L002,Día,110,96,8.51,6.42,2.08
PD001694,20250407,A005,R015,L003,Tarde,687,681,10.2,8.06,2.14
