WorkOrderID,CreatedDateKey,ClosedDateKey,AreaID,EquipmentID,ServiceID,ResponsibleID,WorkTypeID,PriorityID,StatusID,EstimatedHours,ActualHours,IsCritical,ReworkFlag,SourceSystem
WO001446,20250112,,A004,EQ0005,SV5,R022,WT1,P4,S3,51.45,75.95,False,True,CMMS
WO001447,20250515,20250524,A005,EQ0023,SV4,R013,WT2,P4,S4,64.04,64.55,False,False,CMMS
WO001448,20250605,,A006,EQ0027,SV5,R019,WT5,P3,S2,28.3,45.28,False,False,ERP
WO001449,20250315,20250404,A001,EQ0007,SV4,R017,WT2,P4,S4,76.92,153.63,False,False,CMMS
WO001450,20250609,20250614,A005,EQ0011,SV8,R019,WT6,P3,S4,30.56,39.91,False,False,ServiceDesk
WO001451,20250411,20250415,A003,EQ0025,SV5,R009,WT6,P3,S4,49.29,25.03,False,False,ServiceDesk
WO001452,20250212,20250216,A003,EQ0022,SV2,R023,WT3,P3,S4,40.13,28.55,False,False,CMMS
WO001453,20250404,20250416,A005,EQ0016,SV8,R029,WT2,P3,S4,63.79,95.91,False,False,CMMS
WO001454,20250613,,A006,EQ0027,SV5,R026,WT2,P1,S2,5.41,9.84,True,False,ERP
WO001455,20250422,20250425,A003,EQ0031,SV3,R008,WT2,P2,S4,9.49,20.42,True,False,ERP
WO001456,20250118,20250121,A002,EQ0030,SV7,R002,WT2,P2,S4,19.52,23.57,True,False,ServiceDesk
WO001457,20250529,20250606,A001,EQ0020,SV8,R015,WT4,P3,S4,46.87,56.25,False,False,CMMS
WO001458,20250111,,A001,EQ0028,SV2,R004,WT5,P3,S2,31.41,40.42,False,False,ServiceDesk
WO001459,20250107,,A003,EQ0022,SV1,R023,WT3,P2,S1,16.08,13.91,True,False,CMMS
WO001460,20250122,20250123,A005,EQ0016,SV4,R025,WT2,P1,S4,4.9,6.53,True,False,ERP
WO001461,20250507,20250514,A005,EQ0006,SV8,R019,WT5,P3,S4,51.62,49.74,False,False,ERP
WO001462,20250205,20250214,A004,EQ0013,SV2,R028,WT2,P3,S4,55.85,66.59,False,False,CMMS
WO001463,20250302,,A003,EQ0040,SV2,R006,WT3,P3,S2,50.06,49.75,False,False,CMMS
WO001464,20250618,20250622,A004,EQ0013,SV1,R026,WT3,P4,S4,58.07,29.06,False,False,ServiceDesk
WO001465,20250508,20250515,A004,EQ0003,SV5,R011,WT2,P3,S4,33.58,49.75,False,False,CMMS
WO001466,20250304,20250308,A005,EQ0016,SV7,R017,WT2,P3,S4,27.34,29.41,False,False,CMMS
WO001467,20250425,20250429,A004,EQ0013,SV2,R018,WT1,P2,S4,15.67,27.59,True,True,CMMS
WO001468,20250520,,A004,EQ0002,SV6,R021,WT5,P4,S2,77.47,123.97,False,False,ERP
WO001469,20250429,20250506,A005,EQ0006,SV5,R030,WT2,P3,S4,39.34,52.18,False,False,ERP
WO001470,20250627,,A004,EQ0012,SV6,R004,WT1,P3,S1,41.44,79.55,False,False,ServiceDesk
WO001471,20250109,,A003,EQ0022,SV5,R020,WT2,P3,S2,40.29,40.27,False,False,ERP
WO001472,20250307,20250310,A003,EQ0040,SV8,R027,WT6,P2,S4,8.55,16.95,True,False,ERP
WO001473,20250602,20250607,A004,EQ0008,SV7,R001,WT3,P3,S4,41.2,39.06,False,False,ERP
WO001474,20250414,20250417,A003,EQ0033,SV6,R007,WT2,P2,S4,17.77,16.33,True,False,ERP
WO001475,20250425,20250510,A001,EQ0028,SV5,R025,WT6,P4,S4,85.17,112.45,False,False,CMMS
WO001476,20250518,20250610,A005,EQ0009,SV2,R019,WT2,P4,S5,98.87,177.53,False,False,ERP
WO001477,20250424,20250502,A005,EQ0016,SV4,R027,WT1,P3,S4,50.6,61.64,False,True,ServiceDesk
WO001478,20250201,,A003,EQ0035,SV6,R027,WT2,P3,S3,57.13,100.44,False,False,ERP
WO001479,20250127,,A006,EQ0024,SV6,R003,WT1,P2,S2,14.64,11.77,True,False,ServiceDesk
WO001480,20250518,20250528,A002,EQ0015,SV6,R030,WT6,P4,S4,69.71,78.74,False,False,ERP
WO001481,20250513,20250521,A005,EQ0023,SV3,R010,WT6,P3,S4,38.37,56.64,False,False,ERP
WO001482,20250309,,A001,EQ0010,SV7,R017,WT1,P4,S2,71.09,208.93,False,False,ERP
WO001483,20250511,,A006,EQ0038,SV6,R004,WT3,P2,S1,10.1,13.08,True,False,ServiceDesk
WO001484,20250228,20250305,A001,EQ0007,SV6,R015,WT4,P2,S4,19.71,36.67,True,False,ERP
WO001485,20250219,20250304,A002,EQ0036,SV1,R019,WT6,P4,S4,92.07,96.19,False,False,ERP
WO001486,20250327,20250401,A002,EQ0015,SV8,R023,WT2,P3,S4,28.5,38.85,False,False,ServiceDesk
WO001487,20250316,,A001,EQ0010,SV8,R009,WT3,P3,S1,47.23,161.55,False,True,ServiceDesk
WO001488,20250201,,A004,EQ0003,SV7,R002,WT1,P3,S2,51.69,86.0,False,False,CMMS
WO001489,20250310,,A001,EQ0028,SV4,R018,WT3,P4,S2,78.69,83.52,False,False,ServiceDesk
WO001490,20250427,,A002,EQ0036,SV4,R025,WT2,P4,S2,57.54,41.01,False,False,CMMS
WO001491,20250123,20250125,A005,EQ0037,SV3,R009,WT1,P2,S4,9.74,9.85,True,False,ServiceDesk
WO001492,20250501,20250516,A003,EQ0040,SV2,R011,WT6,P4,S4,104.95,118.61,False,False,ServiceDesk
WO001493,20250420,20250424,A003,EQ0022,SV6,R018,WT2,P2,S4,18.44,28.13,True,False,ERP
WO001494,20250409,20250412,A003,EQ0033,SV3,R023,WT3,P2,S4,16.08,17.4,True,False,CMMS
WO001495,20250226,20250317,A005,EQ0023,SV3,R004,WT1,P4,S4,62.84,147.37,False,False,ERP
WO001496,20250508,20250511,A005,EQ0011,SV3,R010,WT2,P2,S4,18.44,16.19,True,False,CMMS
WO001497,20250602,20250610,A004,EQ0013,SV4,R009,WT5,P3,S4,55.18,62.59,False,True,ServiceDesk
WO001498,20250626,20250627,A004,EQ0029,SV7,R020,WT2,P1,S5,3.47,7.41,True,False,CMMS
WO001499,20250227,,A003,EQ0040,SV8,R030,WT1,P3,S3,52.89,58.36,False,False,ERP
WO001500,20250510,20250511,A005,EQ0032,SV3,R004,WT2,P1,S4,2.93,3.34,True,False,CMMS
WO001501,20250417,20250429,A006,EQ0014,SV5,R015,WT2,P4,S4,64.22,90.2,False,False,ERP
WO001502,20250504,20250505,A005,EQ0023,SV2,R008,WT2,P1,S4,5.82,7.23,True,False,ERP
WO001503,20250403,20250422,A005,EQ0039,SV6,R009,WT2,P4,S4,100.88,150.77,False,True,CMMS
WO001504,20250428,20250507,A001,EQ0010,SV1,R020,WT3,P3,S4,48.05,64.34,False,False,ERP
WO001505,20250103,20250117,A005,EQ0021,SV5,R008,WT2,P3,S4,52.5,108.09,False,True,ERP
WO001506,20250204,20250207,A003,EQ0025,SV7,R029,WT3,P3,S4,40.59,20.53,False,True,ServiceDesk
WO001507,20250512,20250517,A005,EQ0017,SV4,R013,WT1,P3,S4,36.1,37.25,False,False,ServiceDesk
WO001508,20250416,20250507,A002,EQ0036,SV3,R002,WT2,P3,S4,44.82,162.43,False,False,CMMS
WO001509,20250603,20250607,A003,EQ0040,SV3,R022,WT4,P2,S4,15.96,31.15,True,False,ERP
WO001510,20250519,20250520,A005,EQ0021,SV2,R030,WT6,P1,S4,6.08,6.3,True,False,ServiceDesk
WO001511,20250119,20250121,A005,EQ0039,SV1,R013,WT3,P2,S4,8.5,8.92,True,False,ERP
WO001512,20250517,,A005,EQ0037,SV3,R012,WT6,P3,S2,49.59,66.3,False,False,ERP
WO001513,20250223,20250307,A004,EQ0013,SV8,R004,WT6,P3,S4,54.07,89.93,False,False,ServiceDesk
WO001514,20250426,20250501,A002,EQ0015,SV1,R011,WT4,P2,S4,20.57,34.41,True,True,ERP
WO001515,20250321,20250324,A005,EQ0017,SV4,R018,WT2,P3,S4,32.2,21.64,False,False,ServiceDesk
WO001516,20250226,,A004,EQ0005,SV8,R013,WT5,P2,S2,13.31,15.26,True,False,CMMS
WO001517,20250313,20250322,A005,EQ0039,SV7,R002,WT6,P4,S4,82.91,70.94,False,False,ERP
WO001518,20250509,,A005,EQ0034,SV8,R017,WT3,P3,S1,62.77,77.77,False,False,ServiceDesk
WO001519,20250221,20250309,A003,EQ0031,SV3,R019,WT3,P4,S4,103.44,127.22,False,False,ERP
WO001520,20250513,20250515,A003,EQ0031,SV4,R023,WT1,P2,S4,14.06,13.64,True,False,ERP
WO001521,20250506,,A005,EQ0011,SV2,R014,WT2,P3,S1,46.24,36.2,False,False,ERP
WO001522,20250516,20250519,A001,EQ0020,SV1,R028,WT1,P2,S4,10.27,20.21,True,False,ERP
WO001523,20250226,20250301,A001,EQ0007,SV2,R027,WT4,P2,S4,13.63,19.33,True,False,ServiceDesk
WO001524,20250521,20250523,A006,EQ0019,SV6,R028,WT1,P2,S4,16.0,15.3,True,False,CMMS
WO001525,20250605,20250607,A002,EQ0030,SV3,R022,WT2,P2,S4,16.28,8.61,True,False,ServiceDesk
WO001526,20250403,,A001,EQ0026,SV5,R006,WT1,P1,S1,4.17,9.09,True,False,ServiceDesk
WO001527,20250413,,A005,EQ0023,SV4,R016,WT2,P3,S2,34.58,28.47,False,False,ServiceDesk
WO001528,20250227,,A004,EQ0012,SV3,R005,WT3,P2,S1,9.95,30.64,True,False,CMMS
WO001529,20250621,20250624,A002,EQ0036,SV1,R013,WT3,P2,S4,16.5,20.69,True,False,CMMS
WO001530,20250618,20250629,A005,EQ0018,SV5,R004,WT2,P4,S4,44.78,84.71,False,False,CMMS
WO001531,20250519,20250520,A005,EQ0017,SV8,R003,WT1,P2,S4,11.9,7.7,True,True,ServiceDesk
WO001532,20250622,20250625,A002,EQ0036,SV1,R013,WT5,P2,S4,16.54,16.66,True,False,ServiceDesk
WO001533,20250105,,A003,EQ0022,SV6,R012,WT1,P3,S2,57.61,33.01,False,False,ServiceDesk
WO001534,20250427,,A005,EQ0009,SV6,R008,WT1,P4,S2,47.73,77.75,False,True,ServiceDesk
WO001535,20250414,,A002,EQ0030,SV5,R011,WT5,P2,S2,19.12,35.12,True,False,ERP
WO001536,20250616,20250618,A001,EQ0026,SV3,R008,WT2,P2,S4,10.07,11.06,True,True,ERP
WO001537,20250130,,A005,EQ0032,SV1,R027,WT3,P3,S1,34.51,32.04,False,False,CMMS
WO001538,20250316,20250323,A005,EQ0018,SV1,R010,WT2,P4,S4,53.47,53.31,False,False,CMMS
WO001539,20250203,,A001,EQ0010,SV6,R012,WT3,P3,S1,63.07,124.55,False,False,ServiceDesk
WO001540,20250505,20250507,A005,EQ0023,SV3,R020,WT1,P2,S5,19.07,15.77,True,False,ServiceDesk
WO001541,20250326,20250331,A006,EQ0024,SV2,R028,WT6,P3,S4,57.0,36.33,False,False,CMMS
WO001542,20250619,20250626,A005,EQ0039,SV5,R007,WT4,P3,S4,57.25,55.77,False,False,ServiceDesk
WO001543,20250609,20250613,A004,EQ0005,SV7,R023,WT2,P2,S4,17.51,26.17,True,False,ServiceDesk
WO001544,20250614,20250618,A004,EQ0029,SV5,R004,WT3,P3,S4,36.46,24.4,False,True,ERP
WO001545,20250127,20250129,A006,EQ0038,SV6,R025,WT6,P1,S4,5.12,9.21,True,False,ServiceDesk
WO001546,20250419,20250501,A004,EQ0002,SV8,R007,WT1,P4,S4,52.72,95.58,False,False,ServiceDesk
WO001547,20250118,20250119,A003,EQ0022,SV8,R027,WT6,P2,S4,11.54,5.09,True,False,CMMS
WO001548,20250509,20250514,A004,EQ0008,SV5,R023,WT5,P3,S4,50.84,37.53,False,False,CMMS
WO001549,20250629,,A005,EQ0018,SV4,R028,WT4,P1,S2,6.26,6.94,True,False,CMMS
WO001550,20250126,,A006,EQ0038,SV1,R025,WT4,P2,S2,15.99,11.03,True,False,ServiceDesk
WO001551,20250605,20250609,A004,EQ0003,SV8,R012,WT1,P4,S4,85.31,31.79,False,False,ERP
WO001552,20250101,20250108,A003,EQ0001,SV5,R013,WT1,P3,S4,44.31,55.2,False,False,CMMS
WO001553,20250612,20250616,A003,EQ0022,SV1,R009,WT2,P2,S4,21.04,25.46,True,False,ERP
WO001554,20250405,,A001,EQ0026,SV8,R002,WT2,P1,S3,5.69,2.67,True,False,ServiceDesk
WO001555,20250610,,A004,EQ0008,SV5,R030,WT3,P2,S1,16.56,28.07,True,True,ServiceDesk
WO001556,20250524,20250529,A003,EQ0035,SV8,R030,WT1,P3,S4,55.52,35.0,False,True,ServiceDesk
WO001557,20250424,,A006,EQ0014,SV5,R006,WT3,P2,S1,12.4,10.76,True,False,ERP
WO001558,20250508,,A001,EQ0010,SV4,R020,WT1,P2,S2,12.11,45.98,True,False,ServiceDesk
WO001559,20250407,20250430,A001,EQ0010,SV4,R003,WT3,P4,S4,79.82,178.87,False,False,CMMS
WO001560,20250515,20250517,A003,EQ0031,SV5,R006,WT2,P2,S4,16.76,10.65,True,False,CMMS
WO001561,20250507,20250516,A005,EQ0021,SV8,R004,WT5,P3,S5,61.73,66.61,False,False,CMMS
WO001562,20250630,20250630,A001,EQ0026,SV6,R008,WT2,P4,S4,97.79,149.04,False,False,ERP
WO001563,20250313,20250318,A005,EQ0021,SV2,R030,WT1,P3,S4,54.07,35.59,False,False,ServiceDesk
WO001564,20250606,20250610,A006,EQ0014,SV8,R007,WT6,P2,S4,19.6,28.52,True,False,ERP
WO001565,20250302,,A004,EQ0002,SV5,R014,WT2,P1,S3,5.73,8.54,True,False,ServiceDesk
WO001566,20250327,,A001,EQ0026,SV6,R018,WT3,P4,S3,81.48,112.1,False,False,CMMS
WO001567,20250311,,A001,EQ0026,SV1,R014,WT1,P2,S2,18.3,29.17,True,True,CMMS
WO001568,20250222,,A001,EQ0026,SV7,R023,WT1,P3,S1,53.99,69.29,False,True,ServiceDesk
WO001569,20250419,20250426,A005,EQ0006,SV3,R007,WT2,P3,S4,37.27,52.1,False,False,CMMS
WO001570,20250109,20250116,A006,EQ0024,SV2,R005,WT4,P3,S4,39.16,49.1,False,True,ServiceDesk
WO001571,20250625,20250630,A005,EQ0032,SV8,R021,WT5,P3,S5,62.17,92.52,False,False,CMMS
WO001572,20250525,20250529,A002,EQ0036,SV3,R012,WT4,P2,S5,19.41,25.0,True,False,ServiceDesk
WO001573,20250516,,A005,EQ0039,SV1,R010,WT2,P2,S3,16.55,16.48,True,False,ERP
WO001574,20250328,,A002,EQ0015,SV1,R030,WT2,P3,S1,55.49,75.61,False,False,ERP
WO001575,20250629,20250630,A004,EQ0005,SV2,R014,WT1,P3,S4,41.46,35.92,False,False,CMMS
WO001576,20250220,20250225,A005,EQ0006,SV3,R002,WT1,P3,S4,53.05,38.84,False,False,ERP
WO001577,20250213,,A005,EQ0011,SV6,R026,WT2,P3,S3,55.83,59.02,False,False,ServiceDesk
WO001578,20250207,20250209,A005,EQ0023,SV2,R008,WT1,P2,S4,12.64,14.57,True,True,ServiceDesk
WO001579,20250312,20250320,A006,EQ0027,SV2,R001,WT2,P3,S4,58.35,61.95,False,False,ERP
WO001580,20250324,20250331,A003,EQ0040,SV2,R009,WT2,P4,S4,87.96,53.85,False,False,ServiceDesk
WO001581,20250115,,A002,EQ0036,SV2,R011,WT2,P3,S2,63.22,102.65,False,True,ERP
WO001582,20250528,20250602,A003,EQ0001,SV1,R030,WT2,P3,S4,63.55,33.01,False,True,ERP
WO001583,20250402,20250412,A006,EQ0024,SV4,R013,WT2,P3,S4,56.05,79.96,False,False,CMMS
WO001584,20250307,20250313,A006,EQ0019,SV1,R014,WT3,P3,S4,49.1,41.77,False,False,ServiceDesk
WO001585,20250122,20250127,A003,EQ0035,SV6,R007,WT6,P3,S4,25.97,35.28,False,False,ServiceDesk
WO001586,20250601,20250602,A005,EQ0018,SV7,R012,WT4,P2,S4,8.59,6.21,True,False,ServiceDesk
WO001587,20250514,,A006,EQ0019,SV3,R004,WT6,P2,S1,10.52,26.18,True,True,ServiceDesk
WO001588,20250613,20250614,A003,EQ0035,SV1,R028,WT2,P1,S4,6.0,5.56,True,False,ServiceDesk
WO001589,20250603,20250604,A004,EQ0005,SV7,R017,WT2,P2,S5,8.52,6.2,True,False,ServiceDesk
WO001590,20250310,,A005,EQ0037,SV5,R005,WT1,P3,S2,54.98,72.76,False,False,ERP
WO001591,20250529,,A005,EQ0034,SV2,R002,WT1,P3,S3,33.77,77.42,False,False,ServiceDesk
WO001592,20250224,,A005,EQ0006,SV6,R001,WT1,P2,S2,17.92,24.0,True,False,CMMS
WO001593,20250603,,A005,EQ0032,SV6,R030,WT1,P2,S2,9.14,18.15,True,False,CMMS
WO001594,20250610,,A005,EQ0009,SV8,R012,WT3,P1,S2,4.61,8.73,True,True,CMMS
WO001595,20250317,20250322,A001,EQ0028,SV8,R021,WT3,P3,S4,33.6,37.29,False,False,ServiceDesk
WO001596,20250126,20250205,A001,EQ0007,SV6,R021,WT3,P3,S4,64.74,79.23,False,False,CMMS
WO001597,20250521,,A005,EQ0011,SV6,R016,WT3,P2,S2,13.67,17.05,True,False,ServiceDesk
WO001598,20250629,20250630,A006,EQ0038,SV1,R010,WT1,P2,S4,18.76,15.98,True,False,ServiceDesk
WO001599,20250204,20250215,A006,EQ0024,SV3,R025,WT1,P4,S4,60.04,85.11,False,False,ServiceDesk
WO001600,20250401,,A004,EQ0029,SV7,R006,WT5,P3,S2,61.24,44.92,False,False,ERP
WO001601,20250324,,A006,EQ0038,SV3,R012,WT1,P3,S3,35.4,19.93,False,True,CMMS
WO001602,20250607,,A005,EQ0018,SV3,R029,WT1,P3,S2,52.52,98.82,False,False,ServiceDesk
WO001603,20250406,20250407,A002,EQ0030,SV1,R013,WT2,P1,S4,3.09,6.3,True,False,ERP
WO001604,20250206,20250216,A004,EQ0013,SV7,R015,WT1,P3,S4,62.34,79.2,False,False,ServiceDesk
WO001605,20250324,,A001,EQ0007,SV3,R013,WT3,P4,S2,107.74,144.45,False,False,CMMS
WO001606,20250328,20250330,A003,EQ0001,SV1,R027,WT4,P2,S4,18.92,12.87,True,False,ServiceDesk
WO001607,20250525,20250529,A003,EQ0031,SV6,R010,WT4,P2,S4,17.39,26.75,True,True,ERP
WO001608,20250226,,A005,EQ0017,SV2,R004,WT5,P3,S2,50.72,69.53,False,False,ServiceDesk
WO001609,20250524,,A001,EQ0010,SV5,R018,WT1,P4,S2,52.78,99.0,False,True,CMMS
WO001610,20250228,20250303,A005,EQ0009,SV8,R016,WT1,P3,S4,29.34,22.12,False,False,CMMS
WO001611,20250227,,A002,EQ0030,SV8,R004,WT2,P2,S2,15.53,11.27,True,False,ServiceDesk
WO001612,20250610,,A005,EQ0018,SV2,R007,WT4,P4,S1,83.67,58.41,False,False,CMMS
WO001613,20250526,,A005,EQ0032,SV8,R013,WT1,P2,S2,15.54,19.88,True,False,ERP
WO001614,20250605,20250606,A001,EQ0010,SV3,R020,WT6,P1,S5,6.49,7.08,True,False,ServiceDesk
WO001615,20250425,20250427,A006,EQ0019,SV5,R009,WT1,P2,S4,11.93,13.28,True,False,CMMS
WO001616,20250322,20250329,A003,EQ0001,SV7,R002,WT6,P4,S4,66.48,53.59,False,False,ServiceDesk
WO001617,20250101,,A004,EQ0002,SV1,R022,WT1,P4,S1,100.76,123.1,False,False,CMMS
WO001618,20250408,20250412,A005,EQ0011,SV6,R015,WT5,P3,S4,40.97,24.82,False,False,ERP
WO001619,20250208,20250215,A006,EQ0038,SV7,R001,WT5,P3,S4,51.84,53.01,False,False,CMMS
WO001620,20250518,20250526,A005,EQ0009,SV2,R004,WT6,P4,S4,65.17,58.44,False,False,ServiceDesk
WO001621,20250611,20250621,A005,EQ0023,SV6,R024,WT2,P4,S4,83.57,77.29,False,False,ServiceDesk
WO001622,20250323,,A005,EQ0034,SV8,R023,WT1,P2,S2,16.07,10.34,True,False,ServiceDesk
WO001623,20250214,20250218,A003,EQ0033,SV3,R011,WT3,P3,S4,33.31,28.16,False,False,ServiceDesk
WO001624,20250629,,A005,EQ0006,SV6,R008,WT1,P2,S1,15.71,22.45,True,False,ServiceDesk
WO001625,20250322,,A005,EQ0009,SV2,R005,WT4,P2,S1,19.51,38.65,True,False,ServiceDesk
WO001626,20250420,20250502,A003,EQ0001,SV4,R002,WT2,P3,S4,61.08,94.71,False,False,CMMS
WO001627,20250614,20250617,A004,EQ0012,SV6,R015,WT2,P2,S4,11.98,17.83,True,False,ServiceDesk
WO001628,20250214,20250218,A001,EQ0026,SV3,R005,WT6,P2,S4,15.51,26.44,True,False,CMMS
WO001629,20250317,,A003,EQ0040,SV1,R003,WT1,P1,S2,6.4,2.31,True,False,ERP
WO001630,20250216,,A005,EQ0018,SV2,R004,WT4,P4,S2,83.72,61.87,False,False,CMMS
WO001631,20250208,20250213,A003,EQ0031,SV3,R022,WT2,P3,S4,33.04,36.22,False,False,ERP
WO001632,20250623,,A005,EQ0006,SV7,R020,WT5,P2,S2,15.79,16.07,True,True,ERP
WO001633,20250426,20250501,A004,EQ0004,SV8,R001,WT2,P3,S4,26.49,38.01,False,False,ServiceDesk
WO001634,20250401,20250405,A006,EQ0024,SV8,R017,WT2,P3,S4,32.52,29.03,False,False,ERP
WO001635,20250531,,A005,EQ0011,SV4,R018,WT2,P3,S3,56.83,148.57,False,False,ServiceDesk
WO001636,20250320,20250321,A002,EQ0036,SV5,R008,WT2,P2,S4,9.89,7.78,True,False,CMMS
WO001637,20250530,20250531,A005,EQ0009,SV2,R026,WT3,P1,S4,5.74,7.94,True,False,ServiceDesk
WO001638,20250629,20250630,A003,EQ0031,SV8,R023,WT3,P1,S4,5.46,7.02,True,False,ERP
WO001639,20250624,,A005,EQ0032,SV6,R028,WT1,P4,S2,62.03,53.53,False,False,ServiceDesk
WO001640,20250213,,A003,EQ0033,SV7,R024,WT2,P3,S2,52.2,15.98,False,False,CMMS
WO001641,20250124,,A005,EQ0009,SV7,R012,WT2,P2,S2,10.82,28.43,True,False,ServiceDesk
WO001642,20250226,20250228,A002,EQ0030,SV6,R002,WT4,P3,S5,32.22,15.07,False,False,CMMS
WO001643,20250610,20250613,A004,EQ0002,SV5,R017,WT4,P2,S4,19.15,20.04,True,False,ERP
WO001644,20250313,,A005,EQ0011,SV7,R003,WT3,P2,S2,20.27,25.01,True,False,CMMS
WO001645,20250225,20250309,A004,EQ0012,SV1,R009,WT1,P4,S4,103.59,94.46,False,False,ERP
WO001646,20250131,,A005,EQ0021,SV3,R011,WT1,P4,S2,46.43,53.5,False,False,CMMS
WO001647,20250106,20250108,A006,EQ0027,SV6,R027,WT2,P2,S4,12.28,10.68,True,False,ServiceDesk
WO001648,20250125,20250130,A005,EQ0018,SV7,R013,WT2,P4,S4,96.27,37.92,False,False,ERP
WO001649,20250416,20250422,A006,EQ0019,SV5,R004,WT2,P3,S4,43.53,40.38,False,False,CMMS
WO001650,20250606,20250613,A005,EQ0011,SV4,R027,WT2,P3,S4,39.09,50.53,False,False,CMMS
WO001651,20250310,20250322,A005,EQ0009,SV2,R015,WT1,P4,S4,97.84,89.39,False,False,ERP
WO001652,20250610,20250613,A003,EQ0040,SV2,R001,WT2,P2,S5,19.01,23.09,True,False,ERP
WO001653,20250623,,A004,EQ0002,SV1,R003,WT6,P1,S3,3.8,3.04,True,True,ERP
WO001654,20250311,20250313,A005,EQ0032,SV1,R013,WT2,P2,S5,12.74,10.95,True,False,ERP
WO001655,20250213,20250218,A005,EQ0032,SV1,R030,WT1,P2,S4,14.69,34.22,True,False,CMMS
WO001656,20250409,20250412,A005,EQ0034,SV5,R028,WT2,P2,S4,13.04,19.06,True,False,CMMS
WO001657,20250608,20250610,A002,EQ0036,SV1,R002,WT3,P2,S4,21.45,15.09,True,False,ERP
WO001658,20250520,20250521,A005,EQ0011,SV7,R003,WT2,P1,S4,3.57,3.71,True,False,CMMS
WO001659,20250414,20250510,A006,EQ0014,SV8,R006,WT6,P4,S4,101.87,203.33,False,False,ServiceDesk
WO001660,20250214,20250217,A004,EQ0002,SV4,R028,WT1,P2,S4,17.51,16.72,True,False,ERP
WO001661,20250528,20250604,A006,EQ0019,SV1,R016,WT2,P3,S4,62.71,52.14,False,False,ERP
WO001662,20250604,20250607,A006,EQ0024,SV5,R026,WT2,P2,S4,13.32,22.28,True,False,CMMS
WO001663,20250122,20250130,A006,EQ0027,SV7,R013,WT2,P4,S4,66.92,61.64,False,False,ERP
WO001664,20250525,,A004,EQ0002,SV6,R013,WT1,P3,S3,58.03,148.37,False,False,ServiceDesk
WO001665,20250320,20250328,A006,EQ0019,SV3,R010,WT6,P3,S4,60.64,63.16,False,False,ServiceDesk
WO001666,20250306,20250308,A004,EQ0012,SV6,R021,WT3,P2,S4,13.41,12.35,True,False,ERP
WO001667,20250217,20250310,A004,EQ0002,SV4,R020,WT1,P4,S4,49.15,167.33,False,False,ServiceDesk
WO001668,20250522,,A006,EQ0024,SV6,R022,WT4,P2,S1,19.22,17.72,True,False,CMMS
WO001669,20250505,20250518,A004,EQ0004,SV6,R011,WT2,P3,S4,50.91,99.2,False,False,ERP
WO001670,20250312,20250323,A005,EQ0037,SV8,R004,WT3,P3,S4,40.06,80.08,False,False,CMMS
WO001671,20250405,20250408,A005,EQ0011,SV4,R018,WT2,P2,S4,15.83,21.02,True,False,ServiceDesk
WO001672,20250212,20250214,A005,EQ0011,SV5,R028,WT4,P2,S4,9.85,10.63,True,False,ERP
WO001673,20250225,20250226,A005,EQ0021,SV7,R004,WT2,P1,S4,3.75,3.72,True,False,ServiceDesk
WO001674,20250323,,A005,EQ0032,SV2,R005,WT1,P3,S2,40.41,36.24,False,False,ERP
WO001675,20250416,20250427,A004,EQ0002,SV7,R016,WT3,P4,S4,96.85,86.64,False,False,CMMS
WO001676,20250113,20250118,A002,EQ0030,SV7,R022,WT4,P2,S4,19.68,37.65,True,False,CMMS
WO001677,20250128,20250202,A003,EQ0033,SV7,R023,WT3,P3,S4,54.86,34.76,False,False,ERP
WO001678,20250322,20250325,A005,EQ0032,SV1,R012,WT5,P2,S4,11.39,16.4,True,False,ERP
WO001679,20250528,,A005,EQ0023,SV5,R020,WT6,P4,S3,84.33,104.63,False,True,ERP
WO001680,20250322,,A005,EQ0011,SV7,R007,WT3,P3,S2,43.28,36.48,False,False,ERP
WO001681,20250312,20250326,A002,EQ0015,SV5,R009,WT2,P4,S5,87.95,109.26,False,False,CMMS
WO001682,20250111,,A005,EQ0021,SV5,R009,WT2,P3,S3,39.38,25.82,False,True,ERP
WO001683,20250228,20250313,A003,EQ0022,SV2,R011,WT4,P3,S4,62.52,102.09,False,False,ERP
WO001684,20250528,20250610,A004,EQ0005,SV4,R030,WT2,P3,S4,54.69,102.61,False,True,ERP
WO001685,20250504,,A004,EQ0003,SV7,R010,WT3,P2,S2,17.64,33.07,True,False,ERP
WO001686,20250506,,A006,EQ0014,SV4,R025,WT2,P1,S1,4.33,10.9,True,False,ERP
WO001687,20250611,20250619,A005,EQ0018,SV7,R024,WT3,P3,S4,47.36,62.37,False,False,ServiceDesk
WO001688,20250325,20250403,A001,EQ0010,SV5,R024,WT2,P3,S4,29.98,71.33,False,False,CMMS
WO001689,20250130,,A001,EQ0028,SV2,R023,WT1,P1,S2,5.05,8.8,True,False,CMMS
WO001690,20250426,,A004,EQ0008,SV4,R030,WT4,P3,S2,48.85,31.04,False,False,ServiceDesk
WO001691,20250124,,A001,EQ0010,SV2,R019,WT3,P3,S2,32.05,40.8,False,False,ERP
WO001692,20250207,,A005,EQ0006,SV5,R008,WT2,P3,S3,38.21,23.83,False,False,ERP
WO001693,20250423,,A004,EQ0005,SV1,R012,WT1,P4,S1,59.18,49.02,False,False,ServiceDesk
WO001694,20250421,20250427,A004,EQ0029,SV7,R009,WT5,P3,S4,57.88,45.66,False,False,ERP
