CostID,DateKey,ProjectID,AreaID,EquipmentID,CostCategory,BudgetAmount,ActualAmount,CommittedAmount,VendorType
CO000888,20250112,PR0018,A017,EQ0055,Automatización,40440.48,45157.38,41575.06,Contratista minero
CO000889,20250408,PR0056,A013,EQ0050,Servicios externos,56085.18,61835.21,54255.96,Proveedor local
CO000890,20250507,PR0033,A008,EQ0012,Automatización,88586.38,126175.06,48893.61,Interno
CO000891,20250204,PR0075,A004,EQ0049,Lubricantes,106090.05,97069.2,56946.08,Proveedor local
CO000892,20250505,PR0047,A013,EQ0026,Contratistas,27399.67,17561.51,27037.12,Proveedor internacional
CO000893,20250421,PR0004,A005,EQ0016,Parada planta,29827.89,31316.1,15488.55,Proveedor local
CO000894,20250615,PR0038,A004,EQ0020,Servicios externos,81301.18,71241.9,46005.71,Proveedor local
CO000895,20250308,PR0009,A012,EQ0045,Lubricantes,19638.24,26481.96,9020.78,Proveedor local
CO000896,20250402,PR0013,A013,EQ0026,Lubricantes,19339.54,15314.85,8281.52,Contratista minero
CO000897,20250224,PR0062,A004,EQ0011,Automatización,74824.46,69740.72,21120.95,Proveedor local
CO000898,20250312,PR0006,A009,EQ0043,Componentes mayores,27981.35,27784.25,5943.62,Proveedor local
CO000899,20250425,PR0020,A012,EQ0035,Automatización,16016.53,14350.09,6755.57,Contratista minero
CO000900,20250124,PR0012,A004,EQ0004,Componentes mayores,68261.19,41609.77,20678.6,Interno
CO000901,20250326,PR0048,A004,EQ0046,Instrumentación,111070.83,122653.79,68279.67,Interno
CO000902,20250222,PR0076,A005,EQ0013,Lubricantes,23648.69,21166.05,21541.2,Proveedor internacional
CO000903,20250119,PR0044,A004,EQ0053,Instrumentación,86381.88,90484.2,40992.05,Interno
CO000904,20250607,PR0052,A004,EQ0059,Energía,57471.28,67037.64,32179.58,Proveedor local
CO000905,20250509,PR0019,A004,EQ0057,Lubricantes,73360.47,80081.87,69189.02,Contratista minero
CO000906,20250122,PR0080,A004,EQ0054,Parada planta,137428.73,152800.63,122887.6,Interno
CO000907,20250304,PR0027,A005,EQ0034,Energía,10010.84,12478.68,6550.68,Contratista minero
CO000908,20250401,PR0020,A005,EQ0013,Instrumentación,93955.76,92146.46,68538.91,Proveedor local
CO000909,20250323,PR0072,A004,EQ0006,Lubricantes,105027.16,96870.45,57095.98,Contratista minero
CO000910,20250506,PR0050,A017,EQ0017,Repuestos,82850.54,73545.52,29098.47,Proveedor internacional
CO000911,20250601,PR0004,A005,EQ0034,Seguridad,131031.89,133971.09,49263.88,Proveedor internacional
CO000912,20250106,PR0067,A008,EQ0058,Contratistas,32452.2,45697.15,24739.0,Proveedor internacional
CO000913,20250123,PR0039,A010,EQ0032,Repuestos,47136.98,60123.79,17809.63,Interno
CO000914,20250423,PR0079,A004,EQ0019,Neumáticos,57523.52,67811.89,60225.81,Contratista minero
CO000915,20250511,PR0065,A004,EQ0051,Seguridad,38155.96,43181.86,33865.81,Interno
CO000916,20250314,PR0024,A005,EQ0044,Servicios externos,116050.76,120343.51,97823.93,Proveedor internacional
CO000917,20250304,PR0079,A004,EQ0060,Servicios externos,26517.02,35128.5,11092.79,Proveedor local
CO000918,20250105,PR0038,A010,EQ0038,Contratistas,113232.49,141613.56,84789.68,Proveedor local
CO000919,20250331,PR0053,A004,EQ0054,Automatización,116226.77,99349.71,106701.54,Proveedor local
CO000920,20250609,PR0057,A004,EQ0049,Contratistas,64526.8,54031.91,66379.19,Contratista minero
CO000921,20250608,PR0076,A017,EQ0009,Repuestos,121775.55,139631.55,100028.52,Proveedor internacional
CO000922,20250202,PR0048,A017,EQ0009,Servicios externos,77062.56,61303.94,74322.45,Interno
CO000923,20250107,PR0058,A005,EQ0013,Automatización,55117.57,51196.82,59661.17,Proveedor internacional
CO000924,20250204,PR0053,A006,EQ0031,Servicios externos,33603.06,37042.56,33168.36,Proveedor internacional
CO000925,20250324,PR0048,A005,EQ0013,Servicios externos,97513.51,96330.5,34487.03,Proveedor internacional
CO000926,20250508,PR0023,A005,EQ0001,Servicios externos,56900.57,63655.82,28966.71,Interno
CO000927,20250125,PR0006,A004,EQ0053,Materiales de desgaste,102160.54,88364.9,99694.45,Interno
CO000928,20250404,PR0067,A008,EQ0058,Repuestos,95855.44,151359.81,28297.35,Contratista minero
CO000929,20250222,PR0050,A004,EQ0010,Mano de obra,137579.18,144442.31,134289.19,Proveedor local
CO000930,20250417,PR0019,A005,EQ0044,Componentes mayores,105142.54,85695.1,73044.59,Proveedor internacional
CO000931,20250610,PR0052,A004,EQ0010,Neumáticos,17241.73,15059.72,11765.63,Proveedor local
CO000932,20250120,PR0029,A013,EQ0050,Neumáticos,116871.83,131084.22,97865.31,Proveedor local
CO000933,20250107,PR0009,A005,EQ0047,Repuestos,92268.55,104326.82,55107.49,Interno
CO000934,20250529,PR0016,A008,EQ0012,Componentes mayores,12495.33,17460.84,3744.5,Proveedor internacional
CO000935,20250212,PR0005,A008,EQ0042,Energía,18102.78,27998.09,8978.38,Contratista minero
CO000936,20250406,PR0021,A005,EQ0001,Instrumentación,125263.57,126132.36,101172.72,Proveedor internacional
CO000937,20250305,PR0031,A012,EQ0035,Lubricantes,128625.32,93537.24,56169.25,Contratista minero
CO000938,20250202,PR0027,A017,EQ0030,Contratistas,132972.29,98728.28,28313.08,Proveedor internacional
CO000939,20250315,PR0076,A004,EQ0006,Mano de obra,109431.81,76528.75,35069.36,Interno
CO000940,20250420,PR0053,A010,EQ0039,Repuestos,149615.72,202348.09,94055.46,Proveedor internacional
CO000941,20250418,PR0049,A004,EQ0060,Instrumentación,32360.84,34053.72,8392.0,Interno
CO000942,20250223,PR0064,A004,EQ0018,Automatización,106570.88,112515.16,98783.16,Contratista minero
CO000943,20250128,PR0016,A004,EQ0060,Materiales de desgaste,120238.91,124305.5,72419.23,Contratista minero
CO000944,20250117,PR0006,A017,EQ0055,Materiales de desgaste,8162.92,9123.75,1765.07,Interno
CO000945,20250210,PR0042,A010,EQ0025,Automatización,121235.31,144370.01,124716.57,Proveedor local
CO000946,20250429,PR0010,A006,EQ0056,Neumáticos,112683.66,98971.33,42345.68,Proveedor internacional
CO000947,20250312,PR0068,A004,EQ0054,Energía,152267.33,160660.67,140278.76,Proveedor local
CO000948,20250112,PR0014,A017,EQ0005,Repuestos,107756.63,110967.38,63745.39,Interno
CO000949,20250417,PR0025,A010,EQ0015,Lubricantes,129733.14,211817.56,31389.55,Interno
CO000950,20250609,PR0070,A005,EQ0037,Automatización,131642.89,154119.91,63001.72,Proveedor internacional
CO000951,20250613,PR0063,A009,EQ0022,Materiales de desgaste,64607.43,64976.63,37732.24,Proveedor internacional
CO000952,20250329,PR0005,A017,EQ0017,Parada planta,103932.13,103111.95,66970.22,Contratista minero
CO000953,20250626,PR0062,A010,EQ0038,Instrumentación,14435.63,21333.22,14313.7,Proveedor internacional
CO000954,20250516,PR0055,A005,EQ0037,Lubricantes,155753.02,170277.17,60824.54,Contratista minero
CO000955,20250223,PR0002,A017,EQ0005,Servicios externos,128730.36,111589.85,79595.59,Proveedor local
CO000956,20250326,PR0020,A012,EQ0035,Parada planta,4839.43,6467.12,992.27,Proveedor internacional
CO000957,20250402,PR0050,A004,EQ0048,Contratistas,124259.64,91000.71,92649.54,Interno
CO000958,20250118,PR0073,A004,EQ0048,Energía,65892.45,70068.75,59596.45,Proveedor internacional
CO000959,20250513,PR0063,A004,EQ0020,Componentes mayores,93105.22,86445.83,27535.43,Interno
CO000960,20250605,PR0031,A004,EQ0049,Energía,133910.35,158525.92,32752.52,Proveedor internacional
CO000961,20250615,PR0058,A008,EQ0012,Servicios externos,85880.14,138897.78,69299.71,Contratista minero
CO000962,20250329,PR0017,A004,EQ0018,Mano de obra,105045.62,104885.19,86066.89,Proveedor local
CO000963,20250215,PR0015,A013,EQ0026,Instrumentación,117701.83,132124.54,63821.36,Proveedor local
CO000964,20250228,PR0026,A005,EQ0034,Energía,118339.02,118787.38,88998.35,Interno
CO000965,20250602,PR0046,A006,EQ0031,Componentes mayores,28768.1,25452.6,7789.6,Contratista minero
CO000966,20250102,PR0003,A005,EQ0037,Parada planta,14233.02,17121.62,9801.44,Contratista minero
CO000967,20250608,PR0025,A004,EQ0054,Seguridad,5627.63,4066.92,2764.38,Proveedor local
CO000968,20250525,PR0069,A017,EQ0041,Contratistas,159911.46,113318.54,139871.94,Interno
CO000969,20250415,PR0078,A005,EQ0047,Repuestos,82044.1,92536.05,53355.46,Proveedor local
CO000970,20250422,PR0058,A017,EQ0005,Automatización,106234.64,94688.38,32274.79,Contratista minero
CO000971,20250423,PR0010,A013,EQ0026,Repuestos,97747.5,91096.82,51400.7,Contratista minero
CO000972,20250527,PR0066,A005,EQ0016,Parada planta,153360.98,138059.22,110710.23,Proveedor internacional
CO000973,20250325,PR0079,A010,EQ0032,Componentes mayores,34954.75,46663.59,11582.6,Proveedor local
CO000974,20250105,PR0024,A004,EQ0002,Materiales de desgaste,44248.82,41187.14,38132.83,Proveedor internacional
CO000975,20250117,PR0043,A017,EQ0041,Automatización,49811.03,57578.93,35678.36,Interno
CO000976,20250114,PR0073,A008,EQ0012,Contratistas,7537.58,11101.14,3968.25,Contratista minero
CO000977,20250410,PR0067,A008,EQ0042,Seguridad,58083.7,82474.05,58041.95,Proveedor internacional
CO000978,20250122,PR0063,A008,EQ0058,Lubricantes,64990.07,99261.49,53233.78,Interno
CO000979,20250521,PR0006,A017,EQ0005,Neumáticos,130683.24,164407.4,100606.65,Contratista minero
CO000980,20250505,PR0077,A004,EQ0054,Neumáticos,54912.42,59575.47,18434.96,Contratista minero
CO000981,20250319,PR0032,A017,EQ0017,Neumáticos,2073.7,1940.25,1474.77,Interno
CO000982,20250327,PR0032,A012,EQ0045,Automatización,34863.28,38469.54,23933.39,Contratista minero
CO000983,20250224,PR0058,A004,EQ0052,Repuestos,138945.79,115372.26,122069.12,Proveedor internacional
CO000984,20250624,PR0040,A004,EQ0018,Instrumentación,5645.79,5276.42,4444.48,Interno
CO000985,20250405,PR0065,A004,EQ0052,Repuestos,33787.95,30979.47,30899.14,Proveedor internacional
CO000986,20250629,PR0048,A010,EQ0028,Servicios externos,59087.43,92357.17,34143.49,Proveedor local
CO000987,20250606,PR0059,A017,EQ0021,Neumáticos,124527.9,125075.7,96572.27,Interno
CO000988,20250208,PR0067,A005,EQ0034,Componentes mayores,23647.01,16849.01,6346.45,Proveedor internacional
CO000989,20250414,PR0047,A005,EQ0044,Contratistas,72236.22,47155.06,41924.21,Proveedor internacional
CO000990,20250416,PR0080,A004,EQ0036,Componentes mayores,143466.59,121627.69,87024.64,Proveedor internacional
CO000991,20250310,PR0024,A005,EQ0016,Energía,110172.15,93383.56,85884.43,Interno
CO000992,20250522,PR0058,A010,EQ0015,Servicios externos,21670.08,25271.38,10474.23,Proveedor local
CO000993,20250320,PR0050,A017,EQ0030,Componentes mayores,47523.81,48973.05,47110.44,Contratista minero
CO000994,20250309,PR0033,A004,EQ0011,Automatización,126903.57,148255.19,69769.84,Proveedor local
CO000995,20250221,PR0053,A004,EQ0051,Parada planta,106962.34,120323.75,83723.33,Interno
CO000996,20250428,PR0064,A004,EQ0059,Lubricantes,60283.76,57590.84,47537.32,Proveedor internacional
CO000997,20250124,PR0045,A017,EQ0005,Seguridad,7932.53,7866.46,4643.78,Proveedor internacional
CO000998,20250531,PR0023,A004,EQ0046,Instrumentación,123492.55,98088.31,128461.94,Interno
CO000999,20250309,PR0015,A017,EQ0017,Mano de obra,39328.84,43108.01,24525.29,Proveedor internacional
CO001000,20250629,PR0003,A017,EQ0008,Contratistas,28491.57,33199.1,12153.72,Proveedor internacional
CO001001,20250608,PR0005,A004,EQ0036,Repuestos,128957.91,140951.86,62478.15,Proveedor internacional
CO001002,20250215,PR0068,A017,EQ0030,Seguridad,39315.81,41766.98,17337.77,Interno
CO001003,20250611,PR0002,A005,EQ0034,Parada planta,108316.38,75354.95,58690.66,Proveedor local
CO001004,20250513,PR0004,A017,EQ0008,Repuestos,32619.45,31175.19,21020.99,Contratista minero
CO001005,20250612,PR0008,A017,EQ0003,Contratistas,52557.82,62887.4,34777.79,Contratista minero
CO001006,20250215,PR0006,A005,EQ0037,Instrumentación,96986.03,95792.69,32418.46,Interno
CO001007,20250209,PR0023,A004,EQ0010,Servicios externos,140512.2,123626.21,62421.38,Proveedor local
CO001008,20250617,PR0066,A004,EQ0036,Servicios externos,119854.22,77244.54,42683.67,Contratista minero
CO001009,20250318,PR0036,A008,EQ0058,Neumáticos,127117.66,173269.8,83561.15,Contratista minero
CO001010,20250630,PR0055,A017,EQ0030,Seguridad,125114.17,136499.8,63756.65,Proveedor local
CO001011,20250303,PR0053,A005,EQ0047,Materiales de desgaste,98888.54,97851.52,70259.04,Proveedor internacional
CO001012,20250109,PR0074,A008,EQ0058,Instrumentación,137411.75,185439.11,87166.46,Interno
CO001013,20250307,PR0038,A010,EQ0038,Mano de obra,2460.28,3171.61,622.39,Interno
CO001014,20250108,PR0035,A017,EQ0041,Mano de obra,116228.58,91440.19,32429.59,Contratista minero
CO001015,20250302,PR0014,A008,EQ0042,Parada planta,157951.69,255448.48,85366.31,Contratista minero
CO001016,20250114,PR0010,A017,EQ0041,Materiales de desgaste,53291.71,54361.79,55587.66,Proveedor local
CO001017,20250622,PR0029,A017,EQ0021,Instrumentación,119806.73,124859.16,66709.56,Proveedor local
CO001018,20250110,PR0059,A004,EQ0059,Servicios externos,51560.49,59767.21,43523.44,Interno
CO001019,20250627,PR0077,A005,EQ0034,Materiales de desgaste,152368.09,189915.8,40596.98,Proveedor internacional
CO001020,20250512,PR0033,A004,EQ0007,Seguridad,77635.42,78728.75,72526.31,Proveedor internacional
CO001021,20250531,PR0062,A004,EQ0059,Automatización,31409.54,32722.09,27805.27,Proveedor local
CO001022,20250412,PR0001,A017,EQ0017,Neumáticos,142825.96,164183.12,61963.85,Contratista minero
CO001023,20250120,PR0009,A004,EQ0057,Servicios externos,45461.22,52924.7,30855.12,Interno
CO001024,20250430,PR0011,A013,EQ0026,Automatización,103855.19,93537.51,78047.72,Proveedor internacional
CO001025,20250320,PR0053,A004,EQ0002,Parada planta,116665.63,124797.46,104851.62,Proveedor local
CO001026,20250409,PR0031,A004,EQ0020,Instrumentación,72598.74,79656.57,78660.66,Contratista minero
CO001027,20250524,PR0056,A005,EQ0044,Instrumentación,127831.28,101171.17,46587.21,Proveedor internacional
CO001028,20250116,PR0037,A004,EQ0036,Instrumentación,134878.64,113324.17,44215.06,Proveedor internacional
CO001029,20250502,PR0046,A017,EQ0055,Instrumentación,112544.84,130421.0,99721.65,Interno
CO001030,20250628,PR0040,A008,EQ0012,Repuestos,49044.65,71500.66,35193.13,Proveedor internacional
CO001031,20250220,PR0039,A009,EQ0022,Automatización,145962.98,140426.11,133844.89,Proveedor local
CO001032,20250205,PR0074,A017,EQ0040,Contratistas,47874.68,67386.83,33179.27,Contratista minero
CO001033,20250622,PR0065,A005,EQ0001,Materiales de desgaste,55319.19,49519.81,19550.81,Interno
CO001034,20250626,PR0037,A012,EQ0045,Energía,105759.73,98490.35,47139.71,Proveedor local
CO001035,20250305,PR0003,A004,EQ0006,Parada planta,123450.86,139653.12,126115.53,Proveedor internacional
CO001036,20250112,PR0006,A005,EQ0047,Neumáticos,82849.58,67899.72,45684.6,Contratista minero
CO001037,20250420,PR0003,A004,EQ0060,Repuestos,8324.74,5114.12,6973.58,Proveedor internacional
CO001038,20250322,PR0007,A004,EQ0006,Contratistas,131208.86,156740.24,46452.11,Interno
CO001039,20250515,PR0053,A004,EQ0002,Parada planta,136395.6,145202.83,128454.43,Proveedor internacional
CO001040,20250112,PR0020,A005,EQ0047,Mano de obra,80508.74,86785.45,51679.98,Interno
CO001041,20250101,PR0003,A006,EQ0056,Parada planta,13329.9,13869.44,8153.37,Proveedor local
CO001042,20250329,PR0045,A017,EQ0017,Lubricantes,53624.1,47779.54,42415.95,Contratista minero
CO001043,20250131,PR0038,A004,EQ0051,Instrumentación,60517.16,76408.21,12809.04,Interno
CO001044,20250331,PR0039,A004,EQ0046,Repuestos,120682.34,121167.51,44913.78,Proveedor internacional
CO001045,20250506,PR0027,A005,EQ0001,Repuestos,104336.29,122115.6,99070.56,Proveedor internacional
CO001046,20250201,PR0041,A009,EQ0022,Neumáticos,128102.16,134263.67,106309.44,Proveedor internacional
CO001047,20250214,PR0027,A017,EQ0005,Materiales de desgaste,146066.0,147973.82,38411.24,Contratista minero
CO001048,20250107,PR0075,A017,EQ0041,Neumáticos,41990.65,46651.78,10626.61,Proveedor internacional
CO001049,20250110,PR0080,A005,EQ0037,Neumáticos,27287.49,20860.59,13917.0,Proveedor local
CO001050,20250524,PR0033,A012,EQ0035,Componentes mayores,90777.68,98631.94,69677.74,Proveedor internacional
CO001051,20250615,PR0071,A005,EQ0013,Lubricantes,52801.86,56036.73,51007.14,Proveedor local
CO001052,20250328,PR0002,A004,EQ0004,Neumáticos,48024.27,49067.42,38810.15,Interno
CO001053,20250118,PR0062,A004,EQ0019,Neumáticos,51525.7,54365.09,15999.7,Proveedor local
CO001054,20250112,PR0070,A006,EQ0056,Lubricantes,6468.14,8475.15,2905.76,Proveedor internacional
CO001055,20250330,PR0018,A004,EQ0007,Seguridad,116662.35,114702.7,96134.13,Proveedor internacional
CO001056,20250418,PR0039,A004,EQ0048,Lubricantes,117712.49,100820.6,94838.08,Interno
CO001057,20250204,PR0031,A004,EQ0007,Materiales de desgaste,102776.07,77547.88,83398.76,Proveedor internacional
CO001058,20250604,PR0026,A005,EQ0001,Seguridad,15591.53,17094.26,16246.8,Interno
CO001059,20250201,PR0019,A004,EQ0004,Energía,29092.05,22507.4,24870.91,Proveedor internacional
CO001060,20250608,PR0034,A009,EQ0022,Instrumentación,119603.77,121301.96,73018.33,Interno
CO001061,20250105,PR0066,A006,EQ0056,Servicios externos,91240.93,92143.0,40165.43,Proveedor internacional
CO001062,20250222,PR0035,A012,EQ0045,Repuestos,88721.5,89900.78,70130.12,Interno
CO001063,20250406,PR0017,A004,EQ0052,Neumáticos,96703.31,78599.14,19637.79,Proveedor internacional
CO001064,20250406,PR0007,A017,EQ0027,Instrumentación,122588.56,137932.34,48649.45,Contratista minero
CO001065,20250314,PR0055,A017,EQ0009,Energía,62055.16,58603.97,45335.36,Proveedor internacional
CO001066,20250604,PR0021,A005,EQ0016,Contratistas,9047.38,10221.34,7104.65,Proveedor internacional
CO001067,20250423,PR0017,A010,EQ0025,Repuestos,31149.78,44002.44,32492.26,Proveedor local
CO001068,20250510,PR0021,A017,EQ0014,Neumáticos,103866.74,94233.29,91893.1,Contratista minero
CO001069,20250623,PR0020,A012,EQ0035,Automatización,64044.24,59802.26,65388.87,Interno
CO001070,20250524,PR0009,A004,EQ0052,Servicios externos,51898.07,55182.86,37902.02,Contratista minero
CO001071,20250609,PR0037,A004,EQ0057,Automatización,102574.86,93948.53,64703.18,Proveedor internacional
CO001072,20250426,PR0001,A010,EQ0039,Servicios externos,43825.09,71561.39,34564.07,Proveedor internacional
CO001073,20250215,PR0033,A004,EQ0054,Contratistas,25551.78,28919.35,12689.77,Interno
CO001074,20250627,PR0053,A005,EQ0047,Lubricantes,21122.72,23860.01,13824.04,Proveedor internacional
CO001075,20250315,PR0063,A004,EQ0054,Servicios externos,31886.11,35809.21,11407.31,Interno
CO001076,20250214,PR0044,A008,EQ0058,Energía,99113.58,162686.92,35712.52,Proveedor local
CO001077,20250321,PR0050,A010,EQ0015,Servicios externos,45963.16,62341.5,13316.24,Proveedor internacional
CO001078,20250416,PR0005,A009,EQ0043,Contratistas,147344.06,156156.38,120856.17,Contratista minero
CO001079,20250406,PR0032,A009,EQ0022,Repuestos,69902.38,60575.41,18598.93,Proveedor local
CO001080,20250316,PR0010,A013,EQ0026,Parada planta,94777.4,103078.68,59569.11,Proveedor local
CO001081,20250426,PR0048,A008,EQ0058,Repuestos,27103.86,32107.52,22445.68,Interno
CO001082,20250615,PR0047,A017,EQ0055,Neumáticos,49013.82,41902.67,32808.26,Interno
CO001083,20250630,PR0059,A013,EQ0050,Energía,159581.16,122073.89,75946.73,Contratista minero
CO001084,20250324,PR0002,A017,EQ0030,Repuestos,107083.94,92785.07,79531.94,Contratista minero
CO001085,20250517,PR0029,A004,EQ0060,Automatización,93834.98,81275.11,63477.63,Contratista minero
CO001086,20250427,PR0073,A017,EQ0030,Seguridad,158051.65,177416.31,115925.55,Proveedor internacional
