MaintenanceID,DateKey,EquipmentID,AreaID,WorkTypeID,PriorityID,FailureMode,SystemCategory,DowntimeHours,RepairHours,MaintenanceCost,PlannedFlag
MT001344,20250511,EQ0014,A006,WT2,P1,Desgaste,Mecánico,3.98,2.72,2186.81,False
MT001345,20250212,EQ0011,A005,WT1,P3,No aplica,Energía,0.53,0.22,353.62,True
MT001346,20250116,EQ0003,A004,WT1,P1,Calibración,Control,2.23,1.2,895.62,True
MT001347,20250321,EQ0021,A005,WT2,P2,Desgaste,Control,8.66,7.09,3350.0,False
MT001348,20250126,EQ0027,A006,WT1,P1,No aplica,Eléctrico,1.5,0.86,1397.85,True
MT001349,20250504,EQ0035,A003,WT2,P2,Vibración,TI/OT,20.54,15.06,13626.98,False
MT001350,20250323,EQ0037,A005,WT1,P2,Sobrecalentamiento,Mecánico,0.68,0.35,382.2,True
MT001351,20250518,EQ0015,A002,WT1,P4,Falla eléctrica,TI/OT,6.35,4.71,1271.72,True
MT001352,20250310,EQ0029,A004,WT1,P2,Desgaste,TI/OT,3.17,1.92,2520.76,True
MT001353,20250131,EQ0012,A004,WT2,P4,Falla eléctrica,Eléctrico,5.69,4.47,4100.22,False
MT001354,20250506,EQ0020,A001,WT2,P4,Vibración,Control,5.12,3.26,2398.67,False
MT001355,20250607,EQ0034,A005,WT1,P3,Desgaste,Energía,0.54,0.45,153.88,True
MT001356,20250119,EQ0029,A004,WT1,P3,Vibración,Control,0.86,0.61,687.68,True
MT001357,20250223,EQ0035,A003,WT2,P2,Desgaste,Mecánico,9.41,4.91,3340.45,False
MT001358,20250413,EQ0033,A003,WT1,P3,Falla eléctrica,Mecánico,5.43,3.63,4869.99,True
MT001359,20250314,EQ0031,A003,WT1,P3,Falla eléctrica,Energía,2.33,1.43,1402.52,True
MT001360,20250203,EQ0037,A005,WT1,P2,No aplica,Energía,3.13,2.18,610.88,True
MT001361,20250315,EQ0037,A005,WT2,P3,Desgaste,TI/OT,4.66,2.21,1891.28,False
MT001362,20250122,EQ0038,A006,WT2,P3,Desgaste,Eléctrico,5.21,4.35,2482.25,False
MT001363,20250215,EQ0004,A004,WT1,P3,Calibración,Energía,3.83,2.49,1092.61,True
MT001364,20250320,EQ0012,A004,WT1,P3,Falla eléctrica,Energía,6.95,4.49,3521.06,True
MT001365,20250507,EQ0004,A004,WT2,P1,Calibración,Energía,2.53,2.05,1160.72,False
MT001366,20250623,EQ0015,A002,WT1,P3,Sobrecalentamiento,Eléctrico,2.44,1.14,2028.28,True
MT001367,20250411,EQ0032,A005,WT2,P1,Calibración,Control,5.5,4.26,2069.28,False
MT001368,20250308,EQ0028,A001,WT1,P3,Calibración,TI/OT,1.29,1.21,451.08,True
MT001369,20250202,EQ0001,A003,WT1,P4,No aplica,Control,0.6,0.32,421.8,True
MT001370,20250224,EQ0023,A005,WT1,P2,Vibración,Control,1.72,0.85,332.36,True
MT001371,20250105,EQ0003,A004,WT1,P3,Sobrecalentamiento,Control,0.44,0.39,187.12,True
MT001372,20250401,EQ0003,A004,WT1,P2,Desgaste,Mecánico,5.66,2.42,5223.01,True
MT001373,20250321,EQ0033,A003,WT2,P1,No aplica,TI/OT,19.0,9.25,10214.46,False
MT001374,20250501,EQ0032,A005,WT2,P2,Calibración,Mecánico,6.71,4.75,3267.64,False
MT001375,20250118,EQ0002,A004,WT2,P4,Sobrecalentamiento,TI/OT,15.83,13.45,3377.58,False
MT001376,20250106,EQ0019,A006,WT1,P2,No aplica,Energía,1.89,0.79,1102.23,True
MT001377,20250504,EQ0035,A003,WT1,P1,Vibración,Energía,0.2,0.15,188.34,True
MT001378,20250616,EQ0010,A001,WT1,P1,No aplica,Eléctrico,3.27,1.5,2671.44,True
MT001379,20250410,EQ0020,A001,WT2,P3,Desgaste,TI/OT,10.37,8.03,9671.12,False
MT001380,20250422,EQ0005,A004,WT2,P1,Calibración,Control,0.44,0.41,208.56,False
MT001381,20250625,EQ0018,A005,WT1,P2,Vibración,Eléctrico,2.08,1.3,1911.45,True
MT001382,20250307,EQ0004,A004,WT2,P3,Calibración,TI/OT,3.05,1.84,2456.76,False
MT001383,20250506,EQ0040,A003,WT1,P2,Vibración,Mecánico,2.08,1.31,1683.65,True
MT001384,20250310,EQ0032,A005,WT2,P3,Falla eléctrica,Eléctrico,1.95,1.55,1786.28,False
MT001385,20250324,EQ0039,A005,WT1,P3,Sobrecalentamiento,Mecánico,1.0,0.66,433.93,True
MT001386,20250406,EQ0013,A004,WT2,P4,Falla eléctrica,Mecánico,9.72,8.0,7886.96,False
MT001387,20250309,EQ0026,A001,WT2,P3,Calibración,TI/OT,2.45,2.05,1163.45,False
MT001388,20250426,EQ0010,A001,WT1,P2,Vibración,Mecánico,2.12,1.21,915.92,True
MT001389,20250527,EQ0007,A001,WT1,P3,Vibración,Control,1.53,0.9,1359.91,True
MT001390,20250215,EQ0022,A003,WT1,P2,Desgaste,TI/OT,3.77,3.27,1281.06,True
MT001391,20250423,EQ0016,A005,WT2,P3,Vibración,TI/OT,5.89,5.13,2881.76,False
MT001392,20250518,EQ0029,A004,WT2,P4,Vibración,TI/OT,5.48,3.11,3618.69,False
MT001393,20250120,EQ0027,A006,WT1,P3,Desgaste,Mecánico,2.12,0.96,664.67,True
MT001394,20250304,EQ0016,A005,WT2,P2,Vibración,Eléctrico,4.16,3.03,2590.78,False
MT001395,20250415,EQ0002,A004,WT2,P2,Sobrecalentamiento,Control,4.75,2.34,1215.08,False
MT001396,20250629,EQ0019,A006,WT1,P4,No aplica,TI/OT,1.36,1.01,1000.18,True
MT001397,20250226,EQ0032,A005,WT1,P2,Sobrecalentamiento,Control,1.13,1.01,661.96,True
MT001398,20250427,EQ0025,A003,WT2,P3,No aplica,TI/OT,0.47,0.32,122.04,False
MT001399,20250623,EQ0030,A002,WT1,P2,Vibración,Energía,5.84,4.96,1843.53,True
MT001400,20250225,EQ0001,A003,WT1,P2,Calibración,Energía,0.92,0.85,229.51,True
MT001401,20250508,EQ0021,A005,WT1,P1,Desgaste,Control,0.45,0.3,297.87,True
MT001402,20250424,EQ0019,A006,WT1,P4,No aplica,Control,3.78,1.7,1448.78,True
MT001403,20250610,EQ0001,A003,WT1,P2,Calibración,Eléctrico,2.38,1.07,686.78,True
MT001404,20250512,EQ0036,A002,WT1,P1,Calibración,Energía,4.46,4.02,2690.32,True
MT001405,20250418,EQ0013,A004,WT2,P4,Calibración,Control,6.33,4.24,5458.92,False
MT001406,20250514,EQ0014,A006,WT1,P3,Sobrecalentamiento,Mecánico,1.38,1.17,1231.1,True
MT001407,20250103,EQ0020,A001,WT2,P3,Sobrecalentamiento,Control,9.38,6.67,7529.95,False
MT001408,20250121,EQ0006,A005,WT1,P4,Falla eléctrica,Control,1.41,1.09,564.58,True
MT001409,20250219,EQ0023,A005,WT2,P2,Sobrecalentamiento,Control,1.02,0.41,563.87,False
MT001410,20250506,EQ0007,A001,WT2,P2,Calibración,TI/OT,2.4,1.69,1413.21,False
MT001411,20250227,EQ0029,A004,WT1,P3,No aplica,Eléctrico,0.4,0.2,378.65,True
MT001412,20250308,EQ0040,A003,WT2,P3,Falla eléctrica,Eléctrico,10.01,5.78,8245.57,False
MT001413,20250407,EQ0006,A005,WT2,P3,No aplica,TI/OT,3.74,2.79,1038.54,False
MT001414,20250626,EQ0036,A002,WT2,P4,Calibración,TI/OT,4.31,3.12,3638.74,False
MT001415,20250613,EQ0033,A003,WT1,P3,Falla eléctrica,Eléctrico,3.54,2.93,2764.85,True
MT001416,20250614,EQ0003,A004,WT1,P1,Desgaste,Mecánico,3.33,1.49,834.83,True
MT001417,20250426,EQ0003,A004,WT1,P2,Sobrecalentamiento,TI/OT,0.42,0.38,138.78,True
MT001418,20250323,EQ0008,A004,WT1,P2,Sobrecalentamiento,TI/OT,2.67,2.34,1074.52,True
MT001419,20250618,EQ0007,A001,WT2,P3,Calibración,Energía,11.41,8.4,3963.71,False
MT001420,20250410,EQ0013,A004,WT1,P3,Vibración,Eléctrico,0.72,0.3,316.39,True
MT001421,20250314,EQ0032,A005,WT2,P4,Vibración,Energía,6.25,3.06,3452.48,False
MT001422,20250215,EQ0018,A005,WT2,P4,Falla eléctrica,Mecánico,1.68,1.09,932.48,False
MT001423,20250419,EQ0007,A001,WT1,P3,No aplica,Mecánico,0.34,0.2,262.32,True
MT001424,20250505,EQ0015,A002,WT1,P2,Vibración,Mecánico,3.1,2.05,2328.33,True
MT001425,20250203,EQ0032,A005,WT1,P3,No aplica,Energía,3.04,1.64,2036.36,True
MT001426,20250314,EQ0024,A006,WT2,P2,No aplica,Mecánico,6.48,6.07,3892.38,False
MT001427,20250501,EQ0023,A005,WT1,P2,Vibración,Energía,2.24,1.16,486.93,True
MT001428,20250417,EQ0026,A001,WT2,P3,Sobrecalentamiento,Eléctrico,1.76,1.44,1503.12,False
MT001429,20250413,EQ0028,A001,WT1,P1,Calibración,Mecánico,1.47,0.67,408.16,True
MT001430,20250626,EQ0037,A005,WT1,P4,Falla eléctrica,Control,1.72,0.98,1466.67,True
MT001431,20250623,EQ0022,A003,WT1,P3,Falla eléctrica,Control,4.21,2.62,1102.14,True
MT001432,20250127,EQ0040,A003,WT2,P4,Calibración,Eléctrico,7.11,5.75,2740.95,False
MT001433,20250118,EQ0040,A003,WT1,P3,Desgaste,Energía,4.16,2.99,1889.62,True
MT001434,20250107,EQ0037,A005,WT1,P1,Sobrecalentamiento,Energía,0.68,0.29,512.34,True
MT001435,20250419,EQ0012,A004,WT1,P2,No aplica,Eléctrico,6.53,3.71,5527.1,True
MT001436,20250102,EQ0032,A005,WT2,P3,No aplica,Eléctrico,2.29,1.42,1834.63,False
MT001437,20250119,EQ0027,A006,WT1,P2,Desgaste,TI/OT,1.55,1.1,1232.33,True
MT001438,20250404,EQ0003,A004,WT2,P3,Vibración,Control,2.38,1.38,1527.14,False
MT001439,20250113,EQ0025,A003,WT1,P3,Calibración,Eléctrico,5.93,5.38,1430.2,True
MT001440,20250512,EQ0003,A004,WT1,P4,Calibración,Control,5.27,3.49,4685.64,True
MT001441,20250618,EQ0027,A006,WT2,P1,Vibración,Control,2.91,1.71,627.6,False
MT001442,20250202,EQ0018,A005,WT1,P3,Desgaste,Energía,2.62,1.78,1551.84,True
MT001443,20250421,EQ0011,A005,WT2,P2,Vibración,Mecánico,14.13,7.65,10343.95,False
MT001444,20250526,EQ0001,A003,WT1,P3,Falla eléctrica,Mecánico,2.88,1.34,998.99,True
MT001445,20250414,EQ0029,A004,WT1,P2,Desgaste,Energía,0.75,0.67,502.71,True
MT001446,20250211,EQ0024,A006,WT2,P4,Sobrecalentamiento,Eléctrico,4.73,3.73,2219.88,False
MT001447,20250523,EQ0036,A002,WT1,P4,Falla eléctrica,Mecánico,0.3,0.26,189.38,True
MT001448,20250511,EQ0040,A003,WT2,P2,Falla eléctrica,Energía,6.77,4.91,6170.9,False
MT001449,20250209,EQ0034,A005,WT2,P2,Falla eléctrica,Eléctrico,4.02,2.99,1327.36,False
MT001450,20250329,EQ0007,A001,WT2,P2,No aplica,TI/OT,5.82,4.05,2752.89,False
MT001451,20250509,EQ0039,A005,WT1,P2,No aplica,Mecánico,1.96,1.64,1683.69,True
MT001452,20250326,EQ0026,A001,WT2,P2,Desgaste,Control,7.84,4.99,2575.63,False
MT001453,20250505,EQ0013,A004,WT1,P2,Vibración,Mecánico,0.1,0.09,82.25,True
MT001454,20250123,EQ0012,A004,WT2,P4,Falla eléctrica,Energía,13.77,10.01,7468.68,False
MT001455,20250505,EQ0031,A003,WT1,P2,Sobrecalentamiento,Energía,0.84,0.73,245.21,True
MT001456,20250224,EQ0007,A001,WT1,P2,Calibración,TI/OT,6.05,4.57,2351.54,True
MT001457,20250311,EQ0024,A006,WT2,P4,Desgaste,TI/OT,1.27,0.77,1041.17,False
MT001458,20250630,EQ0025,A003,WT1,P2,Sobrecalentamiento,Eléctrico,1.42,0.88,1212.23,True
MT001459,20250611,EQ0010,A001,WT1,P4,Desgaste,Control,2.31,2.14,997.74,True
MT001460,20250201,EQ0025,A003,WT1,P1,Calibración,Eléctrico,0.64,0.34,320.69,True
MT001461,20250526,EQ0014,A006,WT1,P2,Sobrecalentamiento,Eléctrico,1.53,1.22,688.26,True
MT001462,20250423,EQ0007,A001,WT1,P4,Calibración,Control,2.46,0.98,2302.11,True
MT001463,20250309,EQ0024,A006,WT1,P2,Sobrecalentamiento,Eléctrico,1.37,0.7,503.94,True
MT001464,20250204,EQ0026,A001,WT1,P2,Calibración,Control,3.84,2.64,2649.01,True
MT001465,20250117,EQ0020,A001,WT1,P4,Desgaste,Mecánico,0.96,0.49,301.64,True
MT001466,20250501,EQ0031,A003,WT1,P3,Calibración,Eléctrico,2.04,1.11,1127.11,True
MT001467,20250530,EQ0023,A005,WT1,P3,Falla eléctrica,Eléctrico,3.16,2.05,1458.02,True
MT001468,20250430,EQ0010,A001,WT2,P4,Vibración,Eléctrico,11.21,9.04,5537.36,False
MT001469,20250610,EQ0039,A005,WT1,P3,Sobrecalentamiento,Control,0.83,0.6,554.97,True
MT001470,20250513,EQ0016,A005,WT1,P2,Vibración,Energía,0.98,0.87,713.59,True
MT001471,20250309,EQ0008,A004,WT1,P4,Desgaste,Eléctrico,1.57,0.75,810.88,True
MT001472,20250221,EQ0038,A006,WT1,P4,Vibración,Control,0.58,0.34,516.1,True
MT001473,20250421,EQ0009,A005,WT1,P2,Vibración,Mecánico,1.69,0.82,686.66,True
MT001474,20250428,EQ0030,A002,WT1,P3,No aplica,Energía,2.93,2.75,2054.99,True
MT001475,20250418,EQ0040,A003,WT2,P1,Vibración,Control,11.79,7.89,4533.05,False
MT001476,20250414,EQ0003,A004,WT1,P3,Falla eléctrica,Eléctrico,1.46,1.24,1233.66,True
MT001477,20250423,EQ0040,A003,WT2,P3,No aplica,TI/OT,7.08,6.59,3728.3,False
MT001478,20250430,EQ0024,A006,WT2,P3,No aplica,Mecánico,1.93,0.9,634.6,False
MT001479,20250502,EQ0013,A004,WT1,P2,Vibración,Mecánico,1.46,0.98,664.38,True
MT001480,20250312,EQ0025,A003,WT2,P3,No aplica,TI/OT,1.71,1.56,371.07,False
MT001481,20250401,EQ0024,A006,WT2,P4,Sobrecalentamiento,Mecánico,3.39,2.89,1619.36,False
MT001482,20250531,EQ0018,A005,WT1,P3,No aplica,Eléctrico,3.91,2.96,2709.08,True
MT001483,20250316,EQ0028,A001,WT2,P3,No aplica,Mecánico,3.6,2.16,1545.17,False
MT001484,20250624,EQ0038,A006,WT2,P4,Falla eléctrica,Mecánico,1.88,1.09,738.89,False
MT001485,20250421,EQ0009,A005,WT1,P3,Desgaste,TI/OT,1.71,0.72,1005.62,True
MT001486,20250201,EQ0015,A002,WT1,P4,Vibración,Mecánico,4.46,1.9,3285.9,True
MT001487,20250107,EQ0003,A004,WT1,P4,Sobrecalentamiento,Eléctrico,1.48,0.87,749.7,True
MT001488,20250217,EQ0013,A004,WT1,P3,Desgaste,Energía,0.88,0.4,401.74,True
MT001489,20250224,EQ0012,A004,WT2,P3,Vibración,Mecánico,1.47,0.96,1316.43,False
MT001490,20250328,EQ0001,A003,WT2,P3,No aplica,Energía,8.99,6.34,3234.18,False
MT001491,20250311,EQ0013,A004,WT1,P3,Vibración,Mecánico,2.89,1.64,721.18,True
MT001492,20250108,EQ0012,A004,WT1,P1,No aplica,Eléctrico,9.51,8.24,4198.69,True
MT001493,20250531,EQ0033,A003,WT2,P2,Desgaste,TI/OT,6.0,4.42,5113.18,False
MT001494,20250219,EQ0024,A006,WT2,P3,Falla eléctrica,Control,3.8,2.43,1367.4,False
MT001495,20250323,EQ0004,A004,WT1,P2,Calibración,TI/OT,0.87,0.6,662.76,True
MT001496,20250402,EQ0028,A001,WT1,P3,Desgaste,Energía,1.93,0.91,915.83,True
MT001497,20250210,EQ0040,A003,WT1,P3,Calibración,Energía,1.09,0.74,947.56,True
MT001498,20250323,EQ0029,A004,WT2,P3,Falla eléctrica,Energía,1.83,1.67,1400.88,False
MT001499,20250612,EQ0018,A005,WT1,P2,No aplica,Mecánico,0.85,0.73,405.12,True
MT001500,20250226,EQ0012,A004,WT1,P3,No aplica,TI/OT,1.26,1.08,951.75,True
MT001501,20250412,EQ0015,A002,WT1,P3,Vibración,Eléctrico,3.23,1.46,1086.69,True
MT001502,20250227,EQ0034,A005,WT2,P3,Falla eléctrica,Mecánico,5.55,4.7,2934.86,False
MT001503,20250626,EQ0036,A002,WT2,P4,Sobrecalentamiento,Energía,9.43,5.18,5894.46,False
MT001504,20250520,EQ0033,A003,WT1,P2,No aplica,Energía,0.89,0.48,638.42,True
MT001505,20250624,EQ0005,A004,WT2,P3,Calibración,Mecánico,2.72,1.86,2513.77,False
MT001506,20250509,EQ0019,A006,WT2,P3,Vibración,Control,4.12,2.44,3054.11,False
MT001507,20250424,EQ0027,A006,WT2,P3,Falla eléctrica,Energía,14.77,10.07,12091.74,False
MT001508,20250611,EQ0039,A005,WT2,P2,Calibración,Control,5.23,4.7,4071.87,False
MT001509,20250317,EQ0031,A003,WT2,P4,Falla eléctrica,TI/OT,13.44,7.94,11805.05,False
MT001510,20250120,EQ0033,A003,WT2,P2,Sobrecalentamiento,TI/OT,11.45,8.65,2248.65,False
MT001511,20250117,EQ0001,A003,WT2,P3,No aplica,Mecánico,1.96,0.87,679.12,False
MT001512,20250602,EQ0029,A004,WT1,P4,Vibración,TI/OT,0.56,0.47,251.24,True
MT001513,20250508,EQ0025,A003,WT2,P4,Calibración,TI/OT,1.34,0.97,774.28,False
MT001514,20250428,EQ0002,A004,WT1,P2,No aplica,TI/OT,7.28,6.43,3168.2,True
MT001515,20250122,EQ0030,A002,WT2,P3,Sobrecalentamiento,TI/OT,1.66,1.31,1015.6,False
MT001516,20250128,EQ0002,A004,WT1,P4,No aplica,Eléctrico,3.59,3.11,2014.29,True
MT001517,20250509,EQ0018,A005,WT2,P2,No aplica,Mecánico,4.56,4.18,4073.14,False
MT001518,20250220,EQ0032,A005,WT1,P3,Vibración,Mecánico,0.72,0.47,286.51,True
MT001519,20250129,EQ0001,A003,WT2,P4,Desgaste,Eléctrico,2.19,1.77,773.29,False
MT001520,20250126,EQ0033,A003,WT2,P3,Sobrecalentamiento,Eléctrico,0.36,0.25,303.63,False
MT001521,20250131,EQ0008,A004,WT1,P2,Falla eléctrica,TI/OT,2.34,1.56,1752.08,True
MT001522,20250415,EQ0008,A004,WT1,P1,Falla eléctrica,Eléctrico,2.63,1.19,2297.79,True
MT001523,20250314,EQ0008,A004,WT2,P3,No aplica,Energía,5.5,4.66,4885.64,False
MT001524,20250215,EQ0028,A001,WT2,P2,Vibración,Mecánico,4.51,2.61,1031.02,False
MT001525,20250223,EQ0011,A005,WT2,P4,No aplica,TI/OT,9.89,6.29,3390.06,False
MT001526,20250122,EQ0013,A004,WT1,P1,No aplica,Eléctrico,6.49,5.21,3839.69,True
MT001527,20250206,EQ0033,A003,WT1,P3,Sobrecalentamiento,TI/OT,4.18,3.85,1848.19,True
MT001528,20250123,EQ0020,A001,WT1,P3,Falla eléctrica,TI/OT,3.57,2.2,2558.08,True
MT001529,20250602,EQ0028,A001,WT1,P4,Sobrecalentamiento,Mecánico,1.78,1.43,1205.27,True
MT001530,20250223,EQ0040,A003,WT1,P1,Desgaste,Control,3.63,2.68,2151.11,True
MT001531,20250427,EQ0001,A003,WT1,P2,Calibración,Mecánico,1.54,1.01,641.73,True
MT001532,20250130,EQ0040,A003,WT1,P4,No aplica,Eléctrico,1.05,0.88,646.08,True
MT001533,20250128,EQ0027,A006,WT1,P3,Desgaste,TI/OT,1.74,1.54,1445.56,True
MT001534,20250506,EQ0022,A003,WT1,P3,Falla eléctrica,Energía,5.21,4.55,3084.15,True
MT001535,20250505,EQ0024,A006,WT1,P2,Vibración,Energía,1.82,1.2,1626.96,True
MT001536,20250611,EQ0009,A005,WT2,P2,Vibración,Energía,6.79,5.03,6326.79,False
MT001537,20250521,EQ0015,A002,WT1,P3,No aplica,Eléctrico,0.64,0.44,556.97,True
MT001538,20250319,EQ0003,A004,WT2,P1,No aplica,Mecánico,9.52,4.45,5139.67,False
MT001539,20250107,EQ0015,A002,WT2,P3,Sobrecalentamiento,Control,9.43,8.84,1861.58,False
MT001540,20250502,EQ0031,A003,WT1,P3,Desgaste,Energía,6.63,3.62,6248.17,True
MT001541,20250119,EQ0037,A005,WT1,P1,Calibración,Control,2.27,0.98,720.93,True
MT001542,20250419,EQ0012,A004,WT1,P2,No aplica,Mecánico,1.12,0.64,1040.45,True
MT001543,20250215,EQ0006,A005,WT1,P2,No aplica,Energía,5.77,4.45,4071.39,True
MT001544,20250101,EQ0037,A005,WT1,P2,Calibración,TI/OT,1.81,1.54,1007.58,True
MT001545,20250325,EQ0019,A006,WT2,P4,Calibración,Energía,1.35,0.56,439.9,False
MT001546,20250130,EQ0001,A003,WT1,P2,Desgaste,Eléctrico,2.79,1.93,1585.77,True
MT001547,20250201,EQ0037,A005,WT2,P2,Sobrecalentamiento,Eléctrico,4.59,3.68,3628.62,False
MT001548,20250530,EQ0032,A005,WT1,P4,No aplica,Control,1.28,0.9,477.97,True
MT001549,20250403,EQ0039,A005,WT1,P2,Falla eléctrica,TI/OT,1.75,1.05,1371.69,True
MT001550,20250214,EQ0037,A005,WT2,P2,Calibración,Energía,2.68,1.09,2473.19,False
MT001551,20250214,EQ0036,A002,WT2,P3,Calibración,Energía,2.37,1.09,1448.4,False
MT001552,20250624,EQ0021,A005,WT1,P1,Sobrecalentamiento,TI/OT,4.02,2.07,2178.15,True
MT001553,20250303,EQ0037,A005,WT1,P3,Vibración,Energía,3.15,2.88,913.26,True
MT001554,20250403,EQ0038,A006,WT2,P4,Vibración,TI/OT,3.04,2.22,1711.59,False
MT001555,20250512,EQ0016,A005,WT1,P3,No aplica,Mecánico,0.95,0.57,201.45,True
MT001556,20250221,EQ0027,A006,WT2,P3,Sobrecalentamiento,Energía,3.39,2.91,3056.94,False
MT001557,20250316,EQ0008,A004,WT2,P3,No aplica,Eléctrico,3.94,3.65,1678.21,False
MT001558,20250623,EQ0011,A005,WT2,P2,Vibración,Eléctrico,0.88,0.7,588.11,False
MT001559,20250403,EQ0016,A005,WT1,P4,Falla eléctrica,Control,4.82,4.55,1063.7,True
MT001560,20250121,EQ0009,A005,WT2,P3,Sobrecalentamiento,Energía,1.53,0.9,443.37,False
MT001561,20250116,EQ0012,A004,WT1,P1,Desgaste,Eléctrico,5.79,4.8,2996.64,True
MT001562,20250504,EQ0037,A005,WT1,P1,Desgaste,Mecánico,1.52,1.02,1013.87,True
MT001563,20250312,EQ0032,A005,WT2,P3,Desgaste,TI/OT,8.46,4.3,3305.14,False
MT001564,20250116,EQ0039,A005,WT2,P3,No aplica,Control,3.57,1.81,859.17,False
MT001565,20250604,EQ0004,A004,WT1,P2,Vibración,Mecánico,3.17,1.91,1067.07,True
MT001566,20250413,EQ0001,A003,WT2,P3,Calibración,Energía,5.98,4.41,1409.43,False
MT001567,20250107,EQ0004,A004,WT1,P4,No aplica,Control,0.66,0.59,185.56,True
MT001568,20250308,EQ0033,A003,WT2,P2,Desgaste,Mecánico,0.68,0.45,345.89,False
MT001569,20250216,EQ0030,A002,WT2,P3,Desgaste,Eléctrico,2.8,1.65,922.25,False
MT001570,20250116,EQ0012,A004,WT2,P3,Vibración,Mecánico,9.78,4.55,2986.76,False
MT001571,20250607,EQ0030,A002,WT1,P4,Desgaste,Energía,2.22,1.42,715.16,True
MT001572,20250425,EQ0018,A005,WT1,P4,Sobrecalentamiento,Energía,5.2,4.85,1490.35,True
MT001573,20250401,EQ0031,A003,WT1,P1,Calibración,Mecánico,2.74,1.34,1540.56,True
MT001574,20250126,EQ0020,A001,WT2,P2,Desgaste,Mecánico,27.62,19.1,25274.37,False
MT001575,20250329,EQ0008,A004,WT1,P1,Calibración,Eléctrico,1.8,0.72,1209.44,True
MT001576,20250520,EQ0014,A006,WT2,P3,Calibración,Mecánico,17.62,9.71,7777.85,False
MT001577,20250412,EQ0025,A003,WT1,P4,Calibración,Control,4.21,2.88,2920.88,True
MT001578,20250417,EQ0023,A005,WT1,P3,Sobrecalentamiento,Mecánico,2.25,0.95,1368.54,True
MT001579,20250221,EQ0003,A004,WT2,P1,No aplica,Eléctrico,4.46,3.66,2811.07,False
MT001580,20250311,EQ0032,A005,WT1,P1,Falla eléctrica,Control,0.51,0.3,346.65,True
MT001581,20250329,EQ0012,A004,WT2,P3,Desgaste,TI/OT,5.83,5.11,2470.7,False
MT001582,20250118,EQ0025,A003,WT2,P3,Vibración,Mecánico,8.57,6.99,3038.37,False
MT001583,20250121,EQ0031,A003,WT1,P3,Desgaste,TI/OT,1.06,0.42,964.85,True
MT001584,20250111,EQ0029,A004,WT2,P3,No aplica,Eléctrico,18.44,11.02,9152.32,False
MT001585,20250421,EQ0025,A003,WT2,P4,Calibración,Mecánico,8.93,6.3,2283.4,False
MT001586,20250213,EQ0032,A005,WT1,P3,Desgaste,Eléctrico,1.53,0.99,382.3,True
MT001587,20250609,EQ0034,A005,WT2,P4,Sobrecalentamiento,Mecánico,15.6,13.99,10727.34,False
MT001588,20250305,EQ0038,A006,WT2,P1,Vibración,TI/OT,7.5,5.58,3960.37,False
MT001589,20250502,EQ0033,A003,WT1,P3,Desgaste,Eléctrico,0.59,0.48,263.26,True
MT001590,20250501,EQ0034,A005,WT2,P2,Sobrecalentamiento,Control,4.85,3.15,4482.67,False
MT001591,20250418,EQ0007,A001,WT2,P2,Vibración,TI/OT,1.94,0.81,1797.11,False
MT001592,20250626,EQ0012,A004,WT2,P3,Sobrecalentamiento,Control,7.22,5.51,4238.94,False
MT001593,20250611,EQ0019,A006,WT1,P3,Calibración,Eléctrico,3.7,1.57,2516.81,True
MT001594,20250415,EQ0010,A001,WT2,P4,Falla eléctrica,Control,1.69,1.46,652.82,False
MT001595,20250620,EQ0033,A003,WT2,P4,Desgaste,Control,9.52,7.74,6732.0,False
MT001596,20250630,EQ0011,A005,WT2,P3,Sobrecalentamiento,TI/OT,15.55,11.42,11011.95,False
MT001597,20250621,EQ0033,A003,WT1,P3,No aplica,Eléctrico,0.54,0.24,432.89,True
MT001598,20250122,EQ0009,A005,WT2,P2,Falla eléctrica,Control,4.76,2.2,926.74,False
MT001599,20250607,EQ0022,A003,WT1,P2,Desgaste,Control,6.83,4.52,5361.67,True
MT001600,20250311,EQ0001,A003,WT1,P3,Desgaste,Energía,2.22,1.63,698.33,True
MT001601,20250119,EQ0027,A006,WT1,P4,Sobrecalentamiento,Mecánico,1.93,1.55,1452.73,True
MT001602,20250320,EQ0009,A005,WT2,P4,Vibración,TI/OT,7.58,3.38,6266.8,False
MT001603,20250302,EQ0009,A005,WT1,P1,Calibración,Energía,1.82,1.44,425.82,True
MT001604,20250426,EQ0035,A003,WT1,P2,Vibración,Eléctrico,2.01,1.8,526.26,True
MT001605,20250327,EQ0016,A005,WT1,P4,Calibración,Energía,0.53,0.25,399.89,True
MT001606,20250501,EQ0012,A004,WT1,P3,No aplica,Control,0.93,0.82,755.14,True
MT001607,20250307,EQ0023,A005,WT1,P2,Sobrecalentamiento,Eléctrico,3.05,2.64,1569.33,True
MT001608,20250308,EQ0016,A005,WT2,P3,Vibración,Eléctrico,4.35,3.98,3817.46,False
MT001609,20250331,EQ0029,A004,WT1,P4,Vibración,Mecánico,2.71,2.56,2165.38,True
MT001610,20250207,EQ0024,A006,WT2,P3,Falla eléctrica,Energía,2.56,1.81,1156.6,False
MT001611,20250122,EQ0022,A003,WT2,P3,Falla eléctrica,Eléctrico,2.44,2.0,1525.71,False
MT001612,20250318,EQ0021,A005,WT2,P3,Vibración,Eléctrico,5.26,2.42,2155.56,False
