EnergyID,DateKey,AreaID,EquipmentID,LocationID,kWh,EnergyCost,OperatingHours,OutputUnits,Shift
EN0003875,20250112,A005,EQ0016,L016,1166.58,192.44,6.95,2784,Noche
EN0003876,20250608,A012,EQ0035,L015,5095.44,544.67,14.31,870,Noche
EN0003877,20250301,A010,EQ0015,L005,14384.2,1766.47,20.21,623,Tarde
EN0003878,20250109,A004,EQ0011,L009,6826.37,1157.93,23.56,2877,Tarde
EN0003879,20250303,A005,EQ0034,L016,2907.15,440.46,8.72,1128,Día
EN0003880,20250304,A004,EQ0020,L009,5206.33,469.35,20.6,105,Día
EN0003881,20250114,A010,EQ0015,L005,1488.3,141.91,8.13,1558,Tarde
EN0003882,20250203,A017,EQ0024,L013,2754.47,256.58,19.71,3795,Día
EN0003883,20250204,A008,EQ0012,L006,6147.81,1100.39,21.24,1933,Noche
EN0003884,20250330,A010,EQ0032,L005,14512.98,1881.44,20.15,2101,Día
EN0003885,20250607,A005,EQ0037,L016,1818.07,243.31,15.5,1562,Noche
EN0003886,20250131,A013,EQ0026,L007,4231.97,740.67,21.04,3808,Día
EN0003887,20250415,A004,EQ0049,L009,6073.94,842.87,23.66,2408,Día
EN0003888,20250630,A004,EQ0046,L009,7645.18,880.51,21.24,666,Día
EN0003889,20250622,A017,EQ0017,L013,8668.45,1162.04,18.45,462,Noche
EN0003890,20250425,A017,EQ0008,L013,2506.5,328.01,12.22,3266,Día
EN0003891,20250526,A017,EQ0021,L013,9039.0,1199.86,23.09,225,Día
EN0003892,20250529,A004,EQ0004,L009,4078.62,732.86,11.18,3860,Noche
EN0003893,20250106,A004,EQ0036,L009,2373.47,342.54,6.38,276,Tarde
EN0003894,20250608,A005,EQ0044,L016,4199.72,568.9,14.19,554,Tarde
EN0003895,20250304,A004,EQ0006,L009,2708.21,379.94,19.56,1648,Noche
EN0003896,20250528,A017,EQ0041,L013,5551.59,842.15,14.97,1099,Noche
EN0003897,20250626,A005,EQ0001,L016,7382.94,715.54,18.72,1409,Noche
EN0003898,20250318,A004,EQ0060,L009,1600.65,279.19,5.57,1910,Noche
EN0003899,20250525,A017,EQ0030,L013,5502.49,744.68,11.29,1456,Noche
EN0003900,20250516,A005,EQ0029,L016,2498.57,245.72,16.39,2107,Noche
EN0003901,20250324,A004,EQ0049,L009,3126.55,365.14,15.25,1089,Día
EN0003902,20250219,A017,EQ0014,L013,3197.45,310.06,7.34,3703,Noche
EN0003903,20250522,A017,EQ0041,L013,8659.87,1162.53,21.82,629,Tarde
EN0003904,20250109,A004,EQ0019,L009,3485.36,455.0,9.69,1256,Día
EN0003905,20250224,A008,EQ0042,L006,1673.87,271.54,4.16,3741,Día
EN0003906,20250228,A009,EQ0022,L006,4781.86,513.42,18.07,909,Noche
EN0003907,20250311,A017,EQ0030,L013,6465.07,831.64,20.98,1881,Día
EN0003908,20250604,A008,EQ0033,L006,3546.54,562.01,17.26,1905,Noche
EN0003909,20250630,A017,EQ0023,L013,3805.69,362.45,8.74,646,Noche
EN0003910,20250129,A010,EQ0015,L005,6063.24,865.51,23.55,1523,Noche
EN0003911,20250130,A004,EQ0036,L009,2630.02,346.16,11.15,3870,Tarde
EN0003912,20250614,A004,EQ0057,L009,10418.31,1130.51,23.09,188,Tarde
EN0003913,20250214,A008,EQ0058,L006,8130.62,762.95,20.12,1114,Día
EN0003914,20250515,A005,EQ0047,L016,1546.41,235.25,17.12,2194,Día
EN0003915,20250107,A017,EQ0041,L013,1615.21,247.86,7.95,304,Noche
EN0003916,20250508,A017,EQ0003,L013,1869.42,238.27,16.55,2823,Noche
EN0003917,20250612,A006,EQ0056,L016,937.76,108.97,6.18,1597,Día
EN0003918,20250412,A004,EQ0010,L009,3170.4,514.82,17.06,3761,Tarde
EN0003919,20250419,A004,EQ0011,L009,4572.95,640.97,23.07,2502,Tarde
EN0003920,20250609,A004,EQ0019,L009,4051.06,508.24,14.95,3172,Día
EN0003921,20250628,A008,EQ0058,L006,7452.84,873.34,20.35,1202,Noche
EN0003922,20250430,A008,EQ0033,L006,1315.73,196.6,15.73,3016,Tarde
EN0003923,20250424,A010,EQ0039,L005,2904.13,492.82,11.13,1293,Tarde
EN0003924,20250119,A010,EQ0038,L005,2755.31,308.08,14.44,115,Día
EN0003925,20250125,A005,EQ0029,L016,11755.43,1172.89,22.74,1228,Día
EN0003926,20250502,A004,EQ0054,L009,4896.3,796.11,12.6,1369,Noche
EN0003927,20250523,A004,EQ0059,L009,8178.11,1117.44,23.93,2469,Día
EN0003928,20250327,A017,EQ0005,L013,3812.8,582.22,8.82,2598,Noche
EN0003929,20250529,A005,EQ0034,L016,4055.79,572.53,19.11,3615,Noche
EN0003930,20250624,A009,EQ0022,L006,1053.24,141.36,7.4,3220,Noche
EN0003931,20250419,A008,EQ0033,L006,3713.22,515.38,12.1,3457,Tarde
EN0003932,20250411,A004,EQ0049,L009,4932.03,752.06,12.99,884,Día
EN0003933,20250315,A004,EQ0057,L009,607.22,69.0,5.39,833,Día
EN0003934,20250405,A004,EQ0060,L009,2680.44,456.08,22.33,1188,Día
EN0003935,20250104,A006,EQ0031,L016,8416.61,1041.87,22.19,3670,Tarde
EN0003936,20250122,A004,EQ0049,L009,6198.64,568.68,18.03,2590,Día
EN0003937,20250619,A004,EQ0051,L009,3654.41,459.39,19.72,3190,Noche
EN0003938,20250504,A004,EQ0049,L009,7524.62,752.19,16.27,596,Noche
EN0003939,20250521,A008,EQ0012,L006,1594.96,237.83,7.82,1871,Tarde
EN0003940,20250506,A017,EQ0030,L013,4264.95,562.23,22.85,906,Noche
EN0003941,20250107,A017,EQ0014,L013,4004.24,496.74,9.42,3485,Noche
EN0003942,20250601,A004,EQ0004,L009,3993.73,688.87,21.34,531,Noche
EN0003943,20250428,A004,EQ0036,L009,1857.63,266.52,11.28,528,Día
EN0003944,20250222,A004,EQ0011,L009,4579.04,573.56,10.99,1557,Día
EN0003945,20250406,A005,EQ0044,L016,2839.53,483.42,5.62,3882,Noche
EN0003946,20250426,A005,EQ0034,L016,2769.84,325.19,23.04,3230,Tarde
EN0003947,20250521,A008,EQ0012,L006,2959.05,454.72,17.15,2544,Noche
EN0003948,20250107,A010,EQ0015,L005,4401.87,553.01,17.28,1328,Día
EN0003949,20250112,A012,EQ0045,L015,3679.19,660.41,9.49,3334,Tarde
EN0003950,20250227,A017,EQ0030,L013,10568.27,1697.65,23.31,1812,Tarde
EN0003951,20250319,A017,EQ0005,L013,4806.55,522.96,18.47,1534,Día
EN0003952,20250314,A004,EQ0002,L009,7084.29,765.56,14.66,910,Día
EN0003953,20250124,A004,EQ0002,L009,3210.65,367.13,8.05,2331,Tarde
EN0003954,20250109,A008,EQ0042,L006,5145.92,736.7,20.76,3621,Noche
EN0003955,20250108,A004,EQ0004,L009,3682.9,381.98,10.66,2263,Noche
EN0003956,20250424,A017,EQ0021,L013,7905.27,1228.94,19.71,2110,Día
EN0003957,20250124,A006,EQ0056,L016,8563.37,1128.7,19.29,2521,Día
EN0003958,20250424,A010,EQ0028,L005,1912.73,230.48,6.03,3990,Noche
EN0003959,20250627,A005,EQ0034,L016,5218.8,787.19,15.31,265,Día
EN0003960,20250622,A017,EQ0041,L013,4207.89,671.16,20.03,2452,Tarde
EN0003961,20250227,A009,EQ0022,L006,7721.4,1321.09,23.37,1875,Día
EN0003962,20250624,A017,EQ0041,L013,9599.65,1187.01,21.44,3302,Día
EN0003963,20250210,A004,EQ0048,L009,4044.37,499.63,10.09,2333,Noche
EN0003964,20250408,A005,EQ0037,L016,4052.61,685.1,16.89,2998,Día
EN0003965,20250414,A008,EQ0042,L006,1390.47,155.49,11.63,2371,Día
EN0003966,20250209,A004,EQ0011,L009,4205.73,457.58,11.4,3306,Tarde
EN0003967,20250422,A005,EQ0037,L016,1086.86,112.67,7.26,3525,Noche
EN0003968,20250225,A005,EQ0044,L016,4425.93,535.96,12.3,4080,Día
EN0003969,20250611,A006,EQ0031,L016,6838.75,727.43,22.59,1029,Noche
EN0003970,20250102,A017,EQ0055,L013,5623.71,508.67,13.31,3816,Día
EN0003971,20250407,A013,EQ0026,L007,5006.7,492.04,13.22,2640,Día
EN0003972,20250421,A010,EQ0032,L005,6182.63,892.47,18.68,3006,Tarde
EN0003973,20250406,A004,EQ0006,L009,1786.46,212.63,8.26,3817,Día
EN0003974,20250325,A005,EQ0037,L016,5426.51,706.99,16.94,1958,Tarde
EN0003975,20250625,A017,EQ0040,L013,2086.36,304.12,12.01,3420,Día
EN0003976,20250128,A008,EQ0058,L006,6950.63,628.41,18.72,1526,Tarde
EN0003977,20250205,A005,EQ0013,L016,3484.34,507.26,13.55,1036,Noche
EN0003978,20250204,A004,EQ0054,L009,3911.79,484.81,20.23,907,Tarde
EN0003979,20250507,A009,EQ0022,L006,3971.87,613.53,10.75,1037,Tarde
EN0003980,20250414,A017,EQ0027,L013,1613.13,211.92,5.22,1482,Noche
EN0003981,20250405,A010,EQ0015,L005,2009.02,209.8,14.37,1147,Tarde
EN0003982,20250621,A004,EQ0006,L009,2340.22,365.48,5.35,626,Día
EN0003983,20250313,A004,EQ0020,L009,2706.13,412.25,16.39,1342,Tarde
EN0003984,20250125,A017,EQ0017,L013,3627.61,641.57,7.68,2235,Tarde
EN0003985,20250425,A010,EQ0015,L005,2629.63,444.04,9.39,887,Tarde
EN0003986,20250523,A004,EQ0010,L009,5662.67,840.81,13.56,1707,Noche
EN0003987,20250509,A017,EQ0003,L013,8017.32,800.91,21.02,2574,Tarde
EN0003988,20250312,A010,EQ0025,L005,11099.24,1237.51,22.09,542,Día
EN0003989,20250527,A004,EQ0011,L009,3498.16,419.96,7.4,1290,Día
EN0003990,20250517,A004,EQ0004,L009,9053.23,1437.57,23.39,1854,Día
EN0003991,20250401,A013,EQ0026,L007,8646.79,877.91,23.75,933,Noche
EN0003992,20250314,A004,EQ0059,L009,1679.06,238.61,13.62,422,Tarde
EN0003993,20250104,A017,EQ0055,L013,1751.71,207.68,9.51,3346,Tarde
EN0003994,20250207,A004,EQ0002,L009,4505.09,487.6,15.4,2457,Día
EN0003995,20250411,A017,EQ0017,L013,1024.63,147.65,11.68,3504,Día
EN0003996,20250602,A009,EQ0022,L006,6546.64,655.14,15.76,1452,Tarde
EN0003997,20250315,A009,EQ0043,L006,3260.25,469.49,15.36,3949,Día
EN0003998,20250509,A004,EQ0011,L009,4096.85,625.37,8.74,2534,Noche
EN0003999,20250414,A013,EQ0050,L007,5039.46,539.03,20.69,735,Tarde
EN0004000,20250127,A017,EQ0005,L013,7667.28,1068.83,21.99,3037,Noche
EN0004001,20250411,A017,EQ0014,L013,3511.86,593.01,15.38,3322,Día
EN0004002,20250507,A006,EQ0056,L016,1649.75,236.75,16.57,1661,Día
EN0004003,20250108,A017,EQ0027,L013,9004.52,1071.13,20.35,1344,Noche
EN0004004,20250628,A004,EQ0059,L009,7649.3,1322.8,18.49,2378,Noche
EN0004005,20250114,A004,EQ0048,L009,1680.23,235.95,7.16,1982,Noche
EN0004006,20250420,A005,EQ0013,L016,3987.36,462.84,11.37,4006,Noche
EN0004007,20250621,A004,EQ0004,L009,4085.43,712.35,12.49,2152,Noche
EN0004008,20250302,A004,EQ0018,L009,2542.92,435.56,4.9,1779,Tarde
EN0004009,20250427,A005,EQ0029,L016,5283.39,797.09,14.06,2936,Día
EN0004010,20250527,A004,EQ0053,L009,9026.25,1147.02,21.47,3073,Tarde
EN0004011,20250517,A004,EQ0020,L009,4112.62,434.76,13.87,3077,Noche
EN0004012,20250210,A004,EQ0054,L009,2733.27,270.04,22.84,1394,Día
EN0004013,20250521,A006,EQ0031,L016,1149.34,141.07,4.86,3090,Noche
EN0004014,20250503,A010,EQ0038,L005,6133.25,729.24,13.3,3644,Día
EN0004015,20250628,A004,EQ0046,L009,770.66,134.4,4.23,3702,Noche
EN0004016,20250425,A010,EQ0015,L005,1659.72,247.53,8.06,1240,Día
EN0004017,20250304,A004,EQ0048,L009,1639.15,263.11,11.03,198,Tarde
EN0004018,20250422,A004,EQ0011,L009,2080.34,214.44,4.71,678,Tarde
EN0004019,20250408,A004,EQ0002,L009,3286.34,461.92,9.62,1669,Noche
EN0004020,20250327,A010,EQ0025,L005,6003.11,572.67,12.11,2583,Día
EN0004021,20250330,A004,EQ0018,L009,1603.31,156.95,8.68,1198,Noche
EN0004022,20250501,A017,EQ0030,L013,2242.75,282.95,8.15,2709,Día
EN0004023,20250421,A017,EQ0009,L013,1385.34,188.08,7.63,3661,Tarde
EN0004024,20250417,A009,EQ0043,L006,2170.82,208.31,23.01,3857,Tarde
EN0004025,20250514,A008,EQ0033,L006,1472.62,232.55,5.23,2662,Día
EN0004026,20250112,A017,EQ0040,L013,1215.14,130.86,5.33,1773,Noche
EN0004027,20250413,A017,EQ0027,L013,6724.6,1106.86,22.33,1897,Noche
EN0004028,20250317,A010,EQ0032,L005,13785.73,2001.93,14.44,615,Tarde
EN0004029,20250617,A005,EQ0047,L016,5194.35,795.49,11.79,1782,Noche
EN0004030,20250430,A017,EQ0023,L013,2212.04,209.57,17.06,3305,Noche
EN0004031,20250622,A017,EQ0024,L013,1504.51,255.41,15.57,1954,Noche
EN0004032,20250113,A004,EQ0060,L009,9859.19,1468.98,21.39,1688,Día
EN0004033,20250421,A004,EQ0020,L009,4127.95,465.05,8.72,1286,Noche
EN0004034,20250508,A013,EQ0050,L007,7545.32,1217.03,16.48,2964,Noche
EN0004035,20250512,A004,EQ0053,L009,7216.07,901.86,22.04,549,Tarde
EN0004036,20250128,A005,EQ0034,L016,4008.93,626.85,18.9,2177,Día
EN0004037,20250121,A004,EQ0059,L009,6412.98,1045.13,18.42,1593,Día
EN0004038,20250207,A017,EQ0014,L013,5473.75,847.89,18.07,2555,Tarde
EN0004039,20250218,A010,EQ0038,L005,4578.49,645.53,12.13,2026,Noche
EN0004040,20250605,A004,EQ0046,L009,1912.21,217.16,6.73,1549,Noche
EN0004041,20250530,A004,EQ0052,L009,2323.98,304.44,5.08,2679,Noche
EN0004042,20250409,A004,EQ0054,L009,9404.93,1377.12,18.22,739,Día
EN0004043,20250610,A004,EQ0060,L009,4033.61,507.17,15.78,3465,Día
EN0004044,20250209,A006,EQ0031,L016,3240.02,441.98,9.86,3118,Noche
EN0004045,20250213,A004,EQ0049,L009,4326.87,432.28,13.45,3410,Noche
EN0004046,20250621,A010,EQ0039,L005,2004.63,318.49,20.66,605,Tarde
EN0004047,20250130,A010,EQ0015,L005,3338.6,508.96,14.84,3309,Noche
EN0004048,20250613,A017,EQ0003,L013,1208.6,114.22,6.19,4189,Tarde
EN0004049,20250131,A012,EQ0035,L015,7495.82,759.77,21.74,810,Día
EN0004050,20250517,A005,EQ0044,L016,2179.76,390.51,10.64,3330,Día
EN0004051,20250403,A006,EQ0056,L016,9578.01,1420.14,18.81,1639,Día
EN0004052,20250208,A004,EQ0011,L009,3187.29,572.52,6.28,3838,Tarde
EN0004053,20250103,A004,EQ0048,L009,1344.09,213.16,4.62,3350,Día
EN0004054,20250612,A009,EQ0022,L006,869.48,148.05,4.28,4044,Día
EN0004055,20250526,A017,EQ0005,L013,2081.39,228.51,9.4,150,Noche
EN0004056,20250315,A013,EQ0050,L007,5071.14,855.34,14.79,1793,Tarde
EN0004057,20250119,A010,EQ0028,L005,6151.0,852.07,11.83,525,Día
EN0004058,20250626,A005,EQ0029,L016,2196.61,277.63,8.31,444,Noche
EN0004059,20250602,A005,EQ0047,L016,3891.96,463.08,22.55,941,Noche
EN0004060,20250103,A005,EQ0047,L016,7812.58,1229.63,20.46,3908,Noche
EN0004061,20250320,A004,EQ0048,L009,1071.18,186.0,6.07,1574,Tarde
EN0004062,20250307,A010,EQ0015,L005,11337.67,1516.64,21.34,757,Tarde
EN0004063,20250412,A004,EQ0057,L009,5951.41,872.99,14.86,2398,Tarde
EN0004064,20250612,A005,EQ0044,L016,2269.63,376.58,5.02,1810,Tarde
EN0004065,20250322,A004,EQ0004,L009,2411.9,416.87,14.53,3847,Noche
EN0004066,20250406,A004,EQ0053,L009,3061.7,482.6,6.17,3530,Noche
EN0004067,20250308,A004,EQ0052,L009,1919.37,338.1,20.74,1533,Noche
EN0004068,20250129,A005,EQ0013,L016,7214.32,926.17,21.97,3258,Tarde
EN0004069,20250110,A004,EQ0018,L009,4482.25,694.79,14.72,4143,Noche
EN0004070,20250104,A017,EQ0005,L013,8939.66,1017.66,18.78,2394,Día
EN0004071,20250214,A010,EQ0015,L005,1721.77,286.29,5.38,1966,Tarde
EN0004072,20250211,A005,EQ0029,L016,741.61,127.51,4.57,354,Día
EN0004073,20250501,A017,EQ0005,L013,1625.48,215.54,17.22,1758,Tarde
EN0004074,20250117,A004,EQ0053,L009,980.15,155.29,8.29,3838,Día
EN0004075,20250319,A006,EQ0031,L016,994.34,148.45,6.03,1971,Tarde
EN0004076,20250116,A004,EQ0018,L009,5369.19,733.06,20.58,2017,Noche
EN0004077,20250410,A012,EQ0035,L015,10476.68,1196.06,23.53,651,Noche
EN0004078,20250425,A013,EQ0050,L007,4783.88,858.22,13.5,1898,Tarde
EN0004079,20250529,A005,EQ0037,L016,2062.57,305.38,19.41,3189,Noche
EN0004080,20250629,A012,EQ0045,L015,2187.8,325.83,10.29,1339,Noche
EN0004081,20250129,A017,EQ0055,L013,5419.3,497.02,11.42,4077,Tarde
EN0004082,20250215,A010,EQ0032,L005,2133.3,240.26,16.14,1950,Tarde
EN0004083,20250210,A004,EQ0051,L009,8865.07,1322.56,22.57,4158,Tarde
EN0004084,20250625,A017,EQ0023,L013,2806.49,319.33,18.13,3692,Tarde
EN0004085,20250308,A010,EQ0025,L005,6651.23,1103.3,21.41,1871,Día
EN0004086,20250307,A010,EQ0038,L005,3193.64,545.21,13.07,1152,Noche
EN0004087,20250101,A004,EQ0052,L009,2838.37,416.45,5.53,998,Noche
EN0004088,20250616,A017,EQ0023,L013,2023.75,355.62,4.99,4188,Tarde
EN0004089,20250509,A017,EQ0027,L013,3087.77,442.08,15.97,2372,Tarde
EN0004090,20250616,A004,EQ0007,L009,4681.52,541.73,10.68,2421,Noche
EN0004091,20250425,A004,EQ0010,L009,3825.77,532.81,15.91,4144,Tarde
EN0004092,20250402,A005,EQ0013,L016,4810.97,693.78,9.78,1430,Día
EN0004093,20250223,A005,EQ0034,L016,457.53,67.05,5.4,1622,Día
EN0004094,20250320,A004,EQ0018,L009,1862.5,220.28,17.64,1119,Noche
EN0004095,20250102,A004,EQ0006,L009,2329.25,315.96,6.65,1962,Noche
EN0004096,20250315,A005,EQ0029,L016,12488.63,1673.1,10.95,443,Noche
EN0004097,20250321,A017,EQ0005,L013,5133.72,713.79,13.18,974,Tarde
EN0004098,20250606,A004,EQ0046,L009,2639.09,449.53,8.43,3448,Día
EN0004099,20250203,A005,EQ0013,L016,9581.32,1265.96,19.64,3156,Día
EN0004100,20250219,A004,EQ0011,L009,1789.53,205.3,20.65,3712,Día
EN0004101,20250204,A017,EQ0024,L013,2430.96,436.73,13.56,1715,Tarde
EN0004102,20250121,A017,EQ0014,L013,3160.47,353.56,11.47,2130,Noche
EN0004103,20250115,A017,EQ0009,L013,3697.75,499.13,18.23,2537,Tarde
EN0004104,20250527,A006,EQ0056,L016,3964.35,702.24,17.39,972,Noche
EN0004105,20250407,A010,EQ0038,L005,3076.84,324.94,8.46,142,Día
EN0004106,20250325,A005,EQ0037,L016,3218.04,339.87,4.99,150,Noche
EN0004107,20250202,A004,EQ0046,L009,1263.16,155.71,6.54,3822,Tarde
EN0004108,20250430,A004,EQ0004,L009,1637.07,194.26,14.84,2565,Día
EN0004109,20250301,A004,EQ0007,L009,6787.09,702.97,18.97,3207,Tarde
EN0004110,20250312,A004,EQ0060,L009,7657.04,937.17,21.57,1488,Noche
EN0004111,20250427,A010,EQ0039,L005,6018.62,1056.71,20.1,1548,Tarde
EN0004112,20250425,A005,EQ0034,L016,1197.22,116.09,12.85,1657,Día
EN0004113,20250313,A004,EQ0011,L009,3581.11,576.07,23.9,1704,Noche
EN0004114,20250213,A017,EQ0055,L013,848.8,114.84,10.18,1323,Tarde
EN0004115,20250114,A004,EQ0010,L009,1734.72,160.86,9.59,1311,Tarde
EN0004116,20250115,A012,EQ0045,L015,5296.9,758.94,18.77,1724,Tarde
EN0004117,20250201,A004,EQ0057,L009,861.29,121.51,4.42,3379,Tarde
EN0004118,20250121,A017,EQ0024,L013,6673.29,780.85,22.35,2041,Día
EN0004119,20250409,A008,EQ0042,L006,8530.05,1084.07,23.24,3000,Tarde
EN0004120,20250219,A004,EQ0059,L009,3865.54,602.07,11.57,3681,Día
EN0004121,20250509,A004,EQ0010,L009,2903.3,393.21,10.78,585,Tarde
EN0004122,20250521,A017,EQ0017,L013,2831.06,435.47,11.19,1615,Noche
EN0004123,20250520,A005,EQ0016,L016,1335.08,217.23,5.0,2206,Día
EN0004124,20250323,A012,EQ0045,L015,2632.38,383.4,5.24,2174,Noche
EN0004125,20250409,A004,EQ0019,L009,3998.12,702.22,11.69,1526,Noche
EN0004126,20250514,A017,EQ0055,L013,5657.68,834.23,19.45,1825,Tarde
EN0004127,20250210,A004,EQ0011,L009,7863.76,1328.81,15.75,1418,Noche
EN0004128,20250419,A004,EQ0059,L009,5412.81,973.24,17.75,3840,Tarde
EN0004129,20250405,A013,EQ0050,L007,3851.52,595.7,18.76,3100,Día
EN0004130,20250310,A004,EQ0060,L009,5803.65,911.37,22.52,3801,Noche
EN0004131,20250421,A008,EQ0012,L006,5571.1,734.38,23.13,3347,Día
EN0004132,20250302,A004,EQ0006,L009,665.69,94.47,5.3,1799,Noche
EN0004133,20250217,A005,EQ0001,L016,931.38,116.55,6.24,4114,Tarde
EN0004134,20250411,A004,EQ0006,L009,3109.67,450.32,19.35,3513,Tarde
EN0004135,20250406,A017,EQ0017,L013,4942.87,498.49,20.62,899,Noche
EN0004136,20250601,A017,EQ0017,L013,4403.23,575.37,10.97,2348,Noche
EN0004137,20250415,A004,EQ0020,L009,4738.95,744.08,11.06,1992,Día
EN0004138,20250426,A010,EQ0028,L005,1900.76,229.44,16.08,2195,Noche
EN0004139,20250123,A017,EQ0014,L013,3489.85,585.49,22.33,2842,Día
EN0004140,20250121,A004,EQ0002,L009,2889.75,267.24,6.16,692,Tarde
EN0004141,20250216,A004,EQ0002,L009,1836.3,270.19,5.92,1513,Día
EN0004142,20250420,A017,EQ0023,L013,1220.7,169.67,5.14,2775,Noche
EN0004143,20250425,A005,EQ0029,L016,2208.24,376.84,7.49,2026,Noche
EN0004144,20250107,A010,EQ0015,L005,1539.92,238.24,11.03,2441,Noche
EN0004145,20250417,A006,EQ0031,L016,6711.82,784.68,13.35,3945,Día
EN0004146,20250125,A010,EQ0039,L005,5143.06,627.2,11.31,947,Tarde
EN0004147,20250623,A004,EQ0057,L009,1898.07,262.02,12.0,2580,Día
EN0004148,20250204,A004,EQ0054,L009,5163.01,655.1,21.96,2708,Noche
EN0004149,20250506,A010,EQ0032,L005,4276.64,416.34,13.05,3225,Día
EN0004150,20250629,A004,EQ0053,L009,11570.23,1980.85,23.17,700,Día
EN0004151,20250322,A017,EQ0055,L013,2490.69,359.15,5.14,321,Noche
EN0004152,20250419,A004,EQ0052,L009,760.58,77.51,9.26,1157,Día
EN0004153,20250228,A008,EQ0042,L006,2822.85,272.04,9.82,2722,Tarde
EN0004154,20250121,A017,EQ0055,L013,4049.53,490.47,23.73,695,Noche
EN0004155,20250606,A005,EQ0001,L016,7650.54,1046.12,21.1,2915,Día
EN0004156,20250617,A017,EQ0023,L013,3201.88,450.59,9.16,3562,Tarde
EN0004157,20250613,A017,EQ0030,L013,2581.02,306.46,20.01,2932,Día
EN0004158,20250211,A004,EQ0049,L009,2537.85,436.24,14.76,589,Tarde
EN0004159,20250513,A017,EQ0055,L013,9310.1,1495.53,20.25,3780,Noche
EN0004160,20250406,A004,EQ0036,L009,4126.07,697.66,19.75,3803,Día
EN0004161,20250319,A010,EQ0039,L005,10285.0,1576.18,16.73,586,Noche
EN0004162,20250330,A006,EQ0031,L016,8714.19,1350.98,18.98,351,Noche
EN0004163,20250408,A008,EQ0058,L006,798.9,100.27,9.83,2624,Día
EN0004164,20250615,A012,EQ0045,L015,3052.1,411.99,10.37,1834,Tarde
EN0004165,20250505,A004,EQ0018,L009,5687.46,911.79,15.22,274,Noche
EN0004166,20250609,A017,EQ0008,L013,3354.8,573.95,12.31,520,Tarde
EN0004167,20250402,A004,EQ0057,L009,2497.71,309.91,5.51,3378,Tarde
EN0004168,20250204,A009,EQ0043,L006,5350.98,559.15,12.78,432,Día
EN0004169,20250509,A005,EQ0029,L016,2074.33,330.82,5.54,1374,Noche
EN0004170,20250308,A004,EQ0036,L009,3189.01,475.41,20.2,2380,Tarde
EN0004171,20250223,A004,EQ0052,L009,4354.16,778.2,8.71,3252,Día
EN0004172,20250314,A004,EQ0018,L009,1466.92,187.85,10.65,2857,Día
EN0004173,20250428,A004,EQ0020,L009,2119.09,368.2,15.62,316,Tarde
EN0004174,20250616,A004,EQ0060,L009,3399.28,465.99,19.49,2667,Noche
EN0004175,20250620,A005,EQ0037,L016,11560.8,1435.91,23.1,2686,Día
EN0004176,20250226,A004,EQ0048,L009,2464.27,414.95,6.72,2551,Día
EN0004177,20250203,A004,EQ0060,L009,3452.34,593.43,21.91,1101,Tarde
EN0004178,20250116,A004,EQ0007,L009,4000.66,645.18,8.59,2470,Noche
EN0004179,20250311,A004,EQ0057,L009,4442.61,492.09,20.48,1308,Tarde
EN0004180,20250331,A012,EQ0035,L015,11755.83,1172.93,23.83,904,Noche
EN0004181,20250312,A017,EQ0030,L013,2070.13,355.36,4.81,958,Día
EN0004182,20250526,A005,EQ0029,L016,8161.3,831.59,21.22,267,Tarde
EN0004183,20250311,A012,EQ0045,L015,5516.02,922.43,16.52,3878,Noche
EN0004184,20250310,A017,EQ0055,L013,10684.8,1006.82,22.76,298,Noche
EN0004185,20250611,A017,EQ0014,L013,2580.22,321.5,8.05,3954,Tarde
EN0004186,20250430,A010,EQ0032,L005,2420.94,421.32,20.63,2357,Día
EN0004187,20250120,A004,EQ0060,L009,3409.44,611.59,16.81,3743,Día
EN0004188,20250509,A004,EQ0018,L009,5716.89,862.4,13.49,3041,Noche
EN0004189,20250605,A017,EQ0040,L013,4740.46,834.63,21.54,3824,Tarde
EN0004190,20250316,A004,EQ0057,L009,7629.41,988.26,19.62,1161,Tarde
EN0004191,20250503,A005,EQ0029,L016,10983.85,1062.38,21.15,3592,Noche
EN0004192,20250618,A004,EQ0051,L009,2500.72,331.89,6.8,2947,Día
EN0004193,20250117,A017,EQ0040,L013,1308.95,220.72,9.75,3235,Noche
EN0004194,20250301,A010,EQ0015,L005,3663.57,513.98,4.61,319,Noche
EN0004195,20250531,A017,EQ0017,L013,7467.45,947.97,23.47,1244,Tarde
EN0004196,20250321,A005,EQ0029,L016,2305.36,263.66,16.13,245,Día
EN0004197,20250428,A005,EQ0013,L016,8652.07,1082.67,22.7,3184,Día
EN0004198,20250405,A004,EQ0036,L009,3292.53,408.03,12.04,612,Tarde
EN0004199,20250519,A004,EQ0051,L009,2533.02,276.58,5.35,957,Noche
EN0004200,20250530,A004,EQ0051,L009,1773.49,179.81,17.85,2610,Tarde
EN0004201,20250304,A017,EQ0008,L013,3916.31,353.7,8.59,1597,Tarde
EN0004202,20250103,A010,EQ0028,L005,3726.95,482.59,10.09,3667,Tarde
EN0004203,20250413,A017,EQ0014,L013,935.38,115.8,9.22,1238,Noche
EN0004204,20250309,A004,EQ0019,L009,3388.56,579.61,18.18,3691,Día
EN0004205,20250614,A005,EQ0047,L016,1459.91,161.83,12.07,2801,Noche
EN0004206,20250125,A004,EQ0020,L009,1908.66,333.13,13.47,2956,Tarde
EN0004207,20250224,A004,EQ0049,L009,1559.17,256.83,13.12,1721,Noche
