CostID,DateKey,ProjectID,AreaID,EquipmentID,CostCategory,BudgetAmount,ActualAmount,CommittedAmount,VendorType,_SourceFile,_ExportedAt,_LegacyRowNumber,UnusedERPColumn
CO000796,20250610,PR0019,A003,EQ0029,Materiales,65672.13,52420.93,36759.45,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,796,legacy-cost-center
CO000797,20250613,PR0017,A003,EQ0008,Materiales,59358.61,51008.37,64357.18,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,797,legacy-cost-center
CO000798,20250331,PR0021,A002,EQ0017,Energía,31499.55,29214.86,25292.12,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,798,legacy-cost-center
CO000799,20250101,PR0015,A001,EQ0037,Energía,61730.61,65552.88,13185.56,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,799,legacy-cost-center
CO000800,20250107,PR0036,A002,EQ0007,Repuestos,8803.64,9099.06,4621.22,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,800,legacy-cost-center
CO000801,20250122,PR0009,A004,EQ0010,Mano de obra,38499.98,37503.17,8663.16,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,801,legacy-cost-center
CO000802,20250516,PR0043,A003,EQ0007,Mano de obra,41280.18,53627.69,17500.21,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,802,legacy-cost-center
CO000803,20250601,PR0070,A001,EQ0027,Servicios,1406.86,1376.29,837.95,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,803,legacy-cost-center
CO000804,20250527,PR0065,A006,EQ0007,Repuestos,33906.73,31892.55,29766.29,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,804,legacy-cost-center
CO000805,20250525,PR0021,A002,EQ0017,Servicios,15970.66,16888.49,7663.14,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,805,legacy-cost-center
CO000806,20250115,PR0041,A003,EQ0010,Contratista,6275.6,5764.75,2462.92,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,806,legacy-cost-center
CO000807,20250520,PR0014,A005,EQ0022,Mano de obra,22482.28,28600.67,12259.6,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,807,legacy-cost-center
CO000808,20250502,PR0077,A001,EQ0032,Servicios,10924.42,8563.88,10749.19,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,808,legacy-cost-center
CO000809,20250319,PR0020,A003,EQ0004,Energía,2090.45,2002.05,1666.21,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,809,legacy-cost-center
CO000810,20250307,PR0019,A003,EQ0002,Energía,27651.59,30910.84,8660.34,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,810,legacy-cost-center
CO000811,20250227,PR0014,A005,EQ0028,Energía,52416.63,63227.92,53369.91,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,811,legacy-cost-center
CO000812,20250518,PR0029,A005,EQ0037,Repuestos,46821.28,70954.61,25636.79,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,812,legacy-cost-center
CO000813,20250202,PR0021,A002,EQ0001,Materiales,25005.45,159256.2,20285.04,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,813,legacy-cost-center
CO000814,20250109,PR0017,A003,EQ0034,Contratista,9326.48,9472.3,6544.72,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,814,legacy-cost-center
CO000815,20250120,PR0008,A006,EQ0032,Servicios,44462.91,52838.07,34160.42,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,815,legacy-cost-center
CO000816,20250604,PR0078,A004,EQ0039,Repuestos,13691.91,13320.02,7809.01,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,816,legacy-cost-center
CO000817,20250126,PR0062,A006,EQ0020,Mano de obra,20015.35,20167.46,7239.01,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,817,legacy-cost-center
CO000818,20250205,PR0073,A002,EQ0037,Repuestos,7884.82,8216.14,6904.02,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,818,legacy-cost-center
CO000819,20250612,PR0049,A006,EQ0035,Servicios,58023.48,47084.66,32111.18,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,819,legacy-cost-center
CO000820,20250212,PR0074,A006,EQ0040,Materiales,66573.8,81320.21,39033.45,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,820,legacy-cost-center
CO000821,20250218,PR0036,A002,EQ0013,Mano de obra,1758.5,1925.86,1099.86,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,821,legacy-cost-center
CO000822,20250501,PR0079,A001,EQ0015,Servicios,1952.93,2202.17,2097.47,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,822,legacy-cost-center
CO000823,20250604,PR0007,A001,EQ0033,Repuestos,55975.78,71420.55,57220.45,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,823,legacy-cost-center
CO000824,20250219,PR0028,A002,EQ0018,Repuestos,36469.12,32905.83,34373.02,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,824,legacy-cost-center
CO000825,20250330,PR0046,A006,EQ0030,Servicios,15468.39,18668.14,15601.13,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,825,legacy-cost-center
CO000826,20250329,PR0046,A006,EQ0012,Repuestos,64558.65,74611.54,70649.64,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,826,legacy-cost-center
CO000827,20250527,PR0002,A002,EQ0009,Servicios,13367.74,14779.13,5057.15,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,827,legacy-cost-center
CO000828,20250105,PR0065,A006,EQ0008,Servicios,9915.65,7563.56,8706.17,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,828,legacy-cost-center
CO000829,20250406,PR0076,A001,EQ0007,Mano de obra,54092.15,72361.15,32519.68,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,829,legacy-cost-center
CO000830,20250120,PR0059,A003,EQ0036,Contratista,29787.77,34553.49,16542.0,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,830,legacy-cost-center
CO000831,20250407,PR0054,A001,EQ0040,Servicios,68548.89,55363.62,30047.06,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,831,legacy-cost-center
CO000832,20250306,PR0023,A001,EQ0032,Contratista,26240.81,25530.66,24622.95,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,832,legacy-cost-center
CO000833,20250220,PR0018,A005,EQ0012,Contratista,14268.65,17547.77,14697.6,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,833,legacy-cost-center
CO000834,20250622,PR0037,A005,EQ0010,Mano de obra,63984.35,82595.72,32429.95,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,834,legacy-cost-center
CO000835,20250421,PR0037,A005,EQ0032,Repuestos,1898.46,2784.46,428.63,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,835,legacy-cost-center
CO000836,20250108,PR0058,A006,EQ0031,Servicios,30084.98,29181.14,20252.72,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,836,legacy-cost-center
CO000837,20250303,PR0030,A004,EQ0010,Repuestos,58855.13,59596.9,25845.59,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,837,legacy-cost-center
CO000838,20250323,PR0076,A001,EQ0007,Repuestos,23181.64,18458.67,6141.61,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,838,legacy-cost-center
CO000839,20250614,PR0060,A002,EQ0035,Repuestos,62762.99,70799.47,13526.31,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,839,legacy-cost-center
CO000840,20250513,PR0065,A006,EQ0036,Materiales,62686.18,55118.76,13200.0,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,840,legacy-cost-center
CO000841,20250112,PR0033,A006,EQ0001,Mano de obra,16628.73,14527.89,12972.87,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,841,legacy-cost-center
CO000842,20250402,PR0020,A003,EQ0012,Mano de obra,3509.17,3070.34,1387.02,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,842,legacy-cost-center
CO000843,20250222,PR0001,A003,EQ0027,Energía,24641.46,25647.44,10782.48,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,843,legacy-cost-center
CO000844,20250614,PR0039,A001,EQ0013,Materiales,25043.36,26572.05,15878.56,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,844,legacy-cost-center
CO000845,20250114,PR0063,A001,EQ0001,Materiales,11938.28,13421.36,12322.81,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,845,legacy-cost-center
CO000846,20250505,PR0025,A003,EQ0017,Mano de obra,16633.7,15236.21,8288.13,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,846,legacy-cost-center
CO000847,20250628,PR0054,A001,EQ0030,Energía,64387.73,71993.18,56601.87,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,847,legacy-cost-center
CO000848,20250306,PR0077,A001,EQ0033,Materiales,18474.76,20425.27,4608.9,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,848,legacy-cost-center
CO000849,20250101,PR0080,A006,EQ0023,Repuestos,5803.04,5453.69,5465.5,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,849,legacy-cost-center
CO000850,20250506,PR0016,A004,EQ0033,Repuestos,35998.16,37114.17,33489.9,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,850,legacy-cost-center
CO000851,20250409,PR0012,A006,EQ0009,Materiales,57039.33,60183.53,31049.31,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,851,legacy-cost-center
CO000852,20250611,PR0036,A002,EQ0034,Mano de obra,67602.24,71212.26,65897.37,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,852,legacy-cost-center
CO000853,20250205,PR0019,A003,EQ0009,Contratista,66397.38,67245.18,45072.88,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,853,legacy-cost-center
CO000854,20250420,PR0022,A005,EQ0028,Contratista,59883.32,78624.15,52262.13,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,854,legacy-cost-center
CO000855,20250531,PR0041,A003,EQ0040,Energía,9852.88,9288.12,9648.13,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,855,legacy-cost-center
CO000856,20250125,PR0059,A003,EQ0029,Contratista,67679.56,87065.95,39876.26,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,856,legacy-cost-center
CO000857,20250428,PR0071,A002,EQ0014,Repuestos,68490.59,63523.81,68497.24,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,857,legacy-cost-center
CO000858,20250113,PR0071,A002,EQ0002,Materiales,9388.49,12602.72,6142.11,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,858,legacy-cost-center
CO000859,20250428,PR0037,A005,EQ0005,Repuestos,9286.93,10477.06,8521.33,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,859,legacy-cost-center
CO000860,20250616,PR0016,A004,EQ0024,Mano de obra,10020.31,9848.25,9812.72,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,860,legacy-cost-center
CO000861,20250513,PR0027,A006,EQ0033,Contratista,37986.22,34035.81,22982.8,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,861,legacy-cost-center
CO000862,20250203,PR0032,A003,EQ0020,Servicios,9502.62,10969.28,4450.26,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,862,legacy-cost-center
CO000863,20250503,PR0063,A001,EQ0011,Mano de obra,41902.22,35251.62,24868.87,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,863,legacy-cost-center
CO000864,20250403,PR0029,A005,EQ0039,Repuestos,34738.43,49843.38,19971.66,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,864,legacy-cost-center
CO000865,20250411,PR0063,A001,EQ0032,Contratista,64163.81,75524.58,38471.56,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,865,legacy-cost-center
CO000866,20250430,PR0023,A001,EQ0005,Servicios,59811.73,57173.17,51280.54,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,866,legacy-cost-center
CO000867,20250607,PR0025,A003,EQ0016,Repuestos,15308.75,14388.75,6995.34,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,867,legacy-cost-center
CO000868,20250609,PR0055,A002,EQ0027,Materiales,19058.6,20014.71,15525.86,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,868,legacy-cost-center
CO000869,20250303,PR0060,A002,EQ0004,Energía,69403.73,90329.05,20105.62,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,869,legacy-cost-center
CO000870,20250507,PR0079,A001,EQ0029,Materiales,33798.15,35162.21,7980.93,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,870,legacy-cost-center
CO000871,20250409,PR0051,A002,EQ0013,Materiales,4464.81,3646.41,1124.28,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,871,legacy-cost-center
CO000872,20250617,PR0078,A004,EQ0040,Energía,34611.42,37349.41,17708.26,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,872,legacy-cost-center
CO000873,20250407,PR0061,A005,EQ0022,Mano de obra,17788.84,22116.74,19025.19,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,873,legacy-cost-center
CO000874,20250524,PR0076,A001,EQ0001,Energía,58357.52,67166.93,19325.0,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,874,legacy-cost-center
CO000875,20250222,PR0080,A006,EQ0028,Servicios,61915.73,38415.15,41372.84,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,875,legacy-cost-center
CO000876,20250101,PR0023,A001,EQ0018,Contratista,4806.46,4880.28,3782.96,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,876,legacy-cost-center
CO000877,20250306,PR0014,A005,EQ0029,Repuestos,49261.95,72033.26,39219.83,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,877,legacy-cost-center
CO000878,20250328,PR0073,A002,EQ0024,Repuestos,59293.03,36469.6,18366.67,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,878,legacy-cost-center
CO000879,20250410,PR0005,A002,EQ0032,Repuestos,22583.92,20333.85,23788.1,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,879,legacy-cost-center
CO000880,20250614,PR0044,A006,EQ0032,Materiales,40032.53,40335.59,22960.38,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,880,legacy-cost-center
CO000881,20250125,PR0059,A003,EQ0011,Contratista,51997.45,59518.75,33541.2,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,881,legacy-cost-center
CO000882,20250214,PR0049,A006,EQ0024,Repuestos,13903.56,9500.05,4106.07,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,882,legacy-cost-center
CO000883,20250524,PR0016,A004,EQ0003,Energía,48655.09,58834.61,28400.86,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,883,legacy-cost-center
CO000884,20250317,PR0001,A003,EQ0022,Servicios,25971.49,28539.54,23901.55,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,884,legacy-cost-center
CO000885,20250525,PR0054,A001,EQ0009,Mano de obra,3493.74,3063.61,3641.78,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,885,legacy-cost-center
CO000886,20250216,PR0033,A006,EQ0021,Repuestos,58535.07,64628.03,54908.88,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,886,legacy-cost-center
CO000887,20250519,PR0027,A006,EQ0029,Materiales,50723.85,283871.28,43603.65,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,887,legacy-cost-center
CO000888,20250613,PR0075,A002,EQ0016,Repuestos,43511.45,30335.47,8800.27,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,888,legacy-cost-center
CO000889,20250131,PR0079,A001,EQ0035,Repuestos,1816.35,2227.2,440.99,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,889,legacy-cost-center
CO000890,20250410,PR0059,A003,EQ0012,Energía,65314.8,66518.5,45561.63,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,890,legacy-cost-center
CO000891,20250504,PR0052,A004,EQ0002,Contratista,55258.98,46805.23,17978.63,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,891,legacy-cost-center
CO000892,20250128,PR0007,A001,EQ0030,Contratista,18414.74,21643.63,9308.58,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,892,legacy-cost-center
CO000893,20250302,PR0075,A002,EQ0016,Servicios,44718.4,47477.04,22559.55,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,893,legacy-cost-center
CO000894,20250103,PR0050,A002,EQ0022,Contratista,60353.19,70988.57,26289.32,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,894,legacy-cost-center
CO000895,20250521,PR0050,A002,EQ0006,Mano de obra,8288.88,9970.63,4852.62,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,895,legacy-cost-center
CO000896,20250205,PR0003,A006,EQ0015,Mano de obra,25616.95,29605.38,20469.24,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,896,legacy-cost-center
CO000897,20250210,PR0021,A002,EQ0026,Mano de obra,29308.79,28036.59,15945.96,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,897,legacy-cost-center
CO000898,20250619,PR0037,A005,EQ0032,Repuestos,32438.39,36544.35,24262.41,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,898,legacy-cost-center
CO000899,20250601,PR0080,A006,EQ0016,Servicios,63299.83,62833.75,35647.19,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,899,legacy-cost-center
CO000900,20250206,PR0050,A002,EQ0014,Repuestos,51730.91,46310.39,40724.85,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,900,legacy-cost-center
CO000901,20250413,PR0051,A002,EQ0025,Materiales,4393.61,3398.64,3049.04,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,901,legacy-cost-center
CO000902,20250113,PR0072,A001,EQ0016,Mano de obra,67059.68,65447.68,59249.19,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,902,legacy-cost-center
CO000903,20250117,PR0049,A006,EQ0012,Energía,64349.51,72921.37,28737.88,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,903,legacy-cost-center
CO000904,20250402,PR0019,A003,EQ0016,Energía,62432.76,62884.76,58738.36,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,904,legacy-cost-center
CO000905,20250115,PR0042,A005,EQ0026,Contratista,42692.69,52447.01,17616.83,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,905,legacy-cost-center
CO000906,20250118,PR0066,A003,EQ0035,Repuestos,16334.52,13173.73,3418.94,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,906,legacy-cost-center
CO000907,20250226,PR0002,A002,EQ0012,Contratista,36929.34,27616.7,26955.67,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,907,legacy-cost-center
CO000908,20250330,PR0014,A005,EQ0003,Energía,51045.04,75120.09,42489.55,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,908,legacy-cost-center
CO000909,20250118,PR0043,A003,EQ0020,Servicios,46759.94,33354.82,24473.92,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,909,legacy-cost-center
CO000910,20250313,PR0007,A001,EQ0005,Repuestos,48063.12,56208.04,45495.38,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,910,legacy-cost-center
CO000911,20250327,PR0011,A005,EQ0021,Materiales,66496.15,81978.33,35277.33,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,911,legacy-cost-center
