MaintenanceID,DateKey,EquipmentID,AreaID,WorkTypeID,PriorityID,FailureMode,SystemCategory,DowntimeHours,RepairHours,MaintenanceCost,PlannedFlag,_SourceFile,_ExportedAt,_LegacyRowNumber,EquipmentName_Source
MT000606,20250524,EQ0009,A017,WT1,P2,Pérdida de comunicación PLC,Control,1.11,1.03,1549.14,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,606,RTU Sintético 0009
MT000607,20250315,EQ0054,A004,WT1,P2,Pérdida de comunicación PLC,Mecánico,2.74,1.87,4859.84,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,607,Motoniveladora Sintético 0054
MT000608,20250305,EQ0057,A004,WT1,P3,Falla de motor,Mecánico,2.97,2.16,3257.88,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,608,Camión CAEX Sintético 0057
MT000609,20250611,EQ0053,A004,WT2,P2,Pérdida de comunicación PLC,Instrumentación,15.16,10.89,31032.37,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,609,Sistema dispatch Sintético 0053
MT000610,20250528,EQ0047,A005,WT1,P2,Bloqueo de chancador,Chancado,2.38,1.2,2067.16,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,610,Chancador secundario Sintético 0047
MT000611,20250421,EQ0019,A004,WT1,P4,Pérdida de comunicación PLC,Instrumentación,4.61,3.68,8250.77,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,611,Cargador frontal Sintético 0019
MT000612,20250106,EQ0026,A013,WT2,P3,Desgaste de neumáticos,Mecánico,7.66,3.87,16887.77,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,612,Medidor de energía Sintético 0026
MT000613,20250627,EQ0041,A017,WT1,P2,Falla de motor,Eléctrico,2.95,2.58,1503.02,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,613,Sensor de vibración Sintético 0041
MT000614,20250628,EQ0021,A017,WT1,P3,Sobrecalentamiento,Seguridad,2.28,0.96,4962.16,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,614,Sensor de vibración Sintético 0021
MT000615,20250622,EQ0054,A004,WT2,P2,Desgaste de neumáticos,Eléctrico,2.06,1.95,4786.45,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,615,Motoniveladora Sintético 0054
MT000616,20250526,EQ0039,A010,WT1,P3,Falla de sello mecánico,Energía,3.4,2.56,2591.15,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,616,Sistema de relaves Sintético 0039
MT000617,20250326,EQ0006,A004,WT2,P2,Falla de sello mecánico,Eléctrico,8.37,4.11,3962.49,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,617,Cargador frontal Sintético 0006
MT000618,20250130,EQ0025,A010,WT2,P3,Sobrecalentamiento,Seguridad,9.09,8.59,21046.98,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,618,Sistema de relaves Sintético 0025
MT000619,20250630,EQ0029,A005,WT1,P2,Falla eléctrica,Chancado,9.14,4.66,7603.04,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,619,Chancador secundario Sintético 0029
MT000620,20250306,EQ0043,A009,WT2,P4,Deriva de sensor,Eléctrico,5.12,1.95,3808.73,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,620,Celda de flotación Sintético 0043
MT000621,20250414,EQ0028,A010,WT1,P2,Baja presión,Eléctrico,1.79,1.06,3557.36,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,621,Espesador Sintético 0028
MT000622,20250117,EQ0026,A013,WT1,P1,Deriva de sensor,Instrumentación,7.09,3.89,10802.97,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,622,Medidor de energía Sintético 0026
MT000623,20250501,EQ0046,A004,WT1,P2,Alta vibración,Control,0.4,0.23,538.54,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,623,Pala eléctrica Sintético 0046
MT000624,20250203,EQ0059,A004,WT2,P3,Falla de pala,Control,6.8,2.96,3587.53,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,624,Pala eléctrica Sintético 0059
MT000625,20250517,EQ0024,A017,WT2,P2,Deriva de sensor,Control,8.45,3.83,5905.71,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,625,Sistema de control distribuido Sintético 0024
MT000626,20250417,EQ0007,A004,WT1,P4,Fuga hidráulica,Hidráulico,3.98,1.56,6311.36,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,626,Pala eléctrica Sintético 0007
MT000627,20250612,EQ0015,A010,WT1,P2,Obstrucción de chute,Instrumentación,1.47,1.33,1564.9,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,627,Filtro Sintético 0015
MT000628,20250518,EQ0040,A017,WT1,P3,Deriva de sensor,Control,0.56,0.5,1199.41,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,628,Switch industrial Sintético 0040
MT000629,20250202,EQ0029,A005,WT2,P4,Alta vibración,Chancado,8.85,3.99,20671.2,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,629,Chancador secundario Sintético 0029
MT000630,20250306,EQ0015,A010,WT2,P4,Trip de variador,Energía,14.33,12.03,22907.49,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,630,Filtro Sintético 0015
MT000631,20250626,EQ0001,A005,WT1,P1,Fuga hidráulica,Energía,2.55,1.36,3726.97,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,631,Alimentador Sintético 0001
MT000632,20250302,EQ0053,A004,WT2,P4,Falla eléctrica,Energía,4.67,2.73,8540.27,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,632,Sistema dispatch Sintético 0053
MT000633,20250522,EQ0006,A004,WT1,P2,Alta vibración,Seguridad,2.71,1.45,5808.25,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,633,Cargador frontal Sintético 0006
MT000634,20250611,EQ0012,A008,WT2,P1,Desgaste de revestimientos,Molienda,24.48,9.74,35025.25,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,634,Molino SAG Sintético 0012
MT000635,20250531,EQ0002,A004,WT1,P1,Falla de transmisión,Mecánico,2.33,1.62,6279.4,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,635,Camión CAEX Sintético 0002
MT000636,20250604,EQ0033,A008,WT1,P1,Trip de variador,Molienda,9.59,4.63,10615.46,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,636,Molino SAG Sintético 0033
MT000637,20250621,EQ0007,A004,WT2,P3,Fuga hidráulica,Hidráulico,16.79,8.02,9226.76,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,637,Pala eléctrica Sintético 0007
MT000638,20250623,EQ0060,A004,WT1,P1,Fuga hidráulica,Seguridad,1.25,0.99,721.7,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,638,Bulldozer Sintético 0060
MT000639,20250315,EQ0027,A017,WT2,P4,Pérdida de comunicación PLC,Control,3.65,1.63,6482.07,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,639,RTU Sintético 0027
MT000640,20250421,EQ0059,A004,WT1,P3,Alta vibración,Hidráulico,1.51,0.65,797.41,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,640,Pala eléctrica Sintético 0059
MT000641,20250315,EQ0004,A004,WT1,P2,Fuga hidráulica,Mecánico,3.36,2.86,3229.07,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,641,Perforadora Sintético 0004
MT000642,20250318,EQ0020,A004,WT2,P4,Alta vibración,Control,3.32,1.74,6111.04,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,642,Pala hidráulica Sintético 0020
MT000643,20250423,EQ0003,A017,WT2,P1,Pérdida de comunicación PLC,Control,1.09,0.86,1563.12,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,643,PLC Sintético 0003
MT000644,20250613,EQ0019,A004,WT1,P1,Fuga hidráulica,Instrumentación,3.29,3.0,2007.31,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,644,Cargador frontal Sintético 0019
MT000645,20250311,EQ0024,A017,WT2,P2,Deriva de sensor,Control,19.86,17.75,23131.1,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,645,Sistema de control distribuido Sintético 0024
MT000646,20250611,EQ0039,A010,WT1,P2,Desgaste de revestimientos,Mecánico,6.19,5.54,9643.03,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,646,Sistema de relaves Sintético 0039
MT000647,20250318,EQ0009,A017,WT2,P2,Pérdida de comunicación PLC,Control,19.67,15.48,46412.88,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,647,RTU Sintético 0009
MT000648,20250411,EQ0024,A017,WT2,P2,Deriva de sensor,Control,6.95,4.37,8239.21,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,648,Sistema de control distribuido Sintético 0024
MT000649,20250402,EQ0008,A017,WT1,P2,Deriva de sensor,Control,3.5,1.95,2786.69,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,649,Servidor SCADA Sintético 0008
MT000650,20250311,EQ0004,A004,WT1,P1,Fuga hidráulica,Mecánico,4.3,2.55,4706.07,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,650,Perforadora Sintético 0004
MT000651,20250312,EQ0026,A013,WT2,P3,Desgaste de neumáticos,Instrumentación,10.47,8.85,5118.03,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,651,Medidor de energía Sintético 0026
MT000652,20250611,EQ0002,A004,WT2,P1,Falla de motor,Neumáticos,7.29,5.83,18576.78,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,652,Camión CAEX Sintético 0002
MT000653,20250216,EQ0055,A017,WT2,P1,Pérdida de comunicación PLC,Control,19.35,17.33,12443.82,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,653,Servidor Historiador Sintético 0055
MT000654,20250510,EQ0026,A013,WT2,P3,Falla de bomba de pulpa,Energía,2.52,2.18,5474.61,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,654,Medidor de energía Sintético 0026
MT000655,20250619,EQ0050,A013,WT2,P2,Falla eléctrica,Energía,5.99,3.54,11417.73,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,655,Medidor de energía Sintético 0050
MT000656,20250221,EQ0043,A009,WT2,P3,Falla eléctrica,Mecánico,5.03,2.03,4338.06,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,656,Celda de flotación Sintético 0043
MT000657,20250430,EQ0052,A004,WT1,P3,Corte de correa,Eléctrico,2.23,1.03,3209.48,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,657,Camión aljibe Sintético 0052
MT000658,20250210,EQ0040,A017,WT1,P3,Deriva de sensor,Control,3.39,2.47,5419.12,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,658,Switch industrial Sintético 0040
MT000659,20250119,EQ0031,A006,WT1,P1,Obstrucción de chute,Correas,1.67,1.58,3057.98,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,659,Correa transportadora Sintético 0031
MT000660,20250630,EQ0043,A009,WT2,P3,Falla eléctrica,Mecánico,6.28,5.52,14031.14,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,660,Celda de flotación Sintético 0043
MT000661,20250418,EQ0015,A010,WT2,P2,Falla eléctrica,Energía,23.84,15.4,12122.54,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,661,Filtro Sintético 0015
MT000662,20250412,EQ0054,A004,WT1,P3,Bloqueo de chancador,Eléctrico,2.93,1.48,4043.33,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,662,Motoniveladora Sintético 0054
MT000663,20250528,EQ0016,A005,WT1,P2,Obstrucción de chute,Mecánico,3.44,1.86,5554.45,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,663,Harnero Sintético 0016
MT000664,20250415,EQ0003,A017,WT1,P1,Deriva de sensor,Control,6.92,5.33,4397.91,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,664,PLC Sintético 0003
MT000665,20250111,EQ0004,A004,WT1,P4,Fuga hidráulica,Control,2.51,1.68,3829.47,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,665,Perforadora Sintético 0004
MT000666,20250401,EQ0029,A005,WT2,P1,Bloqueo de chancador,Chancado,5.17,4.8,4031.35,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,666,Chancador secundario Sintético 0029
MT000667,20250321,EQ0032,A010,WT2,P1,Fuga hidráulica,Eléctrico,1.56,1.28,1109.84,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,667,Filtro Sintético 0032
MT000668,20250210,EQ0007,A004,WT1,P4,Fuga hidráulica,Hidráulico,2.75,2.05,4261.0,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,668,Pala eléctrica Sintético 0007
MT000669,20250319,EQ0024,A017,WT2,P2,Falla de instrumentación,Control,12.78,8.16,12017.82,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,669,Sistema de control distribuido Sintético 0024
MT000670,20250101,EQ0055,A017,WT2,P4,Falla de instrumentación,Control,5.93,3.46,3275.9,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,670,Servidor Historiador Sintético 0055
MT000671,20250112,EQ0012,A008,WT2,P1,Trip de variador,Molienda,5.49,2.3,2676.83,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,671,Molino SAG Sintético 0012
MT000672,20250102,EQ0034,A005,WT1,P4,Falla de bomba de pulpa,Instrumentación,2.83,1.57,5521.99,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,672,Harnero Sintético 0034
MT000673,20250216,EQ0027,A017,WT1,P3,Deriva de sensor,Control,5.12,3.64,12077.5,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,673,RTU Sintético 0027
MT000674,20250215,EQ0037,A005,WT1,P4,Bloqueo de chancador,Chancado,3.5,2.48,3471.68,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,674,Chancador primario Sintético 0037
MT000675,20250119,EQ0013,A005,WT2,P3,Alta vibración,Chancado,8.71,7.1,13207.53,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,675,Chancador primario Sintético 0013
MT000676,20250609,EQ0050,A013,WT1,P3,Falla de sello mecánico,Seguridad,8.69,4.93,4224.65,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,676,Medidor de energía Sintético 0050
MT000677,20250320,EQ0057,A004,WT2,P1,Falla de motor,Neumáticos,3.75,2.9,4328.31,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,677,Camión CAEX Sintético 0057
MT000678,20250419,EQ0022,A009,WT1,P1,Desalineamiento de correa,Mecánico,3.04,1.53,3288.15,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,678,Celda de flotación Sintético 0022
MT000679,20250325,EQ0026,A013,WT1,P2,Sobrecalentamiento,Eléctrico,3.35,1.47,6955.33,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,679,Medidor de energía Sintético 0026
MT000680,20250418,EQ0013,A005,WT1,P3,Falla eléctrica,Chancado,1.66,0.89,3098.07,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,680,Chancador primario Sintético 0013
MT000681,20250116,EQ0059,A004,WT1,P2,Fuga hidráulica,Mecánico,5.72,4.23,12385.88,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,681,Pala eléctrica Sintético 0059
MT000682,20250405,EQ0028,A010,WT2,P3,Falla de pala,Mecánico,9.23,3.61,4811.35,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,682,Espesador Sintético 0028
MT000683,20250117,EQ0032,A010,WT1,P1,Corte de correa,Instrumentación,6.8,6.14,5338.85,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,683,Filtro Sintético 0032
MT000684,20250410,EQ0055,A017,WT1,P3,Falla de instrumentación,Control,14.11,10.86,23120.98,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,684,Servidor Historiador Sintético 0055
MT000685,20250623,EQ0045,A012,WT1,P1,Baja presión,Bombas,4.46,2.37,6737.46,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,685,Bomba de pulpa Sintético 0045
MT000686,20250409,EQ0041,A017,WT2,P2,Fuga hidráulica,Mecánico,5.01,3.75,5285.76,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,686,Sensor de vibración Sintético 0041
MT000687,20250623,EQ0060,A004,WT2,P1,Fuga hidráulica,Mecánico,2.98,2.55,1440.33,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,687,Bulldozer Sintético 0060
MT000688,20250221,EQ0052,A004,WT1,P1,Sobrecalentamiento,Mecánico,1.73,1.28,4126.88,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,688,Camión aljibe Sintético 0052
MT000689,20250517,EQ0044,A005,WT1,P3,Desgaste de revestimientos,Mecánico,2.67,1.43,3486.41,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,689,Alimentador Sintético 0044
MT000690,20250622,EQ0006,A004,WT1,P2,Falla de bomba de pulpa,Energía,1.43,0.76,3398.14,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,690,Cargador frontal Sintético 0006
MT000691,20250420,EQ0052,A004,WT1,P4,Alta vibración,Mecánico,6.55,2.59,14118.59,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,691,Camión aljibe Sintético 0052
MT000692,20250603,EQ0026,A013,WT2,P2,Corte de correa,Eléctrico,15.93,10.74,23696.55,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,692,Medidor de energía Sintético 0026
MT000693,20250316,EQ0055,A017,WT1,P3,Deriva de sensor,Control,1.73,1.38,3713.24,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,693,Servidor Historiador Sintético 0055
MT000694,20250117,EQ0030,A017,WT2,P1,Falla de instrumentación,Control,22.28,9.35,43822.18,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,694,Switch industrial Sintético 0030
MT000695,20250622,EQ0045,A012,WT2,P3,Baja presión,Bombas,8.08,4.75,19394.67,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,695,Bomba de pulpa Sintético 0045
MT000696,20250213,EQ0011,A004,WT1,P1,Deriva de sensor,Mecánico,2.64,2.21,5511.9,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,696,Camión aljibe Sintético 0011
MT000697,20250331,EQ0056,A006,WT2,P3,Corte de correa,Correas,8.52,3.91,11578.87,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,697,Correa transportadora Sintético 0056
MT000698,20250326,EQ0056,A006,WT1,P3,Obstrucción de chute,Correas,5.48,4.59,8541.06,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,698,Correa transportadora Sintético 0056
MT000699,20250503,EQ0036,A004,WT1,P4,Trip de variador,Eléctrico,3.2,1.23,7506.68,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,699,Bulldozer Sintético 0036
MT000700,20250331,EQ0018,A004,WT1,P2,Corte de correa,Seguridad,2.79,1.58,5989.12,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,700,Motoniveladora Sintético 0018
MT000701,20250118,EQ0030,A017,WT2,P3,Falla de instrumentación,Control,2.21,1.21,2568.1,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,701,Switch industrial Sintético 0030
MT000702,20250330,EQ0034,A005,WT2,P2,Deriva de sensor,Seguridad,16.95,8.01,24171.47,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,702,Harnero Sintético 0034
MT000703,20250305,EQ0054,A004,WT2,P2,Falla eléctrica,Instrumentación,7.54,3.87,9669.63,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,703,Motoniveladora Sintético 0054
MT000704,20250217,EQ0031,A006,WT1,P3,Desalineamiento de correa,Correas,3.79,2.04,7698.47,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,704,Correa transportadora Sintético 0031
MT000705,20250317,EQ0019,A004,WT2,P3,Trip de variador,Eléctrico,1.44,1.15,2787.83,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,705,Cargador frontal Sintético 0019
MT000706,20250410,EQ0012,A008,WT2,P3,Alta vibración,Molienda,13.37,9.95,28744.83,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,706,Molino SAG Sintético 0012
MT000707,20250426,EQ0016,A005,WT1,P3,Falla de transmisión,Energía,0.7,0.42,1141.88,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,707,Harnero Sintético 0016
MT000708,20250222,EQ0018,A004,WT1,P4,Falla de motor,Instrumentación,0.26,0.23,137.33,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,708,Motoniveladora Sintético 0018
MT000709,20250124,EQ0033,A008,WT2,P2,Alta vibración,Molienda,4.32,2.96,4322.71,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,709,Molino SAG Sintético 0033
MT000710,20250120,EQ0028,A010,WT2,P3,Desgaste de revestimientos,Seguridad,7.58,5.89,5766.25,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,710,Espesador Sintético 0028
MT000711,20250107,EQ0020,A004,WT1,P3,Fuga hidráulica,Control,1.9,0.73,3908.86,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,711,Pala hidráulica Sintético 0020
MT000712,20250302,EQ0032,A010,WT2,P3,Bloqueo de chancador,Eléctrico,4.35,3.68,7567.9,False,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,712,Filtro Sintético 0032
MT000713,20250625,EQ0039,A010,WT1,P1,Sobrecalentamiento,Mecánico,0.65,0.53,641.58,True,project_fact_mantenimiento_export.csv,2026-06-23T00:00:00,713,Sistema de relaves Sintético 0039
