ProductivityID,DateKey,AreaID,ResponsibleID,LocationID,Shift,PlannedOutput,ActualOutput,LaborHours,ProductiveHours,NonProductiveHours,_SourceFile,_ExportedAt,_LegacyRowNumber
PD000818,20250617,A014,R018,L016,Tarde,32,27,6.85,4.73,2.12,project_fact_productividad_export.csv,2026-06-23T00:00:00,818
PD000819,20250620,A014,R003,L008,Día,147,134,6.84,5.51,1.33,project_fact_productividad_export.csv,2026-06-23T00:00:00,819
PD000820,20250615,A011,R002,L008,Noche,201,208,11.96,8.59,3.37,project_fact_productividad_export.csv,2026-06-23T00:00:00,820
PD000821,20250122,A003,R022,L002,Noche,3460,3811,11.74,9.93,1.81,project_fact_productividad_export.csv,2026-06-23T00:00:00,821
PD000822,20250419,A004,R003,L014,Día,5029,5307,7.59,6.23,1.36,project_fact_productividad_export.csv,2026-06-23T00:00:00,822
PD000823,20250205,A014,R003,L006,Día,152,114,9.54,8.72,0.82,project_fact_productividad_export.csv,2026-06-23T00:00:00,823
PD000824,20250208,A006,R016,L014,Noche,2755,2660,6.24,4.62,1.62,project_fact_productividad_export.csv,2026-06-23T00:00:00,824
PD000825,20250308,A004,R029,L007,Día,6394,6946,10.92,9.26,1.66,project_fact_productividad_export.csv,2026-06-23T00:00:00,825
PD000826,20250514,A015,R025,L008,Tarde,131,134,6.44,5.6,0.83,project_fact_productividad_export.csv,2026-06-23T00:00:00,826
PD000827,20250608,A004,R029,L002,Tarde,8118,8668,10.66,9.54,1.13,project_fact_productividad_export.csv,2026-06-23T00:00:00,827
PD000828,20250612,A011,R001,L008,Tarde,28,24,11.18,8.75,2.43,project_fact_productividad_export.csv,2026-06-23T00:00:00,828
PD000829,20250201,A003,R023,L012,Tarde,6117,5148,8.79,7.37,1.42,project_fact_productividad_export.csv,2026-06-23T00:00:00,829
PD000830,20250306,A016,R005,L006,Tarde,78,68,10.2,7.25,2.95,project_fact_productividad_export.csv,2026-06-23T00:00:00,830
PD000831,20250112,A006,R010,L005,Noche,913,1027,9.34,6.96,2.38,project_fact_productividad_export.csv,2026-06-23T00:00:00,831
PD000832,20250318,A012,R001,L010,Noche,254,258,7.92,6.74,1.18,project_fact_productividad_export.csv,2026-06-23T00:00:00,832
PD000833,20250623,A006,R004,L010,Noche,918,802,7.1,4.93,2.16,project_fact_productividad_export.csv,2026-06-23T00:00:00,833
PD000834,20250403,A006,R006,L017,Noche,2676,2815,11.9,9.92,1.98,project_fact_productividad_export.csv,2026-06-23T00:00:00,834
PD000835,20250212,A009,R019,L013,Día,674,506,9.32,7.94,1.38,project_fact_productividad_export.csv,2026-06-23T00:00:00,835
PD000836,20250417,A011,R019,L003,Día,193,206,10.25,7.23,3.02,project_fact_productividad_export.csv,2026-06-23T00:00:00,836
PD000837,20250129,A004,R015,L016,Tarde,8155,6698,6.41,5.56,0.84,project_fact_productividad_export.csv,2026-06-23T00:00:00,837
PD000838,20250208,A005,R022,L002,Día,1271,1086,8.66,7.82,0.84,project_fact_productividad_export.csv,2026-06-23T00:00:00,838
PD000839,20250213,A003,R002,L002,Día,5635,6297,9.17,7.03,2.14,project_fact_productividad_export.csv,2026-06-23T00:00:00,839
PD000840,20250311,A013,R015,L016,Día,121,126,9.87,8.38,1.49,project_fact_productividad_export.csv,2026-06-23T00:00:00,840
PD000841,20250411,A015,R009,L011,Tarde,33,34,10.9,7.55,3.35,project_fact_productividad_export.csv,2026-06-23T00:00:00,841
PD000842,20250120,A003,R016,L005,Tarde,3529,3789,10.82,8.49,2.32,project_fact_productividad_export.csv,2026-06-23T00:00:00,842
PD000843,20250128,A015,R016,L003,Día,189,194,10.09,7.59,2.5,project_fact_productividad_export.csv,2026-06-23T00:00:00,843
PD000844,20250402,A015,R030,L016,Noche,187,192,7.34,5.98,1.36,project_fact_productividad_export.csv,2026-06-23T00:00:00,844
PD000845,20250403,A015,R024,L012,Noche,242,286,11.56,9.16,2.4,project_fact_productividad_export.csv,2026-06-23T00:00:00,845
PD000846,20250404,A012,R026,L010,Día,121,103,7.25,6.54,0.71,project_fact_productividad_export.csv,2026-06-23T00:00:00,846
PD000847,20250320,A006,R011,L017,Tarde,3125,2351,9.15,6.73,2.42,project_fact_productividad_export.csv,2026-06-23T00:00:00,847
PD000848,20250107,A005,R020,L012,Noche,752,736,10.12,8.96,1.15,project_fact_productividad_export.csv,2026-06-23T00:00:00,848
PD000849,20250426,A003,R018,L013,Día,3091,2463,10.57,9.37,1.2,project_fact_productividad_export.csv,2026-06-23T00:00:00,849
PD000850,20250611,A001,R014,L012,Día,8421,8017,11.64,10.7,0.94,project_fact_productividad_export.csv,2026-06-23T00:00:00,850
PD000851,20250517,A002,R026,L015,Tarde,245,215,7.79,5.81,1.98,project_fact_productividad_export.csv,2026-06-23T00:00:00,851
PD000852,20250429,A010,R003,L003,Día,3258,2327,7.99,6.72,1.27,project_fact_productividad_export.csv,2026-06-23T00:00:00,852
PD000853,20250214,A001,R022,L009,Día,5979,5362,8.51,6.65,1.86,project_fact_productividad_export.csv,2026-06-23T00:00:00,853
PD000854,20250223,A012,R017,L002,Noche,69,54,10.42,8.64,1.78,project_fact_productividad_export.csv,2026-06-23T00:00:00,854
PD000855,20250118,A016,R005,L007,Noche,245,211,11.95,9.51,2.44,project_fact_productividad_export.csv,2026-06-23T00:00:00,855
PD000856,20250103,A009,R020,L009,Día,2036,1668,7.31,6.04,1.27,project_fact_productividad_export.csv,2026-06-23T00:00:00,856
PD000857,20250112,A017,R014,L012,Tarde,111,109,7.46,6.69,0.77,project_fact_productividad_export.csv,2026-06-23T00:00:00,857
PD000858,20250608,A012,R028,L005,Día,235,265,6.69,4.66,2.03,project_fact_productividad_export.csv,2026-06-23T00:00:00,858
PD000859,20250612,A001,R010,L010,Noche,4888,5090,10.65,7.43,3.22,project_fact_productividad_export.csv,2026-06-23T00:00:00,859
PD000860,20250613,A001,R018,L002,Día,5701,5347,8.88,6.63,2.25,project_fact_productividad_export.csv,2026-06-23T00:00:00,860
PD000861,20250123,A013,R013,L005,Noche,38,41,11.36,9.37,1.99,project_fact_productividad_export.csv,2026-06-23T00:00:00,861
PD000862,20250216,A013,R026,L002,Tarde,101,92,6.74,4.73,2.01,project_fact_productividad_export.csv,2026-06-23T00:00:00,862
PD000863,20250329,A015,R007,L015,Tarde,161,154,10.53,7.62,2.91,project_fact_productividad_export.csv,2026-06-23T00:00:00,863
PD000864,20250208,A007,R002,L005,Noche,3393,2242,9.78,8.56,1.22,project_fact_productividad_export.csv,2026-06-23T00:00:00,864
PD000865,20250424,A013,R009,L009,Noche,58,52,11.1,9.01,2.09,project_fact_productividad_export.csv,2026-06-23T00:00:00,865
PD000866,20250618,A008,R027,L005,Noche,1635,1545,10.11,8.2,1.91,project_fact_productividad_export.csv,2026-06-23T00:00:00,866
PD000867,20250228,A008,R025,L004,Tarde,4086,3108,8.6,6.77,1.83,project_fact_productividad_export.csv,2026-06-23T00:00:00,867
PD000868,20250601,A016,R012,L002,Día,255,247,8.44,7.39,1.05,project_fact_productividad_export.csv,2026-06-23T00:00:00,868
PD000869,20250628,A006,R010,L003,Tarde,1424,1231,8.21,6.89,1.32,project_fact_productividad_export.csv,2026-06-23T00:00:00,869
PD000870,20250203,A004,R016,L006,Noche,6607,6297,10.14,8.69,1.45,project_fact_productividad_export.csv,2026-06-23T00:00:00,870
PD000871,20250318,A003,R005,L014,Tarde,5901,4878,6.86,5.83,1.04,project_fact_productividad_export.csv,2026-06-23T00:00:00,871
PD000872,20250322,A001,R011,L001,Tarde,6446,6465,7.24,6.42,0.82,project_fact_productividad_export.csv,2026-06-23T00:00:00,872
PD000873,20250522,A001,R013,L006,Tarde,2343,2478,8.1,5.7,2.4,project_fact_productividad_export.csv,2026-06-23T00:00:00,873
PD000874,20250608,A009,R023,L008,Noche,3806,2306,6.17,4.02,2.15,project_fact_productividad_export.csv,2026-06-23T00:00:00,874
PD000875,20250520,A002,R027,L010,Noche,144,123,6.61,5.94,0.68,project_fact_productividad_export.csv,2026-06-23T00:00:00,875
PD000876,20250304,A008,R021,L013,Día,4194,4079,11.77,10.31,1.46,project_fact_productividad_export.csv,2026-06-23T00:00:00,876
PD000877,20250419,A014,R015,L006,Tarde,207,179,8.51,7.74,0.77,project_fact_productividad_export.csv,2026-06-23T00:00:00,877
PD000878,20250122,A014,R012,L006,Noche,228,233,11.48,9.79,1.69,project_fact_productividad_export.csv,2026-06-23T00:00:00,878
PD000879,20250220,A008,R011,L003,Noche,1631,1617,11.2,9.39,1.81,project_fact_productividad_export.csv,2026-06-23T00:00:00,879
PD000880,20250412,A013,R019,L012,Tarde,174,160,7.33,5.41,1.92,project_fact_productividad_export.csv,2026-06-23T00:00:00,880
PD000881,20250611,A013,R011,L007,Tarde,257,269,6.12,5.57,0.55,project_fact_productividad_export.csv,2026-06-23T00:00:00,881
PD000882,20250530,A012,R019,L001,Tarde,181,157,9.78,7.26,2.52,project_fact_productividad_export.csv,2026-06-23T00:00:00,882
PD000883,20250224,A004,R018,L002,Día,6805,7864,9.81,7.26,2.55,project_fact_productividad_export.csv,2026-06-23T00:00:00,883
PD000884,20250315,A005,R023,L009,Noche,1242,1224,7.81,6.47,1.34,project_fact_productividad_export.csv,2026-06-23T00:00:00,884
PD000885,20250511,A007,R010,L015,Tarde,3533,2155,10.54,8.6,1.95,project_fact_productividad_export.csv,2026-06-23T00:00:00,885
PD000886,20250419,A014,R004,L008,Tarde,35,31,10.45,9.44,1.01,project_fact_productividad_export.csv,2026-06-23T00:00:00,886
PD000887,20250127,A005,R016,L013,Tarde,2684,2277,11.07,9.71,1.36,project_fact_productividad_export.csv,2026-06-23T00:00:00,887
PD000888,20250305,A002,R026,L013,Tarde,67,58,6.25,4.48,1.77,project_fact_productividad_export.csv,2026-06-23T00:00:00,888
PD000889,20250318,A001,R010,L014,Día,6303,5342,7.08,6.22,0.86,project_fact_productividad_export.csv,2026-06-23T00:00:00,889
PD000890,20250430,A015,R022,L016,Noche,252,217,9.82,8.98,0.84,project_fact_productividad_export.csv,2026-06-23T00:00:00,890
PD000891,20250329,A008,R022,L007,Noche,720,728,7.82,6.71,1.12,project_fact_productividad_export.csv,2026-06-23T00:00:00,891
PD000892,20250214,A005,R026,L006,Día,2598,2147,10.28,9.31,0.97,project_fact_productividad_export.csv,2026-06-23T00:00:00,892
PD000893,20250405,A017,R001,L012,Tarde,153,106,6.87,5.33,1.53,project_fact_productividad_export.csv,2026-06-23T00:00:00,893
PD000894,20250405,A007,R028,L012,Día,2616,2238,9.8,6.72,3.08,project_fact_productividad_export.csv,2026-06-23T00:00:00,894
PD000895,20250225,A015,R009,L006,Día,72,69,10.83,9.57,1.26,project_fact_productividad_export.csv,2026-06-23T00:00:00,895
PD000896,20250422,A013,R027,L015,Tarde,100,94,8.02,7.28,0.74,project_fact_productividad_export.csv,2026-06-23T00:00:00,896
PD000897,20250423,A007,R014,L006,Día,3090,1922,9.83,6.44,3.39,project_fact_productividad_export.csv,2026-06-23T00:00:00,897
PD000898,20250109,A016,R024,L014,Día,129,138,11.18,9.74,1.44,project_fact_productividad_export.csv,2026-06-23T00:00:00,898
PD000899,20250305,A008,R008,L015,Tarde,675,773,11.06,8.98,2.08,project_fact_productividad_export.csv,2026-06-23T00:00:00,899
PD000900,20250124,A007,R019,L008,Tarde,999,533,10.6,8.46,2.14,project_fact_productividad_export.csv,2026-06-23T00:00:00,900
PD000901,20250120,A014,R030,L010,Tarde,125,133,6.28,5.02,1.26,project_fact_productividad_export.csv,2026-06-23T00:00:00,901
PD000902,20250326,A003,R014,L002,Día,2614,1758,6.34,4.85,1.5,project_fact_productividad_export.csv,2026-06-23T00:00:00,902
PD000903,20250629,A003,R004,L009,Noche,8196,10866,10.38,8.25,2.12,project_fact_productividad_export.csv,2026-06-23T00:00:00,903
PD000904,20250123,A010,R008,L005,Noche,897,700,8.07,5.42,2.65,project_fact_productividad_export.csv,2026-06-23T00:00:00,904
PD000905,20250202,A007,R021,L014,Tarde,1671,1352,6.6,5.15,1.45,project_fact_productividad_export.csv,2026-06-23T00:00:00,905
PD000906,20250603,A002,R017,L003,Noche,41,43,11.53,8.63,2.91,project_fact_productividad_export.csv,2026-06-23T00:00:00,906
PD000907,20250115,A014,R010,L012,Tarde,52,48,11.5,8.18,3.31,project_fact_productividad_export.csv,2026-06-23T00:00:00,907
PD000908,20250327,A007,R008,L009,Tarde,2223,1456,11.59,7.0,4.59,project_fact_productividad_export.csv,2026-06-23T00:00:00,908
PD000909,20250404,A004,R029,L007,Día,3323,2854,7.04,6.37,0.68,project_fact_productividad_export.csv,2026-06-23T00:00:00,909
PD000910,20250102,A005,R010,L011,Tarde,2267,2234,7.18,5.26,1.92,project_fact_productividad_export.csv,2026-06-23T00:00:00,910
PD000911,20250210,A016,R005,L009,Día,143,147,7.27,6.64,0.63,project_fact_productividad_export.csv,2026-06-23T00:00:00,911
PD000912,20250530,A011,R005,L016,Día,90,88,10.9,8.06,2.84,project_fact_productividad_export.csv,2026-06-23T00:00:00,912
PD000913,20250619,A014,R016,L009,Noche,138,137,11.76,9.64,2.12,project_fact_productividad_export.csv,2026-06-23T00:00:00,913
PD000914,20250116,A009,R022,L008,Noche,1624,944,6.34,5.55,0.79,project_fact_productividad_export.csv,2026-06-23T00:00:00,914
PD000915,20250620,A008,R004,L002,Noche,3166,3124,11.53,9.41,2.12,project_fact_productividad_export.csv,2026-06-23T00:00:00,915
PD000916,20250316,A012,R025,L016,Tarde,192,226,9.76,7.1,2.67,project_fact_productividad_export.csv,2026-06-23T00:00:00,916
PD000917,20250428,A006,R019,L004,Día,2490,2454,10.44,9.5,0.94,project_fact_productividad_export.csv,2026-06-23T00:00:00,917
PD000918,20250607,A014,R005,L008,Día,229,255,6.67,4.68,1.99,project_fact_productividad_export.csv,2026-06-23T00:00:00,918
PD000919,20250421,A001,R028,L008,Tarde,7290,6856,8.62,6.23,2.38,project_fact_productividad_export.csv,2026-06-23T00:00:00,919
PD000920,20250324,A004,R019,L012,Tarde,3484,3743,6.97,6.25,0.71,project_fact_productividad_export.csv,2026-06-23T00:00:00,920
PD000921,20250623,A011,R010,L004,Noche,134,105,11.62,10.35,1.27,project_fact_productividad_export.csv,2026-06-23T00:00:00,921
PD000922,20250224,A004,R028,L014,Noche,6721,7380,6.72,5.8,0.92,project_fact_productividad_export.csv,2026-06-23T00:00:00,922
PD000923,20250618,A012,R016,L002,Noche,182,182,10.33,9.17,1.16,project_fact_productividad_export.csv,2026-06-23T00:00:00,923
PD000924,20250624,A011,R014,L016,Noche,87,82,10.75,7.93,2.82,project_fact_productividad_export.csv,2026-06-23T00:00:00,924
PD000925,20250422,A012,R006,L005,Tarde,118,112,10.57,7.8,2.77,project_fact_productividad_export.csv,2026-06-23T00:00:00,925
PD000926,20250617,A004,R005,L007,Noche,8499,8127,9.24,7.41,1.83,project_fact_productividad_export.csv,2026-06-23T00:00:00,926
PD000927,20250528,A008,R030,L016,Tarde,3356,3161,9.45,6.92,2.54,project_fact_productividad_export.csv,2026-06-23T00:00:00,927
PD000928,20250321,A008,R023,L013,Noche,2448,2204,10.99,8.57,2.42,project_fact_productividad_export.csv,2026-06-23T00:00:00,928
PD000929,20250123,A009,R015,L005,Tarde,1204,872,11.1,7.84,3.26,project_fact_productividad_export.csv,2026-06-23T00:00:00,929
PD000930,20250227,A014,R011,L004,Tarde,139,110,6.06,4.54,1.52,project_fact_productividad_export.csv,2026-06-23T00:00:00,930
PD000931,20250428,A002,R001,L017,Tarde,204,215,10.13,8.9,1.23,project_fact_productividad_export.csv,2026-06-23T00:00:00,931
PD000932,20250227,A009,R030,L010,Noche,2840,2065,6.23,5.35,0.88,project_fact_productividad_export.csv,2026-06-23T00:00:00,932
PD000933,20250523,A001,R003,L010,Noche,2482,2742,7.06,5.93,1.13,project_fact_productividad_export.csv,2026-06-23T00:00:00,933
PD000934,20250207,A009,R017,L013,Tarde,1996,1794,9.92,6.43,3.49,project_fact_productividad_export.csv,2026-06-23T00:00:00,934
PD000935,20250404,A013,R025,L003,Día,224,166,10.84,7.6,3.24,project_fact_productividad_export.csv,2026-06-23T00:00:00,935
PD000936,20250621,A003,R010,L015,Noche,8050,8726,8.55,6.91,1.63,project_fact_productividad_export.csv,2026-06-23T00:00:00,936
PD000937,20250203,A010,R017,L006,Día,4037,3423,9.66,6.96,2.7,project_fact_productividad_export.csv,2026-06-23T00:00:00,937
PD000938,20250131,A017,R028,L004,Tarde,95,90,7.3,4.97,2.33,project_fact_productividad_export.csv,2026-06-23T00:00:00,938
PD000939,20250612,A008,R029,L004,Día,1027,993,6.74,5.59,1.15,project_fact_productividad_export.csv,2026-06-23T00:00:00,939
PD000940,20250220,A008,R030,L010,Noche,2646,2786,6.89,6.32,0.57,project_fact_productividad_export.csv,2026-06-23T00:00:00,940
PD000941,20250509,A013,R003,L012,Tarde,202,217,8.58,7.78,0.8,project_fact_productividad_export.csv,2026-06-23T00:00:00,941
PD000942,20250107,A015,R008,L012,Noche,46,40,10.12,7.75,2.37,project_fact_productividad_export.csv,2026-06-23T00:00:00,942
PD000943,20250510,A010,R010,L002,Noche,3125,1999,10.09,7.45,2.65,project_fact_productividad_export.csv,2026-06-23T00:00:00,943
PD000944,20250425,A012,R017,L010,Día,164,156,7.97,6.5,1.47,project_fact_productividad_export.csv,2026-06-23T00:00:00,944
PD000945,20250404,A009,R017,L017,Tarde,2460,2086,6.61,5.45,1.16,project_fact_productividad_export.csv,2026-06-23T00:00:00,945
PD000946,20250123,A012,R013,L005,Día,119,118,9.85,7.13,2.72,project_fact_productividad_export.csv,2026-06-23T00:00:00,946
PD000947,20250209,A012,R017,L013,Día,88,98,9.78,8.62,1.16,project_fact_productividad_export.csv,2026-06-23T00:00:00,947
PD000948,20250622,A015,R012,L010,Tarde,180,180,7.41,6.61,0.8,project_fact_productividad_export.csv,2026-06-23T00:00:00,948
PD000949,20250610,A015,R022,L006,Día,148,168,11.6,8.32,3.28,project_fact_productividad_export.csv,2026-06-23T00:00:00,949
PD000950,20250512,A003,R023,L004,Noche,5460,5472,6.08,4.57,1.51,project_fact_productividad_export.csv,2026-06-23T00:00:00,950
PD000951,20250316,A007,R017,L016,Día,2921,2646,10.19,6.84,3.34,project_fact_productividad_export.csv,2026-06-23T00:00:00,951
PD000952,20250407,A004,R030,L002,Noche,4467,4158,9.02,6.86,2.16,project_fact_productividad_export.csv,2026-06-23T00:00:00,952
PD000953,20250405,A003,R025,L015,Tarde,5590,5362,7.01,6.21,0.8,project_fact_productividad_export.csv,2026-06-23T00:00:00,953
PD000954,20250222,A015,R007,L012,Tarde,190,159,10.86,8.5,2.36,project_fact_productividad_export.csv,2026-06-23T00:00:00,954
PD000955,20250309,A014,R010,L015,Tarde,151,140,7.29,5.86,1.43,project_fact_productividad_export.csv,2026-06-23T00:00:00,955
PD000956,20250521,A004,R013,L003,Tarde,8318,7423,10.36,9.11,1.24,project_fact_productividad_export.csv,2026-06-23T00:00:00,956
PD000957,20250630,A001,R005,L013,Tarde,8334,7379,11.13,9.08,2.05,project_fact_productividad_export.csv,2026-06-23T00:00:00,957
PD000958,20250526,A013,R006,L004,Noche,88,81,6.19,5.66,0.53,project_fact_productividad_export.csv,2026-06-23T00:00:00,958
PD000959,20250206,A009,R022,L012,Noche,2502,2027,7.58,5.58,2.0,project_fact_productividad_export.csv,2026-06-23T00:00:00,959
PD000960,20250326,A009,R011,L017,Noche,3728,2270,6.55,3.86,2.69,project_fact_productividad_export.csv,2026-06-23T00:00:00,960
PD000961,20250404,A005,R020,L003,Noche,4133,3569,9.88,7.27,2.61,project_fact_productividad_export.csv,2026-06-23T00:00:00,961
PD000962,20250317,A005,R030,L007,Día,2333,2426,11.66,8.29,3.36,project_fact_productividad_export.csv,2026-06-23T00:00:00,962
PD000963,20250513,A011,R029,L012,Tarde,231,231,10.02,9.02,1.0,project_fact_productividad_export.csv,2026-06-23T00:00:00,963
PD000964,20250120,A016,R009,L001,Día,63,56,11.61,8.63,2.98,project_fact_productividad_export.csv,2026-06-23T00:00:00,964
PD000965,20250623,A003,R029,L008,Tarde,3450,2290,7.05,4.8,2.25,project_fact_productividad_export.csv,2026-06-23T00:00:00,965
PD000966,20250622,A003,R029,L011,Día,5046,5097,9.54,6.93,2.62,project_fact_productividad_export.csv,2026-06-23T00:00:00,966
PD000967,20250601,A005,R027,L012,Día,4058,4245,10.1,9.02,1.08,project_fact_productividad_export.csv,2026-06-23T00:00:00,967
PD000968,20250611,A002,R010,L014,Tarde,237,224,11.2,9.07,2.13,project_fact_productividad_export.csv,2026-06-23T00:00:00,968
PD000969,20250221,A004,R010,L004,Noche,2635,2464,9.65,6.96,2.69,project_fact_productividad_export.csv,2026-06-23T00:00:00,969
PD000970,20250103,A003,R001,L014,Día,7314,6679,11.55,8.21,3.34,project_fact_productividad_export.csv,2026-06-23T00:00:00,970
PD000971,20250116,A007,R025,L008,Día,1139,876,9.1,6.02,3.08,project_fact_productividad_export.csv,2026-06-23T00:00:00,971
PD000972,20250418,A013,R027,L013,Noche,111,94,6.78,4.81,1.98,project_fact_productividad_export.csv,2026-06-23T00:00:00,972
PD000973,20250204,A015,R019,L004,Día,31,31,10.85,8.11,2.74,project_fact_productividad_export.csv,2026-06-23T00:00:00,973
PD000974,20250214,A013,R004,L014,Noche,190,167,10.05,7.93,2.12,project_fact_productividad_export.csv,2026-06-23T00:00:00,974
PD000975,20250105,A003,R014,L008,Día,6759,6334,8.09,7.09,1.0,project_fact_productividad_export.csv,2026-06-23T00:00:00,975
