WorkOrderID,CreatedDateKey,ClosedDateKey,AreaID,EquipmentID,ServiceID,ResponsibleID,WorkTypeID,PriorityID,StatusID,EstimatedHours,ActualHours,IsCritical,ReworkFlag,SourceSystem,_SourceFile,_ExportedAt,_LegacyRowNumber
WO001091,20250120,20250127,A009,EQ0043,SV7,R013,WT9,P2,S4,19.89,51.62,True,True,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1091
WO001092,20250410,,A005,EQ0029,SV12,R026,WT8,P1,S1,5.64,10.64,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1092
WO001093,20250330,,A008,EQ0012,SV3,R012,WT2,P2,S3,9.04,10.4,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1093
WO001094,20250428,,A017,EQ0017,SV1,R001,WT3,P2,S2,12.16,6.42,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1094
WO001095,20250602,20250606,A004,EQ0059,SV12,R002,WT2,P3,S4,34.03,26.73,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1095
WO001096,20250101,,A010,EQ0038,SV7,R021,WT4,P2,S2,11.93,9.98,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1096
WO001097,20250503,20250510,A004,EQ0052,SV3,R012,WT3,P3,S4,63.95,52.27,False,True,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1097
WO001098,20250415,20250419,A004,EQ0011,SV7,R027,WT2,P2,S4,12.82,31.38,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1098
WO001099,20250220,20250224,A017,EQ0008,SV3,R012,WT4,P3,S4,29.4,24.59,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1099
WO001100,20250622,,A010,EQ0038,SV1,R018,WT5,P4,S2,81.99,205.96,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1100
WO001101,20250102,20250108,A005,EQ0037,SV10,R006,WT7,P2,S4,17.81,41.32,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1101
WO001102,20250318,,A017,EQ0041,SV9,R008,WT2,P3,S2,39.0,39.42,False,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1102
WO001103,20250403,,A005,EQ0001,SV8,R004,WT7,P3,S1,30.71,20.17,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1103
WO001104,20250513,20250530,A004,EQ0046,SV2,R012,WT2,P4,S4,90.05,129.62,False,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1104
WO001105,20250522,,A008,EQ0058,SV11,R021,WT8,P2,S3,12.39,13.02,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1105
WO001106,20250315,20250316,A017,EQ0008,SV10,R025,WT8,P1,S4,6.37,4.34,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1106
WO001107,20250110,,A005,EQ0001,SV4,R005,WT2,P3,S1,38.45,53.69,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1107
WO001108,20250108,,A017,EQ0021,SV11,R015,WT9,P2,S2,17.44,32.63,True,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1108
WO001109,20250213,20250215,A004,EQ0020,SV4,R007,WT7,P2,S4,9.73,12.19,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1109
WO001110,20250113,20250115,A004,EQ0006,SV3,R003,WT4,P2,S4,9.21,9.02,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1110
WO001111,20250624,,A010,EQ0015,SV6,R010,WT5,P3,S3,37.65,66.72,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1111
WO001112,20250330,20250331,A004,EQ0052,SV7,R005,WT4,P1,S4,3.74,2.27,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1112
WO001113,20250404,,A004,EQ0060,SV8,R022,WT2,P2,S3,14.9,27.37,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1113
WO001114,20250126,20250201,A004,EQ0018,SV3,R025,WT1,P2,S4,15.11,47.5,True,True,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1114
WO001115,20250222,20250225,A004,EQ0051,SV6,R008,WT4,P2,S4,20.03,20.66,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1115
WO001116,20250228,,A010,EQ0032,SV4,R009,WT9,P3,S2,46.87,44.14,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1116
WO001117,20250415,,A004,EQ0004,SV7,R028,WT5,P2,S1,19.78,16.79,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1117
WO001118,20250617,,A008,EQ0012,SV5,R013,WT4,P4,S3,52.03,86.49,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1118
WO001119,20250104,20250108,A004,EQ0059,SV2,R023,WT1,P2,S4,17.97,28.24,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1119
WO001120,20250409,20250415,A017,EQ0005,SV11,R021,WT1,P3,S5,38.1,43.28,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1120
WO001121,20250419,20250423,A017,EQ0030,SV7,R004,WT4,P2,S4,12.06,29.4,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1121
WO001122,20250111,,A004,EQ0057,SV1,R015,WT1,P4,S2,96.82,151.62,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1122
WO001123,20250302,,A017,EQ0017,SV12,R001,WT4,P3,S2,30.42,17.56,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1123
WO001124,20250629,20250630,A006,EQ0056,SV4,R013,WT2,P4,S4,80.45,208.45,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1124
WO001125,20250618,,A008,EQ0012,SV9,R004,WT1,P2,S3,14.27,40.87,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1125
WO001126,20250309,20250315,A012,EQ0045,SV4,R017,WT2,P3,S4,38.81,42.43,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1126
WO001127,20250530,,A017,EQ0023,SV6,R003,WT11,P1,S3,4.85,6.74,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1127
WO001128,20250210,,A017,EQ0003,SV9,R010,WT8,P1,S2,6.66,18.57,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1128
WO001129,20250515,,A004,EQ0036,SV5,R016,WT2,P3,S2,44.39,90.93,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1129
WO001130,20250205,20250210,A004,EQ0057,SV3,R007,WT4,P3,S4,43.87,34.12,False,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1130
WO001131,20250327,,A004,EQ0053,SV8,R014,WT1,P3,S1,56.31,53.4,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1131
WO001132,20250424,,A017,EQ0009,SV2,R001,WT2,P1,S1,4.77,3.27,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1132
WO001133,20250215,20250224,A004,EQ0011,SV3,R006,WT4,P3,S4,61.93,67.23,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1133
WO001134,20250602,20250617,A004,EQ0060,SV10,R019,WT1,P4,S4,75.88,119.09,False,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1134
WO001135,20250419,20250421,A017,EQ0003,SV8,R024,WT1,P2,S4,11.69,13.42,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1135
WO001136,20250620,,A010,EQ0032,SV2,R001,WT2,P2,S2,12.34,28.45,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1136
WO001137,20250505,20250507,A017,EQ0030,SV11,R017,WT4,P2,S4,9.21,10.15,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1137
WO001138,20250102,,A004,EQ0048,SV2,R012,WT4,P3,S1,35.64,44.92,False,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1138
WO001139,20250318,20250320,A004,EQ0007,SV4,R026,WT5,P2,S4,20.78,15.61,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1139
WO001140,20250209,20250212,A004,EQ0011,SV11,R029,WT2,P3,S4,33.08,22.51,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1140
WO001141,20250219,20250220,A009,EQ0022,SV3,R018,WT6,P1,S4,3.2,1.85,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1141
WO001142,20250215,,A004,EQ0011,SV2,R002,WT2,P3,S3,49.42,60.16,False,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1142
WO001143,20250430,,A012,EQ0045,SV8,R018,WT2,P1,S2,3.01,3.69,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1143
WO001144,20250131,,A017,EQ0023,SV12,R018,WT4,P3,S2,27.56,24.27,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1144
WO001145,20250127,20250129,A004,EQ0036,SV10,R028,WT3,P2,S4,12.0,12.78,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1145
WO001146,20250130,20250206,A017,EQ0008,SV5,R014,WT1,P3,S4,34.62,49.79,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1146
WO001147,20250315,20250320,A005,EQ0044,SV7,R005,WT1,P3,S4,54.46,33.07,False,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1147
WO001148,20250225,,A010,EQ0025,SV11,R014,WT3,P2,S3,8.84,11.65,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1148
WO001149,20250307,20250308,A017,EQ0041,SV6,R025,WT6,P1,S4,5.89,6.05,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1149
WO001150,20250202,20250213,A004,EQ0004,SV6,R017,WT4,P4,S4,96.12,86.46,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1150
WO001151,20250426,20250509,A010,EQ0015,SV1,R024,WT4,P3,S4,64.44,99.33,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1151
WO001152,20250519,20250521,A017,EQ0014,SV8,R024,WT2,P2,S4,8.52,10.06,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1152
WO001153,20250306,20250309,A012,EQ0035,SV11,R003,WT2,P2,S4,9.56,20.03,True,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1153
WO001154,20250604,20250606,A004,EQ0048,SV2,R017,WT5,P2,S4,19.24,12.17,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1154
WO001155,20250630,,A010,EQ0039,SV5,R005,WT6,P4,S2,96.93,213.88,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1155
WO001156,20250306,20250312,A004,EQ0020,SV10,R021,WT1,P3,S4,52.79,45.23,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1156
WO001157,20250110,20250112,A013,EQ0026,SV8,R006,WT3,P2,S4,17.4,11.09,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1157
WO001158,20250614,20250623,A005,EQ0029,SV11,R003,WT2,P3,S4,53.67,69.27,False,True,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1158
WO001159,20250222,,A008,EQ0058,SV1,R021,WT6,P3,S2,37.69,53.54,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1159
WO001160,20250427,,A017,EQ0023,SV12,R001,WT2,P1,S2,7.18,8.72,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1160
WO001161,20250314,20250316,A017,EQ0027,SV8,R008,WT4,P2,S4,19.75,12.58,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1161
WO001162,20250301,20250325,A010,EQ0039,SV2,R012,WT2,P4,S4,104.16,189.82,False,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1162
WO001163,20250427,,A008,EQ0042,SV4,R003,WT1,P2,S3,10.94,12.62,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1163
WO001164,20250227,20250228,A017,EQ0055,SV3,R018,WT3,P1,S4,4.43,7.72,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1164
WO001165,20250516,,A004,EQ0018,SV9,R024,WT1,P2,S2,12.56,9.29,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1165
WO001166,20250329,20250330,A005,EQ0029,SV9,R016,WT2,P1,S4,6.4,7.76,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1166
WO001167,20250514,20250515,A013,EQ0026,SV4,R009,WT3,P1,S4,5.28,4.16,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1167
WO001168,20250617,20250618,A017,EQ0008,SV11,R009,WT5,P2,S4,13.58,6.2,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1168
WO001169,20250318,,A010,EQ0038,SV1,R014,WT1,P2,S3,15.49,35.98,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1169
WO001170,20250312,20250314,A013,EQ0050,SV11,R015,WT5,P2,S4,14.44,10.01,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1170
WO001171,20250407,20250511,A004,EQ0048,SV4,R017,WT11,P3,S4,60.96,269.68,False,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1171
WO001172,20250216,,A004,EQ0052,SV1,R027,WT4,P1,S2,4.58,4.67,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1172
WO001173,20250617,20250626,A017,EQ0008,SV7,R004,WT4,P4,S4,48.54,68.7,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1173
WO001174,20250509,20250511,A004,EQ0060,SV10,R015,WT3,P2,S4,15.99,8.65,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1174
WO001175,20250318,20250326,A006,EQ0056,SV11,R026,WT6,P3,S4,48.29,56.11,True,True,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1175
WO001176,20250119,20250204,A005,EQ0047,SV8,R009,WT8,P4,S4,100.0,124.48,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1176
WO001177,20250528,,A010,EQ0032,SV12,R030,WT5,P3,S2,29.17,47.98,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1177
WO001178,20250513,20250519,A004,EQ0049,SV2,R023,WT1,P3,S4,46.64,46.01,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1178
WO001179,20250220,20250301,A008,EQ0058,SV12,R014,WT6,P3,S4,53.52,65.42,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1179
WO001180,20250607,20250610,A017,EQ0005,SV7,R001,WT3,P2,S4,18.69,16.88,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1180
WO001181,20250321,20250323,A005,EQ0013,SV10,R007,WT1,P1,S4,5.49,9.47,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1181
WO001182,20250407,20250408,A008,EQ0058,SV1,R023,WT2,P1,S4,4.59,7.92,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1182
WO001183,20250602,,A017,EQ0005,SV9,R007,WT1,P3,S1,27.88,30.14,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1183
WO001184,20250505,20250507,A017,EQ0005,SV2,R003,WT3,P2,S4,11.41,14.04,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1184
WO001185,20250506,20250508,A004,EQ0002,SV11,R010,WT4,P2,S4,12.98,8.5,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1185
WO001186,20250613,,A012,EQ0045,SV11,R023,WT4,P2,S2,10.99,12.19,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1186
WO001187,20250217,20250221,A004,EQ0060,SV10,R018,WT8,P3,S4,25.75,29.02,False,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1187
WO001188,20250131,20250215,A004,EQ0048,SV7,R023,WT7,P3,S4,55.33,112.56,False,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1188
WO001189,20250130,20250131,A017,EQ0030,SV6,R029,WT6,P1,S4,3.38,6.99,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1189
WO001190,20250120,20250127,A005,EQ0044,SV3,R016,WT2,P3,S4,47.48,48.33,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1190
WO001191,20250506,20250507,A005,EQ0044,SV9,R024,WT2,P1,S4,3.2,5.22,True,True,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1191
WO001192,20250527,20250528,A006,EQ0056,SV4,R027,WT7,P1,S4,3.83,3.46,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1192
WO001193,20250107,20250128,A017,EQ0003,SV12,R009,WT7,P4,S4,72.19,162.31,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1193
WO001194,20250622,,A004,EQ0051,SV10,R019,WT1,P4,S2,44.36,32.02,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1194
WO001195,20250507,,A004,EQ0002,SV1,R008,WT8,P1,S2,7.18,8.88,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1195
WO001196,20250515,20250529,A017,EQ0055,SV1,R017,WT3,P4,S4,68.42,104.77,False,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1196
WO001197,20250505,,A004,EQ0007,SV12,R029,WT1,P2,S2,12.08,13.3,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1197
WO001198,20250524,20250527,A004,EQ0020,SV8,R011,WT4,P2,S4,15.27,16.2,True,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1198
WO001199,20250526,,A017,EQ0017,SV9,R004,WT2,P2,S2,17.27,49.96,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1199
WO001200,20250319,20250427,A008,EQ0012,SV6,R017,WT2,P4,S4,94.37,307.08,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1200
WO001201,20250622,20250630,A005,EQ0013,SV1,R026,WT3,P4,S4,65.71,94.92,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1201
WO001202,20250512,20250521,A017,EQ0024,SV8,R023,WT9,P4,S4,58.46,67.38,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1202
WO001203,20250329,20250414,A017,EQ0027,SV8,R020,WT4,P4,S4,96.37,121.34,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1203
WO001204,20250109,20250110,A004,EQ0048,SV4,R001,WT6,P1,S4,5.66,5.24,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1204
WO001205,20250220,20250309,A005,EQ0037,SV4,R013,WT3,P4,S5,69.36,128.28,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1205
WO001206,20250331,,A004,EQ0059,SV3,R024,WT1,P1,S1,5.47,7.06,True,True,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1206
WO001207,20250221,20250307,A017,EQ0014,SV5,R028,WT1,P3,S4,61.25,106.81,False,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1207
WO001208,20250125,20250128,A004,EQ0051,SV7,R009,WT3,P2,S4,14.43,19.49,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1208
WO001209,20250429,20250505,A013,EQ0026,SV5,R011,WT10,P3,S4,29.72,42.16,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1209
WO001210,20250604,20250612,A017,EQ0027,SV7,R030,WT2,P3,S4,30.21,63.45,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1210
WO001211,20250321,20250331,A017,EQ0040,SV8,R015,WT4,P3,S4,57.71,73.11,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1211
WO001212,20250530,20250602,A006,EQ0031,SV7,R009,WT2,P2,S4,13.03,17.3,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1212
WO001213,20250419,20250423,A008,EQ0058,SV4,R021,WT2,P3,S4,33.57,29.17,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1213
WO001214,20250408,20250411,A004,EQ0049,SV6,R017,WT5,P4,S4,50.17,21.93,True,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1214
WO001215,20250412,,A010,EQ0015,SV4,R010,WT2,P1,S3,4.32,12.55,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1215
WO001216,20250522,20250607,A017,EQ0008,SV6,R006,WT6,P4,S4,92.96,121.65,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1216
WO001217,20250519,20250524,A017,EQ0024,SV4,R013,WT10,P3,S5,39.41,33.99,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1217
WO001218,20250325,20250331,A004,EQ0010,SV11,R001,WT1,P3,S4,40.74,43.01,False,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1218
WO001219,20250410,20250413,A009,EQ0022,SV6,R011,WT1,P2,S4,20.7,19.67,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1219
WO001220,20250415,,A004,EQ0036,SV4,R023,WT1,P2,S2,9.85,18.27,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1220
WO001221,20250119,,A013,EQ0026,SV4,R001,WT5,P4,S2,84.59,83.63,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1221
WO001222,20250407,20250409,A004,EQ0054,SV1,R023,WT1,P2,S4,11.06,10.81,True,True,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1222
WO001223,20250113,20250115,A004,EQ0020,SV7,R030,WT2,P2,S5,13.25,8.08,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1223
WO001224,20250202,,A006,EQ0031,SV7,R004,WT9,P4,S3,56.54,54.97,False,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1224
WO001225,20250629,,A004,EQ0053,SV6,R023,WT7,P2,S2,8.61,18.45,True,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1225
WO001226,20250220,20250303,A005,EQ0016,SV5,R019,WT3,P3,S4,46.48,81.86,False,False,Excel Manual,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1226
WO001227,20250607,20250622,A005,EQ0029,SV11,R006,WT7,P3,S4,64.66,118.97,False,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1227
WO001228,20250529,,A008,EQ0012,SV5,R007,WT3,P3,S3,33.21,49.97,False,True,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1228
WO001229,20250112,20250119,A017,EQ0024,SV5,R028,WT8,P3,S4,64.07,52.0,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1229
WO001230,20250531,,A010,EQ0025,SV6,R022,WT8,P2,S3,13.23,21.33,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1230
WO001231,20250424,20250502,A004,EQ0010,SV1,R003,WT2,P3,S5,53.67,60.02,False,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1231
WO001232,20250108,,A017,EQ0021,SV10,R006,WT7,P4,S1,94.9,91.79,False,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1232
WO001233,20250609,20250612,A012,EQ0045,SV9,R007,WT6,P2,S4,13.85,21.41,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1233
WO001234,20250609,,A010,EQ0032,SV9,R026,WT8,P2,S1,20.71,26.0,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1234
WO001235,20250204,20250207,A004,EQ0048,SV2,R026,WT3,P3,S4,36.99,20.9,False,False,SCADA,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1235
WO001236,20250411,20250413,A004,EQ0048,SV5,R006,WT3,P1,S4,5.57,8.44,True,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1236
WO001237,20250521,,A008,EQ0033,SV10,R023,WT7,P3,S1,63.54,166.03,False,False,Maximo,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1237
WO001238,20250221,20250222,A004,EQ0010,SV12,R010,WT3,P1,S4,4.72,7.23,True,False,Dispatch,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1238
WO001239,20250523,,A010,EQ0015,SV6,R022,WT7,P2,S3,18.44,14.85,True,False,SAP PM,project_fact_ordenestrabajo_export.csv,2026-06-23T00:00:00,1239
