SLAID,WorkOrderID,ClientID,ServiceID,AreaID,PriorityID,CreatedDateKey,CommittedDateKey,ResolvedDateKey,TargetHours,ActualHours,SLAMetFlag,BreachHours
SLA000957,WO004604,C005,SV12,A013,P3,20241011,20241014,20241012,72,14.14,True,0.0
SLA000958,WO004888,C016,SV6,A004,P3,20240226,20240229,20240227,72,17.63,True,0.0
SLA000959,WO001233,C003,SV2,A012,P1,20240116,20240116,20240117,8,8.38,False,0.38
SLA000960,WO004340,C015,SV9,A005,P3,20241022,20241025,20241101,72,233.84,False,161.84
SLA000961,WO004181,C011,SV11,A017,P2,20240308,20240309,20240309,24,23.73,True,0.0
SLA000962,WO000621,C009,SV4,A010,P4,20241111,20241116,20241115,120,73.17,True,0.0
SLA000963,WO002270,C017,SV4,A004,P4,20241213,20241218,20241215,120,35.58,True,0.0
SLA000964,WO003112,C003,SV8,A006,P3,20240827,20240830,20240830,72,66.96,True,0.0
SLA000965,WO004055,C001,SV6,A004,P1,20240626,20240626,20240627,8,9.09,False,1.09
SLA000966,WO001600,C016,SV12,A010,P3,20240624,20240627,20240625,72,20.26,True,0.0
SLA000967,WO004257,C003,SV7,A005,P3,20240106,20240109,20240113,72,166.73,False,94.73
SLA000968,WO000092,C008,SV10,A009,P1,20240624,20240624,20240625,8,6.98,True,0.0
SLA000969,WO002905,C015,SV2,A006,P1,20241013,20241013,20241014,8,8.82,False,0.82
SLA000970,WO004819,C016,SV3,A012,P2,20240501,20240502,20240503,24,37.75,False,13.75
SLA000971,WO001099,C014,SV8,A013,P3,20240503,20240506,20240505,72,44.09,True,0.0
SLA000972,WO003223,C014,SV5,A017,P2,20240413,20240414,20240415,24,31.36,False,7.36
SLA000973,WO000458,C008,SV9,A009,P3,20241116,20241119,20241118,72,35.51,True,0.0
SLA000974,WO004364,C019,SV6,A004,P1,20241118,20241118,20241119,8,19.17,False,11.17
SLA000975,WO004781,C005,SV4,A004,P2,20240705,20240706,20240706,24,22.88,True,0.0
SLA000976,WO000296,C002,SV5,A017,P4,20240501,20240506,20240503,120,26.0,True,0.0
SLA000977,WO001158,C017,SV4,A004,P3,20240110,20240113,20240112,72,29.98,True,0.0
SLA000978,WO000186,C013,SV12,A005,P1,20240629,20240629,20240630,8,12.47,False,4.47
SLA000979,WO003134,C011,SV2,A008,P3,20241028,20241031,20241106,72,205.99,False,133.99
SLA000980,WO001504,C016,SV1,A017,P2,20240303,20240304,20240304,24,11.92,True,0.0
SLA000981,WO002842,C015,SV2,A004,P1,20240415,20240415,20240416,8,9.37,False,1.37
SLA000982,WO002946,C006,SV5,A004,P3,20240420,20240423,20240422,72,26.72,True,0.0
SLA000983,WO000072,C001,SV8,A017,P2,20241010,20241011,20241011,24,23.37,True,0.0
SLA000984,WO001641,C015,SV1,A009,P1,20240828,20240828,20240829,8,7.96,True,0.0
SLA000985,WO004487,C015,SV9,A010,P2,20240514,20240515,20240515,24,16.49,True,0.0
SLA000986,WO000017,C006,SV11,A017,P2,20240914,20240915,20240915,24,21.36,True,0.0
SLA000987,WO004326,C007,SV2,A017,P1,20240210,20240210,20240211,8,12.88,False,4.88
SLA000988,WO002143,C013,SV9,A004,P2,20240319,20240320,20240320,24,13.52,True,0.0
SLA000989,WO001465,C002,SV11,A005,P3,20240330,20240402,20240403,72,78.34,False,6.34
SLA000990,WO004553,C014,SV2,A005,P3,20240401,20240404,20240403,72,26.99,True,0.0
SLA000991,WO002030,C004,SV7,A010,P3,20241023,20241026,20241026,72,50.15,True,0.0
SLA000992,WO000730,C018,SV6,A009,P4,20240106,20240111,20240109,120,61.54,True,0.0
SLA000993,WO003193,C003,SV12,A009,P1,20240728,20240728,20240729,8,13.92,False,5.92
SLA000994,WO003891,C020,SV11,A017,P3,20240617,20240620,20240621,72,85.0,False,13.0
SLA000995,WO004267,C009,SV5,A004,P2,20240505,20240506,20240507,24,36.49,False,12.49
SLA000996,WO001943,C020,SV3,A004,P2,20241006,20241007,20241007,24,16.67,True,0.0
SLA000997,WO003652,C016,SV12,A012,P4,20240317,20240322,20240326,120,204.52,False,84.52
SLA000998,WO002708,C014,SV10,A012,P4,20240705,20240710,20240714,120,198.31,False,78.31
SLA000999,WO001198,C004,SV1,A009,P3,20241224,20241227,20241227,72,65.1,True,0.0
SLA001000,WO003602,C012,SV8,A017,P4,20240315,20240320,20240318,120,50.29,True,0.0
SLA001001,WO000118,C005,SV10,A004,P2,20240427,20240428,20240428,24,10.86,True,0.0
SLA001002,WO000002,C014,SV1,A017,P1,20241222,20241222,20241223,8,15.03,False,7.03
SLA001003,WO001058,C008,SV6,A017,P4,20241130,20241205,20241203,120,50.14,True,0.0
SLA001004,WO004734,C015,SV11,A004,P4,20240310,20240315,20240312,120,35.81,True,0.0
SLA001005,WO001190,C007,SV6,A010,P2,20241231,20250101,20241231,24,8.42,True,0.0
SLA001006,WO002263,C017,SV12,A004,P1,20240805,20240805,20240806,8,4.84,True,0.0
SLA001007,WO003852,C010,SV2,A017,P3,20240418,20240421,20240421,72,58.58,True,0.0
SLA001008,WO003297,C006,SV4,A004,P2,20240519,20240520,20240521,24,38.33,False,14.33
SLA001009,WO001744,C020,SV4,A017,P3,20241112,20241115,20241115,72,57.54,True,0.0
SLA001010,WO001301,C015,SV3,A006,P1,20241026,20241026,20241027,8,12.09,False,4.09
SLA001011,WO000794,C005,SV7,A006,P3,20240828,20240831,20240903,72,143.73,False,71.73
SLA001012,WO001871,C004,SV11,A004,P2,20240830,20240831,20240831,24,9.35,True,0.0
SLA001013,WO000374,C017,SV8,A004,P3,20240909,20240912,20240912,72,66.56,True,0.0
SLA001014,WO002788,C003,SV11,A017,P3,20240618,20240621,20240622,72,90.78,False,18.78
SLA001015,WO004810,C003,SV3,A004,P2,20240503,20240504,20240505,24,24.99,False,0.99
SLA001016,WO004218,C016,SV7,A005,P3,20240325,20240328,20240401,72,155.24,False,83.24
SLA001017,WO002649,C003,SV1,A010,P3,20240513,20240516,20240518,72,119.71,False,47.71
SLA001018,WO001142,C012,SV7,A010,P2,20241103,20241104,20241104,24,9.24,True,0.0
SLA001019,WO001789,C019,SV5,A010,P3,20240517,20240520,20240519,72,26.03,True,0.0
SLA001020,WO004570,C010,SV3,A008,P2,20241223,20241224,20241225,24,24.91,False,0.91
SLA001021,WO004058,C020,SV1,A008,P2,20240507,20240508,20240508,24,10.25,True,0.0
SLA001022,WO003594,C008,SV1,A004,P2,20241218,20241219,20241219,24,11.71,True,0.0
SLA001023,WO001028,C015,SV3,A010,P4,20240327,20240401,20240330,120,52.08,True,0.0
SLA001024,WO000003,C006,SV5,A004,P3,20240809,20240812,20240813,72,72.02,False,0.02
SLA001025,WO002445,C008,SV3,A010,P3,20240818,20240821,20240819,72,17.46,True,0.0
SLA001026,WO002953,C012,SV9,A004,P3,20240924,20240927,20241004,72,227.32,False,155.32
SLA001027,WO000478,C008,SV10,A005,P3,20240923,20240926,20241003,72,232.39,False,160.39
SLA001028,WO002439,C002,SV9,A009,P1,20241220,20241220,20241221,8,7.35,True,0.0
SLA001029,WO004377,C008,SV11,A008,P1,20240120,20240120,20240121,8,6.05,True,0.0
SLA001030,WO000329,C014,SV6,A017,P3,20240720,20240723,20240723,72,48.46,True,0.0
SLA001031,WO001983,C010,SV6,A017,P4,20240228,20240304,20240304,120,105.39,True,0.0
SLA001032,WO001222,C010,SV2,A005,P3,20240228,20240302,20240302,72,65.07,True,0.0
SLA001033,WO003320,C004,SV6,A008,P3,20240201,20240204,20240203,72,41.78,True,0.0
SLA001034,WO000355,C013,SV8,A013,P2,20240623,20240624,20240625,24,25.63,False,1.63
SLA001035,WO004276,C010,SV2,A017,P2,20241112,20241113,20241114,24,38.97,False,14.97
SLA001036,WO000847,C001,SV11,A010,P4,20240916,20240921,20240921,120,104.31,True,0.0
SLA001037,WO002405,C014,SV2,A005,P2,20240310,20240311,20240311,24,22.63,True,0.0
SLA001038,WO000346,C008,SV10,A013,P3,20241125,20241128,20241128,72,51.29,True,0.0
SLA001039,WO003714,C002,SV11,A004,P2,20241106,20241107,20241108,24,26.9,False,2.9
SLA001040,WO001122,C008,SV4,A004,P2,20240713,20240714,20240714,24,16.71,True,0.0
SLA001041,WO003917,C011,SV7,A004,P1,20240217,20240217,20240218,8,8.34,False,0.34
SLA001042,WO002107,C012,SV10,A017,P4,20240504,20240509,20240508,120,72.13,True,0.0
SLA001043,WO001936,C012,SV1,A004,P1,20240224,20240224,20240225,8,3.56,True,0.0
SLA001044,WO001289,C019,SV4,A012,P2,20240109,20240110,20240111,24,40.64,False,16.64
SLA001045,WO002482,C010,SV8,A004,P3,20240208,20240211,20240211,72,52.93,True,0.0
SLA001046,WO004005,C015,SV7,A004,P4,20240609,20240614,20240616,120,146.88,False,26.88
SLA001047,WO004248,C014,SV8,A004,P2,20240607,20240608,20240608,24,23.18,True,0.0
SLA001048,WO003612,C017,SV5,A017,P3,20240826,20240829,20240829,72,69.79,True,0.0
SLA001049,WO001259,C018,SV11,A010,P4,20241104,20241109,20241109,120,96.19,True,0.0
SLA001050,WO001970,C016,SV11,A004,P2,20240203,20240204,20240204,24,9.76,True,0.0
SLA001051,WO003074,C020,SV4,A017,P2,20240518,20240519,20240521,24,60.95,False,36.95
SLA001052,WO002807,C004,SV10,A017,P3,20240605,20240608,20240607,72,44.45,True,0.0
SLA001053,WO004730,C015,SV6,A004,P2,20240311,20240312,20240312,24,15.62,True,0.0
SLA001054,WO003923,C011,SV12,A005,P2,20240711,20240712,20240715,24,94.16,False,70.16
SLA001055,WO000418,C007,SV5,A004,P4,20240226,20240302,20240301,120,82.29,True,0.0
SLA001056,WO004173,C015,SV2,A004,P1,20241212,20241212,20241213,8,4.95,True,0.0
SLA001057,WO001745,C020,SV2,A004,P2,20240508,20240509,20240509,24,14.41,True,0.0
SLA001058,WO003513,C011,SV10,A004,P3,20240129,20240201,20240208,72,219.59,False,147.59
SLA001059,WO003526,C016,SV12,A004,P2,20240807,20240808,20240808,24,5.48,True,0.0
SLA001060,WO003013,C019,SV9,A013,P4,20240201,20240206,20240204,120,49.06,True,0.0
SLA001061,WO002467,C001,SV3,A004,P3,20241108,20241111,20241110,72,30.82,True,0.0
SLA001062,WO004460,C011,SV10,A012,P1,20240829,20240829,20240830,8,10.23,False,2.23
SLA001063,WO004822,C020,SV7,A010,P2,20241127,20241128,20241128,24,15.09,True,0.0
SLA001064,WO000406,C011,SV11,A004,P3,20240215,20240218,20240217,72,27.87,True,0.0
SLA001065,WO002925,C004,SV12,A010,P2,20240721,20240722,20240723,24,45.81,False,21.81
SLA001066,WO002093,C003,SV5,A017,P3,20240423,20240426,20240424,72,22.62,True,0.0
SLA001067,WO003427,C007,SV5,A017,P2,20240412,20240413,20240414,24,26.62,False,2.62
SLA001068,WO003914,C002,SV4,A004,P3,20240317,20240320,20240319,72,46.49,True,0.0
SLA001069,WO004544,C004,SV9,A005,P3,20240602,20240605,20240610,72,169.84,False,97.84
SLA001070,WO001161,C002,SV5,A017,P2,20241107,20241108,20241108,24,14.17,True,0.0
SLA001071,WO003036,C008,SV8,A004,P3,20240815,20240818,20240818,72,63.9,True,0.0
SLA001072,WO000872,C003,SV7,A017,P2,20240209,20240210,20240210,24,16.3,True,0.0
SLA001073,WO002426,C004,SV6,A012,P4,20240217,20240222,20240221,120,92.81,True,0.0
SLA001074,WO001819,C014,SV7,A009,P1,20240601,20240601,20240602,8,5.3,True,0.0
SLA001075,WO004694,C003,SV6,A004,P3,20240310,20240313,20240315,72,110.07,False,38.07
SLA001076,WO000610,C004,SV2,A008,P4,20240718,20240723,20240723,120,100.08,True,0.0
SLA001077,WO001068,C010,SV1,A005,P2,20240422,20240423,20240424,24,34.79,False,10.79
SLA001078,WO000436,C003,SV10,A013,P3,20241116,20241119,20241118,72,34.32,True,0.0
SLA001079,WO000310,C001,SV12,A012,P4,20240427,20240502,20240504,120,166.06,False,46.06
SLA001080,WO000239,C013,SV8,A012,P3,20240702,20240705,20240707,72,110.38,False,38.38
SLA001081,WO003508,C016,SV11,A017,P2,20240223,20240224,20240224,24,14.73,True,0.0
SLA001082,WO002120,C018,SV1,A009,P2,20240207,20240208,20240209,24,44.07,False,20.07
SLA001083,WO000229,C001,SV1,A017,P2,20240725,20240726,20240726,24,15.52,True,0.0
SLA001084,WO000866,C001,SV11,A017,P3,20240504,20240507,20240507,72,50.92,True,0.0
SLA001085,WO003322,C002,SV2,A013,P3,20240520,20240523,20240525,72,96.97,False,24.97
SLA001086,WO004404,C011,SV12,A017,P2,20240902,20240903,20240903,24,9.3,True,0.0
SLA001087,WO000197,C016,SV1,A004,P3,20240617,20240620,20240619,72,27.08,True,0.0
SLA001088,WO001680,C004,SV1,A006,P3,20240501,20240504,20240505,72,83.41,False,11.41
SLA001089,WO002218,C018,SV9,A004,P2,20240224,20240225,20240226,24,25.02,False,1.02
SLA001090,WO002820,C019,SV2,A013,P2,20240808,20240809,20240809,24,17.35,True,0.0
SLA001091,WO003061,C017,SV10,A005,P3,20240219,20240222,20240222,72,71.24,True,0.0
SLA001092,WO003294,C009,SV10,A004,P2,20240715,20240716,20240716,24,7.21,True,0.0
SLA001093,WO001308,C007,SV11,A004,P3,20241029,20241101,20241103,72,97.89,False,25.89
SLA001094,WO002567,C013,SV11,A017,P2,20241001,20241002,20241002,24,10.36,True,0.0
SLA001095,WO000601,C019,SV7,A017,P3,20240331,20240403,20240402,72,43.31,True,0.0
SLA001096,WO004808,C009,SV4,A005,P2,20240221,20240222,20240222,24,15.3,True,0.0
SLA001097,WO004373,C010,SV7,A017,P4,20241205,20241210,20241210,120,113.51,True,0.0
SLA001098,WO000777,C017,SV12,A008,P2,20241027,20241028,20241028,24,9.49,True,0.0
SLA001099,WO004420,C018,SV9,A008,P2,20240501,20240502,20240502,24,18.35,True,0.0
SLA001100,WO003265,C010,SV4,A004,P3,20240829,20240901,20240831,72,39.92,True,0.0
SLA001101,WO000941,C020,SV2,A005,P4,20240828,20240902,20240904,120,149.29,False,29.29
SLA001102,WO003034,C019,SV10,A004,P3,20240414,20240417,20240417,72,67.98,True,0.0
SLA001103,WO004041,C013,SV10,A004,P3,20240123,20240126,20240127,72,86.87,False,14.87
SLA001104,WO003950,C008,SV4,A010,P2,20240109,20240110,20240110,24,23.32,True,0.0
SLA001105,WO003844,C018,SV5,A004,P1,20241222,20241222,20241223,8,13.72,False,5.72
SLA001106,WO001914,C015,SV7,A017,P1,20240229,20240229,20240301,8,10.66,False,2.66
SLA001107,WO001263,C008,SV1,A004,P3,20240607,20240610,20240609,72,43.01,True,0.0
SLA001108,WO000672,C002,SV8,A005,P1,20240426,20240426,20240427,8,10.15,False,2.15
SLA001109,WO000634,C013,SV3,A017,P3,20240727,20240730,20240728,72,19.21,True,0.0
SLA001110,WO001867,C004,SV3,A004,P3,20240409,20240412,20240412,72,56.35,True,0.0
SLA001111,WO003835,C007,SV4,A017,P4,20240520,20240525,20240526,120,123.79,False,3.79
SLA001112,WO001773,C011,SV11,A006,P3,20240920,20240923,20240925,72,104.16,False,32.16
SLA001113,WO003457,C017,SV8,A004,P3,20241229,20250101,20241231,72,45.17,True,0.0
SLA001114,WO001468,C006,SV1,A009,P2,20240120,20240121,20240123,24,52.58,False,28.58
SLA001115,WO003138,C017,SV3,A004,P2,20241213,20241214,20241214,24,22.31,True,0.0
SLA001116,WO001395,C002,SV11,A017,P3,20240801,20240804,20240807,72,128.74,False,56.74
SLA001117,WO003624,C014,SV2,A005,P3,20240120,20240123,20240124,72,87.01,False,15.01
SLA001118,WO004801,C005,SV5,A017,P1,20241101,20241101,20241102,8,3.3,True,0.0
SLA001119,WO001691,C013,SV10,A008,P4,20240413,20240418,20240415,120,40.17,True,0.0
SLA001120,WO004576,C006,SV3,A010,P1,20241017,20241017,20241018,8,8.54,False,0.54
SLA001121,WO001239,C010,SV4,A010,P3,20240517,20240520,20240527,72,223.3,False,151.3
SLA001122,WO000673,C013,SV12,A012,P1,20240917,20240917,20240918,8,1.83,True,0.0
SLA001123,WO001258,C002,SV7,A005,P3,20240919,20240922,20240925,72,121.74,False,49.74
SLA001124,WO004176,C004,SV12,A010,P2,20240704,20240705,20240706,24,27.77,False,3.77
SLA001125,WO003379,C018,SV2,A008,P4,20240910,20240915,20240924,120,322.51,False,202.51
SLA001126,WO001116,C019,SV2,A008,P1,20240913,20240913,20240914,8,7.64,True,0.0
SLA001127,WO001534,C011,SV6,A017,P3,20240114,20240117,20240118,72,72.21,False,0.21
SLA001128,WO002132,C006,SV4,A017,P1,20240305,20240305,20240306,8,15.26,False,7.26
SLA001129,WO002362,C006,SV12,A010,P2,20240306,20240307,20240308,24,24.43,False,0.43
SLA001130,WO003905,C020,SV11,A004,P2,20240131,20240201,20240201,24,8.78,True,0.0
SLA001131,WO001975,C016,SV7,A010,P2,20240117,20240118,20240118,24,10.3,True,0.0
SLA001132,WO002178,C009,SV1,A008,P2,20240101,20240102,20240102,24,15.96,True,0.0
SLA001133,WO003934,C010,SV11,A010,P4,20240315,20240320,20240319,120,87.5,True,0.0
SLA001134,WO001829,C015,SV10,A006,P2,20240605,20240606,20240607,24,38.65,False,14.65
SLA001135,WO001397,C009,SV9,A008,P1,20241008,20241008,20241009,8,17.35,False,9.35
SLA001136,WO002407,C014,SV4,A017,P3,20240514,20240517,20240517,72,59.85,True,0.0
SLA001137,WO004929,C016,SV3,A017,P3,20241024,20241027,20241027,72,70.02,True,0.0
SLA001138,WO001117,C006,SV6,A004,P2,20241024,20241025,20241026,24,29.7,False,5.7
SLA001139,WO002004,C016,SV2,A004,P2,20240930,20241001,20241002,24,30.78,False,6.78
SLA001140,WO003050,C009,SV12,A004,P3,20240321,20240324,20240326,72,97.41,False,25.41
SLA001141,WO004550,C020,SV7,A004,P3,20240522,20240525,20240529,72,162.37,False,90.37
SLA001142,WO004720,C005,SV1,A008,P2,20240302,20240303,20240303,24,15.28,True,0.0
SLA001143,WO002893,C008,SV6,A012,P3,20240222,20240225,20240226,72,79.87,False,7.87
SLA001144,WO002764,C018,SV12,A004,P1,20240501,20240501,20240502,8,11.65,False,3.65
SLA001145,WO001021,C012,SV10,A010,P1,20240913,20240913,20240914,8,4.35,True,0.0
SLA001146,WO003982,C018,SV10,A013,P3,20241129,20241202,20241205,72,120.28,False,48.28
SLA001147,WO003986,C003,SV12,A017,P3,20241024,20241027,20241027,72,50.23,True,0.0
SLA001148,WO000793,C008,SV1,A012,P4,20240213,20240218,20240216,120,67.89,True,0.0
SLA001149,WO003485,C019,SV12,A004,P4,20240715,20240720,20240719,120,90.69,True,0.0
SLA001150,WO000123,C009,SV9,A005,P3,20241110,20241113,20241126,72,370.59,False,298.59
SLA001151,WO003564,C007,SV5,A004,P4,20241026,20241031,20241101,120,128.71,False,8.71
SLA001152,WO003932,C007,SV3,A008,P3,20240613,20240616,20240616,72,54.81,True,0.0
SLA001153,WO001933,C019,SV2,A017,P1,20240216,20240216,20240217,8,5.84,True,0.0
SLA001154,WO003406,C006,SV10,A017,P2,20240413,20240414,20240414,24,22.15,True,0.0
SLA001155,WO004524,C003,SV4,A017,P1,20240423,20240423,20240424,8,6.23,True,0.0
SLA001156,WO004530,C002,SV4,A013,P3,20241103,20241106,20241107,72,78.69,False,6.69
SLA001157,WO002906,C020,SV2,A010,P3,20241019,20241022,20241023,72,88.37,False,16.37
SLA001158,WO002060,C013,SV9,A017,P2,20240110,20240111,20240111,24,22.8,True,0.0
SLA001159,WO000332,C020,SV5,A017,P1,20240219,20240219,20240220,8,9.89,False,1.89
SLA001160,WO002169,C016,SV11,A017,P4,20240517,20240522,20240524,120,163.05,False,43.05
SLA001161,WO002767,C010,SV1,A005,P1,20240815,20240815,20240816,8,16.63,False,8.63
SLA001162,WO000334,C007,SV9,A004,P4,20240720,20240725,20240725,120,102.07,True,0.0
SLA001163,WO000714,C005,SV10,A004,P1,20240805,20240805,20240806,8,4.71,True,0.0
SLA001164,WO001396,C011,SV11,A008,P3,20241123,20241126,20241127,72,95.43,False,23.43
SLA001165,WO001141,C002,SV3,A017,P1,20240516,20240516,20240517,8,15.01,False,7.01
SLA001166,WO002391,C001,SV6,A004,P1,20241008,20241008,20241009,8,2.12,True,0.0
SLA001167,WO002704,C017,SV5,A017,P4,20241005,20241010,20241012,120,151.83,False,31.83
SLA001168,WO003931,C013,SV10,A004,P4,20240205,20240210,20240210,120,96.55,True,0.0
SLA001169,WO003300,C015,SV2,A009,P3,20240721,20240724,20240724,72,64.45,True,0.0
SLA001170,WO001551,C007,SV3,A006,P3,20241208,20241211,20241214,72,122.31,False,50.31
SLA001171,WO003060,C012,SV6,A017,P3,20240702,20240705,20240705,72,49.12,True,0.0
SLA001172,WO003723,C003,SV8,A004,P3,20240116,20240119,20240121,72,115.4,False,43.4
SLA001173,WO003281,C011,SV1,A017,P3,20240119,20240122,20240122,72,65.83,True,0.0
SLA001174,WO001510,C001,SV4,A004,P4,20240108,20240113,20240115,120,158.36,False,38.36
SLA001175,WO000262,C011,SV4,A017,P3,20241016,20241019,20241018,72,34.72,True,0.0
SLA001176,WO000719,C009,SV3,A004,P3,20240306,20240309,20240309,72,70.59,True,0.0
SLA001177,WO003437,C008,SV4,A004,P3,20240104,20240107,20240106,72,26.83,True,0.0
SLA001178,WO001537,C014,SV1,A004,P1,20240126,20240126,20240127,8,5.17,True,0.0
SLA001179,WO000481,C013,SV8,A004,P3,20240924,20240927,20240927,72,60.23,True,0.0
SLA001180,WO002937,C005,SV10,A017,P3,20240329,20240401,20240401,72,57.14,True,0.0
SLA001181,WO000677,C001,SV2,A004,P4,20240220,20240225,20240225,120,109.42,True,0.0
SLA001182,WO001313,C004,SV11,A005,P4,20241028,20241102,20241101,120,87.25,True,0.0
SLA001183,WO001765,C018,SV9,A017,P1,20240612,20240612,20240613,8,3.51,True,0.0
SLA001184,WO002082,C013,SV4,A004,P2,20240830,20240831,20240831,24,15.06,True,0.0
SLA001185,WO001992,C014,SV5,A013,P1,20241029,20241029,20241030,8,5.34,True,0.0
SLA001186,WO000537,C012,SV6,A005,P1,20240506,20240506,20240507,8,23.16,False,15.16
SLA001187,WO003373,C017,SV1,A017,P3,20240827,20240830,20240828,72,20.47,True,0.0
SLA001188,WO000849,C007,SV7,A004,P2,20240416,20240417,20240417,24,15.18,True,0.0
SLA001189,WO001215,C009,SV1,A017,P3,20241224,20241227,20241225,72,19.35,True,0.0
SLA001190,WO004910,C018,SV12,A004,P4,20241026,20241031,20241106,120,250.74,False,130.74
SLA001191,WO002737,C003,SV12,A004,P4,20240425,20240430,20240427,120,40.99,True,0.0
SLA001192,WO000126,C012,SV1,A017,P2,20240214,20240215,20240216,24,28.48,False,4.48
SLA001193,WO004231,C017,SV12,A008,P1,20240919,20240919,20240920,8,4.49,True,0.0
SLA001194,WO004912,C017,SV5,A005,P3,20240929,20241002,20241004,72,102.54,False,30.54
SLA001195,WO004355,C008,SV3,A010,P3,20240515,20240518,20240519,72,90.51,False,18.51
SLA001196,WO002502,C019,SV8,A005,P3,20240205,20240208,20240208,72,54.8,True,0.0
SLA001197,WO003951,C006,SV2,A004,P2,20240413,20240414,20240414,24,18.31,True,0.0
SLA001198,WO003924,C014,SV1,A010,P4,20240607,20240612,20240611,120,84.25,True,0.0
SLA001199,WO003569,C005,SV7,A012,P4,20240205,20240210,20240208,120,66.12,True,0.0
SLA001200,WO000969,C006,SV9,A013,P2,20240824,20240825,20240825,24,19.68,True,0.0
SLA001201,WO004504,C011,SV4,A004,P3,20241224,20241227,20241226,72,46.37,True,0.0
SLA001202,WO001564,C014,SV7,A010,P2,20240528,20240529,20240529,24,11.68,True,0.0
SLA001203,WO000460,C006,SV11,A004,P3,20241211,20241214,20241212,72,20.05,True,0.0
SLA001204,WO002924,C009,SV1,A017,P2,20240712,20240713,20240714,24,24.37,False,0.37
SLA001205,WO002337,C008,SV9,A017,P3,20241224,20241227,20241231,72,169.65,False,97.65
SLA001206,WO002519,C004,SV10,A004,P2,20240717,20240718,20240719,24,24.04,False,0.04
SLA001207,WO004074,C012,SV2,A004,P2,20240829,20240830,20240830,24,12.18,True,0.0
SLA001208,WO004565,C004,SV8,A017,P2,20240318,20240319,20240319,24,11.3,True,0.0
SLA001209,WO002832,C011,SV6,A004,P3,20241029,20241101,20241102,72,72.02,False,0.02
SLA001210,WO000455,C004,SV12,A005,P1,20240914,20240914,20240915,8,15.42,False,7.42
SLA001211,WO004882,C012,SV4,A004,P3,20240427,20240430,20240429,72,34.86,True,0.0
SLA001212,WO004569,C010,SV5,A010,P3,20240812,20240815,20240814,72,31.4,True,0.0
SLA001213,WO001418,C020,SV3,A010,P2,20240420,20240421,20240421,24,20.44,True,0.0
SLA001214,WO002253,C012,SV2,A017,P2,20240806,20240807,20240807,24,7.6,True,0.0
SLA001215,WO000916,C013,SV1,A013,P1,20240906,20240906,20240907,8,12.52,False,4.52
