EnergyID,DateKey,AreaID,EquipmentID,LocationID,kWh,EnergyCost,OperatingHours,OutputUnits,Shift
EN0002430,20240213,A017,EQ0008,L009,7007.2,1215.18,21.37,2435,Tarde
EN0002431,20241231,A017,EQ0016,L009,4496.6,754.36,14.21,1626,Tarde
EN0002432,20241127,A017,EQ0016,L009,5671.6,683.48,12.41,1687,Día
EN0002433,20240505,A012,EQ0044,L017,3079.09,532.86,9.02,2643,Tarde
EN0002434,20240219,A004,EQ0036,L008,2052.51,248.06,4.73,1554,Día
EN0002435,20240204,A005,EQ0021,L008,4505.01,681.67,11.41,3060,Tarde
EN0002436,20240208,A017,EQ0024,L009,3887.8,580.42,10.98,733,Tarde
EN0002437,20240201,A013,EQ0012,L013,2632.87,292.93,17.92,1136,Tarde
EN0002438,20240219,A005,EQ0006,L008,1255.41,224.99,10.83,2305,Día
EN0002439,20240705,A005,EQ0021,L008,1802.77,285.32,4.08,2307,Noche
EN0002440,20240628,A010,EQ0023,L002,2565.61,435.05,13.64,118,Tarde
EN0002441,20241020,A004,EQ0053,L008,4680.08,577.17,14.82,409,Noche
EN0002442,20241007,A005,EQ0021,L008,2616.23,461.28,14.85,666,Día
EN0002443,20240719,A004,EQ0003,L008,1357.71,175.75,6.86,4011,Tarde
EN0002444,20240830,A017,EQ0031,L009,1309.96,157.71,13.73,3039,Tarde
EN0002445,20241228,A012,EQ0044,L017,1442.76,172.09,4.98,3319,Tarde
EN0002446,20240520,A005,EQ0021,L008,6070.13,859.43,16.49,2379,Noche
EN0002447,20241031,A017,EQ0057,L009,7168.09,1128.62,16.04,1275,Noche
EN0002448,20240130,A017,EQ0010,L009,8782.75,1460.17,16.97,2968,Día
EN0002449,20241220,A017,EQ0016,L009,3565.24,506.78,9.76,2543,Noche
EN0002450,20240613,A009,EQ0059,L004,2504.57,283.34,10.01,1967,Tarde
EN0002451,20240205,A017,EQ0010,L009,2023.58,187.44,6.4,1316,Día
EN0002452,20240113,A013,EQ0012,L013,5523.09,943.55,14.51,1441,Noche
EN0002453,20240205,A017,EQ0057,L009,1149.27,110.76,6.91,3219,Día
EN0002454,20240108,A012,EQ0043,L017,6385.14,735.96,17.61,2729,Día
EN0002455,20241207,A004,EQ0025,L008,2355.82,236.13,7.59,3215,Tarde
EN0002456,20240402,A004,EQ0015,L008,6205.52,799.79,22.71,3589,Tarde
EN0002457,20240508,A017,EQ0013,L009,1617.55,283.03,4.19,1906,Tarde
EN0002458,20240510,A004,EQ0009,L008,2988.97,502.4,6.04,3740,Día
EN0002459,20240124,A004,EQ0019,L008,2395.84,317.17,6.01,934,Día
EN0002460,20240110,A004,EQ0009,L008,1279.42,202.91,15.55,3950,Noche
EN0002461,20240413,A008,EQ0032,L012,2594.69,286.46,6.1,1509,Día
EN0002462,20241222,A017,EQ0060,L009,2872.41,488.32,20.34,2606,Tarde
EN0002463,20240218,A004,EQ0026,L008,3122.39,314.46,11.88,3476,Noche
EN0002464,20241204,A010,EQ0052,L002,7100.36,1062.39,14.02,3061,Noche
EN0002465,20241022,A008,EQ0032,L012,748.89,70.33,8.17,2541,Día
EN0002466,20240204,A004,EQ0053,L008,7743.72,985.7,23.13,2723,Día
EN0002467,20241211,A017,EQ0024,L009,4362.14,496.85,21.05,4030,Noche
EN0002468,20240802,A008,EQ0040,L012,3732.52,555.09,5.35,128,Día
EN0002469,20241018,A008,EQ0032,L012,2141.46,383.21,11.03,260,Noche
EN0002470,20240624,A004,EQ0047,L008,2129.36,259.93,4.89,4022,Día
EN0002471,20240212,A010,EQ0055,L002,5593.59,961.78,17.8,3958,Tarde
EN0002472,20240819,A013,EQ0012,L013,2002.38,290.2,5.53,512,Tarde
EN0002473,20240924,A004,EQ0050,L008,1025.71,173.33,4.21,124,Noche
EN0002474,20240626,A017,EQ0013,L009,1571.39,193.58,12.15,2106,Día
EN0002475,20240107,A004,EQ0036,L008,1757.05,239.59,5.14,1919,Tarde
EN0002476,20240322,A010,EQ0033,L002,1955.54,190.04,14.39,1219,Día
EN0002477,20240417,A004,EQ0026,L008,4994.71,551.56,13.09,2135,Tarde
EN0002478,20240120,A006,EQ0051,L015,2369.35,236.1,11.93,2212,Tarde
EN0002479,20240209,A006,EQ0051,L015,3015.92,423.0,21.12,3551,Día
EN0002480,20240403,A013,EQ0012,L013,1658.4,183.14,9.06,407,Tarde
EN0002481,20241113,A004,EQ0022,L008,3605.16,596.94,16.84,186,Día
EN0002482,20240519,A017,EQ0057,L009,954.97,131.13,8.69,1042,Día
EN0002483,20240419,A004,EQ0053,L008,3469.47,432.99,11.31,2953,Noche
EN0002484,20240925,A013,EQ0012,L013,7766.93,738.13,15.0,3936,Día
EN0002485,20241130,A013,EQ0012,L013,6007.98,791.14,15.22,2551,Noche
EN0002486,20240306,A010,EQ0052,L002,5835.82,758.25,14.09,1474,Tarde
EN0002487,20240103,A004,EQ0017,L008,4730.78,472.9,21.0,3993,Noche
EN0002488,20240422,A005,EQ0056,L008,3604.64,607.02,14.42,602,Tarde
EN0002489,20240622,A017,EQ0037,L009,1262.72,124.25,14.62,922,Noche
EN0002490,20240807,A017,EQ0024,L009,3294.18,343.0,17.68,1924,Noche
EN0002491,20241206,A004,EQ0042,L008,6506.37,833.13,15.84,415,Tarde
EN0002492,20240924,A012,EQ0044,L017,10278.93,1735.15,22.45,2368,Noche
EN0002493,20240405,A005,EQ0056,L008,9270.67,977.45,22.27,4143,Noche
EN0002494,20240402,A009,EQ0018,L004,7940.23,1180.03,20.75,1126,Día
EN0002495,20240722,A004,EQ0026,L008,11299.11,1201.29,22.74,624,Tarde
EN0002496,20240802,A005,EQ0041,L008,1517.54,193.25,6.23,499,Día
EN0002497,20240411,A004,EQ0025,L008,1053.8,150.2,7.07,1045,Tarde
EN0002498,20241103,A012,EQ0043,L017,3672.55,427.47,9.54,3360,Tarde
EN0002499,20240215,A017,EQ0005,L009,5868.05,629.67,19.59,1740,Día
EN0002500,20240430,A009,EQ0059,L004,1948.07,333.09,19.91,1616,Tarde
EN0002501,20241111,A005,EQ0041,L008,3240.94,470.14,10.83,3851,Noche
EN0002502,20240610,A012,EQ0044,L017,1291.6,164.1,12.56,2152,Noche
EN0002503,20240301,A004,EQ0048,L008,2756.82,321.72,9.69,1485,Tarde
EN0002504,20240613,A004,EQ0017,L008,1468.72,261.78,13.88,2071,Día
EN0002505,20240718,A017,EQ0001,L009,2360.2,307.56,4.8,1898,Noche
EN0002506,20240523,A017,EQ0037,L009,4891.33,681.11,11.05,2354,Noche
EN0002507,20240719,A008,EQ0039,L012,10813.02,1945.73,21.6,1292,Tarde
EN0002508,20240511,A004,EQ0002,L008,4491.76,796.78,11.67,2777,Tarde
EN0002509,20240106,A009,EQ0018,L004,2089.13,329.59,12.33,3997,Tarde
EN0002510,20241121,A012,EQ0044,L017,5510.39,615.59,16.66,3140,Noche
EN0002511,20241115,A017,EQ0045,L009,4583.11,643.21,21.69,2526,Noche
EN0002512,20241215,A005,EQ0054,L008,8029.58,1004.52,22.42,1060,Tarde
EN0002513,20240201,A017,EQ0005,L009,4596.5,685.92,9.21,4013,Noche
EN0002514,20241220,A012,EQ0044,L017,2737.96,383.59,5.62,467,Noche
EN0002515,20240508,A006,EQ0030,L015,2036.29,191.46,19.19,3411,Noche
EN0002516,20240317,A017,EQ0013,L009,3806.85,369.47,11.06,4124,Noche
EN0002517,20240329,A004,EQ0053,L008,2630.15,314.63,5.9,4007,Noche
EN0002518,20240727,A004,EQ0036,L008,3606.63,446.66,21.26,633,Noche
EN0002519,20240210,A009,EQ0059,L004,7337.31,697.12,19.19,1755,Día
EN0002520,20240508,A006,EQ0030,L015,1748.55,162.85,5.43,152,Noche
EN0002521,20240620,A012,EQ0044,L017,2035.19,337.55,19.58,3205,Día
EN0002522,20240906,A017,EQ0004,L009,7744.88,819.32,17.87,3396,Noche
EN0002523,20241027,A005,EQ0006,L008,2629.38,404.27,7.26,3573,Día
EN0002524,20240207,A004,EQ0025,L008,6204.56,984.66,13.45,3201,Día
EN0002525,20241213,A010,EQ0033,L002,4011.63,543.17,14.03,2835,Día
EN0002526,20240701,A017,EQ0010,L009,4109.35,374.91,9.84,837,Día
EN0002527,20240105,A008,EQ0032,L012,2968.41,372.8,15.1,1988,Noche
EN0002528,20240510,A006,EQ0051,L015,7214.27,1078.98,19.58,1321,Noche
EN0002529,20241226,A006,EQ0030,L015,6474.44,1037.98,13.57,3405,Noche
EN0002530,20240619,A017,EQ0008,L009,5916.8,972.56,12.16,1643,Día
EN0002531,20240906,A004,EQ0029,L008,1942.55,185.55,18.64,332,Día
EN0002532,20240504,A008,EQ0032,L012,1735.18,221.82,19.82,3376,Tarde
EN0002533,20240526,A004,EQ0002,L008,2449.46,345.5,4.73,1221,Noche
EN0002534,20240624,A004,EQ0038,L008,3308.05,563.33,12.49,2382,Tarde
EN0002535,20240704,A004,EQ0042,L008,1960.65,312.62,12.0,3757,Noche
EN0002536,20241220,A005,EQ0041,L008,5670.41,887.41,19.77,3449,Día
EN0002537,20240608,A017,EQ0037,L009,5945.99,659.98,23.22,1154,Día
EN0002538,20240314,A004,EQ0047,L008,5506.95,737.75,12.84,2954,Tarde
EN0002539,20240331,A010,EQ0033,L002,653.0,102.72,4.45,4002,Noche
EN0002540,20240620,A017,EQ0013,L009,4289.84,623.18,11.88,645,Día
EN0002541,20241130,A012,EQ0043,L017,2875.69,372.2,16.95,2661,Noche
EN0002542,20240705,A013,EQ0020,L013,6533.62,930.65,16.05,2849,Noche
EN0002543,20240129,A010,EQ0034,L002,7132.48,826.85,13.96,1468,Día
EN0002544,20241123,A004,EQ0042,L008,9043.2,1168.19,19.32,2944,Noche
EN0002545,20240622,A004,EQ0026,L008,4151.94,541.74,14.27,2488,Tarde
EN0002546,20240223,A004,EQ0002,L008,4713.13,762.13,18.78,1672,Noche
EN0002547,20241110,A005,EQ0021,L008,2021.03,236.32,4.85,2612,Día
EN0002548,20240828,A017,EQ0008,L009,1054.18,141.67,5.92,1939,Día
EN0002549,20240528,A017,EQ0024,L009,1725.22,305.68,13.12,2560,Noche
EN0002550,20240529,A004,EQ0015,L008,8775.57,975.32,21.59,2832,Tarde
EN0002551,20240410,A008,EQ0032,L012,7393.96,800.84,23.6,3330,Noche
EN0002552,20241113,A008,EQ0040,L012,5595.55,811.55,16.28,3957,Noche
EN0002553,20240527,A010,EQ0023,L002,6748.73,970.58,19.21,644,Tarde
EN0002554,20240702,A008,EQ0032,L012,4544.6,647.84,11.32,394,Día
EN0002555,20241210,A017,EQ0027,L009,9428.28,1362.93,19.65,1594,Tarde
EN0002556,20240325,A012,EQ0043,L017,2170.05,294.06,20.67,2733,Día
EN0002557,20240813,A008,EQ0039,L012,7618.56,1213.15,12.42,2283,Noche
EN0002558,20240507,A004,EQ0053,L008,3588.47,527.27,9.98,3309,Noche
EN0002559,20240224,A010,EQ0034,L002,10035.12,982.24,19.92,697,Día
EN0002560,20241204,A004,EQ0038,L008,1750.26,291.06,4.43,317,Noche
EN0002561,20241006,A017,EQ0027,L009,6298.23,948.22,16.11,551,Noche
EN0002562,20241102,A017,EQ0004,L009,4430.3,562.32,20.22,1386,Noche
EN0002563,20240107,A004,EQ0053,L008,10456.81,1517.08,23.21,2216,Tarde
EN0002564,20240804,A017,EQ0031,L009,3406.02,494.4,17.16,1094,Tarde
EN0002565,20240310,A005,EQ0021,L008,3992.87,407.9,8.45,2147,Tarde
EN0002566,20240425,A004,EQ0038,L008,7214.21,1141.63,21.23,2820,Noche
EN0002567,20240811,A004,EQ0017,L008,2612.79,401.01,14.64,573,Tarde
EN0002568,20240322,A004,EQ0046,L008,3898.93,642.09,21.85,3372,Noche
EN0002569,20240131,A005,EQ0021,L008,1277.94,178.33,4.26,2965,Noche
EN0002570,20241103,A005,EQ0058,L008,4522.43,490.48,17.25,389,Día
EN0002571,20240113,A004,EQ0038,L008,3399.13,576.15,16.37,1655,Día
EN0002572,20240605,A008,EQ0032,L012,1012.48,117.93,6.89,3343,Tarde
EN0002573,20240816,A017,EQ0001,L009,1762.02,218.55,21.39,894,Día
EN0002574,20241204,A004,EQ0048,L008,2826.54,506.39,10.9,1254,Día
EN0002575,20241227,A004,EQ0022,L008,1119.01,121.99,5.93,1416,Tarde
EN0002576,20240223,A017,EQ0004,L009,2870.84,354.93,22.23,1269,Tarde
EN0002577,20240215,A004,EQ0003,L008,3817.81,445.78,19.39,1134,Tarde
EN0002578,20241227,A004,EQ0025,L008,2139.33,369.06,6.65,204,Noche
EN0002579,20241231,A004,EQ0048,L008,6112.07,864.77,17.16,2854,Día
EN0002580,20240330,A004,EQ0025,L008,2247.08,219.16,8.86,1172,Día
EN0002581,20240702,A010,EQ0023,L002,4754.92,532.37,10.44,2618,Día
EN0002582,20240627,A005,EQ0021,L008,941.59,125.93,11.22,169,Día
EN0002583,20241025,A017,EQ0010,L009,4049.51,681.63,16.43,3973,Tarde
EN0002584,20241105,A004,EQ0029,L008,8344.0,1364.06,18.55,212,Día
EN0002585,20240810,A006,EQ0030,L015,8640.17,936.9,22.62,1347,Noche
EN0002586,20241011,A004,EQ0019,L008,7071.11,966.71,21.5,466,Día
EN0002587,20240521,A004,EQ0022,L008,2900.38,396.38,21.79,3924,Tarde
EN0002588,20240802,A004,EQ0046,L008,9944.0,1718.48,21.79,1445,Día
EN0002589,20240216,A005,EQ0056,L008,1676.91,259.78,11.1,1992,Noche
EN0002590,20240305,A004,EQ0050,L008,6501.47,1111.61,12.85,1305,Noche
EN0002591,20240820,A005,EQ0041,L008,3537.52,605.0,7.5,1356,Día
EN0002592,20240125,A004,EQ0007,L008,2700.43,278.43,15.27,3057,Tarde
EN0002593,20241215,A004,EQ0029,L008,1657.48,294.96,11.92,2081,Día
EN0002594,20240126,A012,EQ0043,L017,6030.17,560.34,23.43,2840,Tarde
EN0002595,20240420,A009,EQ0059,L004,2508.15,352.19,4.84,4124,Día
EN0002596,20240701,A004,EQ0042,L008,2544.05,449.44,13.71,3541,Tarde
EN0002597,20240612,A012,EQ0044,L017,8489.16,1344.75,20.44,387,Noche
EN0002598,20240828,A004,EQ0053,L008,5453.11,587.99,17.12,3343,Día
EN0002599,20240622,A013,EQ0012,L013,4322.96,401.39,21.29,165,Noche
EN0002600,20240619,A009,EQ0059,L004,10459.56,1769.43,23.25,1043,Tarde
EN0002601,20240210,A005,EQ0028,L008,6482.15,995.65,19.41,782,Noche
EN0002602,20240321,A010,EQ0055,L002,5531.9,868.48,12.41,1230,Noche
EN0002603,20240108,A017,EQ0031,L009,731.71,117.94,7.8,3388,Tarde
EN0002604,20240911,A006,EQ0051,L015,2679.39,269.32,10.02,1695,Tarde
EN0002605,20241128,A010,EQ0055,L002,650.21,75.42,4.12,971,Tarde
EN0002606,20240624,A017,EQ0024,L009,544.18,66.34,4.53,3912,Noche
EN0002607,20240917,A010,EQ0034,L002,7942.17,901.01,17.16,1070,Día
EN0002608,20241212,A005,EQ0021,L008,1952.33,344.75,21.59,3681,Noche
EN0002609,20241227,A004,EQ0042,L008,3791.8,433.94,11.07,309,Tarde
EN0002610,20240115,A017,EQ0031,L009,5720.8,908.98,14.71,4106,Día
EN0002611,20241130,A017,EQ0010,L009,6828.03,1030.12,23.69,439,Día
EN0002612,20240719,A010,EQ0033,L002,8743.48,855.48,20.75,2000,Día
EN0002613,20241201,A004,EQ0025,L008,7624.11,798.77,21.51,3298,Tarde
EN0002614,20241001,A004,EQ0053,L008,2695.45,397.63,7.81,2299,Noche
EN0002615,20240304,A008,EQ0011,L012,3539.8,492.22,17.41,2511,Día
EN0002616,20241204,A006,EQ0030,L015,2357.22,351.23,13.01,1141,Día
EN0002617,20240716,A017,EQ0027,L009,2449.01,392.86,5.0,1007,Noche
EN0002618,20240725,A004,EQ0029,L008,3923.48,438.53,18.45,3339,Noche
EN0002619,20240526,A004,EQ0053,L008,3578.06,536.15,9.1,2366,Tarde
EN0002620,20241028,A012,EQ0043,L017,8242.83,1077.75,16.3,3717,Tarde
EN0002621,20240820,A010,EQ0052,L002,6157.88,815.29,12.53,928,Noche
EN0002622,20240824,A005,EQ0041,L008,3219.11,535.94,6.73,2617,Tarde
EN0002623,20241023,A017,EQ0010,L009,7643.65,835.84,16.08,3839,Tarde
EN0002624,20240803,A004,EQ0007,L008,2909.25,302.7,19.61,1210,Día
EN0002625,20241228,A004,EQ0025,L008,2432.28,370.61,9.75,619,Tarde
EN0002626,20240728,A017,EQ0057,L009,8160.39,1249.0,15.84,3823,Tarde
EN0002627,20240128,A005,EQ0058,L008,2963.31,450.53,17.55,3335,Noche
EN0002628,20240313,A004,EQ0009,L008,2830.01,255.6,13.9,2989,Noche
EN0002629,20240922,A017,EQ0008,L009,9692.09,1016.29,20.63,2008,Día
EN0002630,20241122,A017,EQ0027,L009,3063.97,342.22,19.9,1375,Día
EN0002631,20241009,A017,EQ0010,L009,1018.92,98.21,8.11,3118,Día
EN0002632,20240508,A004,EQ0003,L008,1090.17,117.46,9.41,1880,Día
EN0002633,20241018,A005,EQ0006,L008,3632.48,404.3,18.2,446,Noche
EN0002634,20240326,A004,EQ0025,L008,4821.32,470.21,9.4,3180,Noche
EN0002635,20240405,A008,EQ0032,L012,7117.67,995.39,18.82,584,Día
EN0002636,20240909,A010,EQ0023,L002,1781.01,199.55,15.3,782,Noche
EN0002637,20240222,A017,EQ0060,L009,1494.43,228.81,5.09,3343,Noche
EN0002638,20241001,A004,EQ0048,L008,696.64,77.67,5.41,2310,Día
EN0002639,20240517,A005,EQ0054,L008,909.2,151.08,4.74,3256,Día
EN0002640,20240706,A017,EQ0045,L009,1754.67,230.68,11.87,3721,Noche
EN0002641,20240601,A010,EQ0014,L002,5396.22,488.7,13.32,3700,Tarde
EN0002642,20241022,A005,EQ0056,L008,2786.4,448.54,19.46,2761,Noche
EN0002643,20241020,A005,EQ0049,L008,5843.95,536.39,21.57,2898,Noche
EN0002644,20240508,A009,EQ0059,L004,7957.22,1365.85,23.04,2060,Tarde
EN0002645,20241229,A004,EQ0002,L008,4762.24,430.27,13.99,3102,Noche
EN0002646,20240613,A005,EQ0041,L008,6220.38,983.14,18.92,1905,Noche
EN0002647,20241113,A017,EQ0037,L009,2427.11,307.83,18.13,2089,Noche
EN0002648,20240514,A004,EQ0002,L008,3180.75,352.74,10.03,310,Día
EN0002649,20240401,A004,EQ0053,L008,1123.93,167.28,12.62,147,Tarde
EN0002650,20241119,A004,EQ0009,L008,2790.69,293.0,20.31,1712,Tarde
EN0002651,20240607,A004,EQ0022,L008,3051.0,361.3,10.94,861,Noche
EN0002652,20240819,A017,EQ0008,L009,2136.29,251.6,7.28,2263,Día
EN0002653,20241028,A017,EQ0024,L009,3360.89,342.92,7.23,300,Tarde
EN0002654,20240529,A004,EQ0026,L008,6131.35,594.61,17.29,3793,Noche
EN0002655,20240601,A008,EQ0040,L012,2786.97,422.39,15.97,1923,Día
EN0002656,20241227,A012,EQ0043,L017,1231.26,151.9,7.25,4107,Tarde
EN0002657,20240213,A004,EQ0053,L008,5254.35,495.71,13.12,657,Noche
EN0002658,20240119,A017,EQ0013,L009,2025.8,360.13,19.61,601,Tarde
EN0002659,20240625,A010,EQ0033,L002,7364.96,1083.27,19.34,2102,Noche
EN0002660,20241216,A017,EQ0037,L009,1789.74,182.95,12.0,494,Día
EN0002661,20240924,A017,EQ0057,L009,8673.03,1516.85,19.02,1969,Tarde
EN0002662,20240121,A008,EQ0032,L012,4943.81,543.91,18.11,2242,Noche
EN0002663,20241016,A004,EQ0036,L008,7374.43,1237.02,21.62,3863,Tarde
EN0002664,20240126,A017,EQ0005,L009,7728.59,724.75,16.63,2902,Noche
EN0002665,20241005,A005,EQ0021,L008,2934.5,288.86,12.63,1441,Noche
EN0002666,20240108,A010,EQ0014,L002,2762.57,309.83,9.06,3732,Noche
EN0002667,20240318,A006,EQ0051,L015,3826.87,430.38,21.89,2724,Noche
EN0002668,20240714,A005,EQ0006,L008,3795.36,437.02,14.48,515,Día
EN0002669,20240715,A005,EQ0049,L008,7490.47,841.73,18.94,3022,Tarde
EN0002670,20240531,A017,EQ0057,L009,1946.81,181.65,7.88,2636,Día
EN0002671,20240222,A008,EQ0039,L012,1474.93,158.27,14.84,3748,Día
EN0002672,20241106,A008,EQ0011,L012,1708.07,304.33,8.36,535,Tarde
EN0002673,20240207,A004,EQ0009,L008,4525.32,720.15,13.65,168,Noche
EN0002674,20241110,A017,EQ0024,L009,537.28,59.88,6.11,921,Día
EN0002675,20241107,A017,EQ0001,L009,5167.49,478.65,14.4,2943,Noche
EN0002676,20240625,A004,EQ0053,L008,5827.95,563.84,12.59,3553,Día
EN0002677,20240407,A017,EQ0004,L009,3631.21,460.22,17.24,3910,Día
EN0002678,20240606,A004,EQ0046,L008,3031.87,510.49,8.29,3391,Día
EN0002679,20240920,A017,EQ0016,L009,5731.95,974.72,18.01,2999,Día
EN0002680,20240921,A004,EQ0019,L008,7572.25,865.71,22.56,1839,Día
EN0002681,20241001,A004,EQ0015,L008,6002.57,842.36,17.64,2136,Noche
EN0002682,20240218,A004,EQ0022,L008,4764.51,505.78,15.58,4080,Noche
EN0002683,20240319,A004,EQ0038,L008,5109.51,866.88,13.71,1890,Noche
EN0002684,20240717,A017,EQ0057,L009,6059.63,1020.31,17.97,2729,Día
EN0002685,20240116,A004,EQ0026,L008,7444.91,938.01,23.78,3782,Día
EN0002686,20240713,A008,EQ0032,L012,3110.0,374.45,17.56,2947,Tarde
EN0002687,20240502,A004,EQ0002,L008,3137.06,503.13,6.54,851,Tarde
EN0002688,20240607,A004,EQ0022,L008,869.56,142.56,4.98,334,Tarde
EN0002689,20240704,A010,EQ0052,L002,741.55,124.9,5.79,998,Día
EN0002690,20240524,A017,EQ0001,L009,1609.04,160.3,4.07,1274,Tarde
EN0002691,20240512,A004,EQ0036,L008,2580.54,389.2,19.04,739,Noche
EN0002692,20240612,A013,EQ0012,L013,2115.86,250.43,11.87,2365,Noche
EN0002693,20240421,A017,EQ0024,L009,4005.74,458.84,8.67,2958,Noche
EN0002694,20240722,A006,EQ0030,L015,4562.74,499.89,16.46,2493,Tarde
EN0002695,20240110,A017,EQ0024,L009,8087.24,1311.26,21.78,596,Día
EN0002696,20240101,A017,EQ0031,L009,1211.76,158.89,4.83,1041,Noche
EN0002697,20240729,A004,EQ0007,L008,3022.4,348.88,8.3,233,Noche
EN0002698,20240503,A005,EQ0028,L008,3616.56,399.87,8.06,592,Noche
EN0002699,20240622,A017,EQ0031,L009,1554.5,149.42,5.07,2402,Tarde
EN0002700,20240518,A004,EQ0022,L008,2257.7,273.89,6.46,779,Día
EN0002701,20241125,A017,EQ0060,L009,1182.27,156.18,10.58,3821,Tarde
EN0002702,20240701,A004,EQ0048,L008,2573.74,439.1,14.16,2243,Noche
EN0002703,20240219,A008,EQ0032,L012,3366.52,305.27,9.46,1436,Noche
EN0002704,20240508,A004,EQ0007,L008,2275.68,296.22,23.08,3089,Tarde
EN0002705,20240702,A017,EQ0001,L009,2039.44,270.93,6.52,1921,Noche
EN0002706,20240401,A004,EQ0035,L008,8308.76,749.76,19.79,1559,Noche
EN0002707,20240711,A004,EQ0038,L008,7811.14,805.75,16.06,3832,Tarde
EN0002708,20241209,A004,EQ0003,L008,1822.56,169.64,4.84,4104,Día
EN0002709,20240704,A017,EQ0001,L009,3216.26,566.68,6.52,3663,Noche
EN0002710,20240110,A004,EQ0053,L008,5818.33,790.41,12.12,1072,Día
EN0002711,20240127,A010,EQ0055,L002,4831.83,819.7,18.23,2131,Día
EN0002712,20240915,A004,EQ0002,L008,8566.1,1164.23,21.72,2283,Noche
EN0002713,20240303,A017,EQ0031,L009,1315.26,171.86,5.43,1778,Día
EN0002714,20240823,A010,EQ0034,L002,2140.18,254.24,17.45,928,Día
EN0002715,20240115,A004,EQ0042,L008,2272.26,319.07,12.04,258,Tarde
EN0002716,20240430,A013,EQ0020,L013,7846.12,1209.65,22.02,1920,Noche
EN0002717,20240317,A004,EQ0053,L008,4068.02,449.84,15.36,2696,Tarde
EN0002718,20240731,A005,EQ0041,L008,5031.95,891.68,15.86,3878,Tarde
EN0002719,20240623,A004,EQ0048,L008,5178.37,527.19,21.23,579,Tarde
EN0002720,20240718,A006,EQ0030,L015,2097.62,359.95,9.31,4136,Tarde
EN0002721,20241003,A010,EQ0033,L002,2041.73,350.04,16.04,2831,Día
EN0002722,20240313,A005,EQ0056,L008,1592.4,280.38,8.45,1306,Día
EN0002723,20240508,A004,EQ0025,L008,5918.21,998.76,20.77,1456,Tarde
EN0002724,20240810,A004,EQ0025,L008,3202.99,504.03,22.03,2242,Tarde
EN0002725,20240501,A005,EQ0056,L008,4302.09,661.6,11.86,3435,Día
EN0002726,20240218,A004,EQ0022,L008,7492.35,1258.3,22.69,337,Día
EN0002727,20240614,A004,EQ0002,L008,4906.17,812.27,23.44,4079,Tarde
EN0002728,20240705,A004,EQ0036,L008,3232.81,341.94,8.16,4159,Día
EN0002729,20240808,A004,EQ0025,L008,2570.46,378.8,16.18,1177,Tarde
EN0002730,20241109,A004,EQ0002,L008,1083.24,111.34,9.37,2140,Día
EN0002731,20240902,A006,EQ0030,L015,3738.54,445.78,8.89,1226,Tarde
EN0002732,20241002,A010,EQ0033,L002,4407.05,625.43,12.15,2805,Tarde
EN0002733,20240514,A004,EQ0053,L008,1480.13,240.55,10.88,3220,Día
EN0002734,20241109,A005,EQ0021,L008,3618.99,648.07,13.4,2290,Tarde
EN0002735,20240329,A017,EQ0010,L009,1034.32,146.57,6.32,2602,Noche
EN0002736,20240205,A004,EQ0025,L008,3582.65,353.69,12.08,476,Tarde
EN0002737,20240709,A004,EQ0042,L008,736.25,130.35,5.05,1886,Tarde
EN0002738,20240725,A008,EQ0032,L012,9613.88,1052.98,18.8,2913,Tarde
EN0002739,20240823,A005,EQ0041,L008,2925.08,275.62,10.72,2081,Día
EN0002740,20240803,A005,EQ0006,L008,1272.12,224.19,11.81,240,Día
EN0002741,20240412,A005,EQ0058,L008,4220.35,399.75,9.59,2276,Día
EN0002742,20240330,A004,EQ0019,L008,4174.75,379.27,8.3,2631,Tarde
EN0002743,20240120,A004,EQ0053,L008,4383.01,572.83,10.96,2034,Tarde
EN0002744,20240713,A004,EQ0035,L008,545.88,76.01,4.74,3826,Día
EN0002745,20241103,A006,EQ0030,L015,8669.55,957.34,17.23,2055,Noche
EN0002746,20240826,A009,EQ0059,L004,4149.19,494.33,14.96,559,Tarde
EN0002747,20241123,A005,EQ0006,L008,4984.59,888.34,11.1,3437,Tarde
EN0002748,20240516,A017,EQ0060,L009,2428.02,283.04,9.79,2203,Día
EN0002749,20240914,A006,EQ0051,L015,2432.66,370.32,20.1,293,Noche
EN0002750,20240614,A005,EQ0021,L008,1833.96,266.17,8.04,3341,Noche
EN0002751,20241014,A004,EQ0015,L008,2213.95,222.35,4.28,2299,Noche
EN0002752,20240228,A010,EQ0023,L002,697.26,82.06,7.06,624,Día
EN0002753,20241231,A004,EQ0046,L008,4838.53,612.65,14.57,844,Noche
EN0002754,20240923,A004,EQ0007,L008,8987.23,1316.93,21.52,4170,Tarde
EN0002755,20240313,A010,EQ0034,L002,3122.29,530.19,16.98,2266,Noche
EN0002756,20241209,A005,EQ0006,L008,1429.11,207.3,5.43,3358,Tarde
EN0002757,20240314,A004,EQ0003,L008,8911.89,1165.33,19.53,3195,Noche
EN0002758,20241204,A004,EQ0029,L008,2063.04,335.37,9.22,3307,Día
EN0002759,20240820,A017,EQ0001,L009,4163.18,380.84,13.58,906,Día
EN0002760,20240626,A012,EQ0043,L017,7787.8,1252.41,16.62,3861,Noche
EN0002761,20241227,A017,EQ0008,L009,4500.81,640.71,14.06,2171,Día
EN0002762,20240420,A004,EQ0053,L008,3322.21,541.39,10.71,2410,Día
