ProductivityID,DateKey,AreaID,ResponsibleID,LocationID,Shift,PlannedOutput,ActualOutput,LaborHours,ProductiveHours,NonProductiveHours
PD001365,20240430,A001,R003,L002,Noche,725,533,8.89,6.52,2.37
PD001366,20240602,A003,R011,L007,Día,189,193,8.06,6.33,1.74
PD001367,20240624,A006,R025,L005,Noche,135,149,11.7,10.01,1.69
PD001368,20241118,A002,R008,L005,Noche,329,357,11.61,7.83,3.78
PD001369,20240222,A001,R021,L002,Noche,334,252,11.84,6.76,5.08
PD001370,20240616,A002,R024,L001,Tarde,54,48,6.89,6.24,0.66
PD001371,20241027,A006,R021,L007,Noche,622,508,7.75,6.79,0.96
PD001372,20241125,A001,R006,L004,Noche,558,478,9.7,6.47,3.23
PD001373,20240918,A003,R028,L001,Noche,413,471,6.37,4.33,2.05
PD001374,20240612,A005,R011,L001,Día,639,605,11.45,10.17,1.28
PD001375,20240506,A001,R001,L003,Noche,725,625,7.9,6.09,1.81
PD001376,20240402,A001,R030,L001,Tarde,287,228,10.5,9.0,1.5
PD001377,20241121,A001,R021,L007,Noche,540,383,8.4,5.98,2.43
PD001378,20240225,A001,R028,L003,Noche,763,679,6.87,5.94,0.94
PD001379,20240320,A006,R021,L004,Tarde,93,71,10.02,8.32,1.7
PD001380,20240625,A003,R002,L005,Tarde,103,99,9.25,6.25,3.0
PD001381,20240527,A004,R009,L001,Tarde,435,446,10.42,7.2,3.22
PD001382,20240720,A002,R005,L007,Noche,179,191,8.33,5.61,2.72
PD001383,20240112,A004,R012,L005,Noche,856,961,10.13,9.23,0.9
PD001384,20241015,A005,R028,L007,Día,586,500,11.64,10.31,1.34
PD001385,20240219,A002,R023,L002,Noche,474,395,6.1,5.45,0.66
PD001386,20240902,A004,R021,L004,Tarde,725,649,11.41,8.56,2.85
PD001387,20240929,A001,R013,L002,Tarde,232,217,11.81,7.25,4.56
PD001388,20240605,A004,R022,L006,Noche,758,587,10.41,6.94,3.48
PD001389,20240212,A005,R022,L002,Noche,587,569,8.1,6.25,1.85
PD001390,20241222,A006,R009,L003,Noche,145,141,10.0,7.34,2.65
PD001391,20240518,A002,R007,L006,Día,411,359,9.18,8.2,0.98
PD001392,20241028,A005,R017,L004,Tarde,188,194,9.27,7.37,1.9
PD001393,20240523,A003,R007,L002,Tarde,236,185,8.86,6.76,2.1
PD001394,20241026,A004,R003,L007,Día,761,843,10.68,8.1,2.57
PD001395,20240323,A003,R026,L001,Tarde,178,181,8.9,7.7,1.2
PD001396,20240102,A006,R010,L005,Noche,703,643,10.19,8.54,1.66
PD001397,20240210,A001,R012,L003,Tarde,359,241,6.21,4.05,2.16
PD001398,20240313,A002,R018,L007,Día,140,131,6.63,5.33,1.3
PD001399,20240601,A002,R009,L004,Día,817,828,10.97,7.42,3.55
PD001400,20240531,A003,R002,L004,Tarde,517,454,10.99,8.22,2.77
PD001401,20240715,A003,R019,L003,Día,209,149,10.21,8.67,1.54
PD001402,20241012,A004,R002,L003,Noche,304,256,8.31,7.26,1.05
PD001403,20240413,A003,R012,L005,Día,878,1092,11.49,8.61,2.88
PD001404,20241221,A001,R025,L002,Tarde,350,258,7.79,4.7,3.09
PD001405,20240526,A006,R002,L007,Tarde,401,364,7.97,6.64,1.33
PD001406,20241215,A006,R022,L001,Noche,753,941,8.4,5.7,2.7
PD001407,20240519,A001,R006,L003,Noche,394,316,6.23,4.06,2.18
PD001408,20240720,A001,R025,L002,Noche,484,458,7.33,3.97,3.36
PD001409,20240917,A003,R023,L005,Noche,83,82,6.44,5.16,1.29
PD001410,20240204,A003,R011,L001,Tarde,832,877,9.19,7.07,2.12
PD001411,20240616,A006,R021,L005,Día,784,760,10.17,7.78,2.39
PD001412,20241007,A005,R006,L001,Tarde,751,637,9.54,7.07,2.47
PD001413,20240923,A003,R026,L003,Tarde,289,268,9.99,8.2,1.79
PD001414,20241024,A002,R003,L003,Día,269,257,10.92,8.2,2.72
PD001415,20240618,A004,R022,L003,Día,426,397,11.88,10.43,1.45
PD001416,20240325,A002,R020,L006,Día,857,738,6.76,4.65,2.11
PD001417,20240629,A004,R017,L004,Tarde,352,320,6.89,5.31,1.58
PD001418,20240416,A003,R005,L004,Tarde,187,167,11.07,9.34,1.73
PD001419,20240828,A005,R015,L005,Tarde,226,200,9.41,7.57,1.85
PD001420,20241130,A006,R009,L003,Día,764,847,11.73,7.84,3.89
PD001421,20240414,A005,R011,L004,Día,355,346,8.4,6.86,1.54
PD001422,20241128,A001,R004,L001,Tarde,514,319,10.42,5.79,4.63
PD001423,20240223,A004,R001,L001,Noche,474,367,8.04,5.87,2.17
PD001424,20241001,A001,R024,L004,Noche,110,88,10.07,8.0,2.08
PD001425,20241113,A004,R013,L003,Día,856,711,9.73,6.96,2.77
PD001426,20240910,A006,R020,L005,Día,318,290,9.3,6.4,2.89
PD001427,20240726,A004,R014,L002,Tarde,720,846,7.75,6.49,1.26
PD001428,20241219,A002,R015,L001,Noche,888,759,11.14,8.42,2.72
PD001429,20240426,A004,R024,L003,Noche,251,206,6.68,4.97,1.71
PD001430,20240730,A006,R028,L004,Tarde,295,291,11.16,9.13,2.03
PD001431,20241120,A004,R004,L001,Tarde,692,587,7.56,5.47,2.08
PD001432,20240317,A003,R010,L005,Día,89,64,10.79,8.5,2.29
PD001433,20240521,A001,R017,L004,Noche,894,661,11.74,8.53,3.21
PD001434,20240731,A002,R028,L005,Tarde,393,295,6.46,5.72,0.74
PD001435,20241125,A006,R010,L007,Tarde,231,193,8.93,7.06,1.87
PD001436,20241121,A004,R013,L007,Tarde,775,764,11.81,10.11,1.7
PD001437,20240815,A006,R028,L005,Día,151,117,6.12,4.7,1.42
PD001438,20241228,A001,R009,L002,Tarde,339,321,6.13,4.77,1.36
PD001439,20240807,A003,R008,L005,Noche,777,714,8.87,6.46,2.42
PD001440,20241105,A003,R018,L003,Día,640,727,9.14,6.67,2.47
PD001441,20241218,A001,R006,L003,Tarde,603,480,9.8,6.61,3.19
PD001442,20241019,A001,R024,L001,Tarde,261,197,10.26,7.76,2.5
PD001443,20241007,A004,R030,L005,Noche,405,386,6.98,6.38,0.61
PD001444,20240920,A001,R015,L001,Tarde,818,728,7.3,5.59,1.71
PD001445,20240505,A002,R012,L001,Día,630,701,6.36,5.16,1.21
PD001446,20240317,A001,R030,L003,Tarde,865,583,6.19,4.05,2.15
PD001447,20240314,A005,R004,L002,Noche,896,850,8.27,6.66,1.61
PD001448,20240705,A003,R020,L005,Noche,862,807,11.19,8.42,2.77
PD001449,20240105,A002,R016,L005,Tarde,462,502,9.46,7.25,2.22
PD001450,20241128,A006,R020,L002,Tarde,261,254,8.46,7.17,1.28
PD001451,20240527,A004,R010,L007,Noche,258,217,6.54,4.7,1.83
PD001452,20241129,A003,R019,L004,Noche,553,527,10.4,7.61,2.79
PD001453,20240313,A004,R011,L006,Noche,449,343,11.38,9.97,1.41
PD001454,20241217,A004,R023,L003,Tarde,361,408,6.41,5.06,1.35
PD001455,20240605,A006,R022,L002,Noche,825,718,10.12,9.16,0.96
PD001456,20240415,A005,R008,L005,Tarde,375,301,9.84,8.05,1.79
PD001457,20240409,A003,R013,L001,Noche,120,125,11.43,10.23,1.2
PD001458,20241111,A004,R011,L007,Noche,681,690,9.23,8.0,1.23
PD001459,20240117,A006,R009,L001,Noche,517,609,6.81,5.58,1.23
PD001460,20240116,A004,R030,L006,Noche,383,372,8.76,5.95,2.81
PD001461,20240930,A003,R011,L005,Noche,172,174,11.78,9.22,2.56
PD001462,20240825,A004,R029,L002,Noche,638,641,9.79,8.36,1.43
PD001463,20240503,A005,R011,L003,Noche,824,736,6.52,5.65,0.88
PD001464,20240515,A001,R020,L001,Día,895,669,9.03,6.69,2.34
PD001465,20240902,A006,R018,L003,Noche,778,842,9.7,7.19,2.5
PD001466,20241215,A006,R015,L001,Día,177,151,7.04,5.67,1.37
PD001467,20241222,A001,R014,L007,Noche,666,465,10.9,6.27,4.63
PD001468,20240322,A003,R017,L006,Noche,497,338,6.28,4.5,1.78
PD001469,20240616,A005,R026,L004,Noche,187,191,10.38,7.63,2.75
PD001470,20240506,A001,R001,L006,Noche,783,730,8.75,7.72,1.03
PD001471,20241127,A003,R018,L005,Noche,776,874,9.22,6.82,2.41
PD001472,20240127,A003,R026,L002,Tarde,888,871,8.74,7.39,1.34
PD001473,20241228,A002,R010,L003,Noche,58,48,7.12,6.24,0.88
PD001474,20240124,A001,R030,L005,Noche,879,623,9.09,7.61,1.47
PD001475,20240330,A005,R010,L007,Día,612,779,6.09,4.3,1.79
PD001476,20240401,A006,R006,L002,Día,838,653,11.83,9.0,2.83
PD001477,20241225,A006,R026,L007,Día,72,69,7.31,5.35,1.96
PD001478,20241003,A001,R010,L006,Tarde,711,454,10.12,7.33,2.79
PD001479,20240527,A001,R023,L001,Día,389,334,9.05,5.23,3.83
PD001480,20240213,A004,R018,L004,Día,747,680,7.27,4.88,2.38
PD001481,20240521,A001,R023,L007,Noche,444,355,7.85,4.97,2.89
PD001482,20240714,A002,R010,L006,Tarde,682,520,7.32,4.91,2.41
PD001483,20241211,A001,R022,L005,Noche,329,230,11.26,6.31,4.95
PD001484,20241011,A002,R001,L007,Noche,705,484,6.96,6.14,0.82
PD001485,20241125,A004,R007,L004,Noche,546,467,6.4,4.95,1.45
PD001486,20240416,A006,R012,L003,Noche,398,403,9.61,7.05,2.55
PD001487,20240331,A005,R007,L005,Día,413,332,8.12,6.82,1.29
PD001488,20240810,A005,R020,L005,Noche,834,921,8.57,6.62,1.95
PD001489,20240421,A003,R017,L002,Tarde,634,537,8.85,7.6,1.25
PD001490,20240722,A001,R029,L007,Noche,501,335,11.8,7.32,4.48
PD001491,20240809,A003,R010,L003,Tarde,188,153,6.71,5.79,0.92
PD001492,20241103,A002,R024,L007,Día,107,123,6.24,4.78,1.46
PD001493,20240804,A003,R018,L004,Tarde,200,139,11.06,7.67,3.38
PD001494,20240218,A003,R006,L007,Día,380,371,10.29,7.05,3.24
PD001495,20240509,A004,R006,L006,Día,168,154,7.11,5.96,1.15
PD001496,20240204,A001,R010,L004,Día,661,591,9.1,7.14,1.96
PD001497,20241115,A002,R011,L007,Tarde,502,445,6.43,5.66,0.78
PD001498,20241127,A003,R014,L004,Noche,630,576,9.72,7.87,1.84
PD001499,20240214,A002,R014,L002,Día,116,102,9.67,6.71,2.97
PD001500,20241128,A006,R025,L003,Tarde,434,411,9.89,9.03,0.86
PD001501,20240515,A002,R019,L006,Día,217,222,7.69,6.11,1.58
PD001502,20240227,A006,R008,L002,Tarde,352,328,9.28,6.41,2.87
PD001503,20240422,A004,R019,L006,Día,141,116,9.61,7.81,1.8
PD001504,20240401,A003,R019,L002,Día,55,49,6.81,5.23,1.57
PD001505,20241021,A005,R014,L001,Noche,512,514,11.76,7.98,3.78
PD001506,20240522,A006,R012,L007,Día,833,852,11.08,7.75,3.33
PD001507,20240129,A004,R028,L005,Tarde,849,983,11.31,8.11,3.19
PD001508,20240916,A002,R010,L003,Tarde,139,124,10.57,8.19,2.38
PD001509,20240728,A002,R022,L006,Día,107,101,10.75,9.15,1.6
PD001510,20240923,A003,R009,L006,Noche,226,222,8.81,6.54,2.27
PD001511,20241016,A006,R030,L007,Día,117,120,8.95,7.27,1.69
PD001512,20241104,A005,R003,L005,Día,346,353,11.06,7.7,3.36
PD001513,20240706,A004,R012,L007,Día,336,262,6.53,5.2,1.33
PD001514,20240111,A006,R010,L004,Tarde,553,410,7.14,4.82,2.32
PD001515,20240505,A004,R019,L002,Tarde,533,525,8.21,5.64,2.57
PD001516,20240208,A001,R010,L005,Día,555,351,8.6,5.2,3.4
PD001517,20240114,A005,R016,L007,Tarde,707,590,11.01,8.87,2.15
PD001518,20240718,A002,R011,L003,Día,430,387,11.89,9.18,2.71
PD001519,20240621,A005,R027,L001,Día,637,460,10.84,9.26,1.58
PD001520,20241002,A003,R003,L004,Noche,407,369,6.59,6.03,0.57
PD001521,20240514,A003,R017,L001,Día,533,477,9.28,7.13,2.15
PD001522,20240810,A003,R016,L006,Tarde,372,329,10.31,8.01,2.3
PD001523,20240803,A005,R027,L005,Día,511,405,9.33,7.16,2.17
PD001524,20241014,A006,R026,L002,Tarde,355,403,8.66,6.19,2.47
PD001525,20240718,A004,R030,L005,Noche,332,363,8.55,7.81,0.74
PD001526,20240920,A003,R020,L003,Día,587,669,9.75,7.38,2.37
PD001527,20240508,A006,R020,L004,Día,704,568,9.81,8.78,1.03
PD001528,20240421,A006,R028,L005,Tarde,448,445,7.84,5.95,1.89
PD001529,20240827,A003,R012,L005,Tarde,443,533,8.5,7.46,1.04
PD001530,20240715,A001,R007,L004,Noche,115,99,6.92,3.91,3.01
PD001531,20240516,A005,R020,L007,Tarde,496,484,11.3,7.75,3.55
PD001532,20241202,A005,R025,L007,Día,740,684,11.22,7.43,3.79
PD001533,20240429,A006,R007,L003,Tarde,53,50,9.96,8.29,1.67
PD001534,20241118,A004,R002,L003,Día,400,467,11.85,9.79,2.06
PD001535,20240308,A006,R004,L003,Noche,198,149,8.92,5.95,2.97
PD001536,20241216,A004,R030,L001,Noche,286,261,11.28,9.83,1.45
PD001537,20240318,A004,R004,L005,Día,771,803,10.47,7.96,2.5
PD001538,20240924,A003,R010,L005,Noche,536,464,7.06,6.18,0.89
PD001539,20240513,A005,R024,L004,Noche,750,763,11.2,10.02,1.19
PD001540,20240408,A002,R014,L007,Tarde,206,200,7.01,5.75,1.26
PD001541,20241230,A005,R014,L001,Tarde,492,527,9.73,7.17,2.55
PD001542,20240601,A001,R004,L004,Noche,67,49,7.04,5.33,1.71
PD001543,20240102,A005,R023,L002,Noche,313,279,11.72,9.72,2.0
PD001544,20240912,A001,R006,L003,Día,90,63,9.98,6.6,3.38
PD001545,20240719,A001,R010,L003,Día,647,447,6.77,5.86,0.91
PD001546,20240512,A005,R011,L003,Tarde,669,645,6.66,4.52,2.14
PD001547,20240301,A005,R020,L003,Día,60,61,7.15,4.91,2.23
PD001548,20240110,A002,R017,L003,Día,834,806,9.26,8.39,0.88
PD001549,20240920,A002,R007,L002,Día,463,419,6.3,5.24,1.07
PD001550,20240318,A003,R029,L002,Tarde,490,400,11.61,8.66,2.95
PD001551,20240611,A003,R025,L001,Día,381,372,7.2,6.4,0.8
PD001552,20240410,A005,R008,L007,Tarde,778,618,8.98,8.13,0.85
PD001553,20240121,A006,R010,L007,Noche,208,209,10.22,6.98,3.25
PD001554,20241029,A002,R025,L004,Día,787,716,10.49,7.29,3.2
PD001555,20240912,A004,R008,L007,Tarde,634,570,9.01,8.18,0.83
PD001556,20240221,A006,R010,L004,Tarde,795,696,6.67,4.84,1.83
PD001557,20241110,A004,R006,L005,Día,261,251,7.12,5.86,1.26
PD001558,20241020,A003,R029,L006,Tarde,428,392,11.29,8.13,3.16
PD001559,20240222,A004,R012,L007,Día,166,149,6.22,5.34,0.89
PD001560,20240426,A004,R024,L004,Noche,451,448,8.44,7.1,1.34
PD001561,20240113,A003,R007,L002,Día,753,678,8.61,6.88,1.73
PD001562,20240318,A001,R008,L002,Noche,299,237,11.8,7.63,4.17
PD001563,20240818,A004,R017,L004,Tarde,541,578,10.85,9.11,1.73
PD001564,20240526,A001,R012,L002,Tarde,455,386,10.36,7.43,2.94
PD001565,20240602,A002,R025,L003,Noche,356,336,8.91,8.06,0.85
PD001566,20241018,A006,R019,L003,Día,142,99,10.06,6.78,3.28
PD001567,20240726,A002,R026,L007,Día,772,778,7.49,6.32,1.16
PD001568,20241008,A003,R021,L004,Día,518,377,7.38,6.33,1.06
PD001569,20241102,A004,R012,L006,Noche,594,584,10.14,7.23,2.91
PD001570,20240731,A003,R023,L004,Día,393,351,8.24,5.92,2.32
PD001571,20240901,A004,R029,L006,Tarde,804,732,9.05,7.55,1.5
PD001572,20240306,A001,R002,L006,Noche,286,210,7.66,4.39,3.28
PD001573,20240618,A004,R023,L005,Tarde,676,571,6.83,6.02,0.81
PD001574,20241013,A002,R001,L007,Noche,581,390,8.66,7.13,1.54
PD001575,20240922,A001,R011,L006,Tarde,252,211,11.94,10.32,1.61
PD001576,20240925,A005,R018,L006,Noche,869,802,6.6,4.87,1.72
PD001577,20240623,A001,R026,L003,Día,161,121,9.06,5.21,3.85
PD001578,20240620,A005,R021,L006,Noche,891,601,7.76,5.75,2.01
PD001579,20240829,A002,R004,L002,Día,353,313,8.49,5.92,2.56
PD001580,20240305,A001,R025,L004,Tarde,830,578,9.51,6.37,3.14
PD001581,20241223,A001,R017,L004,Día,584,340,8.38,7.43,0.96
PD001582,20240228,A002,R018,L002,Día,72,71,6.86,5.4,1.46
PD001583,20240907,A004,R015,L007,Noche,268,234,8.11,6.73,1.38
PD001584,20240205,A004,R010,L006,Noche,392,490,9.27,6.22,3.05
PD001585,20241124,A002,R024,L001,Noche,61,56,10.44,7.51,2.93
PD001586,20240716,A003,R023,L006,Noche,793,706,7.15,4.91,2.23
PD001587,20240930,A004,R003,L001,Noche,108,122,9.27,6.91,2.36
PD001588,20240412,A001,R004,L005,Tarde,536,381,11.3,8.85,2.45
PD001589,20241211,A003,R014,L003,Tarde,363,343,11.9,8.08,3.82
PD001590,20240818,A005,R026,L002,Tarde,58,64,7.86,5.47,2.39
PD001591,20240917,A002,R019,L004,Tarde,611,585,7.34,6.1,1.23
PD001592,20240621,A002,R016,L006,Día,341,306,11.02,7.49,3.52
PD001593,20240402,A002,R013,L006,Noche,829,908,11.74,9.76,1.99
PD001594,20240708,A001,R026,L001,Noche,559,428,11.4,7.44,3.96
PD001595,20240101,A006,R030,L005,Día,711,851,8.27,6.19,2.08
PD001596,20241014,A001,R022,L004,Tarde,345,326,10.33,8.36,1.97
PD001597,20241102,A001,R028,L002,Tarde,383,282,7.57,4.12,3.45
PD001598,20241212,A004,R001,L002,Noche,561,534,9.54,6.89,2.64
PD001599,20240220,A001,R025,L006,Día,623,485,9.81,5.7,4.1
PD001600,20240302,A002,R024,L002,Tarde,267,222,10.46,8.61,1.84
PD001601,20241213,A001,R012,L007,Día,57,45,11.9,6.61,5.29
PD001602,20241201,A004,R016,L006,Tarde,890,971,10.52,8.48,2.04
PD001603,20240412,A004,R012,L004,Noche,121,129,6.01,5.0,1.01
PD001604,20240103,A003,R002,L001,Día,300,256,8.69,7.26,1.43
PD001605,20240305,A003,R023,L002,Día,872,754,10.35,7.98,2.37
PD001606,20240822,A003,R001,L006,Tarde,219,231,11.45,8.3,3.15
PD001607,20240216,A003,R021,L005,Día,261,223,7.01,4.91,2.11
PD001608,20241106,A006,R005,L003,Noche,376,317,6.58,5.06,1.52
PD001609,20240605,A003,R017,L002,Noche,601,507,8.27,7.06,1.21
PD001610,20241204,A001,R009,L002,Noche,536,406,10.05,8.87,1.19
PD001611,20241101,A006,R030,L005,Día,297,323,9.75,6.7,3.06
PD001612,20240109,A001,R004,L003,Día,688,508,7.4,6.42,0.98
PD001613,20240625,A005,R027,L003,Tarde,502,448,8.39,7.1,1.28
PD001614,20240512,A004,R028,L003,Tarde,646,706,10.22,9.1,1.12
PD001615,20240325,A005,R020,L006,Día,482,418,9.5,7.67,1.83
PD001616,20241009,A001,R007,L004,Tarde,115,83,10.62,5.95,4.67
PD001617,20240517,A002,R025,L005,Tarde,485,441,6.68,4.64,2.04
PD001618,20240131,A003,R019,L007,Tarde,493,448,11.92,9.5,2.41
PD001619,20240817,A006,R015,L002,Noche,303,296,9.53,6.88,2.65
PD001620,20240916,A001,R001,L002,Día,535,494,6.0,4.88,1.13
PD001621,20240628,A005,R020,L003,Noche,420,340,10.3,7.1,3.2
PD001622,20240712,A006,R020,L004,Noche,889,805,6.33,5.63,0.7
PD001623,20241211,A006,R007,L004,Noche,581,597,7.19,5.38,1.81
PD001624,20240417,A006,R002,L005,Día,718,749,9.85,8.95,0.9
PD001625,20241120,A005,R016,L001,Día,723,859,7.92,6.43,1.49
PD001626,20240608,A005,R007,L004,Noche,463,492,11.14,9.48,1.66
PD001627,20240318,A002,R012,L003,Noche,121,109,11.33,8.5,2.83
PD001628,20240206,A004,R005,L005,Día,131,121,10.15,6.73,3.42
PD001629,20240706,A005,R016,L001,Noche,557,469,11.46,9.48,1.98
PD001630,20240419,A004,R025,L003,Día,572,532,6.28,4.29,1.99
PD001631,20240911,A002,R002,L007,Noche,647,659,8.47,6.44,2.02
PD001632,20240324,A006,R013,L002,Noche,295,277,8.91,6.17,2.75
PD001633,20241109,A002,R021,L001,Tarde,713,660,8.01,6.6,1.41
PD001634,20240915,A004,R015,L007,Noche,79,81,7.77,6.11,1.66
PD001635,20240705,A004,R025,L002,Tarde,559,588,7.63,6.86,0.77
PD001636,20241209,A006,R024,L007,Noche,139,144,9.56,8.23,1.33
PD001637,20240104,A006,R017,L004,Noche,239,256,8.79,7.84,0.95
PD001638,20241027,A003,R004,L006,Tarde,411,399,10.81,8.38,2.43
PD001639,20240803,A001,R020,L006,Noche,679,475,8.82,7.16,1.65
PD001640,20240625,A005,R013,L005,Día,697,617,6.94,4.87,2.07
PD001641,20241103,A003,R023,L006,Tarde,524,472,10.5,8.23,2.28
PD001642,20240415,A001,R002,L002,Noche,776,572,6.41,4.84,1.56
PD001643,20240501,A001,R022,L005,Día,65,54,8.94,7.8,1.14
PD001644,20240317,A004,R027,L007,Tarde,207,201,7.6,6.08,1.52
PD001645,20240128,A006,R027,L001,Día,81,66,9.81,7.89,1.92
PD001646,20240220,A005,R015,L007,Noche,418,431,9.48,8.45,1.03
PD001647,20241028,A002,R029,L007,Tarde,802,792,7.72,5.36,2.37
PD001648,20240202,A003,R029,L001,Noche,589,586,10.54,9.44,1.1
PD001649,20240616,A005,R003,L006,Tarde,787,954,7.88,6.93,0.95
PD001650,20241019,A006,R023,L006,Noche,333,411,10.26,8.31,1.95
PD001651,20240423,A001,R005,L002,Tarde,633,572,6.5,3.8,2.7
PD001652,20241018,A002,R012,L006,Noche,684,630,10.95,9.59,1.36
PD001653,20240126,A006,R013,L005,Noche,82,85,11.48,8.62,2.86
PD001654,20241130,A005,R021,L003,Noche,103,67,6.13,5.35,0.78
PD001655,20240526,A004,R004,L004,Día,758,586,11.66,9.47,2.19
PD001656,20241103,A001,R002,L004,Día,684,542,7.79,5.36,2.44
PD001657,20240922,A005,R026,L002,Noche,154,135,8.59,7.25,1.34
PD001658,20240909,A002,R014,L003,Tarde,678,593,9.01,7.84,1.17
PD001659,20240922,A006,R017,L007,Noche,494,529,10.86,7.45,3.41
PD001660,20240106,A001,R012,L003,Día,79,68,7.74,5.24,2.5
PD001661,20240313,A006,R019,L005,Tarde,646,613,9.3,7.56,1.74
PD001662,20240702,A006,R007,L005,Noche,222,219,6.99,5.89,1.1
PD001663,20240830,A006,R013,L001,Noche,165,172,10.4,6.92,3.48
PD001664,20240911,A006,R021,L005,Tarde,591,669,10.03,8.06,1.97
PD001665,20240722,A005,R020,L005,Día,339,262,8.93,6.95,1.99
PD001666,20241227,A002,R006,L002,Noche,436,438,11.84,7.82,4.02
PD001667,20240825,A001,R030,L003,Día,823,679,8.2,4.52,3.68
PD001668,20240214,A002,R006,L006,Día,288,198,6.3,4.56,1.74
PD001669,20240219,A006,R015,L004,Noche,656,669,11.31,9.7,1.61
PD001670,20241211,A004,R021,L002,Tarde,235,219,9.48,7.34,2.14
PD001671,20240828,A001,R004,L002,Día,574,389,11.41,8.61,2.79
PD001672,20240127,A005,R030,L006,Día,508,461,11.33,8.49,2.85
PD001673,20240614,A002,R012,L004,Noche,85,99,10.81,8.38,2.43
PD001674,20240618,A005,R001,L002,Día,281,201,6.46,5.87,0.59
PD001675,20240920,A003,R003,L005,Tarde,301,312,11.01,9.9,1.11
PD001676,20240715,A002,R018,L001,Día,365,297,12.0,10.01,1.99
PD001677,20241203,A005,R006,L001,Tarde,373,445,9.8,8.06,1.74
PD001678,20240701,A005,R004,L005,Noche,103,131,11.99,10.86,1.13
PD001679,20240618,A002,R004,L004,Día,102,86,9.26,8.44,0.83
PD001680,20240529,A001,R022,L002,Día,450,353,6.24,3.72,2.52
PD001681,20240704,A003,R007,L005,Día,220,228,8.44,7.38,1.06
PD001682,20241014,A003,R025,L005,Tarde,275,301,7.62,5.61,2.01
PD001683,20241022,A005,R006,L004,Noche,647,652,6.47,4.67,1.8
PD001684,20240203,A004,R013,L001,Noche,738,563,8.21,6.47,1.73
PD001685,20240915,A003,R020,L003,Día,162,134,6.71,6.15,0.56
PD001686,20240831,A005,R022,L007,Tarde,448,429,9.28,7.59,1.7
PD001687,20241127,A006,R005,L005,Tarde,161,141,10.1,7.55,2.54
PD001688,20240621,A005,R023,L003,Tarde,298,283,6.32,4.53,1.79
PD001689,20240316,A005,R023,L005,Día,384,303,9.21,6.49,2.72
PD001690,20240823,A001,R023,L002,Tarde,346,245,10.26,8.93,1.33
PD001691,20241115,A005,R022,L001,Noche,839,663,6.94,5.63,1.31
PD001692,20240515,A003,R014,L004,Tarde,201,204,11.7,9.04,2.66
PD001693,20240422,A003,R009,L007,Noche,580,600,11.6,7.98,3.62
PD001694,20241107,A005,R010,L007,Tarde,220,207,11.08,7.97,3.11
PD001695,20240724,A002,R010,L005,Tarde,242,178,10.09,7.35,2.75
PD001696,20240601,A005,R028,L006,Día,108,105,8.0,6.87,1.12
PD001697,20240319,A005,R026,L005,Día,691,643,8.54,6.77,1.77
PD001698,20240322,A002,R023,L003,Tarde,616,677,11.34,8.23,3.11
PD001699,20240104,A001,R006,L005,Día,65,51,8.58,5.81,2.78
PD001700,20240412,A001,R023,L005,Día,482,315,8.02,5.92,2.1
PD001701,20240505,A006,R003,L004,Día,226,215,9.13,7.01,2.11
PD001702,20241010,A001,R023,L007,Día,189,137,9.08,7.18,1.9
PD001703,20240713,A004,R013,L006,Tarde,294,256,10.74,8.67,2.08
PD001704,20240408,A002,R029,L001,Noche,494,437,8.33,6.69,1.64
PD001705,20240715,A003,R023,L005,Día,893,801,7.88,5.62,2.26
PD001706,20240827,A002,R018,L003,Tarde,579,524,8.77,7.39,1.38
PD001707,20240130,A001,R022,L006,Día,246,191,10.87,7.81,3.05
PD001708,20241028,A003,R029,L003,Día,872,900,11.5,7.69,3.82
PD001709,20240905,A004,R001,L007,Noche,691,549,8.54,7.33,1.2
PD001710,20240426,A001,R027,L001,Día,220,186,9.07,7.44,1.63
PD001711,20240729,A004,R010,L005,Tarde,627,545,10.69,8.14,2.55
PD001712,20241208,A003,R007,L002,Día,258,223,7.84,6.0,1.85
PD001713,20240726,A004,R011,L004,Día,455,475,7.2,5.53,1.67
PD001714,20240829,A001,R009,L002,Día,459,434,10.37,7.04,3.33
PD001715,20240711,A006,R016,L004,Día,607,592,8.6,6.78,1.82
PD001716,20241127,A001,R012,L003,Día,504,450,7.73,4.81,2.92
PD001717,20240718,A005,R016,L007,Día,587,674,7.47,5.64,1.83
PD001718,20241021,A004,R006,L005,Día,259,267,9.13,8.19,0.94
PD001719,20240120,A003,R012,L005,Noche,805,771,8.51,5.95,2.56
PD001720,20241119,A005,R018,L004,Día,711,748,11.91,8.87,3.04
PD001721,20241126,A005,R010,L005,Noche,98,79,11.07,9.01,2.07
PD001722,20241204,A001,R011,L002,Día,664,452,11.27,7.63,3.64
PD001723,20240214,A002,R026,L002,Tarde,781,730,11.64,8.86,2.79
PD001724,20240405,A002,R008,L005,Tarde,53,51,6.1,5.4,0.7
PD001725,20241225,A001,R010,L006,Tarde,279,176,8.76,5.48,3.28
PD001726,20240104,A004,R017,L001,Tarde,843,634,6.88,5.07,1.81
PD001727,20240502,A006,R024,L002,Noche,658,597,10.23,7.21,3.03
PD001728,20240117,A006,R004,L003,Tarde,372,366,10.71,8.32,2.39
PD001729,20241201,A004,R010,L007,Tarde,519,585,6.6,5.72,0.88
PD001730,20240601,A003,R014,L006,Noche,632,590,9.12,6.3,2.83
